year,week_num,start_date,end_date,rank,music,singer,album
2022,41,2022.10.02,2022.10.08,3,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,39,2022.09.18,2022.09.24,6,Attention,NewJeans,NewJeans 1st EP `New Jeans`
2022,36,2022.08.28,2022.09.03,5,Shut Down,BLACKPINK,BORN PINK
2022,37,2022.09.04,2022.09.10,9,LOVE DIVE,IVE (아이브),LOVE DIVE
2022,38,2022.09.11,2022.09.17,8,딱 10CM만,"10cm, BIG Naughty (서동현)",딱 10CM만
2022,35,2022.08.21,2022.08.27,12,우린 그렇게 사랑해서,"강민경, 잔나비",우린 그렇게 사랑해서
2022,33,2022.08.07,2022.08.13,11,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집
2022,34,2022.08.14,2022.08.20,14,자격지심 (Feat. ZICO),BE`O (비오),FIVE SENSES
2022,31,2022.07.24,2022.07.30,16,FOREVER 1,소녀시대,FOREVER 1 - The 7th Album
2022,32,2022.07.31,2022.08.06,19,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),정이라고 하자
2022,30,2022.07.17,2022.07.23,25,That`s Hilarious,Charlie Puth,That`s Hilarious
2022,29,2022.07.10,2022.07.16,32,다시 만날 수 있을까,임영웅,IM HERO
2022,28,2022.07.03,2022.07.09,39,LOVE me,BE`O (비오),LOVE me
2022,43,2022.10.16,2022.10.22,1,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,42,2022.10.09,2022.10.15,3,After LIKE,IVE (아이브),After LIKE
2022,40,2022.09.25,2022.10.01,5,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour
2022,41,2022.10.02,2022.10.08,4,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,39,2022.09.18,2022.09.24,7,Shut Down,BLACKPINK,BORN PINK
2022,36,2022.08.28,2022.09.03,6,Attention,NewJeans,NewJeans 1st EP `New Jeans`
2022,37,2022.09.04,2022.09.10,10,Pink Venom,BLACKPINK,Pink Venom
2022,38,2022.09.11,2022.09.17,9,Monologue,테이 (Tei),Monologue
2022,35,2022.08.21,2022.08.27,13,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`
2022,33,2022.08.07,2022.08.13,12,LOVE DIVE,IVE (아이브),LOVE DIVE
2022,34,2022.08.14,2022.08.20,15,우린 그렇게 사랑해서,"강민경, 잔나비",우린 그렇게 사랑해서
2022,31,2022.07.24,2022.07.30,17,그라데이션,10cm,5.3
2022,32,2022.07.31,2022.08.06,20,보고싶었어,WSG워너비 (4FIRE),WSG워너비 1집
2022,30,2022.07.17,2022.07.23,26,LAW (Prod. Czaer),"윤미래, 비비(BIBI)",스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,29,2022.07.10,2022.07.16,33,ELEVEN,IVE (아이브),ELEVEN
2022,28,2022.07.03,2022.07.09,40,LOVE me,BE`O (비오),LOVE me
2022,43,2022.10.16,2022.10.22,2,Nxde,(여자)아이들,I love
2022,01,2021.12.26,2022.01.01,1,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo,쇼미더머니 10 Episode 2
2022,42,2022.10.09,2022.10.15,4,ELEVEN,IVE (아이브),ELEVEN
2022,40,2022.09.25,2022.10.01,6,눈이 오잖아 (Feat.헤이즈),이무진,눈이 오잖아
2022,41,2022.10.02,2022.10.08,5,겨울잠,아이유 (IU),조각집
2022,39,2022.09.18,2022.09.24,8,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
2022,36,2022.08.28,2022.09.03,7,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식(Basick),쇼미더머니 10 Episode 3
2022,37,2022.09.04,2022.09.10,11,취중고백,김민석,취중고백
2022,38,2022.09.11,2022.09.17,10,strawberry moon,아이유 (IU),strawberry moon
2022,35,2022.08.21,2022.08.27,14,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호)
2022,33,2022.08.07,2022.08.13,13,신호등,이무진,신호등
2022,34,2022.08.14,2022.08.20,16,Stay,"The Kid LAROI, Justin Bieber",Stay
2022,31,2022.07.24,2022.07.30,18,정거장,아이유 (IU),조각집
2022,32,2022.07.31,2022.08.06,21,네가 없는 밤 (Feat. ASH ISLAND) (Prod. GRAY),BE`O (비오),쇼미더머니 10 Final
2022,30,2022.07.17,2022.07.23,27,러브레터,아이유 (IU),조각집
2022,29,2022.07.10,2022.07.16,34,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집
2022,28,2022.07.03,2022.07.09,41,헤픈 우연,헤이즈 (Heize),HAPPEN
2022,02,2022.01.02,2022.01.08,1,겨울잠,아이유 (IU),조각집
2022,43,2022.10.16,2022.10.22,3,Counting Stars (Feat. Beenzino),BE`O (비오),Counting Stars
2022,01,2021.12.26,2022.01.01,2,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo,쇼미더머니 10 Episode 2
2022,42,2022.10.09,2022.10.15,5,ELEVEN,IVE (아이브),ELEVEN
2022,40,2022.09.25,2022.10.01,7,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
2022,41,2022.10.02,2022.10.08,6,취중고백,김민석,취중고백
2022,39,2022.09.18,2022.09.24,9,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식(Basick),쇼미더머니 10 Episode 3
2022,36,2022.08.28,2022.09.03,8,드라마,아이유 (IU),조각집
2022,37,2022.09.04,2022.09.10,12,strawberry moon,아이유 (IU),strawberry moon
2022,38,2022.09.11,2022.09.17,11,Dreams Come True,aespa,Dreams Come True - SM STATION
2022,35,2022.08.21,2022.08.27,15,불협화음 (Feat. AKMU) (Prod. GRAY),Mudd the student,쇼미더머니 10 Semi Final
2022,33,2022.08.07,2022.08.13,14,신호등,이무진,신호등
2022,34,2022.08.14,2022.08.20,17,Stay,"The Kid LAROI, Justin Bieber",Stay
2022,31,2022.07.24,2022.07.30,19,Next Level,aespa,Next Level
2022,32,2022.07.31,2022.08.06,22,네가 없는 밤 (Feat. ASH ISLAND) (Prod. GRAY),BE`O (비오),쇼미더머니 10 Final
2022,30,2022.07.17,2022.07.23,28,너,아이유 (IU),조각집
2022,29,2022.07.10,2022.07.16,35,우리가 헤어져야 했던 이유,비비(BIBI),그 해 우리는 OST Part.2
2022,28,2022.07.03,2022.07.09,42,Dynamite,방탄소년단,Dynamite
2022,02,2022.01.02,2022.01.08,2,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo,쇼미더머니 10 Episode 2
2022,43,2022.10.16,2022.10.22,4,리무진 (Feat. MINO) (Prod. GRAY),BE`O (비오),쇼미더머니 10 Episode 3
2022,01,2021.12.26,2022.01.01,3,Counting Stars (Feat. Beenzino),BE`O (비오),Counting Stars
2022,42,2022.10.09,2022.10.15,6,취중고백,김민석,취중고백
2022,40,2022.09.25,2022.10.01,8,드라마,아이유 (IU),조각집
2022,41,2022.10.02,2022.10.08,7,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
2022,39,2022.09.18,2022.09.24,10,눈이 오잖아 (Feat.헤이즈),이무진,눈이 오잖아
2022,36,2022.08.28,2022.09.03,9,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식(Basick),쇼미더머니 10 Episode 3
2022,37,2022.09.04,2022.09.10,13,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호)
2022,38,2022.09.11,2022.09.17,12,strawberry moon,아이유 (IU),strawberry moon
2022,35,2022.08.21,2022.08.27,16,Savage,aespa,Savage - The 1st Mini Album
2022,33,2022.08.07,2022.08.13,15,불협화음 (Feat. AKMU) (Prod. GRAY),Mudd the student,쇼미더머니 10 Semi Final
2022,34,2022.08.14,2022.08.20,18,정거장,아이유 (IU),조각집
2022,31,2022.07.24,2022.07.30,20,흰눈,먼데이 키즈 (Monday Kiz),흰눈
2022,32,2022.07.31,2022.08.06,23,러브레터,아이유 (IU),조각집
2022,30,2022.07.17,2022.07.23,29,문득,BE`O (비오),Bipolar
2022,29,2022.07.10,2022.07.16,36,Permission to Dance,방탄소년단,Butter / Permission to Dance
2022,28,2022.07.03,2022.07.09,43,그대 손 놓아요,이선희,옷소매 붉은 끝동 OST Part.8
2022,03,2022.01.09,2022.01.15,1,취중고백,김민석,취중고백
2022,02,2022.01.02,2022.01.08,3,Counting Stars (Feat. Beenzino),BE`O (비오),Counting Stars
2022,43,2022.10.16,2022.10.22,5,리무진 (Feat. MINO) (Prod. GRAY),BE`O (비오),쇼미더머니 10 Episode 3
2022,01,2021.12.26,2022.01.01,4,ELEVEN,IVE (아이브),ELEVEN
2022,42,2022.10.09,2022.10.15,7,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
2022,40,2022.09.25,2022.10.01,9,눈이 오잖아 (Feat.헤이즈),이무진,눈이 오잖아
2022,41,2022.10.02,2022.10.08,8,Dreams Come True,aespa,Dreams Come True - SM STATION
2022,39,2022.09.18,2022.09.24,11,드라마,아이유 (IU),조각집
2022,36,2022.08.28,2022.09.03,10,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식(Basick),쇼미더머니 10 Episode 3
2022,37,2022.09.04,2022.09.10,14,Step Back,GOT the beat,Step Back
2022,38,2022.09.11,2022.09.17,13,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호)
2022,35,2022.08.21,2022.08.27,17,Savage,aespa,Savage - The 1st Mini Album
2022,33,2022.08.07,2022.08.13,16,Stay,"The Kid LAROI, Justin Bieber",Stay
2022,34,2022.08.14,2022.08.20,19,불협화음 (Feat. AKMU) (Prod. GRAY),Mudd the student,쇼미더머니 10 Semi Final
2022,31,2022.07.24,2022.07.30,21,흰눈,먼데이 키즈 (Monday Kiz),흰눈
2022,32,2022.07.31,2022.08.06,24,너를 생각해,주시크 (Joosiq),너를 생각해
2022,30,2022.07.17,2022.07.23,30,문득,BE`O (비오),Bipolar
2022,29,2022.07.10,2022.07.16,37,Permission to Dance,방탄소년단,Butter / Permission to Dance
2022,28,2022.07.03,2022.07.09,44,Still I Love You,토요태,Still I Love You
2022,03,2022.01.09,2022.01.15,2,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo,쇼미더머니 10 Episode 2
2022,04,2022.01.16,2022.01.22,1,취중고백,김민석,취중고백
2022,02,2022.01.02,2022.01.08,4,겨울잠,아이유 (IU),조각집
2022,43,2022.10.16,2022.10.22,6,Counting Stars (Feat. Beenzino),BE`O (비오),Counting Stars
2022,01,2021.12.26,2022.01.01,5,리무진 (Feat. MINO) (Prod. GRAY),BE`O (비오),쇼미더머니 10 Episode 3
2022,42,2022.10.09,2022.10.15,8,Dreams Come True,aespa,Dreams Come True - SM STATION
2022,40,2022.09.25,2022.10.01,10,눈이 오잖아 (Feat.헤이즈),이무진,눈이 오잖아
2022,41,2022.10.02,2022.10.08,9,Can`t Control Myself,태연 (TAEYEON),Can`t Control Myself
2022,39,2022.09.18,2022.09.24,12,드라마,아이유 (IU),조각집
2022,36,2022.08.28,2022.09.03,11,Step Back,GOT the beat,Step Back
2022,37,2022.09.04,2022.09.10,15,strawberry moon,아이유 (IU),strawberry moon
2022,38,2022.09.11,2022.09.17,14,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호)
2022,35,2022.08.21,2022.08.27,18,Christmas Tree,V,그 해 우리는 OST Part.5
2022,33,2022.08.07,2022.08.13,17,Stay,"The Kid LAROI, Justin Bieber",Stay
2022,34,2022.08.14,2022.08.20,20,Savage,aespa,Savage - The 1st Mini Album
2022,31,2022.07.24,2022.07.30,22,우리가 헤어져야 했던 이유,비비(BIBI),그 해 우리는 OST Part.2
2022,32,2022.07.31,2022.08.06,25,언덕나무,이승윤,그 해 우리는 OST Part.7
2022,30,2022.07.17,2022.07.23,31,문득,BE`O (비오),Bipolar
2022,29,2022.07.10,2022.07.16,38,Weekend,태연 (TAEYEON),Weekend
2022,28,2022.07.03,2022.07.09,45,라일락,아이유 (IU),5th Album `LILAC`
2022,05,2022.01.23,2022.01.29,1,취중고백,김민석,취중고백
2022,03,2022.01.09,2022.01.15,3,ELEVEN,IVE (아이브),ELEVEN
2022,04,2022.01.16,2022.01.22,2,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo,쇼미더머니 10 Episode 2
2022,02,2022.01.02,2022.01.08,5,리무진 (Feat. MINO) (Prod. GRAY),BE`O (비오),쇼미더머니 10 Episode 3
2022,43,2022.10.16,2022.10.22,7,겨울잠,아이유 (IU),조각집
2022,01,2021.12.26,2022.01.01,6,Counting Stars (Feat. Beenzino),BE`O (비오),Counting Stars
2022,42,2022.10.09,2022.10.15,9,Dreams Come True,aespa,Dreams Come True - SM STATION
2022,40,2022.09.25,2022.10.01,11,Can`t Control Myself,태연 (TAEYEON),Can`t Control Myself
2022,41,2022.10.02,2022.10.08,10,눈이 오잖아 (Feat.헤이즈),이무진,눈이 오잖아
2022,39,2022.09.18,2022.09.24,13,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호)
2022,36,2022.08.28,2022.09.03,12,드라마,아이유 (IU),조각집
2022,37,2022.09.04,2022.09.10,16,신호등,이무진,신호등
2022,38,2022.09.11,2022.09.17,15,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식(Basick),쇼미더머니 10 Episode 3
2022,35,2022.08.21,2022.08.27,19,Next Level,aespa,Next Level
2022,33,2022.08.07,2022.08.13,18,strawberry moon,아이유 (IU),strawberry moon
2022,34,2022.08.14,2022.08.20,21,우리가 헤어져야 했던 이유,비비(BIBI),그 해 우리는 OST Part.2
2022,31,2022.07.24,2022.07.30,23,서랍,10cm,그 해 우리는 OST Part.1
2022,32,2022.07.31,2022.08.06,26,불협화음 (Feat. AKMU) (Prod. GRAY),Mudd the student,쇼미더머니 10 Semi Final
2022,30,2022.07.17,2022.07.23,32,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집
2022,29,2022.07.10,2022.07.16,39,Wake Up (Prod. 코드 쿤스트),"개코 , Ourealgoat (아우릴고트) , SINCE , 안병웅 , Tabber , 조광일",쇼미더머니 10 Episode 1
2022,28,2022.07.03,2022.07.09,46,라일락,아이유 (IU),5th Album `LILAC`
2022,05,2022.01.23,2022.01.29,2,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo,쇼미더머니 10 Episode 2
2022,06,2022.01.30,2022.02.05,1,취중고백,김민석,취중고백
2022,03,2022.01.09,2022.01.15,4,Step Back,GOT the beat,Step Back
2022,04,2022.01.16,2022.01.22,3,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
2022,02,2022.01.02,2022.01.08,6,리무진 (Feat. MINO) (Prod. GRAY),BE`O (비오),쇼미더머니 10 Episode 3
2022,43,2022.10.16,2022.10.22,8,Counting Stars (Feat. Beenzino),BE`O (비오),Counting Stars
2022,01,2021.12.26,2022.01.01,7,호랑수월가,탑현,호랑수월가
2022,42,2022.10.09,2022.10.15,10,Can`t Control Myself,태연 (TAEYEON),Can`t Control Myself
2022,40,2022.09.25,2022.10.01,12,겨울잠,아이유 (IU),조각집
2022,41,2022.10.02,2022.10.08,11,눈이 오잖아 (Feat.헤이즈),이무진,눈이 오잖아
2022,39,2022.09.18,2022.09.24,14,신호등,이무진,신호등
2022,36,2022.08.28,2022.09.03,13,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호)
