,year,week_num,start_date,end_date,rank,music,singer,album
0,2017,1,2017.01.01,2017.01.07,1,당신의 밤 (Feat. 오혁),황광희 X 개코,무한도전 위대한 유산
1,2017,1,2017.01.01,2017.01.07,2,오랜 날 오랜 밤,AKMU (악뮤),사춘기 하 (思春記 下)
2,2017,1,2017.01.01,2017.01.07,3,쏘아,하하 X MINO,무한도전 위대한 유산
3,2017,1,2017.01.01,2017.01.07,4,TOUCH,신화,13TH UNCHANGING - TOUCH
4,2017,1,2017.01.01,2017.01.07,5,I Miss You,소유 (SOYOU),도깨비 OST Part 7
5,2017,1,2017.01.01,2017.01.07,6,Beautiful,크러쉬 (CRUSH),도깨비 OST Part 4
6,2017,1,2017.01.01,2017.01.07,7,처럼 (Feat. 이하이),유재석 X 도끼 (Dok2),무한도전 위대한 유산
7,2017,1,2017.01.01,2017.01.07,8,에라 모르겠다,BIGBANG (빅뱅),MADE
8,2017,1,2017.01.01,2017.01.07,9,첫 눈,정준일,도깨비 OST Part 8
9,2017,1,2017.01.01,2017.01.07,10,좋다고 말해,볼빨간사춘기,Full Album RED PLANET (Hidden Track)
10,2017,1,2017.01.01,2017.01.07,11,만세,양세형 X BewhY,무한도전 위대한 유산
11,2017,1,2017.01.01,2017.01.07,12,지칠 때면 (Feat. 김종완 of Nell),정준하 X ZICO,무한도전 위대한 유산
12,2017,1,2017.01.01,2017.01.07,13,이쁘다니까,에디킴,도깨비 OST Part 5
13,2017,1,2017.01.01,2017.01.07,14,Stay With Me,"찬열 (CHANYEOL), 펀치 (Punch)",도깨비 OST Part 1
14,2017,1,2017.01.01,2017.01.07,15,Who are you,샘김,도깨비 OST Part 6
15,2017,1,2017.01.01,2017.01.07,16,독도리 (Feat. 매드클라운),박명수 X 딘딘,무한도전 위대한 유산
16,2017,1,2017.01.01,2017.01.07,17,리얼리티,AKMU (악뮤),사춘기 하 (思春記 下)
17,2017,1,2017.01.01,2017.01.07,18,LAST DANCE,BIGBANG (빅뱅),MADE
18,2017,1,2017.01.01,2017.01.07,19,첫눈처럼 너에게 가겠다,에일리 (Ailee),도깨비 OST Part 9
19,2017,1,2017.01.01,2017.01.07,20,저 별,헤이즈 (Heize),저 별
20,2017,1,2017.01.01,2017.01.07,21,Decalcomanie (데칼코마니),마마무 (Mamamoo),MEMORY
21,2017,1,2017.01.01,2017.01.07,22,TT,TWICE,TWICEcoaster : LANE 1
22,2017,1,2017.01.01,2017.01.07,23,내 눈에만 보여,10cm,도깨비 OST Part 2
23,2017,1,2017.01.01,2017.01.07,24,그때 그 아이들은,AKMU (악뮤),사춘기 하 (思春記 下)
24,2017,1,2017.01.01,2017.01.07,25,집에 돌아오는 길,AKMU (악뮤),사춘기 하 (思春記 下)
25,2017,1,2017.01.01,2017.01.07,26,Hush,Lasse Lindh,도깨비 OST Part 3
26,2017,1,2017.01.01,2017.01.07,27,우주를 줄게,볼빨간사춘기,Full Album RED PLANET
27,2017,1,2017.01.01,2017.01.07,28,못생긴 척,AKMU (악뮤),사춘기 하 (思春記 下)
28,2017,1,2017.01.01,2017.01.07,29,생방송,AKMU (악뮤),사춘기 하 (思春記 下)
29,2017,1,2017.01.01,2017.01.07,30,Excuse Me,AOA,AOA 1st Album ANGEL`S KNOCK
30,2017,1,2017.01.01,2017.01.07,31,불장난,BLACKPINK,SQUARE TWO
31,2017,1,2017.01.01,2017.01.07,32,나만 안되는 연애,볼빨간사춘기,Full Album RED PLANET
32,2017,1,2017.01.01,2017.01.07,33,이 바보야,정승환,목소리
33,2017,1,2017.01.01,2017.01.07,34,GIRLFRIEND,BIGBANG (빅뱅),MADE
34,2017,1,2017.01.01,2017.01.07,35,CHOCOLADY,AKMU (악뮤),사춘기 하 (思春記 下)
35,2017,1,2017.01.01,2017.01.07,36,YOU KNOW ME,AKMU (악뮤),사춘기 하 (思春記 下)
36,2017,1,2017.01.01,2017.01.07,37,나비잠 (Sweet Dream),"희철, 민경훈",나비잠 (Sweet Dream)
37,2017,1,2017.01.01,2017.01.07,38,꽃길 (Prod. By ZICO),세정,Jelly box 꽃길 (Prod. By 지코(ZICO)) 세정
38,2017,1,2017.01.01,2017.01.07,39,그대라는 사치,한동근,The 3rd Digital Single `그대라는 사치`
39,2017,1,2017.01.01,2017.01.07,40,City Of Stars (From `La La Land` Soundtrack),Ryan Gosling & Emma Stone,La La Land (영화 `라라랜드` OST)
40,2017,1,2017.01.01,2017.01.07,41,"BERMUDA TRIANGLE (Feat. Crush, DEAN)",지코 (ZICO),BERMUDA TRIANGLE
41,2017,1,2017.01.01,2017.01.07,42,이 소설의 끝을 다시 써보려 해,한동근,이 소설의 끝을 다시 써보려 해
42,2017,1,2017.01.01,2017.01.07,43,너무너무너무,아이오아이 (I.O.I),miss me?
43,2017,1,2017.01.01,2017.01.07,44,11:11,태연 (TAEYEON),11:11
44,2017,1,2017.01.01,2017.01.07,45,돌아오지마 (Feat. 용준형 of 비스트),헤이즈 (Heize),돌아오지마
45,2017,1,2017.01.01,2017.01.07,46,"All I Wanna Do (K) (Feat. Hoody, Loco)",박재범,EVERYTHING YOU WANTED
46,2017,1,2017.01.01,2017.01.07,47,빙빙 (Bing Bing),AOA,AOA 1st Album ANGEL`S KNOCK
