,year,week_num,start_date,end_date,rank,music,singer,album
0,2021,1,2020.12.27,2021.01.02,1,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",쇼미더머니 9 Episode 1
1,2021,1,2020.12.27,2021.01.02,2,밤하늘의 별을(2020),경서,밤하늘의 별을(2020)
2,2021,1,2020.12.27,2021.01.02,3,Dynamite,방탄소년단,Dynamite
3,2021,1,2020.12.27,2021.01.02,4,잠이 오질 않네요,장범준,잠이 오질 않네요
4,2021,1,2020.12.27,2021.01.02,5,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),쇼미더머니 9 Episode 3
5,2021,1,2020.12.27,2021.01.02,6,Lovesick Girls,BLACKPINK,THE ALBUM
6,2021,1,2020.12.27,2021.01.02,7,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다
7,2021,1,2020.12.27,2021.01.02,8,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들) OST
8,2021,1,2020.12.27,2021.01.02,9,Life Goes On,방탄소년단,BE
9,2021,1,2020.12.27,2021.01.02,10,"CREDIT (Feat. 염따, 기리보이, Zion.T)",릴보이 (lIlBOI),쇼미더머니 9 Final
10,2021,1,2020.12.27,2021.01.02,11,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡
11,2021,1,2020.12.27,2021.01.02,12,"ON AIR (Feat. 로꼬, 박재범 & GRAY)",릴보이 (lIlBOI),쇼미더머니 9 Final
12,2021,1,2020.12.27,2021.01.02,13,오래된 노래,스탠딩 에그(Standing Egg),오래된 노래
13,2021,1,2020.12.27,2021.01.02,14,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, BTS",Savage Love (Laxed - Siren Beat) (BTS Remix)
14,2021,1,2020.12.27,2021.01.02,15,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",미란이 (Mirani),쇼미더머니 9 Episode 3
