Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
20,2,"

에잇 (Prod.&Feat. SUGA of BTS)
아이유 (IU) | 에잇","11,586,111","EDAM엔터테인먼트
Kakao Entertainment",,
21,1,"

흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야
장범준 | 멜로가 체질 OST Part 3","11,014,163","Stone Music Entertainment, 삼화네트웍스
지니뮤직, Stone Music Entertainment",,
22,new,"

FEEL LIKE
WOODZ (조승연) | SET","10,598,934","위에화엔터테인먼트코리아
지니뮤직, Stone Music Entertainment",,
23,2,"

힘든 건 사랑이 아니다
임창정 | 힘든 건 사랑이 아니다","10,420,634","예스아이엠엔터테인먼트
인터파크",,
24,-,"

그날에 나는 맘이 편했을까
이예준 | 그날에 나는 맘이 편했을까","10,410,784","뮤니콘
Kakao Entertainment",,
25,2,"

어떻게 이별까지 사랑하겠어, 널 사랑하는 거지
AKMU (악뮤) | 항해","10,294,502","YG Entertainment
YG PLUS",,
26,4,"

오래된 노래
스탠딩 에그(Standing Egg) | 오래된 노래","10,205,526","BORN
Kakao Entertainment",,
27,2,"

고백 (바른연애 길잡이 X 허각)
허각 | 고백 (바른연애 길잡이 X 허각) OST","9,723,427","TOON STUDIO, 느을
Kakao Entertainment",,
28,1,"

모든 날, 모든 순간 (Every day, Every Moment)
폴킴 | `키스 먼저 할까요?` OST Part 3","9,720,113","SM Entertainment
Dreamus",,
29,-,"

Savage Love (Laxed - Siren Beat) (BTS Remix)
Jawsh 685, Jason Derulo, BTS | Savage Love (Laxed - Siren Beat) (BTS Remix)","9,501,808","Columbia
Sony Music",,
30,3,"

Dolphin
오마이걸 (OH MY GIRL) | NONSTOP","9,289,982","WM엔터테인먼트
Sony Music",,
31,1,"

Life Goes On
방탄소년단 | BE","9,267,325","BIGHIT MUSIC / HYBE
Dreamus",,
32,-,"

내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)
규현 (KYUHYUN) | 내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST","8,989,400","TOON STUDIO, 느을
Kakao Entertainment",,
33,9,"

함께 했는데 이별은 나 혼자인 거야
소정 | 함께 했는데 이별은 나 혼자인 거야","8,971,458","플렉스엠, 니즈뮤직
NHN벅스",,
34,-,"

사실 나는 (Feat.전건호)
경서예지 | 사실 나는","8,958,604","먼데이키즈 컴퍼니, 에버그로우
Kakao Entertainment",,
35,9,"

I`m Not Cool
현아 (HyunA) | I`m Not Cool","8,940,446","피네이션
Kakao Entertainment",,
36,1,"

METEOR
창모 (CHANGMO) | Boyhood","8,908,406","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
37,9,"

꼬리 (TAIL)
선미 | 꼬리 (TAIL)","8,584,436","어비스컴퍼니
Kakao Entertainment",,
38,2,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","8,583,877","Atlantic Records UK
Warner Music",,
39,22,"

PARANOIA
강다니엘 | PARANOIA","8,539,755","KONNECT ENTERTAINMENT
Sony Music",,
40,15,"

되풀이
임창정 | 펜트하우스2 OST Part.1","8,525,129","SBS 콘텐츠허브
Dreamus",,
41,4,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","8,430,485","씨제스엔터테인먼트
Kakao Entertainment",,
42,3,"

How You Like That
BLACKPINK | How You Like That","8,364,136","YG Entertainment
YG PLUS",,
43,new,"

이렇게 좋아해 본 적이 없어요
CHEEZE (치즈) | 이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)) OST","8,329,427","모스트콘텐츠, 니즈뮤직
NHN벅스",,
44,71,"

운전만해 (We Ride)
브레이브걸스 (Brave Girls) | We Ride","8,122,314","브레이브 엔터테인먼트
Kakao Entertainment",,
45,7,"

혼술하고 싶은 밤
벤 (Ben) | 혼술하고 싶은 밤","8,060,769","메이저나인
지니뮤직",,
46,5,"

이제 나만 믿어요
임영웅 | 내일은 미스터트롯 우승자 특전곡","7,892,264","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
47,2,"

아로하
조정석 | 슬기로운 의사생활 OST Part 3","7,862,858","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
48,4,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","7,824,454","로맨틱팩토리
Kakao Entertainment",,
49,6,"

When We Disco (Duet with 선미)
박진영 | When We Disco","7,774,008","JYP Entertainment
Dreamus",,
50,2,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","7,739,913","시애틀뮤직
Warner Music",,
51,5,"

Love poem
아이유 (IU) | Love poem","7,689,769","Kakao Entertainment
Kakao Entertainment",,
52,1,"

작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)
방탄소년단 | MAP OF THE SOUL : PERSONA","7,495,325","BIGHIT MUSIC / HYBE
Dreamus",,
53,6,"

내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))
릴보이 (lIlBOI) | 쇼미더머니 9 Episode 3","7,434,290","Stone Music Entertainment
지니뮤직",,
54,4,"

Memories
Maroon 5 | Memories","7,424,494","222 Records/Interscope Records
Universal Music",,
55,3,"

너를 만나
폴킴 | 너를 만나","7,290,702","뉴런뮤직
Kakao Entertainment",,
56,3,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","7,240,185","BIGHIT MUSIC / HYBE
Dreamus",,
57,4,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","7,232,768","EDAM엔터테인먼트
Kakao Entertainment",,
58,2,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","7,164,360","MAKTUB Company
Warner Music",,
59,2,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","7,163,298","WM엔터테인먼트
Sony Music",,
60,new,"

DO or NOT
펜타곤 (PENTAGON) | LOVE or TAKE","7,119,656","큐브엔터테인먼트
Kakao Entertainment",,
61,9,"

술 한잔 해요
경서 (경서예지), MJ (써니사이드) | 술 한잔 해요","7,095,327","프로젝트 리본
Warner Music",,
62,7,"

추억은 만남보다 이별에 남아
정동하 | 추억은 만남보다 이별에 남아","7,068,807","뮤직원 컴퍼니
Kakao Entertainment",,
63,32,"

좋은 이별이 있을 리가 없잖아 (Feat. 조현아 Of 어반자카파)
MC몽 | FLOWER 9","7,055,680","밀리언마켓
Kakao Entertainment",,
64,24,"

사랑하는 당신께
폴킴 | 사랑하는 당신께","6,950,164","뉴런뮤직
Kakao Entertainment",,
65,5,"

서면역에서
순순희 | 서면역에서","6,776,333","비에스엔터테인먼트
지니뮤직",,
66,4,"

시작
가호 (Gaho) | 이태원 클라쓰 OST Part.2","6,642,854","블렌딩
블렌딩",,
67,5,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","6,525,056","Virgin EMI
Universal Music",,
68,new,"

어떤X (What Type of X)
제시(Jessi) | 어떤X (What Type of X)","6,420,995","피네이션
Kakao Entertainment",,
69,5,"

우린 어쩌다 헤어진 걸까
허각 | Hello","6,340,008","플레이엠엔터테인먼트
Kakao Entertainment",,
70,5,"

Panorama
IZ*ONE (아이즈원) | One-reeler / Act IV","6,302,700","OFF THE RECORD Entertainment, SWING Entertainment
지니뮤직, Stone Music Entertainment",,
71,10,"

화(火花)
(여자)아이들 | I burn","6,301,558","큐브엔터테인먼트
Kakao Entertainment",,
72,6,"

우리 왜 헤어져야 해
신예영 | 우리 왜 헤어져야 해","6,285,570","스튜디오 오드리
Kakao Entertainment",,
73,6,"

거짓말이라도 해서 널 보고싶어
백지영 | 거짓말이라도 해서 널 보고싶어","6,191,849","트라이어스
Kakao Entertainment",,
74,6,"

딩가딩가 (Dingga)
마마무 (Mamamoo) | 딩가딩가 (Dingga)","6,130,943","RBW
Kakao Entertainment",,
75,4,"

Dance Monkey
Tones And I | Dance Monkey","6,057,288","Elektra
Warner Music",,
76,6,"

I CAN`T STOP ME
TWICE | Eyes wide open","6,017,226","JYP Entertainment
Dreamus",,
77,3,"

서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA))
윤하 | 서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)) OST","5,934,211","TOON STUDIO, 느을
Kakao Entertainment",,
78,5,"

마리아 (Maria)
화사(Hwa Sa) | Mara","5,815,212","RBW
Kakao Entertainment",,
79,3,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","5,757,044","뮤직테이블
NHN벅스",,
80,2,"

Don`t Start Now
Dua Lipa | Don`t Start Now","5,656,435","Warner Records
Warner Music",,
81,2,"

안녕
폴킴 | 호텔 델루나 OST Part.10","5,653,117","냠냠엔터테인먼트
Kakao Entertainment",,
82,2,"

소확행
임창정 | 힘든 건 사랑이 아니다","5,628,812","예스아이엠엔터테인먼트
인터파크",,
83,6,"

멜로디
ASH ISLAND | 멜로디","5,590,586","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
84,9,"

CREDIT (Feat. 염따, 기리보이, Zion.T)
릴보이 (lIlBOI) | 쇼미더머니 9 Final","5,521,494","Stone Music Entertainment
지니뮤직",,
85,31,"

비로소 너에게 도착했다 (Full Bloom)
마크툽 (Maktub) | Red Moon : Full Bloom (滿開)","5,508,433","MAKTUB Company
Warner Music",,
86,23,"

FLYING HIGH WITH U
빈첸 (VINXEN) | FLYING HIGH WITH U","5,500,762","로맨틱팩토리
Kakao Entertainment",,
87,9,"

사랑은 지날수록 더욱 선명하게 남아
전상근 | 한 걸음 : 흔적","5,473,956","셀러빗(CELEBIT)
Kakao Entertainment",,
88,7,"

What Do I Call You
태연 (TAEYEON) | What Do I Call You - The 4th Mini Album","5,385,909","SM Entertainment
Dreamus",,
89,6,"

처음처럼
엠씨더맥스 (M.C The Max) | CEREMONIA","5,366,349","325 이엔씨
Kakao Entertainment",,
90,4,"

Downtown Baby
블루 (BLOO) | Downtown Baby","5,311,332","메킷레인
Warner Music",,
91,6,"

다시 만날까 봐 (Prod.V.O.S)
이예준 | 다시 만날까 봐 (Prod.V.O.S)","5,219,914","뮤니콘
Kakao Entertainment",,
92,3,"

At My Worst
Pink Sweat$ | The Prelude","5,195,115","Warner Music
Warner Music",,
93,6,"

홀로
이하이 | 홀로","5,192,939","AOMG
지니뮤직, Stone Music Entertainment",,
94,10,"

DON`T TOUCH ME
환불원정대 | DON`T TOUCH ME","5,176,888","신박기획
NHN벅스",,
95,7,"

Bad Boy
청하, Christopher | Bad Boy","5,150,767","Parlophone Denmark
Warner Music",,
96,7,"

아무노래
지코 (ZICO) | 아무노래","5,083,057","KOZ 엔터테인먼트
Kakao Entertainment",,
97,5,"

Maniac
Conan Gray | Maniac","4,911,560","Republic Records
Universal Music",,
98,new,"

겨울이 지나고 봄이 오듯이
김나영 | 겨울이 지나고 봄이 오듯이","4,836,568","프로젝트 리본
Warner Music",,
99,3,"

눈누난나 (NUNU NANA)
제시(Jessi) | NUNA","4,805,003","피네이션
Kakao Entertainment",,
100,9,"

가을밤에 든 생각
잔나비 | 잔나비 소곡집 l","4,794,175","페포니 뮤직
Kakao Entertainment",,
101,11,"

한잔이면 지워질까
황인욱 | 한잔이면 지워질까","4,786,366","How엔터테인먼트
NHN벅스",,
102,4,"

사랑하게 될 줄 알았어
전미도 | 슬기로운 의사생활 OST Part 11","4,712,467","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
103,9,"

사랑 못해, 남들 쉽게 다 하는 거
먼데이 키즈 (Monday Kiz) | 사랑 못해, 남들 쉽게 다 하는 거","4,697,558","먼데이키즈 컴퍼니
Kakao Entertainment",,
104,7,"

Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)
미란이 (Mirani) | 쇼미더머니 9 Episode 3","4,526,956","Stone Music Entertainment
지니뮤직",,
105,6,"

Freak (Prod. Slom)
릴보이 (lIlBOI) , 원슈타인 (Wonstein) , Chillin Homie , 스카이민혁 (Skyminhyuk) | 쇼미더머니 9 Episode 1","4,347,049","Stone Music Entertainment
지니뮤직",,
106,-,"

별을 담은 시 (Ode To The Stars)
마크툽 (Maktub), 이라온 | Red Moon : Ode To The Stars","4,216,486","MAKTUB Company
Warner Music",,
107,new,"

House Party
슈퍼주니어 (Super Junior) | The Renaissance - The 10th Album","4,189,502","SM Entertainment, Label SJ
Dreamus",,
108,6,"

뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom)
Khundi Panda | 쇼미더머니 9 Episode 3","4,133,110","Stone Music Entertainment
지니뮤직",,
109,2,"

밤편지
아이유 (IU) | 밤편지","4,093,072","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
110,1,"

parachute
John K | love + everything else","3,831,291","Epic
Sony Music",,
111,14,"

Leave The Door Open
Bruno Mars, Anderson .Paak, Silk Sonic | Leave The Door Open","3,594,763","Aftermath Entertainment/Atlantic
Warner Music",,
112,8,"

다시 여기 바닷가
싹쓰리 (유두래곤, 린다G, 비룡) | 다시 여기 바닷가","3,566,098","MBC
Kakao Entertainment",,
113,5,"

오늘도 난 봄을 기다려
케이시 (Kassy) | 비밀:리에 vol.2 ″오늘도 난 봄을 기다려″","3,320,594","Dreamus, WHYNOT MEDIA
Dreamus",,
114,4,"

안녕 내 전부였던 너
펀치 (Punch) | Full Bloom (만개)","3,294,810","냠냠엔터테인먼트
Kakao Entertainment",,
115,12,"

ON AIR (Feat. 로꼬, 박재범 & GRAY)
릴보이 (lIlBOI) | 쇼미더머니 9 Final","3,224,537","Stone Music Entertainment
지니뮤직",,
116,4,"

잘할게
이승기 | The Project","3,189,820","후크엔터테인먼트
Kakao Entertainment",,
117,16,"

FRIENDS (Prod. Slom)
릴보이 (lIlBOI), 원슈타인 (Wonstein) | FRIENDS","3,189,507","Stone Music Entertainment, 릴MONEY, 뷰티풀노이
지니뮤직, Stone Music Entertainment",,
118,5,"

어느 60대 노부부이야기
임영웅 | 내일은 미스터트롯 트롯 에이드 베스트","3,169,574","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
119,5,"

Black Mamba
aespa | Black Mamba","3,114,908","SM Entertainment
Dreamus",,
120,10,"

Bicycle
청하 | Querencia","3,108,787","MNH Entertainment
지니뮤직, Stone Music Entertainment",,
121,-,"

주저하는 연인들을 위해
잔나비 | 전설","3,073,825","페포니 뮤직
Kakao Entertainment",,
122,22,"

Beautiful Beautiful
온앤오프 (ONF) | ONF: MY NAME","3,072,504","WM엔터테인먼트
지니뮤직, Stone Music Entertainment",,
123,4,"

바램
임영웅 | 내일은 미스터트롯 예선곡 베스트","3,054,961","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
124,5,"

Snowman
Sia | Snowman","2,985,298","Monkey Puzzle, Atlantic
Warner Music",,
125,7,"

34+35
Ariana Grande | Positions","2,936,255","Republic Records
Universal Music",,
126,4,"

bad guy
Billie Eilish | WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","2,921,214","Darkroom, Interscope Records
Universal Music",,
127,9,"

까만 안경 (Feat. Daylight)
이루 (Eru) | Level Ⅱ","2,892,031","이루엔터테인먼트
Kakao Entertainment",,
128,new,"

이게 바로 나야
임창정 | 펜트하우스2 OST Part.2","2,879,679","SBS 콘텐츠허브
Dreamus",,
129,59,"

인형
백현 (BAEKHYUN), 도영(DOYOUNG) | Rewind : Blossom Side A","2,867,547","지니뮤직, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
130,4,"

Bang!
AJR | Bang!","2,818,188","Black Butter
Sony Music",,
131,3,"

drivers license
Olivia Rodrigo | drivers license","2,800,673","Universal Music
Universal Music",,
132,28,"

그 시간, 그 공간
허각 | 안녕? 나야! OST Part.4","2,797,786","뮤직그라운드, M playlist
Warner Music",,
133,11,"

나로 바꾸자 (duet with JYP)
비 (Rain) | 나로 바꾸자 (duet with JYP)","2,778,387","써브라임 아티스트 에이전시, JYP엔터테인먼트
Kakao Entertainment",,
134,3,"

ON
방탄소년단 | MAP OF THE SOUL : 7","2,766,328","BIGHIT MUSIC / HYBE
Dreamus",,
135,15,"

뻔한남자
이승기 | 뻔한남자","2,755,191","후크엔터테인먼트
Kakao Entertainment",,
136,3,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","2,709,078","2011 Universal Records, a Division of UM
Universal Music",,
137,8,"

Bad
Christopher | Bad","2,685,693","Parlophone Denmark
Warner Music",,
138,22,"

아날로그
버즈 (Buzz) | 잃어버린 시간","2,675,192","인넥스트트렌드, 롱플레이뮤직
지니뮤직, Stone Music Entertainment",,
139,5,"

시든 꽃에 물을 주듯
HYNN(박혜원) | 시든 꽃에 물을 주듯","2,647,061","엔터테인먼트뉴오더
Kakao Entertainment",,
140,7,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,645,503","SM Entertainment
Dreamus",,
141,9,"

사이렌
호미들 | Ghetto Kids","2,642,131","G.M.S.P
우조엔터테인먼트",,
142,7,"

좋아해.. (바른연애 길잡이 X 죠지)
죠지 | 좋아해.. (바른연애 길잡이 X 죠지) OST","2,606,637","TOON STUDIO, 느을
Kakao Entertainment",,
143,34,"

WHY DON`T WE (Feat. 청하)
비 (Rain) | PIECES by RAIN","2,602,764","써브라임
Kakao Entertainment",,
144,HOT,"

있잖아
폴킴 | 연애플레이리스트2 OST Part 2","2,601,836","스페이스오디티
Kakao Entertainment",,
145,52,"

눈이 멀었다
MC몽 | FLOWER 9","2,581,062","밀리언마켓
Kakao Entertainment",,
146,23,"

벚꽃 엔딩
버스커 버스커 (Busker Busker) | 버스커 버스커 1집","2,558,342","Stone Music Entertainment
지니뮤직",,
147,2,"

Painkiller
Ruel | Painkiller","2,546,552","Rca Records Label
Sony Music",,
148,7,"

HERO
임영웅 | HERO","2,513,918","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
149,6,"

너도 아는
폴킴 | 너도 아는","2,493,925","뉴런뮤직
Kakao Entertainment",,
150,21,"

봄 사랑 벚꽃 말고
HIGH4, 아이유 (IU) | 봄 사랑 벚꽃 말고","2,488,731","엔에이피엔터테인먼트
Kakao Entertainment",,
151,18,"

Hold On
Justin Bieber | Hold On","2,459,025","RBMG/Def Jam
Universal Music",,
152,10,"

Ashes
Stellar | Ashes","2,454,983","Arista Records/RCA Records
Sony Music",,
153,2,"

To Die For
Sam Smith | To Die For","2,417,740","Capitol
Universal Music",,
154,2,"

Square (2017)
백예린 | Every letter I sent you.","2,416,399","블루바이닐
Dreamus",,
155,26,"

행복해
송하예 | Happy","2,390,172","더하기미디어
Kakao Entertainment",,
156,32,"

Beautiful (Feat. Skinny Brown)
ASH ISLAND | ISLAND","2,344,766","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
157,-,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","2,308,789","Atlantic Records UK
Warner Music",,
158,53,"

그댈 새겨두어요 (바른연애 길잡이 X 린)
린 (LYn) | 그댈 새겨두어요 (바른연애 길잡이 X 린) OST","2,298,898","TOON STUDIO, 느을
Kakao Entertainment",,
159,11,"

악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. 코드 쿤스트)
스윙스(Swings) | 쇼미더머니 9 Semi Final","2,275,093","Stone Music Entertainment
지니뮤직",,
160,7,"

comethru
Jeremy Zucker | summer,","2,228,472","Universal Music
Universal Music",,
161,7,"

미워요
임영웅 | 미워요 / 소나기","2,220,520","물고기뮤직
NHN벅스",,
162,17,"

노래방에서
장범준 | 장범준 3집","2,218,302","버스커버스커
Kakao Entertainment",,
163,new,"

롤린 (New Ver.)
브레이브걸스 (Brave Girls) | 롤린 (New Ver.)","2,206,414","브레이브 엔터테인먼트
Kakao Entertainment",,
164,29,"

비
폴킴 | 비","2,197,233","뉴런뮤직
Kakao Entertainment",,
165,14,"

고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Semi Final","2,193,787","Stone Music Entertainment
지니뮤직",,
166,2,"

Not Shy
ITZY (있지) | Not Shy","2,192,702","JYP Entertainment
Dreamus",,
167,11,"

사랑이 식었다고 말해도 돼
먼데이 키즈 (Monday Kiz) | 사랑이 식었다고 말해도 돼","2,183,718","먼데이키즈 컴퍼니
Kakao Entertainment",,
168,3,"

소나기
임영웅 | 미워요 / 소나기","2,180,967","물고기뮤직
NHN벅스",,
169,8,"

따라따라
임영웅 | 뭣이 중헌디","2,180,382","물고기뮤직
NHN벅스",,
170,7,"

Psycho
레드벨벳(Red Velvet) | `The ReVe Festival` Finale","2,178,139","SM Entertainment
Dreamus",,
171,4,"

사랑에 연습이 있었다면 (Prod. 2soo)
임재현 | 사랑에 연습이 있었다면","2,166,182","엔에스씨컴퍼니, 디원미디어
Kakao Entertainment",,
172,14,"

사랑은 (Feat.원슈타인)
마미손 | 나의슬픔(My Sadness)","2,159,014","뷰티플노이즈
Kakao Entertainment",,
173,8,"

계단말고 엘리베이터
임영웅 | 계단말고 엘리베이터","2,158,033","물고기뮤직
뮤직앤뉴",,
174,25,"

별 보러 가자
적재 | FINE","2,147,060","스톰프뮤직
NHN벅스",,
175,35,"

사랑한단 거짓말은 안 할래
먼데이 키즈 (Monday Kiz), 최현준 | 사랑한단 거짓말은 안 할래","2,140,097","먼데이키즈 컴퍼니, J-SOUL company
Kakao Entertainment",,
176,1,"

미친 소리
이예준 | 미친 소리","2,133,203","뮤니콘
Dreamus",,
177,18,"

Your Lights
이수 | Your Lights (바이크 원정대 OST Part.1)","2,126,347","도너츠컬쳐
NHN벅스",,
178,4,"

포장마차
황인욱 | 포장마차","2,120,196","How엔터테인먼트
NHN벅스",,
179,4,"

다시 만날까 봐
V.O.S | 다시 만날까 봐","2,115,798","J-SOUL COMPANY
Kakao Entertainment",,
180,6,"

Pretty Savage
BLACKPINK | THE ALBUM","2,097,507","YG Entertainment
YG PLUS",,
181,3,"

이제 나만 믿어요 (Piano by 조영수)
임영웅 | 이제 나만 믿어요 (Piano by 조영수)","2,092,793","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
182,12,"

첫눈처럼 너에게 가겠다
에일리 (Ailee) | 도깨비 OST Part 9","2,090,999","Stone Music Entertainment, 화앤담픽쳐스
지니뮤직, Stone Music Entertainment",,
183,74,"

뭣이중헌디
임영웅 | 뭣이 중헌디","2,080,932","물고기뮤직
NHN벅스",,
184,5,"

선물
멜로망스(Melomance) | Moonlight","2,078,736","민트페이퍼, 광합성
Kakao Entertainment",,
185,44,"

나만, 봄
볼빨간사춘기 | 사춘기집Ⅰ 꽃기운","2,076,092","쇼파르엔터테인먼트
Kakao Entertainment",,
186,13,"

그때 그 아인
김필 | 이태원 클라쓰 OST Part.6","2,075,784","블렌딩
블렌딩",,
187,1,"

Mood (Feat. Iann Dior)
24kGoldn | Mood","2,060,118","Kemosabe Records/Columbia
Sony Music",,
188,75,"

물망초 (Feat. 신용재)
MC몽 | FLOWER 9","2,039,879","밀리언마켓
Kakao Entertainment",,
189,2,"

Blinding Lights
The Weeknd | Blinding Lights","2,031,930","Republic Records
Universal Music",,
190,37,"

마음이 그래
개코, 권진아 | 마음이 그래","2,030,876","아메바컬쳐
지니뮤직, Stone Music Entertainment",,
191,HOT,"

축가
전우성 | 2018戀歌(연가), 6월의 고백 `축가`","2,022,508","더블킥엔터테인먼트
지니뮤직",,
192,7,"

팔레트 (Feat. G-DRAGON)
아이유 (IU) | Palette","2,008,955","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
193,20,"

마지막처럼
BLACKPINK | 마지막처럼","2,006,164","YG Entertainment
YG PLUS",,
194,HOT,"

Like 1999
Valley | Like 1999","2,000,070","Universal Music
Universal Music",,
195,-,"

HIP
마마무 (Mamamoo) | reality in BLACK","1,997,523","RBW
Kakao Entertainment",,
196,30,"

그대 없이 그대와
HYNN(박혜원) | 그대 없이 그대와","1,992,850","엔터테인먼트뉴오더
Kakao Entertainment",,
197,34,"

우연히 봄
로꼬 (LOCO), 유주 (YUJU) | 냄새를 보는 소녀 OST Part 2","1,987,132","도너츠뮤직
Kakao Entertainment",,
198,6,"

삐삐
아이유 (IU) | 삐삐","1,963,778","Kakao Entertainment
Kakao Entertainment",,
199,9,"

좋은 사람 있으면 소개시켜줘
조이 (JOY) | 슬기로운 의사생활 OST Part 2","1,960,223","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
200,24,"

12월의 어느 겨울…
윤도(YoonDo) | 12월의 어느 겨울…","1,944,509","꿈의엔진
Kakao Entertainment",,
"
",,,,,,
