Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
47,2,"

이제 나만 믿어요
임영웅 | 내일은 미스터트롯 우승자 특전곡","7,338,887","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
48,4,"

Off My Face
Justin Bieber | Justice","7,303,460","RBMG/Def Jam
Universal Music",,
49,6,"

하루만 더
빅마마 (BigMama) | 하루만 더","7,294,382","Kakao Entertainment
Kakao Entertainment",,
50,1,"

Blueming
아이유 (IU) | Love poem","7,219,225","Kakao Entertainment
Kakao Entertainment",,
51,5,"

밤하늘의 별을(2020)
경서 | 밤하늘의 별을(2020)","7,212,648","꿈의엔진
Kakao Entertainment",,
52,4,"

모든 날, 모든 순간 (Every day, Every Moment)
폴킴 | `키스 먼저 할까요?` OST Part 3","7,173,184","SM Entertainment
Dreamus",,
53,6,"

밝게 빛나는 별이 되어 비춰줄게
송이한 | 밝게 빛나는 별이 되어 비춰줄게","7,056,353","뮤직디자인
Kakao Entertainment",,
54,2,"

Lovesick Girls
BLACKPINK | THE ALBUM","6,810,579","YG Entertainment
YG PLUS",,
55,4,"

Savage Love (Laxed - Siren Beat) (BTS Remix)
Jawsh 685, Jason Derulo, BTS | Savage Love (Laxed - Siren Beat) (BTS Remix)","6,801,766","Columbia
Sony Music",,
56,3,"

추억은 만남보다 이별에 남아
정동하 | 추억은 만남보다 이별에 남아","6,784,371","뮤직원 컴퍼니
Kakao Entertainment",,
57,2,"

에잇 (Prod.&Feat. SUGA of BTS)
아이유 (IU) | 에잇","6,664,568","EDAM엔터테인먼트
Kakao Entertainment",,
58,8,"

가을 우체국 앞에서
김대명 | 슬기로운 의사생활 시즌2 OST Part 2","6,612,078","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
59,5,"

취기를 빌려 (취향저격 그녀 X 산들)
산들 | 취기를 빌려 (취향저격 그녀 X 산들) OST","6,594,287","TOON STUDIO
Kakao Entertainment",,
60,33,"

여전히 아름다운지
세븐틴 | 슬기로운 의사생활 시즌2 OST Part 8","6,443,183","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
61,5,"

잠이 오질 않네요
장범준 | 잠이 오질 않네요","6,325,345","버스커버스커
Kakao Entertainment",,
62,4,"

Timeless
SG 워너비 | SG Wanna Be+","6,176,128","Stone Music Entertainment
지니뮤직",,
63,6,"

작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)
방탄소년단 | MAP OF THE SOUL : PERSONA","6,172,357","BIGHIT MUSIC / HYBE
YG PLUS",,
64,4,"

흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야
장범준 | 멜로가 체질 OST Part 3","6,035,781","Stone Music Entertainment, 삼화네트웍스
지니뮤직, Stone Music Entertainment",,
65,3,"

어푸 (Ah puh)
아이유 (IU) | 5th Album 'LILAC'","5,978,030","EDAM엔터테인먼트
Kakao Entertainment",,
66,2,"

그날에 나는 맘이 편했을까
이예준 | 그날에 나는 맘이 편했을까","5,961,075","뮤니콘
Kakao Entertainment",,
67,3,"

멜로디
ASH ISLAND | 멜로디","5,893,510","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
68,7,"

운전만해 (We Ride)
브레이브걸스 (Brave Girls) | We Ride","5,864,768","브레이브 엔터테인먼트
Kakao Entertainment",,
69,4,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","5,842,706","Atlantic Records UK
Warner Music",,
70,1,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","5,841,919","MAKTUB Company
Warner Music",,
71,4,"

오래된 노래
스탠딩 에그(Standing Egg) | 오래된 노래","5,777,510","BORN
Kakao Entertainment",,
72,1,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","5,721,891","BIGHIT MUSIC / HYBE
YG PLUS",,
73,1,"

아로하
조정석 | 슬기로운 의사생활 OST Part 3","5,595,567","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
74,25,"

역겹겠지만 (Remember me)
B.I | WATERFALL","5,581,288","IOK MUSIC
Dreamus",,
75,9,"

안녕 (Hello)
조이 (JOY) | 안녕 (Hello) - Special Album","5,556,884","SM Entertainment
Dreamus",,
76,4,"

그래도 사랑이었잖아
거미 | 그래도 사랑이었잖아 (감정공유 : 거미)","5,550,622","니즈뮤직
NHN벅스",,
77,14,"

Alcohol-Free
TWICE | Taste of Love","5,541,101","JYP Entertainment
Dreamus",,
78,3,"

METEOR
창모 (CHANGMO) | Boyhood","5,532,880","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
79,20,"

사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치))
이해리 | 사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치)) OST","5,517,675","TOON STUDIO, MATCHERS
Kakao Entertainment",,
80,10,"

치맛바람 (Chi Mat Ba Ram)
브레이브걸스 (Brave Girls) | Summer Queen","5,394,288","브레이브 엔터테인먼트
Kakao Entertainment",,
81,4,"

사실 나는 (Feat.전건호)
경서예지 | 사실 나는","5,180,988","먼데이키즈 컴퍼니, 에버그로우
Kakao Entertainment",,
82,6,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","5,178,676","시애틀뮤직
Warner Music",,
83,5,"

Life Goes On
방탄소년단 | BE","5,177,469","BIGHIT MUSIC / HYBE
YG PLUS",,
84,2,"

그대라는 사치
임영웅 | 사랑의 콜센타 PART62","5,009,226","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
85,11,"

상상더하기
라붐 (LABOUM) | Fresh Adventure","4,944,452","글로벌에이치미디어
인터파크",,
86,5,"

고백
10cm | 두 번째 `고백`","4,846,744","Kakao Entertainment, 매직스트로베리사운드
Kakao Entertainment",,
87,3,"

별빛 같은 나의 사랑아
임영웅 | 별빛 같은 나의 사랑아","4,701,216","티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직
Kakao Entertainment",,
88,new,"

그리워 그리워
이예준 | 그리워 그리워","4,679,133","이예준
Kakao Entertainment",,
89,3,"

다시 사랑한다면 (김필 Ver.)
임영웅 | 사랑의 콜센타 PART56","4,655,294","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
90,5,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","4,569,623","Virgin EMI
Universal Music",,
91,7,"

LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)
양요섭, 정은지 | LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST","4,490,350","TOON STUDIO, 느을
Kakao Entertainment",,
92,3,"

너의 모습
정동하 | 너의 모습","4,417,720","뮤직원 컴퍼니
Kakao Entertainment",,
93,34,"

소용돌이
세븐틴 | SEVENTEEN 9th Mini Album `Attacca`","4,395,120","플레디스
YG PLUS",,
94,9,"

Love poem
아이유 (IU) | Love poem","4,358,448","Kakao Entertainment
Kakao Entertainment",,
95,new,"

사랑했던 우리가 어떻게 친구가 되니
송하예 | 사랑했던 우리가 어떻게 친구가 되니","4,271,769","다날엔터테인먼트
다날엔터테인먼트",,
96,4,"

HERO
임영웅 | HERO","4,171,674","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
97,15,"

비 오는 날 듣기 좋은 노래 (Feat. Colde)
에픽하이 (EPIK HIGH) | 비 오는 날 듣기 좋은 노래","4,125,357","아워즈
지니뮤직",,
98,3,"

잊었니
임영웅 | 사랑의 콜센타 PART60","4,103,366","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
99,37,"

Crush
세븐틴 | SEVENTEEN 9th Mini Album `Attacca`","4,087,011","플레디스
YG PLUS",,
100,13,"

Sticker
NCT 127 | Sticker - The 3rd Album","4,081,780","SM Entertainment
Dreamus",,
101,18,"

Dolphin
오마이걸 (OH MY GIRL) | NONSTOP","4,074,224","WM엔터테인먼트
Sony Music",,
102,3,"

밤편지
아이유 (IU) | 밤편지","4,039,232","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
103,3,"

끝사랑
임영웅 | 사랑의 콜센타 PART61","3,907,589","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
104,35,"

매일 그대라서 행복하다
세븐틴 | SEVENTEEN 9th Mini Album `Attacca`","3,873,269","플레디스
YG PLUS",,
105,26,"

빨간 립스틱 (Feat. 윤미래)
이하이 | 4 ONLY","3,818,029","AOMG
지니뮤직, Stone Music Entertainment",,
106,33,"

찬란한 계절
폴킴 | 찬란한 계절","3,800,039","뉴런뮤직
Kakao Entertainment",,
107,new,"

나 그댈위해 시 한편을 쓰겠어
케이시 (Kassy) | 옛이야기","3,727,315","넥스타엔터테인먼트
Kakao Entertainment",,
108,new,"

미워지지가 않아 (Unhateable)
노을 | 미워지지가 않아 (Unhateable)","3,723,056","씨제스엔터테인먼트
Kakao Entertainment",,
109,21,"

나를 아는 사람
MSG워너비(정상동기) | MSG워너비 1집","3,703,118","유야호
지니뮤직, Stone Music Entertainment",,
110,3,"

Memories
Maroon 5 | Memories","3,694,143","222 Records/Interscope Records
Universal Music",,
111,22,"

Easy On Me
Adele | Easy On Me","3,686,340","Columbia
Sony Music",,
112,new,"

Face ID (Feat. 기리보이, Sik-K, JUSTHIS)
에픽하이 (EPIK HIGH) | Face ID","3,626,501","아워즈
지니뮤직",,
113,4,"

Bk Love
임영웅 | 뽕숭아학당 PART23","3,601,259","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
114,new,"

Love On The Floor
NCT 127 | Favorite - The 3rd Album Repackage","3,586,971","SM Entertainment
Dreamus",,
115,28,"

전화 한 번 못하니
신예영 | 전화 한 번 못하니 (너에게 하고 싶은 말 X 신예영)","3,572,497","프로젝트 리본
Warner Music",,
116,30,"

그리워하는 것까지
세븐틴 | SEVENTEEN 9th Mini Album `Attacca`","3,546,155","플레디스
YG PLUS",,
117,7,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","3,534,199","씨제스엔터테인먼트
Kakao Entertainment",,
118,21,"

우리의 이야기
멜로망스(Melomance) | 유미의 세포들 OST Part 8","3,529,244","Stone Music Entertainment
지니뮤직",,
119,11,"

나랑 같이 걸을래 (바른연애 길잡이 X 적재)
적재 | 나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST","3,517,782","TOON STUDIO, 느을
Kakao Entertainment",,
120,5,"

Black Mamba
aespa | Black Mamba","3,504,395","SM Entertainment
Dreamus",,
121,new,"

Serious
박지훈 | HOT&COLD","3,484,505","마루기획
NHN벅스",,
122,27,"

PANG!
세븐틴 | SEVENTEEN 9th Mini Album `Attacca`","3,422,432","플레디스
YG PLUS",,
123,27,"

이젠 잊기로 해요 (Drama Ver.)
미도와 파라솔 | 슬기로운 의사생활 시즌2 OST Special","3,404,223","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
124,29,"

2 MINUS 1 (Digital Only)
세븐틴 | SEVENTEEN 9th Mini Album `Attacca`","3,313,184","플레디스
YG PLUS",,
125,23,"

산책
백예린 | 선물","3,296,125","블루바이닐
Dreamus",,
126,35,"

밤새 니가 내려
케이시 (Kassy) | 밤새 니가 내려","3,283,307","도너츠컬쳐
NHN벅스",,
127,new,"

가르치지마
에일리 (Ailee) | AMY","3,258,665","더라이브레이블
Dreamus",,
128,27,"

Shivers
Ed Sheeran | Shivers","3,204,786","Atlantic Records UK
Warner Music",,
129,18,"

해운대
순순희 | 해운대","3,147,192","비에스엔터테인먼트
Kakao Entertainment",,
130,16,"

가까운 듯 먼 그대여
카더가든 | 가까운 듯 먼 그대여","3,130,110","니즈뮤직
NHN벅스",,
131,new,"

Pilot
NCT 127 | Favorite - The 3rd Album Repackage","3,095,502","SM Entertainment
Dreamus",,
132,15,"

VVS (Feat. JUSTHIS) (Prod. GroovyRoom)
미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Episode 1","3,073,706","Stone Music Entertainment
지니뮤직",,
133,11,"

고백
장범준 | 첫 번째 `고백`","3,025,167","Kakao Entertainment, 버스커버스커
Kakao Entertainment",,
134,13,"

아이와 나의 바다
아이유 (IU) | 5th Album `LILAC`","3,005,240","EDAM엔터테인먼트
Kakao Entertainment",,
135,11,"

너를 만나
폴킴 | 너를 만나","2,936,824","뉴런뮤직
Kakao Entertainment",,
136,42,"

신촌을 못가
허각 | 신촌을 못가","2,925,663","Good fellas Entertainment
Kakao Entertainment",,
137,18,"

라라라
SG 워너비 | My Friend","2,916,012","Stone Music Entertainment
지니뮤직",,
138,40,"

내 기억 속에 남아 있는 그대 모습은
산들 | 갯마을 차차차 OST Part 6","2,849,246","Stone Music Entertainment
지니뮤직",,
139,2,"

GLASSY
조유리 | GLASSY","2,830,182","WAKEONE
지니뮤직, Stone Music Entertainment",,
140,20,"

상상더하기
MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein)) | MSG워너비 TOP 8 경연곡","2,820,649","유야호
지니뮤직, Stone Music Entertainment",,
141,18,"

서툰 이별을 하려해 (Feat.전상근)
윤토벤 (YounToven) | 서툰 이별을 하려해","2,815,318","윤토벤
사운드리퍼블리카",,
142,38,"

바람
최유리 | 갯마을 차차차 OST Part 4","2,799,717","Stone Music Entertainment
지니뮤직",,
143,HOT,"

논해 (Feat. JUSTHIS) (Prod. CODE KUNST)
개코 (GAEKO) | 논해","2,775,720","아메바컬쳐
지니뮤직, Stone Music Entertainment",,
144,19,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","2,746,676","로맨틱팩토리
Kakao Entertainment",,
145,12,"

계단말고 엘리베이터
임영웅 | 계단말고 엘리베이터","2,688,356","물고기뮤직
뮤직앤뉴",,
146,6,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","2,672,698","EDAM엔터테인먼트
Kakao Entertainment",,
147,16,"

How You Like That
BLACKPINK | How You Like That","2,671,649","YG Entertainment
YG PLUS",,
148,22,"

Coin
아이유 (IU) | 5th Album `LILAC`","2,669,842","EDAM엔터테인먼트
Kakao Entertainment",,
149,31,"

싹둑 (Love Cut)
씨엔블루(CNBLUE) | WANTED","2,650,381","FNC엔터테인먼트
Kakao Entertainment",,
150,new,"

Ready to love
세븐틴 | 8th Mini Album `Your Choice`","2,632,694","플레디스
YG PLUS",,
151,6,"

혼자 사랑하고 미워해
백예슬 | 혼자 사랑하고 미워해","2,624,216","뮤니콘
Kakao Entertainment",,
152,17,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","2,615,831","뮤직테이블
NHN벅스",,
153,24,"

The Feels
TWICE | The Feels","2,607,181","JYP Entertainment
Dreamus",,
154,20,"

가을 아침
아이유 (IU) | 꽃갈피 둘","2,594,610","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
155,17,"

Dance Monkey
Tones And I | Dance Monkey","2,585,415","Elektra
Warner Music",,
156,1,"

Brand (Feat. 래원 (Layone))
BE`O (비오) | Bipolar","2,572,385","페임어스 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
157,40,"

Lemonade
NCT 127 | Sticker - The 3rd Album","2,548,360","SM Entertainment
Dreamus",,
158,14,"

지금 뭐해
벤 (Ben) | 지금 뭐해","2,495,929","메이저나인
지니뮤직",,
159,17,"

힘든 건 사랑이 아니다
임창정 | 힘든 건 사랑이 아니다","2,454,922","예스아이엠엔터테인먼트
인터파크",,
160,13,"

Bad
Christopher | Bad","2,454,194","Parlophone Denmark
Warner Music",,
161,20,"

이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)
10cm | 이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST","2,454,019","TOON STUDIO, 느을
Kakao Entertainment",,
162,19,"

Kiss Me More (Feat. SZA)
Doja Cat | Kiss Me More","2,434,087","Kemosabe Records/RCA Records
Sony Music",,
163,-,"

Tiny Riot
Sam Ryder | Tiny Riot","2,390,024","Parlophone UK
Warner Music",,
164,14,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","2,389,552","WM엔터테인먼트
Sony Music",,
165,7,"

주저하는 연인들을 위해
잔나비 | 전설","2,334,677","페포니 뮤직
Kakao Entertainment",,
166,15,"

On The Ground
로제 (ROSE) | R","2,312,864","YG Entertainment
YG PLUS",,
167,11,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,305,480","SM Entertainment
Dreamus",,
168,24,"

PING PONG
현아 & 던 | 1+1=1","2,277,146","피네이션
Kakao Entertainment",,
169,9,"

Better
보아 (BoA) | BETTER - The 10th Album","2,272,772","SM Entertainment
Dreamus",,
170,42,"

바래
HYNN(박혜원) | 바래","2,243,690","도너츠컬쳐
NHN벅스",,
171,2,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","2,224,484","SBS 콘텐츠허브
Kakao Entertainment",,
172,24,"

슈퍼스타
미도와 파라솔 | 슬기로운 의사생활 시즌2 OST Part 6","2,219,677","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
173,41,"

너 하나야 (낮에 뜨는 달 X 길구봉구)
길구봉구 | 너 하나야 (낮에 뜨는 달 X 길구봉구) OST","2,212,692","TOON STUDIO
Kakao Entertainment",,
174,9,"

Don`t Start Now
Dua Lipa | Don`t Start Now","2,168,651","Warner Records
Warner Music",,
175,47,"

문득
BE`O (비오) | Bipolar","2,153,581","페임어스 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
176,24,"

너와 나는 이제 남이니까
이소정 | 너와 나는 이제 남이니까","2,153,541","드라마하우스스튜디오, 니즈뮤직
Kakao Entertainment",,
177,4,"

안녕
폴킴 | 호텔 델루나 OST Part.10","2,131,327","냠냠엔터테인먼트
Kakao Entertainment",,
178,7,"

Leave The Door Open
Bruno Mars, Anderson .Paak, Silk Sonic | Leave The Door Open","2,116,076","Aftermath Entertainment/Atlantic
Warner Music",,
179,2,"

Loving You Girl (Feat. Hkeem)
Peder Elias | Loving You Girl","2,098,238","Columbia
Sony Music",,
180,14,"

선물
멜로망스(Melomance) | Moonlight","2,079,614","민트페이퍼, 광합성
Kakao Entertainment",,
181,3,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","2,078,098","Atlantic Records UK
Warner Music",,
182,8,"

parachute
John K | love + everything else","2,077,184","Epic
Sony Music",,
183,15,"

내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)
규현 (KYUHYUN) | 내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST","2,075,343","TOON STUDIO, 느을
Kakao Entertainment",,
184,23,"

Antifreeze
백예린 | 선물","2,069,750","블루바이닐
Dreamus",,
185,18,"

허리춤
오반 (OVAN) | 허리춤","2,059,079","로맨틱팩토리
Kakao Entertainment",,
186,new,"

XOXO
전소미 | XOXO","2,054,908","The Black Label
YG PLUS",,
187,new,"

낮 밤 (Feat. 박재범)
이영지 | 낮 밤","2,026,398","MAINSTREAM
Kakao Entertainment",,
188,6,"

우리 왜 헤어져야 해
신예영 | 우리 왜 헤어져야 해","2,023,763","스튜디오 오드리
Kakao Entertainment",,
189,85,"

그대라는 시
태연 (TAEYEON) | 호텔 델루나 OST Part.3","2,019,320","냠냠엔터테인먼트
Kakao Entertainment",,
190,9,"

Maniac
Conan Gray | Maniac","1,987,904","Republic Records
Universal Music",,
191,4,"

시작
가호 (Gaho) | 이태원 클라쓰 OST Part.2","1,976,074","블렌딩
블렌딩",,
192,16,"

가을 타나 봐
바이브 (Vibe) | 가을 타나 봐","1,972,652","메이저나인
지니뮤직",,
193,13,"

Rainy day (Feat. ASH ISLAND, Skinny Brown)
PATEKO (파테코) | Rainy day","1,970,175","tokkinny records
YG PLUS",,
194,19,"

비도 오고 그래서 (Feat. 신용재)
헤이즈 (Heize) | /// (너 먹구름 비)","1,960,515","Stone Music Entertainment
지니뮤직",,
195,3,"

가을밤에 든 생각
잔나비 | 잔나비 소곡집 l","1,953,771","페포니 뮤직
Kakao Entertainment",,
196,5,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","1,952,048","2011 Universal Records, a Division of UM
Universal Music",,
197,38,"

Butterfly
전미도 | 슬기로운 의사생활 시즌2 OST Part 12","1,941,161","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
198,9,"

도망가자 (Run With Me)
선우정아 | Serenade","1,876,483","매직스트로베리사운드
지니뮤직, Stone Music Entertainment",,
199,4,"

Love Yourself
Justin Bieber | Purpose (Deluxe Edition)","1,873,847","Def Jam Recordings, a division of UMG Recordings, Inc
Universal Music",,
200,13,"

비밀의 화원
아이유 (IU) | 꽃갈피 둘","1,872,621","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
"
",,,,,,
