Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
50,1,"

한잔이면 지워질까
황인욱 | 한잔이면 지워질까","6,918,646","How엔터테인먼트
NHN벅스",,
51,-,"

마리아 (Maria)
화사(Hwa Sa) | Mara","6,843,322","RBW
Kakao Entertainment",,
52,14,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","6,787,465","Atlantic Records UK
Warner Music",,
53,4,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","6,778,333","MAKTUB Company
Warner Music",,
54,4,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","6,664,248","WM엔터테인먼트
Sony Music",,
55,7,"

잘할게
이승기 | The Project","6,562,340","후크엔터테인먼트
Kakao Entertainment",,
56,2,"

시작
가호 (Gaho) | 이태원 클라쓰 OST Part.2","6,535,405","블렌딩
블렌딩",,
57,11,"

뻔한남자
이승기 | 뻔한남자","6,524,982","후크엔터테인먼트
Kakao Entertainment",,
58,3,"

우리 왜 헤어져야 해
신예영 | 우리 왜 헤어져야 해","6,464,685","스튜디오 오드리
Kakao Entertainment",,
59,4,"

가을밤에 든 생각
잔나비 | 잔나비 소곡집 l","6,389,048","페포니 뮤직
Kakao Entertainment",,
60,3,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","6,308,922","BIGHIT MUSIC / HYBE
Dreamus",,
61,11,"

고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Semi Final","6,302,707","Stone Music Entertainment
지니뮤직",,
62,3,"

너를 만나
폴킴 | 너를 만나","6,263,519","뉴런뮤직
Kakao Entertainment",,
63,1,"

사랑은 지날수록 더욱 선명하게 남아
전상근 | 한 걸음 : 흔적","6,179,925","셀러빗(CELEBIT)
Kakao Entertainment",,
64,2,"

홀로
이하이 | 홀로","6,171,347","AOMG
지니뮤직, Stone Music Entertainment",,
65,12,"

Snowman
Sia | Snowman","6,089,209","Monkey Puzzle, Atlantic
Warner Music",,
66,1,"

소확행
임창정 | 힘든 건 사랑이 아니다","6,037,363","예스아이엠엔터테인먼트
인터파크",,
67,4,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","5,976,645","시애틀뮤직
Warner Music",,
68,1,"

눈누난나 (NUNU NANA)
제시(Jessi) | NUNA","5,864,985","피네이션
Kakao Entertainment",,
69,10,"

여백의 미 (Feat. Jessi, JUSTHIS ) (Prod. GroovyRoom)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Final","5,861,814","Stone Music Entertainment
지니뮤직",,
70,2,"

Dance Monkey
Tones And I | Dance Monkey","5,853,596","Elektra
Warner Music",,
71,11,"

For You (Feat. Crush)
이하이 | For You","5,723,293","AOMG
지니뮤직, Stone Music Entertainment",,
72,1,"

Black Mamba
aespa | Black Mamba","5,685,557","SM Entertainment
Dreamus",,
73,3,"

처음처럼
엠씨더맥스 (M.C The Max) | CEREMONIA","5,622,868","325 이엔씨
Kakao Entertainment",,
74,new,"

옜다 (TakeIt) (Prod. GroovyRoom)
머쉬베놈 (MUSHVENOM), 저스디스 (JUSTHIS) | 굴젓 (G+Jus)","5,543,202","H1GHR MUSIC, 인디고뮤직, 멋이밴놈
지니뮤직, Stone Music Entertainment",,
75,5,"

안녕
폴킴 | 호텔 델루나 OST Part.10","5,496,303","냠냠엔터테인먼트
Kakao Entertainment",,
76,2,"

사랑 못해, 남들 쉽게 다 하는 거
먼데이 키즈 (Monday Kiz) | 사랑 못해, 남들 쉽게 다 하는 거","5,444,501","먼데이키즈 컴퍼니
Kakao Entertainment",,
77,-,"

Downtown Baby
블루 (BLOO) | Downtown Baby","5,427,686","메킷레인
Warner Music",,
78,new,"

What I Said
VICTON (빅톤) | VOICE : The future is now","5,374,443","플레이엠엔터테인먼트
Kakao Entertainment",,
79,2,"

너도 아는
폴킴 | 너도 아는","5,253,338","뉴런뮤직
Kakao Entertainment",,
80,3,"

Bad Boy
청하, Christopher | Bad Boy","5,172,188","Parlophone Denmark
Warner Music",,
81,3,"

12월의 어느 겨울…
윤도(YoonDo) | 12월의 어느 겨울…","5,100,349","꿈의엔진
Kakao Entertainment",,
82,23,"

Your Lights
이수 | Your Lights (바이크 원정대 OST Part.1)","5,069,690","도너츠컬쳐
NHN벅스",,
83,4,"

Don`t Start Now
Dua Lipa | Don`t Start Now","5,067,917","Warner Records
Warner Music",,
84,2,"

사랑하게 될 줄 알았어
전미도 | 슬기로운 의사생활 OST Part 11","4,965,809","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
85,-,"

행복해
송하예 | Happy","4,876,251","더하기미디어
Kakao Entertainment",,
86,3,"

아무노래
지코 (ZICO) | 아무노래","4,846,272","KOZ 엔터테인먼트
Kakao Entertainment",,
87,17,"

Santa Tell Me
Ariana Grande | Santa Tell Me","4,806,583","Republic Records, a division of UMG Recordings,Inc
Universal Music",,
88,9,"

가다 (Feat. 사이먼 도미닉, The Quiett) (Prod. SLO)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Final","4,794,381","Stone Music Entertainment
지니뮤직",,
89,14,"

요즘
양다일 | 요즘","4,775,578","브랜뉴뮤직
Kakao Entertainment",,
90,2,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","4,728,926","뮤직테이블
NHN벅스",,
91,9,"

적외선 카메라
원슈타인 (Wonstein) | 쇼미더머니 9 Episode 3","4,689,467","Stone Music Entertainment
지니뮤직",,
92,3,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","4,683,248","Virgin EMI
Universal Music",,
93,25,"

All I Want For Christmas Is You
Mariah Carey | Merry Christmas (Deluxe Anniversary Edition)","4,682,261","Columbia/Legacy
Sony Music",,
94,6,"

Blue & Grey
방탄소년단 | BE","4,674,740","BIGHIT MUSIC / HYBE
Dreamus",,
95,4,"

다시 여기 바닷가
싹쓰리 (유두래곤, 린다G, 비룡) | 다시 여기 바닷가","4,674,185","MBC
Kakao Entertainment",,
96,3,"

ON
방탄소년단 | MAP OF THE SOUL : 7","4,656,400","BIGHIT MUSIC / HYBE
Dreamus",,
97,9,"

겨울잠
장덕철 | 겨울잠","4,560,899","더블브이이앤티
Kakao Entertainment",,
98,24,"

미리 메리 크리스마스 (Feat. 천둥)
아이유 (IU) | Real","4,547,264","Kakao Entertainment
Kakao Entertainment",,
99,-,"

밝게 빛나는 별이 되어 비춰줄게
송이한 | 밝게 빛나는 별이 되어 비춰줄게","4,494,404","뮤직디자인
Kakao Entertainment",,
100,3,"

Maniac
Conan Gray | Maniac","4,490,318","Republic Records
Universal Music",,
101,5,"

별을 담은 시 (Ode To The Stars)
마크툽 (Maktub), 이라온 | Red Moon : Ode To The Stars","4,465,341","MAKTUB Company
Warner Music",,
102,new,"

MOON
(여자)아이들 | I burn","4,245,543","큐브엔터테인먼트
Kakao Entertainment",,
103,5,"

놓아줘 (with 태연)
크러쉬 (CRUSH) | with HER","4,243,642","피네이션
Dreamus",,
104,10,"

원해 (Feat. 팔로알토) (Prod. 코드 쿤스트)
스윙스 (Swings) , 맥대디 (Mckdaddy) , Khakii (카키) , 래원 (Layone) | 쇼미더머니 9 Episode 1","4,239,913","Stone Music Entertainment
지니뮤직",,
105,15,"

내 방을 여행하는 법
방탄소년단 | BE","4,004,995","BIGHIT MUSIC / HYBE
Dreamus",,
106,new,"

한(寒)
(여자)아이들 | I burn","3,822,698","큐브엔터테인먼트
Kakao Entertainment",,
107,3,"

밤편지
아이유 (IU) | 밤편지","3,796,671","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
108,new,"

VVS (H1GHR Remix) (Feat. JUSTHIS) (Prod. GroovyRoom)
pH-1, BIG Naughty (서동현), TRADE L, Woodie Gochild, 박재범, 키드킹 (Kidd King) | 굴젓 (G+Jus)","3,288,842","H1GHR MUSIC, 인디고뮤직, 멋이밴놈
지니뮤직, Stone Music Entertainment",,
109,new,"

Achoo Remix (Feat. 미란이, pH-1, 먼치맨, Skinny Brown, Louie, 릴러말즈, 아우릴고트, 디보, 식케이, 오왼, Kid Milli, 스윙스, Nudeboi Seo, TRADE L, 쿠기, 블라세, sokodomo, Khundi Panda, 휘민, Khakii)
그루비룸 (GroovyRoom), 저스디스 (JUSTHIS) | 굴젓 (G+Jus)","3,279,821","H1GHR MUSIC, 인디고뮤직, 멋이밴놈
지니뮤직, Stone Music Entertainment",,
110,new,"

한 여자가
반하나 | 한 여자가","3,175,263","리메즈
Kakao Entertainment",,
111,2,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","3,174,350","2011 Universal Records, a Division of UM
Universal Music",,
112,1,"

34+35
Ariana Grande | Positions","3,154,510","Republic Records
Universal Music",,
113,6,"

사랑은 (Feat.원슈타인)
마미손 | 나의슬픔(My Sadness)","3,153,015","뷰티플노이즈
Kakao Entertainment",,
114,new,"

DAHLIA
(여자)아이들 | I burn","3,085,478","큐브엔터테인먼트
Kakao Entertainment",,
115,4,"

덤디덤디 (DUMDi DUMDi)
(여자)아이들 | 덤디덤디 (DUMDi DUMDi)","3,064,131","큐브엔터테인먼트
Kakao Entertainment",,
116,3,"

시든 꽃에 물을 주듯
HYNN(박혜원) | 시든 꽃에 물을 주듯","3,063,385","엔터테인먼트뉴오더
Kakao Entertainment",,
117,16,"

서로를 위한 것
나얼 | 서로를 위한 것","3,024,051","인넥스트 트렌드
Kakao Entertainment",,
118,8,"

첫눈처럼 너에게 가겠다
에일리 (Ailee) | 도깨비 OST Part 9","2,999,124","Stone Music Entertainment, 화앤담픽쳐스
지니뮤직, Stone Music Entertainment",,
119,3,"

bad guy
Billie Eilish | WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","2,985,003","Darkroom, Interscope Records
Universal Music",,
120,3,"

주저하는 연인들을 위해
잔나비 | 전설","2,962,632","페포니 뮤직
Kakao Entertainment",,
121,21,"

부어라 비워라 (Tricker) (Prod. GroovyRoom)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Episode 3","2,878,762","Stone Music Entertainment
지니뮤직",,
122,10,"

휘파람
싱어게인 63호 가수 | 싱어게인 - 무명가수전 Episode.6","2,841,925","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
123,new,"

LOST
(여자)아이들 | I burn","2,818,730","큐브엔터테인먼트
Kakao Entertainment",,
124,-,"

Painkiller
Ruel | Painkiller","2,785,290","Rca Records Label
Sony Music",,
125,5,"

어느 60대 노부부이야기
임영웅 | 내일은 미스터트롯 트롯 에이드 베스트","2,734,687","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
126,18,"

입김
10cm | 5.1","2,732,771","매직스트로베리사운드
Kakao Entertainment",,
127,new,"

Where is love
(여자)아이들 | I burn","2,694,144","큐브엔터테인먼트
Kakao Entertainment",,
128,3,"

Psycho
레드벨벳(Red Velvet) | `The ReVe Festival` Finale","2,690,201","SM Entertainment
Dreamus",,
129,7,"

Pretty Savage
BLACKPINK | THE ALBUM","2,675,280","YG Entertainment
YG PLUS",,
130,12,"

AYA
마마무 (Mamamoo) | TRAVEL","2,674,292","RBW
Kakao Entertainment",,
131,5,"

Not Shy
ITZY (있지) | Not Shy","2,646,390","JYP Entertainment
Dreamus",,
132,5,"

바램
임영웅 | 내일은 미스터트롯 예선곡 베스트","2,631,834","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
133,2,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,561,834","SM Entertainment
Dreamus",,
134,HOT,"

parachute
John K | love + everything else","2,514,294","Epic
Sony Music",,
135,11,"

Bad
Christopher | Bad","2,502,706","Parlophone Denmark
Warner Music",,
136,33,"

첫사랑 (Feat. SOLE (쏠))
정준일 | 첫사랑","2,480,850","엠와이뮤직
Kakao Entertainment",,
137,9,"

그때 그 아인
김필 | 이태원 클라쓰 OST Part.6","2,479,391","블렌딩
블렌딩",,
138,17,"

너밖에 안보여
임재현 | 너밖에 안보여","2,479,303","디원미디어
지니뮤직, Stone Music Entertainment",,
139,37,"

크리스마스니까
성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX) | Jelly Christmas 2012 Heart Project","2,449,838","젤리피쉬 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
140,5,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","2,404,930","SBS 콘텐츠허브
Kakao Entertainment",,
141,new,"

그대는 어디에
김나영 | 그대는 어디에 (런 온 OST Part.8)","2,362,286","플렉스엠, 메이스 엔터테인먼트, 콘텐츠 지음
Kakao Entertainment",,
142,9,"

MAGO
여자친구 (GFRIEND) | 回:Walpurgis Night","2,352,739","쏘스뮤직
Kakao Entertainment",,
143,9,"

오래된 노래
임영웅 | 사랑의 콜센타 PART19","2,328,460","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
144,30,"

사랑이었나봐
기리보이(Giriboy) | 9컷","2,320,124","린치핀뮤직
Kakao Entertainment",,
145,7,"

사랑이란 멜로는 없어
전상근 | 사랑이란 멜로는 없어","2,309,770","스튜디오 오드리
Kakao Entertainment",,
146,20,"

At My Worst
Pink Sweat$ | The Prelude","2,305,274","Warner Music
Warner Music",,
147,10,"

좋은 사람 있으면 소개시켜줘
조이 (JOY) | 슬기로운 의사생활 OST Part 2","2,304,345","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
148,4,"

포장마차
황인욱 | 포장마차","2,302,047","How엔터테인먼트
NHN벅스",,
149,2,"

Square (2017)
백예린 | Every letter I sent you.","2,297,104","블루바이닐
Dreamus",,
150,HOT,"

Bonfire
Peder Elias | Bonfire","2,277,024","Columbia
Sony Music",,
151,22,"

잠시
방탄소년단 | BE","2,276,707","BIGHIT MUSIC / HYBE
Dreamus",,
152,16,"

밤새 (취향저격 그녀 X 카더가든)
카더가든 | 밤새 (취향저격 그녀 X 카더가든) OST","2,270,889","TOON STUDIO, 느을
Kakao Entertainment",,
153,-,"

사랑이 식었다고 말해도 돼
먼데이 키즈 (Monday Kiz) | 사랑이 식었다고 말해도 돼","2,253,326","먼데이키즈 컴퍼니
Kakao Entertainment",,
154,11,"

하루도 그대를 사랑하지 않은 적이 없었다
임창정 | 하루도 그대를 사랑하지 않은 적이 없었다","2,250,485","NH EMG
인터파크",,
155,13,"

To Die For
Sam Smith | To Die For","2,237,619","Capitol
Universal Music",,
156,4,"

사랑에 연습이 있었다면 (Prod. 2soo)
임재현 | 사랑에 연습이 있었다면","2,232,646","엔에스씨컴퍼니, 디원미디어
Kakao Entertainment",,
157,18,"

Ice Cream (with Selena Gomez)
BLACKPINK | Ice Cream (with Selena Gomez)","2,217,699","YG Entertainment
YG PLUS",,
158,4,"

HIP
마마무 (Mamamoo) | reality in BLACK","2,195,598","RBW
Kakao Entertainment",,
159,19,"

첫 줄
신용재 | Dear","2,188,592","밀리언마켓
Dreamus",,
160,43,"

내 손을 잡아
아이유 (IU) | 최고의 사랑 OST Part 4","2,182,894","더그루브엔터테인먼트
Kakao Entertainment",,
161,13,"

보라빛 밤 (pporappippam)
선미 | 보라빛 밤 (pporappippam)","2,178,525","메이크어스엔터테인먼트
Kakao Entertainment",,
162,4,"

comethru
Jeremy Zucker | summer,","2,173,549","Universal Music
Universal Music",,
163,18,"

취했나봐
황인욱 | 취했나봐","2,167,692","How엔터테인먼트
NHN벅스",,
164,5,"

Into the I-LAND
아이유 (IU) | I-LAND Part.1 Signal Song","2,152,760","EDAM엔터테인먼트
Kakao Entertainment",,
165,33,"

어김없이 이 거리에
정승환 | 어김없이 이 거리에","2,144,033","안테나뮤직
Kakao Entertainment",,
166,2,"

야생화
박효신 | 야생화","2,132,632","젤리피쉬 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
167,5,"

눈사람
정승환 | 눈사람","2,122,895","안테나뮤직
지니뮤직",,
168,38,"

Hate you
백예린 | tellusboutyourself","2,113,269","블루바이닐
Dreamus",,
169,28,"

Stay
방탄소년단 | BE","2,060,166","BIGHIT MUSIC / HYBE
Dreamus",,
170,5,"

HERO
임영웅 | HERO","2,047,038","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
171,16,"

좋니
윤종신 | LISTEN 010 좋니","2,031,411","미스틱스토리
Kakao Entertainment",,
172,5,"

반만
진민호 | 반만","2,027,897","반만 엔터테인먼트
Kakao Entertainment",,
173,16,"

만개 (Prod. 신지후)
김호중 | 우리家","2,025,672","생각을보여주는엔터테인먼트
Kakao Entertainment",,
174,11,"

축하해
오반 (OVAN) | 축하해","2,024,891","로맨틱팩토리
Kakao Entertainment",,
175,4,"

노래방에서
장범준 | 장범준 3집","2,019,267","버스커버스커
Kakao Entertainment",,
176,16,"

Mood (Feat. Iann Dior)
24kGoldn | Mood","1,993,706","Kemosabe Records/Columbia
Sony Music",,
177,5,"

누구 없소
싱어게인 63호 가수 | 싱어게인 - 무명가수전 Episode.2","1,985,455","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
178,4,"

별 보러 가자
적재 | FINE","1,981,211","스톰프뮤직
NHN벅스",,
179,11,"

선물
멜로망스(Melomance) | Moonlight","1,977,087","민트페이퍼, 광합성
Kakao Entertainment",,
180,3,"

조금 취했어 (Prod. 2soo)
임재현 | 조금 취했어","1,953,593","엔에스씨컴퍼니, 디원미디어
Kakao Entertainment",,
181,1,"

FIESTA
IZ*ONE (아이즈원) | BLOOM*IZ","1,942,287","Stone Music Entertainment, OFF THE RECORD Entertainment
지니뮤직, Stone Music Entertainment",,
182,9,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","1,934,757","Atlantic Records UK
Warner Music",,
183,27,"

윈윈 (Feat. 개코, BewhY) (Prod. BewhY)
허성현 (Rose de Penny) , dsel (디젤) , 가오가이 (kaogaii) , Untell (언텔) | 쇼미더머니 9 Episode 1","1,925,485","Stone Music Entertainment
지니뮤직",,
184,42,"

cheap sunglasses
John K | cheap sunglasses","1,924,984","Epic
Sony Music",,
185,12,"

Summer Hate (Feat. 비)
지코 (ZICO) | RANDOM BOX","1,919,542","KOZ 엔터테인먼트
Kakao Entertainment",,
186,61,"

Anyone
Justin Bieber | Anyone","1,905,579","RBMG/Def Jam
Universal Music",,
187,3,"

화려하지 않은 고백
규현 (KYUHYUN) | 슬기로운 의사생활 OST Part 4","1,901,916","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
188,9,"

미친 소리
이예준 | 미친 소리","1,899,894","뮤니콘
Dreamus",,
189,1,"

그때가 좋았어
케이시 (Kassy) | 그때가 좋았어","1,899,364","넥스타엔터테인먼트
Kakao Entertainment",,
190,5,"

광화문에서 (At Gwanghwamun)
규현 (KYUHYUN) | The 1st Mini Album `광화문에서 (At Gwanghwamun)`","1,892,126","SM Entertainment
Dreamus",,
191,33,"

혜화동 거리에서
피아노맨 (김세정) | 혜화동 거리에서","1,892,123","로맨틱팩토리
Warner Music",,
192,3,"

니 소식
송하예 | 니 소식","1,889,204","더하기미디어
Kakao Entertainment",,
193,6,"

다시 만날까 봐
V.O.S | 다시 만날까 봐","1,862,466","J-SOUL COMPANY
Kakao Entertainment",,
194,25,"

도망가
MINO (송민호) | TAKE","1,861,975","YG Entertainment
YG PLUS",,
195,-,"

Believer
Imagine Dragons | Evolve","1,861,542","KIDinaKORNER, Interscope Records
Universal Music",,
196,new,"

사랑, 이게 맞나 봐
DAY6 (Even of Day) | 비밀:리에 vol.1 ″사랑, 이게 맞나 봐″","1,861,171","Dreamus, WHYNOT MEDIA
Dreamus",,
197,10,"

나비와 고양이 (Feat. 백현 (BAEKHYUN))
볼빨간사춘기 | 나비와 고양이","1,857,456","쇼파르엔터테인먼트
Kakao Entertainment",,
198,11,"

내가 저지른 사랑
임창정 | I`M","1,857,399","NH EMG
인터파크",,
199,19,"

너였다면
정승환 | 또 오해영 OST Part 5","1,849,989","Stone Music Entertainment
지니뮤직",,
200,2,"

Holy (Feat. Chance The Rapper)
Justin Bieber | Holy","1,848,180","RBMG/Def Jam
Universal Music",,
"
",,,,,,
