Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
28,2,"

Celebrity
아이유 (IU) | Celebrity","9,976,380","EDAM엔터테인먼트
Kakao Entertainment",,
29,6,"

가을 타나 봐
이무진 | 가을 타나 봐 (REVIBE Vol.4)","9,462,943","메이저나인
지니뮤직",,
30,47,"

Cold Blooded
제시(Jessi) | Cold Blooded","9,339,078","피네이션, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
31,3,"

비가 오는 날엔 (2021)
헤이즈 (Heize) | 비가 오는 날엔 (2021)","8,938,560","PLAYLIST
지니뮤직, Stone Music Entertainment",,
32,2,"

롤린 (Rollin`)
브레이브걸스 (Brave Girls) | Rollin`","8,881,623","브레이브 엔터테인먼트
음악형제들",,
33,6,"

비와 당신
이무진 | 슬기로운 의사생활 시즌2 OST Part 1","8,876,451","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
34,3,"

Dun Dun Dance
오마이걸 (OH MY GIRL) | Dear OHMYGIRL","8,819,677","WM엔터테인먼트
Sony Music",,
35,6,"

LOCO
ITZY (있지) | CRAZY IN LOVE","8,682,293","JYP Entertainment
Dreamus",,
36,4,"

색안경 (STEREOTYPE)
STAYC(스테이씨) | STEREOTYPE","8,618,613","하이업엔터테인먼트
Kakao Entertainment",,
37,1,"

어떻게 이별까지 사랑하겠어, 널 사랑하는 거지
AKMU (악뮤) | 항해","8,245,786","YG Entertainment
YG PLUS",,
38,5,"

ASAP
STAYC(스테이씨) | STAYDOM","8,079,010","하이업엔터테인먼트
Kakao Entertainment",,
39,2,"

찰나가 영원이 될 때 (The Eternal Moment)
마크툽 (Maktub) | Red Moon : Beyond The Light","8,074,742","MAKTUB Company
Warner Music",,
40,6,"

Hey Mama (Feat. Nicki Minaj & Afrojack)
David Guetta | Listen (Deluxe)","7,956,128","Parlophone France
Warner Music",,
41,1,"

내 손을 잡아
아이유 (IU) | 최고의 사랑 OST Part 4","7,850,581","더그루브엔터테인먼트
Kakao Entertainment",,
42,3,"

사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)
호미들 | 사이렌 Remix","7,786,373","영앤리치 레코즈
Kakao Entertainment",,
43,5,"

하루만 더
빅마마 (BigMama) | 하루만 더","7,691,997","Kakao Entertainment
Kakao Entertainment",,
44,9,"

Off My Face
Justin Bieber | Justice","7,637,392","RBMG/Def Jam
Universal Music",,
45,2,"

이제 나만 믿어요
임영웅 | 내일은 미스터트롯 우승자 특전곡","7,458,759","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
46,2,"

밤하늘의 별을(2020)
경서 | 밤하늘의 별을(2020)","7,374,524","꿈의엔진
Kakao Entertainment",,
47,2,"

밝게 빛나는 별이 되어 비춰줄게
송이한 | 밝게 빛나는 별이 되어 비춰줄게","7,261,335","뮤직디자인
Kakao Entertainment",,
48,2,"

모든 날, 모든 순간 (Every day, Every Moment)
폴킴 | `키스 먼저 할까요?` OST Part 3","7,244,287","SM Entertainment
Dreamus",,
49,4,"

Blueming
아이유 (IU) | Love poem","7,165,934","Kakao Entertainment
Kakao Entertainment",,
50,8,"

가을 우체국 앞에서
김대명 | 슬기로운 의사생활 시즌2 OST Part 2","7,148,946","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
51,5,"

Savage Love (Laxed - Siren Beat) (BTS Remix)
Jawsh 685, Jason Derulo, BTS | Savage Love (Laxed - Siren Beat) (BTS Remix)","7,092,605","Columbia
Sony Music",,
52,3,"

Lovesick Girls
BLACKPINK | THE ALBUM","7,017,419","YG Entertainment
YG PLUS",,
53,2,"

추억은 만남보다 이별에 남아
정동하 | 추억은 만남보다 이별에 남아","6,933,101","뮤직원 컴퍼니
Kakao Entertainment",,
54,2,"

취기를 빌려 (취향저격 그녀 X 산들)
산들 | 취기를 빌려 (취향저격 그녀 X 산들) OST","6,815,963","TOON STUDIO
Kakao Entertainment",,
55,6,"

에잇 (Prod.&Feat. SUGA of BTS)
아이유 (IU) | 에잇","6,630,452","EDAM엔터테인먼트
Kakao Entertainment",,
56,-,"

잠이 오질 않네요
장범준 | 잠이 오질 않네요","6,523,775","버스커버스커
Kakao Entertainment",,
57,2,"

작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)
방탄소년단 | MAP OF THE SOUL : PERSONA","6,379,873","BIGHIT MUSIC / HYBE
YG PLUS",,
58,1,"

Timeless
SG 워너비 | SG Wanna Be+","6,362,076","Stone Music Entertainment
지니뮤직",,
59,12,"

사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치))
이해리 | 사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치)) OST","6,280,303","TOON STUDIO, MATCHERS
Kakao Entertainment",,
60,3,"

흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야
장범준 | 멜로가 체질 OST Part 3","6,194,276","Stone Music Entertainment, 삼화네트웍스
지니뮤직, Stone Music Entertainment",,
61,1,"

운전만해 (We Ride)
브레이브걸스 (Brave Girls) | We Ride","6,172,451","브레이브 엔터테인먼트
Kakao Entertainment",,
62,4,"

어푸 (Ah puh)
아이유 (IU) | 5th Album 'LILAC'","6,110,501","EDAM엔터테인먼트
Kakao Entertainment",,
63,4,"

Alcohol-Free
TWICE | Taste of Love","6,070,668","JYP Entertainment
Dreamus",,
64,-,"

멜로디
ASH ISLAND | 멜로디","6,066,519","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
65,2,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","6,000,678","Atlantic Records UK
Warner Music",,
66,8,"

안녕 (Hello)
조이 (JOY) | 안녕 (Hello) - Special Album","5,989,327","SM Entertainment
Dreamus",,
67,3,"

오래된 노래
스탠딩 에그(Standing Egg) | 오래된 노래","5,959,728","BORN
Kakao Entertainment",,
68,3,"

그날에 나는 맘이 편했을까
이예준 | 그날에 나는 맘이 편했을까","5,936,342","뮤니콘
Kakao Entertainment",,
69,4,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","5,886,804","MAKTUB Company
Warner Music",,
70,8,"

치맛바람 (Chi Mat Ba Ram)
브레이브걸스 (Brave Girls) | Summer Queen","5,878,426","브레이브 엔터테인먼트
Kakao Entertainment",,
71,3,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","5,876,340","BIGHIT MUSIC / HYBE
YG PLUS",,
72,3,"

아로하
조정석 | 슬기로운 의사생활 OST Part 3","5,796,275","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
73,25,"

찬란한 계절
폴킴 | 찬란한 계절","5,639,474","뉴런뮤직
Kakao Entertainment",,
74,2,"

상상더하기
라붐 (LABOUM) | Fresh Adventure","5,637,006","글로벌에이치미디어
인터파크",,
75,1,"

METEOR
창모 (CHANGMO) | Boyhood","5,564,746","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
76,7,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","5,504,893","시애틀뮤직
Warner Music",,
77,8,"

사실 나는 (Feat.전건호)
경서예지 | 사실 나는","5,458,005","먼데이키즈 컴퍼니, 에버그로우
Kakao Entertainment",,
78,-,"

Life Goes On
방탄소년단 | BE","5,337,375","BIGHIT MUSIC / HYBE
YG PLUS",,
79,14,"

빨간 립스틱 (Feat. 윤미래)
이하이 | 4 ONLY","5,332,179","AOMG
지니뮤직, Stone Music Entertainment",,
80,new,"

그래도 사랑이었잖아
거미 | 그래도 사랑이었잖아 (감정공유 : 거미)","5,311,888","니즈뮤직
NHN벅스",,
81,1,"

고백
10cm | 두 번째 `고백`","5,290,750","Kakao Entertainment, 매직스트로베리사운드
Kakao Entertainment",,
82,8,"

비 오는 날 듣기 좋은 노래 (Feat. Colde)
에픽하이 (EPIK HIGH) | 비 오는 날 듣기 좋은 노래","5,260,112","아워즈
지니뮤직",,
83,4,"

Dolphin
오마이걸 (OH MY GIRL) | NONSTOP","5,219,095","WM엔터테인먼트
Sony Music",,
84,2,"

LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)
양요섭, 정은지 | LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST","5,211,588","TOON STUDIO, 느을
Kakao Entertainment",,
85,3,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","5,027,246","Virgin EMI
Universal Music",,
86,5,"

그대라는 사치
임영웅 | 사랑의 콜센타 PART62","4,962,910","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
87,6,"

전화 한 번 못하니
신예영 | 전화 한 번 못하니 (너에게 하고 싶은 말 X 신예영)","4,947,603","프로젝트 리본
Warner Music",,
88,4,"

나를 아는 사람
MSG워너비(정상동기) | MSG워너비 1집","4,886,941","유야호
지니뮤직, Stone Music Entertainment",,
89,76,"

Easy On Me
Adele | Easy On Me","4,870,325","Columbia
Sony Music",,
90,1,"

별빛 같은 나의 사랑아
임영웅 | 별빛 같은 나의 사랑아","4,797,733","티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직
Kakao Entertainment",,
91,50,"

밤새 니가 내려
케이시 (Kassy) | 밤새 니가 내려","4,746,177","도너츠컬쳐
NHN벅스",,
92,-,"

다시 사랑한다면 (김필 Ver.)
임영웅 | 사랑의 콜센타 PART56","4,668,112","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
93,-,"

여전히 아름다운지
세븐틴 | 슬기로운 의사생활 시즌2 OST Part 8","4,643,419","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
94,40,"

신촌을 못가
허각 | 신촌을 못가","4,623,507","Good fellas Entertainment
Kakao Entertainment",,
95,5,"

너의 모습
정동하 | 너의 모습","4,609,705","뮤직원 컴퍼니
Kakao Entertainment",,
96,10,"

이젠 잊기로 해요 (Drama Ver.)
미도와 파라솔 | 슬기로운 의사생활 시즌2 OST Special","4,509,590","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
97,HOT,"

우리의 이야기
멜로망스(Melomance) | 유미의 세포들 OST Part 8","4,416,663","Stone Music Entertainment
지니뮤직",,
98,23,"

내 기억 속에 남아 있는 그대 모습은
산들 | 갯마을 차차차 OST Part 6","4,333,998","Stone Music Entertainment
지니뮤직",,
99,46,"

역겹겠지만 (Remember me)
B.I | WATERFALL","4,213,220","IOK MUSIC
Dreamus",,
100,4,"

HERO
임영웅 | HERO","4,192,024","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
101,2,"

잊었니
임영웅 | 사랑의 콜센타 PART60","4,093,159","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
102,15,"

산책
백예린 | 선물","4,084,110","블루바이닐
Dreamus",,
103,2,"

Love poem
아이유 (IU) | Love poem","4,019,076","Kakao Entertainment
Kakao Entertainment",,
104,7,"

바람
최유리 | 갯마을 차차차 OST Part 4","4,003,744","Stone Music Entertainment
지니뮤직",,
105,4,"

밤편지
아이유 (IU) | 밤편지","3,995,760","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
106,4,"

끝사랑
임영웅 | 사랑의 콜센타 PART61","3,934,005","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
107,12,"

Memories
Maroon 5 | Memories","3,925,157","222 Records/Interscope Records
Universal Music",,
108,10,"

나랑 같이 걸을래 (바른연애 길잡이 X 적재)
적재 | 나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST","3,802,560","TOON STUDIO, 느을
Kakao Entertainment",,
109,-,"

Bk Love
임영웅 | 뽕숭아학당 PART23","3,635,685","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
110,6,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","3,604,659","씨제스엔터테인먼트
Kakao Entertainment",,
111,3,"

해운대
순순희 | 해운대","3,522,696","비에스엔터테인먼트
Kakao Entertainment",,
112,new,"

행복했으면 좋겠어
이상이 | 갯마을 차차차 OST Part 8","3,458,917","Stone Music Entertainment
지니뮤직",,
113,19,"

Sticker
NCT 127 | Sticker - The 3rd Album","3,397,070","SM Entertainment
Dreamus",,
114,11,"

가까운 듯 먼 그대여
카더가든 | 가까운 듯 먼 그대여","3,392,801","니즈뮤직
NHN벅스",,
115,7,"

Black Mamba
aespa | Black Mamba","3,375,854","SM Entertainment
Dreamus",,
116,new,"

Work Work
이진혁 | Ctrl+V","3,274,200","티오피미디어
Kakao Entertainment",,
117,4,"

VVS (Feat. JUSTHIS) (Prod. GroovyRoom)
미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Episode 1","3,221,558","Stone Music Entertainment
지니뮤직",,
118,new,"

싹둑 (Love Cut)
씨엔블루(CNBLUE) | WANTED","3,203,318","FNC엔터테인먼트
Kakao Entertainment",,
119,7,"

라라라
SG 워너비 | My Friend","3,131,270","Stone Music Entertainment
지니뮤직",,
120,13,"

상상더하기
MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein)) | MSG워너비 TOP 8 경연곡","3,116,739","유야호
지니뮤직, Stone Music Entertainment",,
121,4,"

아이와 나의 바다
아이유 (IU) | 5th Album `LILAC`","3,087,582","EDAM엔터테인먼트
Kakao Entertainment",,
122,11,"

고백
장범준 | 첫 번째 `고백`","3,085,988","Kakao Entertainment, 버스커버스커
Kakao Entertainment",,
123,4,"

서툰 이별을 하려해 (Feat.전상근)
윤토벤 (YounToven) | 서툰 이별을 하려해","3,066,783","윤토벤
사운드리퍼블리카",,
124,2,"

너를 만나
폴킴 | 너를 만나","2,994,333","뉴런뮤직
Kakao Entertainment",,
125,7,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","2,894,951","로맨틱팩토리
Kakao Entertainment",,
126,-,"

Coin
아이유 (IU) | 5th Album `LILAC`","2,859,440","EDAM엔터테인먼트
Kakao Entertainment",,
127,new,"

소용돌이
세븐틴 | SEVENTEEN 9th Mini Album `Attacca`","2,856,215","플레디스
YG PLUS",,
128,28,"

바래
HYNN(박혜원) | 바래","2,837,367","도너츠컬쳐
NHN벅스",,
129,14,"

The Feels
TWICE | The Feels","2,818,490","JYP Entertainment
Dreamus",,
130,new,"

여가
지아 (Zia) | 여가 (2nd MAKE:UP)","2,739,954","플렉스엠
Kakao Entertainment",,
131,4,"

How You Like That
BLACKPINK | How You Like That","2,738,363","YG Entertainment
YG PLUS",,
132,26,"

너 하나야 (낮에 뜨는 달 X 길구봉구)
길구봉구 | 너 하나야 (낮에 뜨는 달 X 길구봉구) OST","2,732,769","TOON STUDIO
Kakao Entertainment",,
133,7,"

계단말고 엘리베이터
임영웅 | 계단말고 엘리베이터","2,732,308","물고기뮤직
뮤직앤뉴",,
134,2,"

가을 아침
아이유 (IU) | 꽃갈피 둘","2,729,496","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
135,6,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","2,720,853","뮤직테이블
NHN벅스",,
136,new,"

Crush
세븐틴 | SEVENTEEN 9th Mini Album `Attacca`","2,719,428","플레디스
YG PLUS",,
137,1,"

GLASSY
조유리 | GLASSY","2,708,246","WAKEONE
지니뮤직, Stone Music Entertainment",,
138,8,"

Dance Monkey
Tones And I | Dance Monkey","2,666,149","Elektra
Warner Music",,
139,new,"

매일 그대라서 행복하다
세븐틴 | SEVENTEEN 9th Mini Album `Attacca`","2,642,295","플레디스
YG PLUS",,
140,3,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","2,617,639","EDAM엔터테인먼트
Kakao Entertainment",,
141,8,"

이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)
10cm | 이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST","2,594,235","TOON STUDIO, 느을
Kakao Entertainment",,
142,1,"

힘든 건 사랑이 아니다
임창정 | 힘든 건 사랑이 아니다","2,568,226","예스아이엠엔터테인먼트
인터파크",,
143,8,"

Kiss Me More (Feat. SZA)
Doja Cat | Kiss Me More","2,566,494","Kemosabe Records/RCA Records
Sony Music",,
144,20,"

PING PONG
현아 & 던 | 1+1=1","2,557,334","피네이션
Kakao Entertainment",,
145,14,"

혼자 사랑하고 미워해
백예슬 | 혼자 사랑하고 미워해","2,543,861","뮤니콘
Kakao Entertainment",,
146,new,"

그리워하는 것까지
세븐틴 | SEVENTEEN 9th Mini Album `Attacca`","2,541,642","플레디스
YG PLUS",,
147,11,"

Bad
Christopher | Bad","2,529,706","Parlophone Denmark
Warner Music",,
148,28,"

슈퍼스타
미도와 파라솔 | 슬기로운 의사생활 시즌2 OST Part 6","2,529,058","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
149,new,"

PANG!
세븐틴 | SEVENTEEN 9th Mini Album `Attacca`","2,513,943","플레디스
YG PLUS",,
150,13,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","2,512,362","WM엔터테인먼트
Sony Music",,
151,12,"

On The Ground
로제 (ROSE) | R","2,494,208","YG Entertainment
YG PLUS",,
152,29,"

너와 나는 이제 남이니까
이소정 | 너와 나는 이제 남이니까","2,490,238","드라마하우스스튜디오, 니즈뮤직
Kakao Entertainment",,
153,new,"

2 MINUS 1 (Digital Only)
세븐틴 | SEVENTEEN 9th Mini Album `Attacca`","2,488,506","플레디스
YG PLUS",,
154,new,"

알아요
린 (LYn) | 연모 OST Part.2","2,466,736","FNC엔터테인먼트
Kakao Entertainment",,
155,8,"

Shivers
Ed Sheeran | Shivers","2,441,804","Atlantic Records UK
Warner Music",,
156,3,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,436,164","SM Entertainment
Dreamus",,
157,24,"

Brand (Feat. 래원 (Layone))
BE`O (비오) | Bipolar","2,433,817","페임어스 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
158,6,"

주저하는 연인들을 위해
잔나비 | 전설","2,350,533","페포니 뮤직
Kakao Entertainment",,
159,38,"

Butterfly
전미도 | 슬기로운 의사생활 시즌2 OST Part 12","2,347,819","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
160,16,"

Better
보아 (BoA) | BETTER - The 10th Album","2,344,254","SM Entertainment
Dreamus",,
161,19,"

Antifreeze
백예린 | 선물","2,306,617","블루바이닐
Dreamus",,
162,52,"

COLD LOVE
로시 (Rothy) | COLD LOVE","2,290,703","도로시 컴퍼니
Kakao Entertainment",,
163,3,"

Tiny Riot
Sam Ryder | Tiny Riot","2,276,628","Parlophone UK
Warner Music",,
164,36,"

고백
어반 자카파 (Urban Zakapa) | 네 번째 `고백`","2,249,574","Kakao Entertainment, 어비스컴퍼니
Kakao Entertainment",,
165,11,"

Don`t Start Now
Dua Lipa | Don`t Start Now","2,247,983","Warner Records
Warner Music",,
166,new,"

다정히 내 이름을 부르면 (남자 Ver.)
전건호 | 다정히 내 이름을 부르면","2,235,093","에버그로우
Kakao Entertainment",,
167,19,"

허리춤
오반 (OVAN) | 허리춤","2,223,680","로맨틱팩토리
Kakao Entertainment",,
168,7,"

내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)
규현 (KYUHYUN) | 내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST","2,180,786","TOON STUDIO, 느을
Kakao Entertainment",,
169,7,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","2,174,304","SBS 콘텐츠허브
Kakao Entertainment",,
170,36,"

로맨틱 선데이
카더가든 | 갯마을 차차차 OST Part 1","2,168,661","Stone Music Entertainment
지니뮤직",,
171,15,"

Leave The Door Open
Bruno Mars, Anderson .Paak, Silk Sonic | Leave The Door Open","2,166,792","Aftermath Entertainment/Atlantic
Warner Music",,
172,new,"

지금 뭐해
벤 (Ben) | 지금 뭐해","2,166,055","메이저나인
지니뮤직",,
173,1,"

안녕
폴킴 | 호텔 델루나 OST Part.10","2,155,527","냠냠엔터테인먼트
Kakao Entertainment",,
174,11,"

parachute
John K | love + everything else","2,138,591","Epic
Sony Music",,
175,29,"

비도 오고 그래서 (Feat. 신용재)
헤이즈 (Heize) | /// (너 먹구름 비)","2,132,603","Stone Music Entertainment
지니뮤직",,
176,9,"

가을 타나 봐
바이브 (Vibe) | 가을 타나 봐","2,122,738","메이저나인
지니뮤직",,
177,7,"

Loving You Girl (Feat. Hkeem)
Peder Elias | Loving You Girl","2,112,037","Columbia
Sony Music",,
178,4,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","2,084,654","Atlantic Records UK
Warner Music",,
179,29,"

LALISA
리사 (LISA) | LALISA","2,077,314","YG Entertainment
YG PLUS",,
180,16,"

Rainy day (Feat. ASH ISLAND, Skinny Brown)
PATEKO (파테코) | Rainy day","2,069,024","tokkinny records
YG PLUS",,
181,8,"

Maniac
Conan Gray | Maniac","2,068,784","Republic Records
Universal Music",,
182,5,"

우리 왜 헤어져야 해
신예영 | 우리 왜 헤어져야 해","2,053,015","스튜디오 오드리
Kakao Entertainment",,
183,26,"

회상
정경호 | 슬기로운 의사생활 시즌2 OST Part 9","2,051,239","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
184,HOT,"

To You (Prod. 정키)
HYNN(박혜원) | To You","2,047,269","엔터테인먼트뉴오더
Kakao Entertainment",,
185,19,"

넌 좋은 사람
SG 워너비 | 넌 좋은 사람","2,042,918","C9 ENTERTAINMENT, 목소리, 더블에이치티엔이
Kakao Entertainment",,
186,31,"

그리고 돌아섰다
기리보이(Giriboy) | avante","2,042,268","린치핀뮤직
Kakao Entertainment",,
187,1,"

시작
가호 (Gaho) | 이태원 클라쓰 OST Part.2","1,992,716","블렌딩
블렌딩",,
188,6,"

그냥 안아달란 말야
다비치 | 그냥 안아달란 말야","1,988,711","Stone Music Entertainment
지니뮤직",,
189,11,"

도망가자 (Run With Me)
선우정아 | Serenade","1,984,381","매직스트로베리사운드
지니뮤직, Stone Music Entertainment",,
190,15,"

마.피.아. In the morning
ITZY (있지) | GUESS WHO","1,973,282","JYP Entertainment
Dreamus",,
191,7,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","1,965,925","2011 Universal Records, a Division of UM
Universal Music",,
192,1,"

가을밤에 든 생각
잔나비 | 잔나비 소곡집 l","1,959,442","페포니 뮤직
Kakao Entertainment",,
193,77,"

긴 잠
이수 | 홍천기 OST Part.6","1,957,527","SBS콘텐츠허브, 뮤직레시피
Kakao Entertainment",,
194,5,"

선물
멜로망스(Melomance) | Moonlight","1,940,121","민트페이퍼, 광합성
Kakao Entertainment",,
195,10,"

Love Yourself
Justin Bieber | Purpose (Deluxe Edition)","1,926,509","Def Jam Recordings, a division of UMG Recordings, Inc
Universal Music",,
196,13,"

사랑하게 될 줄 알았어
전미도 | 슬기로운 의사생활 OST Part 11","1,917,394","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
197,46,"

Lemonade
NCT 127 | Sticker - The 3rd Album","1,917,213","SM Entertainment
Dreamus",,
198,new,"

느린 이별
더 리슨 (솔지, 김나영, 케이시(Kassy), 승희(오마이걸), HYNN(박혜원)) | 느린 이별","1,915,199","도너츠컬쳐
NHN벅스",,
199,HOT,"

한 걸음씩 멀어지는 너에게
#안녕 | 한 걸음씩 멀어지는 너에게","1,899,659","모스트콘텐츠
NHN벅스",,
200,20,"

Pretty Savage
BLACKPINK | THE ALBUM","1,894,748","YG Entertainment
YG PLUS",,
"
",,,,,,
