Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
1,new,"

Antidote
강다니엘 | YELLOW","54,378,817","KONNECT ENTERTAINMENT
Sony Music",,
2,1,"

라일락
아이유 (IU) | 5th Album `LILAC`","37,956,521","EDAM엔터테인먼트
Kakao Entertainment",,
3,1,"

롤린 (Rollin`)
브레이브걸스 (Brave Girls) | Rollin`","36,664,409","브레이브 엔터테인먼트
케미컬레코드",,
4,1,"

Celebrity
아이유 (IU) | Celebrity","27,663,438","EDAM엔터테인먼트
Kakao Entertainment",,
5,-,"

Peaches (Feat. Daniel Caesar, Giveon)
Justin Bieber | Justice","27,656,898","RBMG/Def Jam
Universal Music",,
6,4,"

운전만해 (We Ride)
브레이브걸스 (Brave Girls) | We Ride","23,609,514","브레이브 엔터테인먼트
Kakao Entertainment",,
7,3,"

Coin
아이유 (IU) | 5th Album `LILAC`","21,228,622","EDAM엔터테인먼트
Kakao Entertainment",,
8,new,"

그냥 안아달란 말야
다비치 | 그냥 안아달란 말야","19,739,702","Stone Music Entertainment
지니뮤직",,
9,2,"

On The Ground
로제 (ROSE) | R","18,484,738","YG Entertainment
YG PLUS",,
10,2,"

내 손을 잡아
아이유 (IU) | 최고의 사랑 OST Part 4","17,543,484","더그루브엔터테인먼트
Kakao Entertainment",,
11,new,"

Atlantis
샤이니 (SHINee) | Atlantis - The 7th Album Repackage","17,364,587","SM Entertainment
Dreamus",,
12,3,"

LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)
양요섭, 정은지 | LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST","17,082,421","TOON STUDIO, 느을
Kakao Entertainment",,
13,2,"

Dynamite
방탄소년단 | Dynamite","16,692,464","BIGHIT MUSIC / HYBE
YG PLUS",,
14,-,"

밤하늘의 별을(2020)
경서 | 밤하늘의 별을(2020)","14,711,919","꿈의엔진
Kakao Entertainment",,
15,3,"

봄 안녕 봄
아이유 (IU) | 5th Album `LILAC`","14,553,181","EDAM엔터테인먼트
Kakao Entertainment",,
16,3,"

밝게 빛나는 별이 되어 비춰줄게
송이한 | 밝게 빛나는 별이 되어 비춰줄게","13,424,427","뮤직디자인
Kakao Entertainment",,
17,4,"

Flu
아이유 (IU) | 5th Album `LILAC`","13,345,722","EDAM엔터테인먼트
Kakao Entertainment",,
18,2,"

잠이 오질 않네요
장범준 | 잠이 오질 않네요","12,937,648","버스커버스커
Kakao Entertainment",,
19,3,"

어푸 (Ah puh)
아이유 (IU) | 5th Album 'LILAC'","12,904,815","EDAM엔터테인먼트
Kakao Entertainment",,
20,14,"

별빛 같은 나의 사랑아
임영웅 | 별빛 같은 나의 사랑아","12,785,293","티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직
Kakao Entertainment",,
21,6,"

아이와 나의 바다
아이유 (IU) | 5th Album `LILAC`","12,513,529","EDAM엔터테인먼트
Kakao Entertainment",,
22,-,"

Blueming
아이유 (IU) | Love poem","12,174,623","Kakao Entertainment
Kakao Entertainment",,
23,2,"

에잇 (Prod.&Feat. SUGA of BTS)
아이유 (IU) | 에잇","12,044,219","EDAM엔터테인먼트
Kakao Entertainment",,
24,1,"

취기를 빌려 (취향저격 그녀 X 산들)
산들 | 취기를 빌려 (취향저격 그녀 X 산들) OST","11,993,524","TOON STUDIO
Kakao Entertainment",,
25,1,"

Lovesick Girls
BLACKPINK | THE ALBUM","11,459,173","YG Entertainment
YG PLUS",,
26,-,"

나랑 같이 걸을래 (바른연애 길잡이 X 적재)
적재 | 나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST","11,320,295","TOON STUDIO, 느을
Kakao Entertainment",,
27,1,"

VVS (Feat. JUSTHIS) (Prod. GroovyRoom)
미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Episode 1","11,013,362","Stone Music Entertainment
지니뮤직",,
28,10,"

돌림노래 (Feat. DEAN)
아이유 (IU) | 5th Album `LILAC`","11,006,893","EDAM엔터테인먼트
Kakao Entertainment",,
29,-,"

이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)
10cm | 이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST","10,977,600","TOON STUDIO, 느을
Kakao Entertainment",,
30,5,"

흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야
장범준 | 멜로가 체질 OST Part 3","10,907,276","Stone Music Entertainment, 삼화네트웍스
지니뮤직, Stone Music Entertainment",,
31,-,"

어떻게 이별까지 사랑하겠어, 널 사랑하는 거지
AKMU (악뮤) | 항해","10,017,399","YG Entertainment
YG PLUS",,
32,1,"

그날에 나는 맘이 편했을까
이예준 | 그날에 나는 맘이 편했을까","9,423,990","뮤니콘
Kakao Entertainment",,
33,6,"

에필로그
아이유 (IU) | 5th Album `LILAC`","9,420,474","EDAM엔터테인먼트
Kakao Entertainment",,
34,-,"

오래된 노래
스탠딩 에그(Standing Egg) | 오래된 노래","9,284,997","BORN
Kakao Entertainment",,
35,6,"

모든 날, 모든 순간 (Every day, Every Moment)
폴킴 | `키스 먼저 할까요?` OST Part 3","9,179,772","SM Entertainment
Dreamus",,
36,3,"

Savage Love (Laxed - Siren Beat) (BTS Remix)
Jawsh 685, Jason Derulo, BTS | Savage Love (Laxed - Siren Beat) (BTS Remix)","9,154,935","Columbia
Sony Music",,
37,1,"

힘든 건 사랑이 아니다
임창정 | 힘든 건 사랑이 아니다","9,089,676","예스아이엠엔터테인먼트
인터파크",,
38,2,"

Dolphin
오마이걸 (OH MY GIRL) | NONSTOP","9,000,732","WM엔터테인먼트
Sony Music",,
39,4,"

Life Goes On
방탄소년단 | BE","8,693,576","BIGHIT MUSIC / HYBE
YG PLUS",,
40,7,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","8,658,357","Virgin EMI
Universal Music",,
41,4,"

Love poem
아이유 (IU) | Love poem","8,649,650","Kakao Entertainment
Kakao Entertainment",,
42,5,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","8,590,900","BIGHIT MUSIC / HYBE
YG PLUS",,
43,1,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","8,575,464","Atlantic Records UK
Warner Music",,
44,1,"

METEOR
창모 (CHANGMO) | Boyhood","8,492,139","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
45,6,"

추억은 만남보다 이별에 남아
정동하 | 추억은 만남보다 이별에 남아","8,314,030","뮤직원 컴퍼니
Kakao Entertainment",,
46,14,"

Gone
로제 (ROSE) | R","8,310,602","YG Entertainment
YG PLUS",,
47,3,"

사실 나는 (Feat.전건호)
경서예지 | 사실 나는","8,011,418","먼데이키즈 컴퍼니, 에버그로우
Kakao Entertainment",,
48,18,"

빈 컵 (Empty Cup)
아이유 (IU) | 5th Album `LILAC`","7,933,354","EDAM엔터테인먼트
Kakao Entertainment",,
49,3,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","7,918,350","씨제스엔터테인먼트
Kakao Entertainment",,
50,4,"

작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)
방탄소년단 | MAP OF THE SOUL : PERSONA","7,887,938","BIGHIT MUSIC / HYBE
YG PLUS",,
51,3,"

고백 (바른연애 길잡이 X 허각)
허각 | 고백 (바른연애 길잡이 X 허각) OST","7,744,463","TOON STUDIO, 느을
Kakao Entertainment",,
52,2,"

내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)
규현 (KYUHYUN) | 내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST","7,726,149","TOON STUDIO, 느을
Kakao Entertainment",,
53,5,"

아로하
조정석 | 슬기로운 의사생활 OST Part 3","7,658,855","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
54,6,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","7,529,505","시애틀뮤직
Warner Music",,
55,6,"

함께 했는데 이별은 나 혼자인 거야
소정 | 함께 했는데 이별은 나 혼자인 거야","7,499,743","플렉스엠, 니즈뮤직
NHN벅스",,
56,24,"

멜로디
ASH ISLAND | 멜로디","7,473,803","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
57,2,"

How You Like That
BLACKPINK | How You Like That","7,460,584","YG Entertainment
YG PLUS",,
58,2,"

이제 나만 믿어요
임영웅 | 내일은 미스터트롯 우승자 특전곡","7,413,566","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
59,2,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","7,362,125","로맨틱팩토리
Kakao Entertainment",,
60,2,"

Memories
Maroon 5 | Memories","7,271,307","222 Records/Interscope Records
Universal Music",,
61,8,"

되풀이
임창정 | 펜트하우스2 OST Part.1","7,249,776","SBS 콘텐츠허브
Dreamus",,
62,1,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","7,177,461","WM엔터테인먼트
Sony Music",,
63,1,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","7,050,609","EDAM엔터테인먼트
Kakao Entertainment",,
64,3,"

이렇게 좋아해 본 적이 없어요
CHEEZE (치즈) | 이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)) OST","6,944,191","모스트콘텐츠, 니즈뮤직
NHN벅스",,
65,-,"

When We Disco (Duet with 선미)
박진영 | When We Disco","6,926,041","JYP Entertainment
Dreamus",,
66,2,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","6,875,293","MAKTUB Company
Warner Music",,
67,3,"

너를 만나
폴킴 | 너를 만나","6,846,411","뉴런뮤직
Kakao Entertainment",,
68,3,"

Don`t Call Me
샤이니 (SHINee) | Don`t Call Me - The 7th Album","6,637,949","SM Entertainment
Dreamus",,
69,8,"

안녕이란 (Two Letters)
황치열 | Be My Reason","6,623,857","TEN2 Entertainment
Kakao Entertainment",,
70,new,"

water color
휘인 (Whee In) | Redd","6,599,439","RBW
Kakao Entertainment",,
71,2,"

혼술하고 싶은 밤
벤 (Ben) | 혼술하고 싶은 밤","6,551,490","메이저나인
지니뮤직",,
72,13,"

어떤X (What Type of X)
제시(Jessi) | 어떤X (What Type of X)","6,431,588","피네이션
Kakao Entertainment",,
73,2,"

Dance Monkey
Tones And I | Dance Monkey","6,316,099","Elektra
Warner Music",,
74,4,"

시작
가호 (Gaho) | 이태원 클라쓰 OST Part.2","6,119,498","블렌딩
블렌딩",,
75,2,"

I`m Not Cool
현아 (HyunA) | I`m Not Cool","6,073,159","피네이션
Kakao Entertainment",,
76,2,"

꼬리 (TAIL)
선미 | 꼬리 (TAIL)","6,044,345","어비스컴퍼니
Kakao Entertainment",,
77,2,"

내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))
릴보이 (lIlBOI) | 쇼미더머니 9 Episode 3","6,031,596","Stone Music Entertainment
지니뮤직",,
78,4,"

우린 어쩌다 헤어진 걸까
허각 | Hello","5,965,482","플레이엠엔터테인먼트
Kakao Entertainment",,
79,2,"

그 한마디 (바른연애 길잡이 X 이하이)
이하이 | 그 한마디 (바른연애 길잡이 X 이하이) OST","5,931,142","TOON STUDIO, 느을
Kakao Entertainment",,
80,5,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","5,912,163","뮤직테이블
NHN벅스",,
81,5,"

봄 사랑 벚꽃 말고
HIGH4, 아이유 (IU) | 봄 사랑 벚꽃 말고","5,843,953","엔에이피엔터테인먼트
Kakao Entertainment",,
82,2,"

우리 왜 헤어져야 해
신예영 | 우리 왜 헤어져야 해","5,831,208","스튜디오 오드리
Kakao Entertainment",,
83,2,"

서면역에서
순순희 | 서면역에서","5,822,989","비에스엔터테인먼트
지니뮤직",,
84,1,"

술 한잔 해요
경서 (경서예지), MJ (써니사이드) | 술 한잔 해요","5,665,633","프로젝트 리본
Warner Music",,
85,2,"

딩가딩가 (Dingga)
마마무 (Mamamoo) | 딩가딩가 (Dingga)","5,597,960","RBW
Kakao Entertainment",,
86,3,"

거짓말이라도 해서 널 보고싶어
백지영 | 거짓말이라도 해서 널 보고싶어","5,528,998","트라이어스
Kakao Entertainment",,
87,new,"

커피 (Coffee)
규현 (KYUHYUN) | 커피 (Coffee)","5,508,097","SM Entertainment, Label SJ
Dreamus",,
88,2,"

Panorama
IZ*ONE (아이즈원) | One-reeler / Act IV","5,454,360","OFF THE RECORD Entertainment, SWING Entertainment
지니뮤직, Stone Music Entertainment",,
89,5,"

Don`t Start Now
Dua Lipa | Don`t Start Now","5,450,493","Warner Records
Warner Music",,
90,7,"

안녕
폴킴 | 호텔 델루나 OST Part.10","5,410,472","냠냠엔터테인먼트
Kakao Entertainment",,
91,2,"

서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA))
윤하 | 서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)) OST","5,389,448","TOON STUDIO, 느을
Kakao Entertainment",,
92,4,"

I CAN`T STOP ME
TWICE | Eyes wide open","5,361,745","JYP Entertainment
Dreamus",,
93,1,"

마리아 (Maria)
화사(Hwa Sa) | Mara","5,348,476","RBW
Kakao Entertainment",,
94,13,"

사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)
호미들 | 사이렌 Remix","5,339,678","영앤리치 레코즈
Kakao Entertainment",,
95,1,"

밤편지
아이유 (IU) | 밤편지","5,336,768","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
96,3,"

소확행
임창정 | 힘든 건 사랑이 아니다","5,172,687","예스아이엠엔터테인먼트
인터파크",,
97,1,"

At My Worst
Pink Sweat$ | The Prelude","5,060,252","Warner Music
Warner Music",,
