Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
65,3,"

좋아좋아
조정석 | 슬기로운 의사생활 시즌2 OST Part 5","5,615,749","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
66,4,"

밝게 빛나는 별이 되어 비춰줄게
송이한 | 밝게 빛나는 별이 되어 비춰줄게","5,573,670","뮤직디자인
Kakao Entertainment",,
67,3,"

나 그댈위해 시 한편을 쓰겠어
케이시 (Kassy) | 옛이야기","5,564,131","넥스타엔터테인먼트
Kakao Entertainment",,
68,22,"

08베이식 (Feat. 염따, punchnello)
베이식(Basick) | 쇼미더머니 10 Semi Final","5,514,978","Stone Music Entertainment
지니뮤직",,
69,2,"

Queendom
레드벨벳(Red Velvet) | Queendom - The 6th Mini Album","5,472,729","SM Entertainment
Dreamus",,
70,1,"

비와 당신
이무진 | 슬기로운 의사생활 시즌2 OST Part 1","5,438,660","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
71,21,"

Reset (Feat. 개코, Kid Milli) (Prod. 코드 쿤스트)
SINCE, Tabber | 쇼미더머니 10 Episode 3","5,388,955","Stone Music Entertainment
지니뮤직",,
72,4,"

취기를 빌려 (취향저격 그녀 X 산들)
산들 | 취기를 빌려 (취향저격 그녀 X 산들) OST","5,339,956","TOON STUDIO
Kakao Entertainment",,
73,17,"

TROUBLE (Prod. Slom)
Don Mills , Northfacegawd , sokodomo , Khakii (카키) , A-Chess (에이체스) | 쇼미더머니 10 Episode 1","5,228,625","Stone Music Entertainment
지니뮤직",,
74,3,"

ASAP
STAYC(스테이씨) | STAYDOM","5,084,062","하이업엔터테인먼트
Kakao Entertainment",,
75,4,"

Off My Face
Justin Bieber | Justice","4,992,213","RBMG/Def Jam
Universal Music",,
76,31,"

UP해 (Feat. 박재범, 우원재) (Prod. 코드 쿤스트)
SINCE | 쇼미더머니 10 Final","4,981,248","Stone Music Entertainment
지니뮤직",,
77,6,"

그날에 나는 맘이 편했을까
이예준 | 그날에 나는 맘이 편했을까","4,967,675","뮤니콘
Kakao Entertainment",,
78,-,"

다음생이 있다면 당신을 만나서 다시 사랑할래요
임재현 | 다음생이 있다면 당신을 만나서 다시 사랑할래요","4,956,106","디원미디어
지니뮤직, Stone Music Entertainment",,
79,2,"

에잇 (Prod.&Feat. SUGA of BTS)
아이유 (IU) | 에잇","4,925,488","EDAM엔터테인먼트
Kakao Entertainment",,
80,8,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","4,808,531","MAKTUB Company
Warner Music",,
81,3,"

Lovesick Girls
BLACKPINK | THE ALBUM","4,730,092","YG Entertainment
YG PLUS",,
82,3,"

작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)
방탄소년단 | MAP OF THE SOUL : PERSONA","4,710,478","BIGHIT MUSIC / HYBE
YG PLUS",,
83,17,"

별빛 같은 나의 사랑아
임영웅 | 별빛 같은 나의 사랑아","4,682,045","티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직
Kakao Entertainment",,
84,10,"

멜로디
ASH ISLAND | 멜로디","4,675,286","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
85,36,"

가리온 (Feat. 다이나믹 듀오) (Prod. Primary)
조광일 | 쇼미더머니 10 Final","4,637,205","Stone Music Entertainment
지니뮤직",,
86,HOT,"

Universe (Let`s Play Ball)
NCT U | Universe - The 3rd Album","4,601,063","SM Entertainment
Dreamus",,
87,2,"

하루만 더
빅마마 (BigMama) | 하루만 더","4,580,046","Kakao Entertainment
Kakao Entertainment",,
88,4,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","4,549,437","BIGHIT MUSIC / HYBE
YG PLUS",,
89,1,"

Savage Love (Laxed - Siren Beat) (BTS Remix)
Jawsh 685, Jason Derulo, BTS | Savage Love (Laxed - Siren Beat) (BTS Remix)","4,525,947","Columbia
Sony Music",,
90,new,"

홀로 크리스마스
에일리 (Ailee), 휘인 (Whee In) | 홀로 크리스마스","4,512,507","더라이브레이블
Warner Music",,
91,6,"

그대라는 사치
임영웅 | 사랑의 콜센타 PART62","4,430,638","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
92,12,"

Hey Mama (Feat. Nicki Minaj & Afrojack)
David Guetta | Listen (Deluxe)","4,391,258","Parlophone France
Warner Music",,
93,2,"

가을 우체국 앞에서
김대명 | 슬기로운 의사생활 시즌2 OST Part 2","4,334,595","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
94,4,"

다시 사랑한다면 (김필 Ver.)
임영웅 | 사랑의 콜센타 PART56","4,088,416","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
95,10,"

Life Goes On
방탄소년단 | BE","3,854,649","BIGHIT MUSIC / HYBE
YG PLUS",,
96,-,"

잠이 오질 않네요
장범준 | 잠이 오질 않네요","3,845,347","버스커버스커
Kakao Entertainment",,
97,22,"

바래 (Feat. 정인) (Prod. TOIL)
쿤타 (Koonta) | 쇼미더머니 10 Semi Final","3,801,402","Stone Music Entertainment
지니뮤직",,
98,29,"

SIGN (Feat. 미란이) (Prod. 코드 쿤스트)
SINCE | 쇼미더머니 10 Final","3,757,161","Stone Music Entertainment
지니뮤직",,
99,8,"

잊었니
임영웅 | 사랑의 콜센타 PART60","3,738,926","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
100,5,"

너는 내 세상이었어
볼빨간사춘기 | Butterfly Effect","3,724,168","쇼파르엔터테인먼트
NHN벅스",,
101,1,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","3,644,509","Atlantic Records UK
Warner Music",,
102,3,"

METEOR
창모 (CHANGMO) | Boyhood","3,636,484","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
103,25,"

Text Me Merry Christmas (Feat. Kristen Bell)
Straight No Chaser | Under The Influence: Holiday Edition","3,485,296","Warner Music
Warner Music",,
104,new,"

그대 잠시 내게
이무진 | 지금, 헤어지는 중입니다 OST Part.9","3,476,494","뮤직그라운드, 구름위에음악사
NHN벅스",,
105,19,"

첫 눈
EXO | 겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`","3,447,207","SM Entertainment
지니뮤직",,
106,7,"

HERO
임영웅 | HERO","3,443,903","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
107,34,"

지나고 보면 (Feat. 화사 & MINO) (Prod. GRAY)
BE`O (비오) | 쇼미더머니 10 Final","3,442,288","Stone Music Entertainment
지니뮤직",,
108,new,"

RE : WIND
이세계 아이돌 | RE : WIND","3,435,434","J Major
리웨이뮤직앤미디어",,
109,22,"

Make It To Christmas
Alessia Cara | Make It To Christmas","3,388,576","EP Entertainment, LLC / Def Jam
Universal Music",,
110,24,"

어제 너는 나를 버렸어
10cm | The 3rd EP","3,380,611","매직스트로베리사운드
Kakao Entertainment",,
111,8,"

오래된 노래
스탠딩 에그(Standing Egg) | 오래된 노래","3,373,823","BORN
Kakao Entertainment",,
112,1,"

Tiny Riot
Sam Ryder | Tiny Riot","3,334,654","Parlophone UK
Warner Music",,
113,5,"

끝사랑
임영웅 | 사랑의 콜센타 PART61","3,315,179","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
114,27,"

가시 (Prod. 코드 쿤스트)
조광일, 개코, 저스디스 (JUSTHIS) | 쇼미더머니 10 Episode 2","3,305,415","Stone Music Entertainment
지니뮤직",,
115,5,"

Timeless
SG 워너비 | SG Wanna Be+","3,226,033","Stone Music Entertainment
지니뮤직",,
116,21,"

Underneath The Tree
Kelly Clarkson | Wrapped In Red (Deluxe Edition)","3,204,735","Rca Records Label
Sony Music",,
117,13,"

흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야
장범준 | 멜로가 체질 OST Part 3","3,181,852","Stone Music Entertainment, 삼화네트웍스
지니뮤직, Stone Music Entertainment",,
118,36,"

BE ! (Feat. 팔로알토, lIlBOI) (Prod. PEEJAY & Slom)
sokodomo | 쇼미더머니 10 Semi Final","3,165,985","Stone Music Entertainment
지니뮤직",,
119,1,"

밤편지
아이유 (IU) | 밤편지","3,115,156","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
120,20,"

Rock with you
세븐틴 | SEVENTEEN 9th Mini Album `Attacca`","3,087,550","플레디스
YG PLUS",,
121,-,"

Love poem
아이유 (IU) | Love poem","3,071,825","Kakao Entertainment
Kakao Entertainment",,
122,25,"

기다리다
윤하 | Audition (Time2Rock)","3,069,853","스카이뮤직
NHN벅스",,
123,14,"

색안경 (STEREOTYPE)
STAYC(스테이씨) | STEREOTYPE","3,050,226","하이업엔터테인먼트
Kakao Entertainment",,
124,18,"

XOXO
전소미 | XOXO","3,028,251","The Black Label
YG PLUS",,
125,new,"

별 (Dear)
정승환 | 별","3,026,838","안테나뮤직
Kakao Entertainment",,
126,12,"

LOCO
ITZY (있지) | CRAZY IN LOVE","2,998,969","JYP Entertainment
Dreamus",,
127,5,"

Bk Love
임영웅 | 뽕숭아학당 PART23","2,968,719","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
128,HOT,"

너를 생각해 (2022)
런치 | 너를 생각해 (2022)","2,964,538","뮤직레시피
Warner Music",,
129,19,"

Must Have Love
SG워너비, 브라운 아이드 걸스 | SG워너비 ＆ 브라운 아이드 걸스","2,957,071","Beyond Music
내가 네트워크",,
130,18,"

가을 타나 봐
이무진 | 가을 타나 봐 (REVIBE Vol.4)","2,945,703","메이저나인
지니뮤직",,
131,HOT,"

말이 안 돼 (Unthinkable)
FTISLAND (FT아일랜드) | LOCK UP","2,906,301","FNC엔터테인먼트
Kakao Entertainment",,
132,17,"

아로하
조정석 | 슬기로운 의사생활 OST Part 3","2,874,785","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
133,2,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","2,845,146","씨제스엔터테인먼트
Kakao Entertainment",,
134,11,"

어푸 (Ah puh)
아이유 (IU) | 5th Album 'LILAC'","2,814,869","EDAM엔터테인먼트
Kakao Entertainment",,
135,42,"

FACE TIME (Feat. 기리보이, pH-1, 개코) (Prod. 코드 쿤스트)
SINCE | 쇼미더머니 10 Semi Final","2,803,580","Stone Music Entertainment
지니뮤직",,
136,15,"

서랍
10cm | 그 해 우리는 OST Part.1","2,789,013","모스트콘텐츠
NHN벅스",,
137,1,"

Easy On Me
Adele | Easy On Me","2,687,408","Columbia
Sony Music",,
138,3,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","2,683,072","시애틀뮤직
Warner Music",,
139,new,"

GENERATION (Prod. Lean$moke)
호미들 | GENERATION","2,617,803","영앤리치 레코즈
Kakao Entertainment",,
140,2,"

Black Mamba
aespa | Black Mamba","2,617,083","SM Entertainment
Dreamus",,
141,2,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","2,602,443","Virgin EMI
Universal Music",,
142,2,"

사실 나는 (Feat.전건호)
경서예지 | 사실 나는","2,601,333","먼데이키즈 컴퍼니, 에버그로우
Kakao Entertainment",,
143,14,"

Cold Blooded
제시(Jessi) | Cold Blooded","2,599,334","피네이션, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
144,14,"

그 남자 그 여자
신용재, 벤 | 그 남자 그 여자 (REVIBE Vol.6)","2,593,377","메이저나인
지니뮤직",,
145,32,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","2,567,107","SBS 콘텐츠허브
Kakao Entertainment",,
146,13,"

첫눈처럼 너에게 가겠다
에일리 (Ailee) | 도깨비 OST Part 9","2,554,040","Stone Music Entertainment, 화앤담픽쳐스
지니뮤직, Stone Music Entertainment",,
147,40,"

Christmas Without You
Ava Max | Christmas Without You","2,537,304","Atlantic Records UK
Warner Music",,
148,new,"

Still I Love You
토요태 | Still I Love You","2,534,506","MBC
Dreamus",,
149,11,"

운전만해 (We Ride)
브레이브걸스 (Brave Girls) | We Ride","2,533,712","브레이브 엔터테인먼트
Kakao Entertainment",,
150,5,"

Memories
Maroon 5 | Memories","2,525,326","222 Records/Interscope Records
Universal Music",,
151,29,"

Killing Me
청하 | Killing Me","2,499,234","MNH Entertainment
지니뮤직, Stone Music Entertainment",,
152,-,"

너를 만나
폴킴 | 너를 만나","2,454,070","뉴런뮤직
Kakao Entertainment",,
153,37,"

이끼 (Feat. MINO, BOBBY) (Prod. MINO)
Mudd the student | 쇼미더머니 10 Episode 3","2,407,887","Stone Music Entertainment
지니뮤직",,
154,4,"

나랑 같이 걸을래 (바른연애 길잡이 X 적재)
적재 | 나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST","2,401,482","TOON STUDIO, 느을
Kakao Entertainment",,
155,34,"

Santa`s Coming For Us
Sia | Santa`s Coming For Us","2,389,657","Monkey Puzzle, Atlantic
Warner Music",,
156,new,"

Heaven
김현성 | Soulmate","2,388,972","도레미 미디어
오감엔터테인먼트",,
157,32,"

다음 겨울에도 여기서 만나
유희열, 유재석, 정재형, 루시드폴, 페퍼톤스 (Peppertones), 박새별, 샘김 (Sam Kim), 이진아, 권진아, 정승환, 윤석철, 적재, 이미주, 서동환 | 2021 Antenna Christmas Carol","2,376,461","안테나뮤직
Kakao Entertainment",,
158,25,"

오로지 그대
다비치 | 지금, 헤어지는 중입니다 OST Part.3","2,370,743","뮤직그라운드, 구름위에음악사
NHN벅스",,
159,4,"

VVS (Feat. JUSTHIS) (Prod. GroovyRoom)
미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Episode 1","2,366,610","Stone Music Entertainment
지니뮤직",,
160,45,"

Like It`s Christmas
Jonas Brothers | Like It`s Christmas","2,361,082","Universal Music
Universal Music",,
161,-,"

Shivers
Ed Sheeran | Shivers","2,356,678","Atlantic Records UK
Warner Music",,
162,22,"

별거 없던 그 하루로
임창정 | 별거 없던 그 하루로","2,330,798","YES IM ENTERTAINMENT
인터파크",,
163,9,"

Alcohol-Free
TWICE | Taste of Love","2,328,646","JYP Entertainment
Dreamus",,
164,8,"

계단말고 엘리베이터
임영웅 | 계단말고 엘리베이터","2,300,546","물고기뮤직
뮤직앤뉴",,
165,3,"

Brand (Feat. 래원 (Layone))
BE`O (비오) | Bipolar","2,259,499","페임어스 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
166,8,"

안녕 (Hello)
조이 (JOY) | 안녕 (Hello) - Special Album","2,223,800","SM Entertainment
Dreamus",,
167,new,"

우리가 헤어져야 했던 이유
비비(BIBI) | 그 해 우리는 OST Part.2","2,216,467","모스트콘텐츠
NHN벅스",,
168,34,"

I`m a 빛
화사(Hwa Sa) | Guilty Pleasure","2,196,856","RBW
Kakao Entertainment",,
169,12,"

Merry Christmas
Ed Sheeran, Elton John | Merry Christmas","2,185,184","Atlantic Records UK
Warner Music",,
170,6,"

Dolphin
오마이걸 (OH MY GIRL) | NONSTOP","2,184,946","WM엔터테인먼트
Sony Music",,
171,70,"

쿠키영상 (Feat. 에일리, 행주, 개코) (Prod. 코드 쿤스트)
조광일 | 쇼미더머니 10 Final","2,161,269","Stone Music Entertainment
지니뮤직",,
172,47,"

Last Christmas
Wham! | George Michael & Wham! Last Christmas : The Original Motion Picture Soundtrack","2,142,700","Sony Music CG
Sony Music",,
173,17,"

나의 첫사랑
다비치 | 나의 첫사랑","2,140,172","WAKEONE
지니뮤직",,
174,138,"

참 좋은 날
이찬원 | 참 좋은 날","2,123,563","SKYE&M
2%엔터테인먼트",,
175,-,"

상상더하기
라붐 (LABOUM) | Fresh Adventure","2,095,636","글로벌에이치미디어
인터파크",,
176,13,"

나비효과
볼빨간사춘기 | Butterfly Effect","2,094,326","쇼파르엔터테인먼트
NHN벅스",,
177,4,"

낮 밤 (Feat. 박재범)
이영지 | 낮 밤","2,086,304","MAINSTREAM
Kakao Entertainment",,
178,4,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","2,082,477","뮤직테이블
NHN벅스",,
179,1,"

LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)
양요섭, 정은지 | LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST","2,080,681","TOON STUDIO, 느을
Kakao Entertainment",,
180,-,"

아이와 나의 바다
아이유 (IU) | 5th Album `LILAC`","2,069,484","EDAM엔터테인먼트
Kakao Entertainment",,
181,19,"

그리워 그리워
이예준 | 그리워 그리워","2,065,944","이예준
Kakao Entertainment",,
182,63,"

타이밍 (Feat. 염따, BIG Naughty) (Prod. TOIL)
쿤타 (Koonta) | 쇼미더머니 10 Final","2,044,799","Stone Music Entertainment
지니뮤직",,
183,29,"

Oh Santa! (Feat. Ariana Grande & Jennifer Hudson)
Mariah Carey | Oh Santa!","2,036,358","Legacy Recordings
Sony Music",,
184,5,"

비 오는 날 듣기 좋은 노래 (Feat. Colde)
에픽하이 (EPIK HIGH) | 비 오는 날 듣기 좋은 노래","2,029,703","아워즈
지니뮤직",,
185,36,"

멋 (The Real) (흥:興 Ver.)
ATEEZ (에이티즈) | ZERO: FEVER EPILOGUE","2,028,481","KQ Entertainment
지니뮤직, Stone Music Entertainment",,
186,4,"

Bad
Christopher | Bad","2,012,817","Parlophone Denmark
Warner Music",,
187,27,"

가까이 있어서 몰랐어
2am | Ballad 21 F/W","2,008,314","문화창고
지니뮤직, Stone Music Entertainment",,
188,4,"

치맛바람 (Chi Mat Ba Ram)
브레이브걸스 (Brave Girls) | Summer Queen","2,007,708","브레이브 엔터테인먼트
Kakao Entertainment",,
189,2,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","1,989,718","EDAM엔터테인먼트
Kakao Entertainment",,
190,5,"

주저하는 연인들을 위해
잔나비 | 전설","1,976,414","페포니 뮤직
Kakao Entertainment",,
191,3,"

이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)
10cm | 이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST","1,953,408","TOON STUDIO, 느을
Kakao Entertainment",,
192,6,"

How You Like That
BLACKPINK | How You Like That","1,951,451","YG Entertainment
YG PLUS",,
193,1,"

Y (Please Tell Me Why)
프리스타일 (Free Style) | 3집 Freestyle 3","1,937,031","NHN벅스
NHN벅스",,
194,18,"

밤하늘의 별을(Original)
임한별 | 밤하늘의 별을(Original)","1,935,895","플렉스엠,밤별 프로젝트
NHN벅스",,
