,year,week_num,start_date,end_date,rank,music,singer,album
0,2017,23,2017.06.04,2017.06.10,1,"무제(無題) (Untitled, 2014)",G-Dragon,권지용
1,2017,23,2017.06.04,2017.06.10,2,NEVER,국민의 아들,PRODUCE 101 - 35 Boys 5 Concepts
2,2017,23,2017.06.04,2017.06.10,3,LONELY,씨스타 (Sistar),LONELY
3,2017,23,2017.06.04,2017.06.10,4,SUPER STAR,G-Dragon,권지용
4,2017,23,2017.06.04,2017.06.10,5,SIGNAL,TWICE,SIGNAL
5,2017,23,2017.06.04,2017.06.10,6,개소리 (BULLSHIT),G-Dragon,권지용
6,2017,23,2017.06.04,2017.06.10,7,Oh Little Girl,슬레이트,PRODUCE 101 - 35 Boys 5 Concepts
7,2017,23,2017.06.04,2017.06.10,8,New Face,싸이 (Psy),PSY 8th 4X2=8
8,2017,23,2017.06.04,2017.06.10,9,I LUV IT,싸이 (Psy),PSY 8th 4X2=8
9,2017,23,2017.06.04,2017.06.10,10,열어줘,Knock,PRODUCE 101 - 35 Boys 5 Concepts
10,2017,23,2017.06.04,2017.06.10,11,오늘 취하면 (Feat.창모) (Prod. SUGA),수란 (SURAN),WINE
11,2017,23,2017.06.04,2017.06.10,12,Shape of You,Ed Sheeran,÷ (Deluxe)
12,2017,23,2017.06.04,2017.06.10,13,팔레트 (Feat. G-DRAGON),아이유 (IU),Palette
13,2017,23,2017.06.04,2017.06.10,14,맞지?,언니쓰,언니들의 슬램덩크 시즌 2
14,2017,23,2017.06.04,2017.06.10,15,INTRO. 권지용 (Middle Fingers-Up),G-Dragon,권지용
15,2017,23,2017.06.04,2017.06.10,16,OUTRO. 신곡(神曲) (Divina Commedia),G-Dragon,권지용
16,2017,23,2017.06.04,2017.06.10,17,CALLING YOU,하이라이트(Highlight),CALLING YOU
17,2017,23,2017.06.04,2017.06.10,18,처음부터 너와 나,볼빨간사춘기,군주 - 가면의 주인 OST Part 2
18,2017,23,2017.06.04,2017.06.10,19,REALLY REALLY,위너(WINNER),FATE NUMBER FOR
