,year,week_num,start_date,end_date,rank,music,singer,album
0,2017,44,2017.10.29,2017.11.04,1,LIKEY,TWICE,twicetagram
1,2017,44,2017.10.29,2017.11.04,2,연애소설 (Feat. 아이유),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
2,2017,44,2017.10.29,2017.11.04,3,선물,멜로망스(Melomance),Moonlight
3,2017,44,2017.10.29,2017.11.04,4,빈차 (Feat. 오혁),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
4,2017,44,2017.10.29,2017.11.04,5,그리워하다,비투비 (BTOB),Brother Act.
5,2017,44,2017.10.29,2017.11.04,6,나의 밤 나의 너,성시경,나의 밤 나의 너
6,2017,44,2017.10.29,2017.11.04,7,썸 탈꺼야,볼빨간사춘기,Red Diary Page.1
7,2017,44,2017.10.29,2017.11.04,8,그 사람을 아나요,임창정,그 사람을 아나요
8,2017,44,2017.10.29,2017.11.04,9,좋니,윤종신,LISTEN 010 좋니
9,2017,44,2017.10.29,2017.11.04,10,"노땡큐 (Feat. MINO, 사이먼 도미닉, 더콰이엇)",에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
10,2017,44,2017.10.29,2017.11.04,11,특별해,젝스키스,ANOTHER LIGHT
11,2017,44,2017.10.29,2017.11.04,12,시차 (We Are) (Feat. 로꼬 & GRAY),우원재,시차 (We Are)
12,2017,44,2017.10.29,2017.11.04,13,눈 떠보니 이별이더라,포맨 (4Men),REMEMBER ME
13,2017,44,2017.10.29,2017.11.04,14,나의 사춘기에게,볼빨간사춘기,Red Diary Page.1
14,2017,44,2017.10.29,2017.11.04,15,가을 아침,아이유 (IU),꽃갈피 둘
15,2017,44,2017.10.29,2017.11.04,16,Blue,볼빨간사춘기,Red Diary Page.1
16,2017,44,2017.10.29,2017.11.04,17,all of my life,박원,0M
17,2017,44,2017.10.29,2017.11.04,18,가시나,선미,SUNMI SPECIAL EDITION [가시나]
18,2017,44,2017.10.29,2017.11.04,19,DNA,방탄소년단,LOVE YOURSELF 承 `Her`
19,2017,44,2017.10.29,2017.11.04,20,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비)
20,2017,44,2017.10.29,2017.11.04,21,밤편지,아이유 (IU),밤편지
21,2017,44,2017.10.29,2017.11.04,22,잠 못 드는 밤 비는 내리고,아이유 (IU),꽃갈피 둘
22,2017,44,2017.10.29,2017.11.04,23,MOVE,태민 (TAEMIN),MOVE - The 2nd Album
23,2017,44,2017.10.29,2017.11.04,24,상실의 순기능 (Feat. 수현),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
24,2017,44,2017.10.29,2017.11.04,25,Shape of You,Ed Sheeran,÷ (Deluxe)
25,2017,44,2017.10.29,2017.11.04,26,거북이,TWICE,twicetagram
26,2017,44,2017.10.29,2017.11.04,27,매일 듣는 노래 (A Daily Song),황치열,Be ordinary
27,2017,44,2017.10.29,2017.11.04,28,헤어질 수 밖에,김나영,헤어질 수 밖에
28,2017,44,2017.10.29,2017.11.04,29,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE)
29,2017,44,2017.10.29,2017.11.04,30,Bye Babe,"10cm, 첸 (CHEN)",Bye Babe - SM STATION
30,2017,44,2017.10.29,2017.11.04,31,빨간 맛 (Red Flavor),레드벨벳(Red Velvet),The Red Summer - Summer Mini Album
31,2017,44,2017.10.29,2017.11.04,32,WHERE YOU AT,뉴이스트 W,"W, HERE"
32,2017,44,2017.10.29,2017.11.04,33,마지막처럼,BLACKPINK,마지막처럼
33,2017,44,2017.10.29,2017.11.04,34,이 별,길구봉구,Star
34,2017,44,2017.10.29,2017.11.04,35,사랑하지 않은 것처럼,버즈 (Buzz),`Be One` - Buzz The 1st Mini Album
35,2017,44,2017.10.29,2017.11.04,36,어쩔 수 없지 뭐,하이라이트(Highlight),CELEBRATE
36,2017,44,2017.10.29,2017.11.04,37,남이 될 수 있을까,"볼빨간 사춘기, 스무살",남이 될 수 있을까
37,2017,44,2017.10.29,2017.11.04,38,밤이 되니까,펀치 (Punch),밤이 되니까
38,2017,44,2017.10.29,2017.11.04,39,첫눈처럼 너에게 가겠다,에일리 (Ailee),도깨비 OST Part 9
39,2017,44,2017.10.29,2017.11.04,40,널 너무 모르고,헤이즈 (Heize),/// (너 먹구름 비)
40,2017,44,2017.10.29,2017.11.04,41,고민보다 Go,방탄소년단,LOVE YOURSELF 承 `Her`
41,2017,44,2017.10.29,2017.11.04,42,나에게 넌,다비치,나에게 넌
42,2017,44,2017.10.29,2017.11.04,43,너를 찾아서,윤종신,건반 위의 하이에나
43,2017,44,2017.10.29,2017.11.04,44,고쳐주세요,볼빨간사춘기,Red Diary Page.1
44,2017,44,2017.10.29,2017.11.04,45,봄날,방탄소년단,YOU NEVER WALK ALONE
45,2017,44,2017.10.29,2017.11.04,46,MISSING U,TWICE,twicetagram
46,2017,44,2017.10.29,2017.11.04,47,행복하댔잖아,가비엔제이 (Gavy NJ),행복하댔잖아
47,2017,44,2017.10.29,2017.11.04,48,문배동 단골집 (Feat. 크러쉬),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
48,2017,44,2017.10.29,2017.11.04,49,HERE COME THE REGRETS (Feat. 이하이),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
49,2017,44,2017.10.29,2017.11.04,50,상상,볼빨간사춘기,Red Diary Page.1
50,2017,44,2017.10.29,2017.11.04,51,과거에게 (loop),우원재,불안
51,2017,44,2017.10.29,2017.11.04,52,처음부터 너와 나,볼빨간사춘기,군주 - 가면의 주인 OST Part 2
52,2017,44,2017.10.29,2017.11.04,53,비밀의 화원,아이유 (IU),꽃갈피 둘
53,2017,44,2017.10.29,2017.11.04,54,바보야 (With 이해리 of 다비치),스탠딩 에그(Standing Egg),바보야
54,2017,44,2017.10.29,2017.11.04,55,"무제(無題) (Untitled, 2014)",G-Dragon,권지용
55,2017,44,2017.10.29,2017.11.04,56,팔레트 (Feat. G-DRAGON),아이유 (IU),Palette
56,2017,44,2017.10.29,2017.11.04,57,폰서트,10cm,4.0
57,2017,44,2017.10.29,2017.11.04,58,Ko Ko Bop,EXO,THE WAR - The 4th Album
58,2017,44,2017.10.29,2017.11.04,59,Artist,지코 (ZICO),TELEVISION
59,2017,44,2017.10.29,2017.11.04,60,베베 (BABE),현아 (HyunA),Following
60,2017,44,2017.10.29,2017.11.04,61,Perhaps Love (사랑인가요) (Prod. by 박근태),"에릭남 (Eric Nam), CHEEZE (치즈)",Your BGM Vol.1
61,2017,44,2017.10.29,2017.11.04,62,오늘도 그리워 그리워,다비치,당신이 잠든 사이에 OST Part.7
62,2017,44,2017.10.29,2017.11.04,63,짙어져,멜로망스(Melomance),Yellow OST part.2
63,2017,44,2017.10.29,2017.11.04,64,REALLY REALLY,위너(WINNER),FATE NUMBER FOR
64,2017,44,2017.10.29,2017.11.04,65,I Love You Boy,수지,당신이 잠든 사이에 OST Part.4
65,2017,44,2017.10.29,2017.11.04,66,여보세요,뉴이스트 (NU`EST),여보세요
66,2017,44,2017.10.29,2017.11.04,67,미로,김나영,당신이 잠든 사이에 OST Part.8
67,2017,44,2017.10.29,2017.11.04,68,있다면,뉴이스트 W,NU`EST W `있다면`
68,2017,44,2017.10.29,2017.11.04,69,N분의 1 (Feat. 다이나믹듀오),"넉살, 한해, 조우찬, 라이노",쇼미더머니 6 Episode 1
69,2017,44,2017.10.29,2017.11.04,70,어디에도,엠씨더맥스 (M.C The Max),pathos
70,2017,44,2017.10.29,2017.11.04,71,개화(開花) (Feat. 김종완 of 넬),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
71,2017,44,2017.10.29,2017.11.04,72,Marry Me,"마크툽 (MAKTUB), 구윤회",마크툽 프로젝트 Vol.03
72,2017,44,2017.10.29,2017.11.04,73,IF,정준일,당신이 잠든 사이에 OST Part.10
73,2017,44,2017.10.29,2017.11.04,74,오늘 취하면 (Feat.창모) (Prod. SUGA),수란 (SURAN),WINE
74,2017,44,2017.10.29,2017.11.04,75,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부
75,2017,44,2017.10.29,2017.11.04,76,나만 안되는 연애,볼빨간사춘기,Full Album RED PLANET
76,2017,44,2017.10.29,2017.11.04,77,난 사람이 제일 무서워,에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
77,2017,44,2017.10.29,2017.11.04,78,요즘것들 (Feat. ZICO & DEAN),"행주, 양홍원 (Young B), Hash Swan, 킬라그램(Killagramz)",쇼미더머니 6 Episode 1
78,2017,44,2017.10.29,2017.11.04,79,Closer (Feat. Halsey),The Chainsmokers,Collage
79,2017,44,2017.10.29,2017.11.04,80,좋다고 말해,볼빨간사춘기,Full Album RED PLANET (Hidden Track)
80,2017,44,2017.10.29,2017.11.04,81,Fantasy,JBJ,FANTASY
81,2017,44,2017.10.29,2017.11.04,82,바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어
82,2017,44,2017.10.29,2017.11.04,83,Best Of Me,방탄소년단,LOVE YOURSELF 承 `Her`
83,2017,44,2017.10.29,2017.11.04,84,"잘 (I`m fine) (With 슬리피, 로꼬, 후디)",GRAY (그레이),건반 위의 하이에나
84,2017,44,2017.10.29,2017.11.04,85,어른 즈음에,에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
85,2017,44,2017.10.29,2017.11.04,86,WOW,TWICE,twicetagram
86,2017,44,2017.10.29,2017.11.04,87,그림자,휘인 (Whee In),Yellow OST part.1
87,2017,44,2017.10.29,2017.11.04,88,너였다면,정승환,또 오해영 OST Part 5
88,2017,44,2017.10.29,2017.11.04,89,하루만,뉴이스트 W,"W, HERE"
89,2017,44,2017.10.29,2017.11.04,90,우주를 줄게,볼빨간사춘기,Full Album RED PLANET
90,2017,44,2017.10.29,2017.11.04,91,피 땀 눈물,방탄소년단,WINGS
91,2017,44,2017.10.29,2017.11.04,92,"Red Sun (Feat. ZICO, Swings)",행주,쇼미더머니 6 Episode 4
92,2017,44,2017.10.29,2017.11.04,93,MIC Drop,방탄소년단,LOVE YOURSELF 承 `Her`
93,2017,44,2017.10.29,2017.11.04,94,Power,EXO,The Power Of Music - The 4th Album Repackage
94,2017,44,2017.10.29,2017.11.04,95,24/7,TWICE,twicetagram
