,year,week_num,start_date,end_date,rank,music,singer,album
0,2017,51,2017.12.17,2017.12.23,1,Lonely (Feat. 태연),종현 (JONGHYUN),종현 소품집 `이야기 Op.2`
1,2017,51,2017.12.17,2017.12.23,2,Heart Shaker,TWICE,Merry & Happy
2,2017,51,2017.12.17,2017.12.23,3,선물,멜로망스(Melomance),Moonlight
3,2017,51,2017.12.17,2017.12.23,4,기억의 빈자리,나얼,기억의 빈자리
4,2017,51,2017.12.17,2017.12.23,5,한숨,이하이,SEOULITE
5,2017,51,2017.12.17,2017.12.23,6,눈 (Feat. 이문세),자이언티(Zion.T),눈
6,2017,51,2017.12.17,2017.12.23,7,하루의 끝 (End of a day),종현 (JONGHYUN),종현 소품집 `이야기 Op.1`
7,2017,51,2017.12.17,2017.12.23,8,비행운,문문 (MoonMoon),LIFE IS BEAUTY FULL
8,2017,51,2017.12.17,2017.12.23,9,좋아,"윤종신, 민서",2017 월간 윤종신 11월호
9,2017,51,2017.12.17,2017.12.23,10,밤이 되니까,펀치 (Punch),밤이 되니까
10,2017,51,2017.12.17,2017.12.23,11,피카부 (Peek-A-Boo),레드벨벳(Red Velvet),Perfect Velvet - The 2nd Album
11,2017,51,2017.12.17,2017.12.23,12,This Christmas,태연 (TAEYEON),This Christmas Winter is Coming
12,2017,51,2017.12.17,2017.12.23,13,좋니,윤종신,LISTEN 010 좋니
13,2017,51,2017.12.17,2017.12.23,14,"그때의 나, 그때의 우리",어반 자카파 (Urban Zakapa),"그때의 나, 그때의 우리"
14,2017,51,2017.12.17,2017.12.23,15,Santa Tell Me,Ariana Grande,Santa Tell Me
15,2017,51,2017.12.17,2017.12.23,16,LIKEY,TWICE,twicetagram
16,2017,51,2017.12.17,2017.12.23,17,바보에게 바보가,지아 (Zia),바보에게 바보가
17,2017,51,2017.12.17,2017.12.23,18,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU)
18,2017,51,2017.12.17,2017.12.23,19,내 편이 돼줘,크러쉬 (CRUSH),내 편이 돼줘
19,2017,51,2017.12.17,2017.12.23,20,all of my life,박원,0M
20,2017,51,2017.12.17,2017.12.23,21,연애소설 (Feat. 아이유),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
21,2017,51,2017.12.17,2017.12.23,22,좋았을걸,헤이즈 (Heize),슬기로운 감빵생활 OST Part 5
22,2017,51,2017.12.17,2017.12.23,23,썸 탈꺼야,볼빨간사춘기,Red Diary Page.1
23,2017,51,2017.12.17,2017.12.23,24,Havana (Feat. Young Thug),Camila Cabello,Camila
24,2017,51,2017.12.17,2017.12.23,25,그리워하다,비투비 (BTOB),Brother Act.
25,2017,51,2017.12.17,2017.12.23,26,뻔한 이별,"소유 (SOYOU), 성시경",소유X성시경 `뻔한 이별`
26,2017,51,2017.12.17,2017.12.23,27,시차 (We Are) (Feat. 로꼬 & GRAY),우원재,시차 (We Are)
27,2017,51,2017.12.17,2017.12.23,28,There`s Nothing Holdin` Me Back,Shawn Mendes,Illuminate (New Deluxe Ver.)
