year,week_num,start_date,end_date,rank,music,singer,album
2013,45,2013.11.03,2013.11.09,1,내일은 없어,트러블메이커 (Trouble Maker),Chemistry
2013,45,2013.11.03,2013.11.09,2,미스터리 (Feat. San E),박지윤,미스터 (Mr.)
2013,45,2013.11.03,2013.11.09,3,Always Be There,브라운 아이드 소울 (Brown Eyed Soul),Always Be There
2013,45,2013.11.03,2013.11.09,4,눈물이 맘을 훔쳐서,에일리 (Ailee),비밀 OST Part 5
2013,45,2013.11.03,2013.11.09,5,촌스럽게 왜 이래 (You Don`t Know Love),케이윌 (K.will),Will In Fall
2013,45,2013.11.03,2013.11.09,6,너에게,성시경,응답하라 1994 OST Part 2
2013,45,2013.11.03,2013.11.09,7,Moment,창민 (2am),상속자들 OST Part 3
2013,46,2013.11.10,2013.11.16,1,I Got C (Feat. 개코),"거머리 (박명수, 프라이머리)",무한도전 자유로 가요제
2013,45,2013.11.03,2013.11.09,8,슈퍼 잡초맨,세븐티핑거스 (하하 & 장기하와 얼굴들),무한도전 자유로 가요제
2013,46,2013.11.10,2013.11.16,2,해볼라고,형용돈죵 (정형돈 & G-DRAGON),무한도전 자유로 가요제
2013,45,2013.11.03,2013.11.09,9,"어디서 잤어 (Feat. 버벌진트, 스윙스)",산이 (San E),어디서 잤어
2013,46,2013.11.10,2013.11.16,3,Please Don`t Go My Girl (Feat. 김조한),하우두유둘 (유재석 & 유희열),무한도전 자유로 가요제
2013,45,2013.11.03,2013.11.09,10,G.A.B,G.A.B (길 & BoA),무한도전 자유로 가요제
2013,46,2013.11.10,2013.11.16,4,오빠라고 불러다오,장미하관 (노홍철 & 장미여관),무한도전 자유로 가요제
2013,45,2013.11.03,2013.11.09,11,Hush,miss A,Hush
2013,46,2013.11.10,2013.11.16,5,"그래, 우리 함께",무한도전,무한도전 자유로 가요제
2013,45,2013.11.03,2013.11.09,12,내일은 없어,트러블메이커 (Trouble Maker),Chemistry
2013,46,2013.11.10,2013.11.16,6,"사라질것들 (Feat. 이소라, Beenzino)",병살 (정준하 & 김C),무한도전 자유로 가요제
2013,45,2013.11.03,2013.11.09,13,눈물이 맘을 훔쳐서,에일리 (Ailee),비밀 OST Part 5
2013,46,2013.11.10,2013.11.16,7,너에게,성시경,응답하라 1994 OST Part 2
2013,45,2013.11.03,2013.11.09,14,Always Be There,브라운 아이드 소울 (Brown Eyed Soul),Always Be There
2013,47,2013.11.17,2013.11.23,1,편지,다비치,DAVICHI CODE
2013,46,2013.11.10,2013.11.16,8,"어디서 잤어 (Feat. 버벌진트, 스윙스)",산이 (San E),어디서 잤어
2013,45,2013.11.03,2013.11.09,15,Please Don`t Go My Girl (Feat. 김조한),하우두유둘 (유재석 & 유희열),무한도전 자유로 가요제
2013,47,2013.11.17,2013.11.23,2,It`s YOU,박효신,미래의 선택 OST Part 4
2013,46,2013.11.10,2013.11.16,9,비포 선라이즈,"이적, 정인",고독의 의미
2013,45,2013.11.03,2013.11.09,16,거짓말 거짓말 거짓말,이적,고독의 의미
2013,47,2013.11.17,2013.11.23,3,향기만 남아,허각,Reminisce
2013,46,2013.11.10,2013.11.16,10,DOOM DADA,T.O.P,DOOM DADA
2013,45,2013.11.03,2013.11.09,17,미스터리 (Feat. San E),박지윤,미스터 (Mr.)
2013,47,2013.11.17,2013.11.23,4,밤이 오는 거리 (Feat. 다이나믹 듀오),노을,밤이 오는 거리
2013,46,2013.11.10,2013.11.16,11,눈물이 맘을 훔쳐서,에일리 (Ailee),비밀 OST Part 5
2013,45,2013.11.03,2013.11.09,18,그대와 함께,비원에이포 (B1A4),응답하라 1994 OST Part 3
2013,47,2013.11.17,2013.11.23,5,Hush,miss A,Hush
2013,46,2013.11.10,2013.11.16,12,해볼라고,형용돈죵 (정형돈 & G-DRAGON),무한도전 자유로 가요제
2013,45,2013.11.03,2013.11.09,19,오늘밤,M&N,오늘밤
2013,48,2013.11.24,2013.11.30,1,그리워해요,2NE1 (투애니 원),그리워해요
2013,47,2013.11.17,2013.11.23,6,밤이 오는 거리 (Feat. 다이나믹 듀오),노을,밤이 오는 거리
2013,46,2013.11.10,2013.11.16,13,눈물이 맘을 훔쳐서,에일리 (Ailee),비밀 OST Part 5
2013,45,2013.11.03,2013.11.09,20,해볼라고,형용돈죵 (정형돈 & G-DRAGON),무한도전 자유로 가요제
2013,48,2013.11.24,2013.11.30,2,거짓말 거짓말 거짓말,이적,고독의 의미
2013,47,2013.11.17,2013.11.23,7,It`s YOU,박효신,미래의 선택 OST Part 4
2013,46,2013.11.10,2013.11.16,14,링가 링가 (RINGA LINGA),태양,RINGA LINGA
2013,45,2013.11.03,2013.11.09,21,장가가고 싶은 남자 시집가고 싶은 여자,장미여관,장가가고 싶은 남자 시집가고 싶은 여자
2013,48,2013.11.24,2013.11.30,3,편지,다비치,DAVICHI CODE
2013,47,2013.11.17,2013.11.23,8,Hush,miss A,Hush
2013,46,2013.11.10,2013.11.16,15,미치도록,FTISLAND (FT 아일랜드),THE MOOD
2013,45,2013.11.03,2013.11.09,22,She (Feat. 79),투빅 (2BiC),She
2013,48,2013.11.24,2013.11.30,4,DOOM DADA,T.O.P,DOOM DADA
2013,47,2013.11.17,2013.11.23,9,너에게,성시경,응답하라 1994 OST Part 2
2013,46,2013.11.10,2013.11.16,16,비포 선라이즈,"이적, 정인",고독의 의미
2013,45,2013.11.03,2013.11.09,23,미스터리 (Feat. San E),박지윤,미스터 (Mr.)
2013,48,2013.11.24,2013.11.30,5,이별식탁 (Feat. 산체스),산이 (San E),`Not` Based On The True Story
2013,47,2013.11.17,2013.11.23,10,향기만 남아,허각,Reminisce
2013,46,2013.11.10,2013.11.16,17,내일은 없어,트러블메이커 (Trouble Maker),Chemistry
2013,45,2013.11.03,2013.11.09,24,같이 사랑했는데,"이정, 하동균",이정 10주년 기념 앨범 Part 02 `Synergy`
2013,48,2013.11.24,2013.11.30,6,밤이 오는 거리 (Feat. 다이나믹 듀오),노을,밤이 오는 거리
2013,47,2013.11.17,2013.11.23,11,그냥 있어줘,2am,NOCTURNE
2013,46,2013.11.10,2013.11.16,18,"어디서 잤어 (Feat. 버벌진트, 스윙스)",산이 (San E),어디서 잤어
2013,45,2013.11.03,2013.11.09,25,Moment,창민 (2am),상속자들 OST Part 3
2013,50,2013.12.08,2013.12.14,1,이별남녀,"서인국, 지아 (Zia)",이별남녀
2013,48,2013.11.24,2013.11.30,7,코끝에 겨울,어반 자카파 (Urban Zakapa),(03)
2013,47,2013.11.17,2013.11.23,12,잊혀진다는 거,노을,흔적
2013,46,2013.11.10,2013.11.16,19,나 어떡해,티아라 (T-ara),Again 1977
2013,45,2013.11.03,2013.11.09,26,It`s YOU,박효신,미래의 선택 OST Part 4
2013,50,2013.12.08,2013.12.14,2,12월의 기적 (Miracles in December),EXO,겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`
2013,48,2013.11.24,2013.11.30,8,마음으로만,박정현,상속자들 OST Part 8
2013,47,2013.11.17,2013.11.23,13,가질 수 없는 너,하이니 (Hi.ni),응답하라 1994 OST Part 4
2013,46,2013.11.10,2013.11.16,20,Hush,miss A,Hush
2013,45,2013.11.03,2013.11.09,27,꽁꽁,신보라,꽁꽁
2013,49,2013.12.01,2013.12.07,1,너 밖에 몰라 (One Way Love),효린,LOVE & HATE
2013,50,2013.12.08,2013.12.14,3,이별식탁 (Feat. 산체스),산이 (San E),`Not` Based On The True Story
2013,48,2013.11.24,2013.11.30,9,괜찮다,윤하,Subsonic
2013,47,2013.11.17,2013.11.23,14,스토커 (Stalker) (Feat. 매드클라운),효린,LOVE & HATE
2013,46,2013.11.10,2013.11.16,21,DOOM DADA,T.O.P,DOOM DADA
2013,45,2013.11.03,2013.11.09,28,내일은 없어,트러블메이커 (Trouble Maker),Chemistry
2013,49,2013.12.01,2013.12.07,2,그리워해요,2NE1 (투애니 원),그리워해요
2013,50,2013.12.08,2013.12.14,4,Lonely,효린,LOVE & HATE
2013,48,2013.11.24,2013.11.30,10,너에게,성시경,응답하라 1994 OST Part 2
2013,47,2013.11.17,2013.11.23,15,거짓말 거짓말 거짓말,이적,고독의 의미
2013,46,2013.11.10,2013.11.16,22,사랑 하지 마 (Don`t Love Me),효린,LOVE & HATE
2013,45,2013.11.03,2013.11.09,29,마사지 (Massage) (Feat. Dok2),효린,LOVE & HATE
2013,49,2013.12.01,2013.12.07,3,이별식탁 (Feat. 산체스),산이 (San E),`Not` Based On The True Story
2013,50,2013.12.08,2013.12.14,5,가질 수 없는 너,하이니 (Hi.ni),응답하라 1994 OST Part 4
2013,48,2013.11.24,2013.11.30,11,Hush,miss A,Hush
