year,week_num,start_date,end_date,rank,music,singer,album
2019,01,2018.12.30,2019.01.05,21,첫눈에,헤이즈 (Heize),첫눈에
2019,04,2019.01.20,2019.01.26,4,초록빛,폴킴,초록빛
2019,03,2019.01.13,2019.01.19,8,SOLO,제니 (JENNIE),SOLO
2019,02,2019.01.06,2019.01.12,15,해야 (Sunrise),여자친구 (GFRIEND),The 2nd Album `Time for us`
2019,01,2018.12.30,2019.01.05,22,Way Back Home,숀 (SHAUN),Take
2019,04,2019.01.20,2019.01.26,5,180도,벤 (Ben),180˚
2019,03,2019.01.13,2019.01.19,9,너를 만나,폴킴,너를 만나
2019,02,2019.01.06,2019.01.12,16,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4
2019,01,2018.12.30,2019.01.05,23,"thank u, next",Ariana Grande,"thank u, next"
2019,04,2019.01.20,2019.01.26,6,띵 (Prod. By 기리보이),"Jvcki Wai, Young B, Osshun Gum, 한요한",Dingo X Indigo Music
2019,03,2019.01.13,2019.01.19,10,아낙네,MINO (송민호),XX
2019,02,2019.01.06,2019.01.12,17,삐삐,아이유 (IU),삐삐
2019,01,2018.12.30,2019.01.05,24,%%(응응),에이핑크 (Apink),PERCENT
2019,06,2019.02.03,2019.02.09,1,이 노래가 클럽에서 나온다면,우디(Woody),이 노래가 클럽에서 나온다면
2019,04,2019.01.20,2019.01.26,7,180도,벤 (Ben),180˚
2019,03,2019.01.13,2019.01.19,11,너를 만나,폴킴,너를 만나
2019,02,2019.01.06,2019.01.12,18,Way Back Home,숀 (SHAUN),Take
2019,01,2018.12.30,2019.01.05,25,열애중,벤 (Ben),RECIPE
2019,06,2019.02.03,2019.02.09,2,넘쳐흘러,엠씨더맥스 (M.C The Max),Circular
2019,04,2019.01.20,2019.01.26,8,초록빛,폴킴,초록빛
2019,03,2019.01.13,2019.01.19,12,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2019,02,2019.01.06,2019.01.12,19,We all lie,하진 (HAJIN),SKY 캐슬 OST Part.4
2019,01,2018.12.30,2019.01.05,26,흔한 이별,허각,흔한 이별
2019,06,2019.02.03,2019.02.09,3,벌써 12시,청하,벌써 12시
2019,04,2019.01.20,2019.01.26,9,너도 그냥 날 놓아주면 돼,윤건,너도 그냥 날 놓아주면 돼
2019,03,2019.01.13,2019.01.19,13,아낙네,MINO (송민호),XX
2019,02,2019.01.06,2019.01.12,20,삐삐,아이유 (IU),삐삐
2019,01,2018.12.30,2019.01.05,27,그때가 좋았어,케이시 (Kassy),그때가 좋았어
2019,05,2019.01.27,2019.02.02,1,이 노래가 클럽에서 나온다면,우디(Woody),이 노래가 클럽에서 나온다면
2019,06,2019.02.03,2019.02.09,4,벌써 12시,청하,벌써 12시
2019,04,2019.01.20,2019.01.26,10,너도 그냥 날 놓아주면 돼,윤건,너도 그냥 날 놓아주면 돼
2019,03,2019.01.13,2019.01.19,14,MILLIONS,위너(WINNER),MILLIONS
2019,02,2019.01.06,2019.01.12,21,We all lie,하진 (HAJIN),SKY 캐슬 OST Part.4
2019,01,2018.12.30,2019.01.05,28,하루도 그대를 사랑하지 않은 적이 없었다,임창정,하루도 그대를 사랑하지 않은 적이 없었다
2019,05,2019.01.27,2019.02.02,2,넘쳐흘러,엠씨더맥스 (M.C The Max),Circular
2019,06,2019.02.03,2019.02.09,5,초록빛,폴킴,초록빛
2019,04,2019.01.20,2019.01.26,11,너를 만나,폴킴,너를 만나
2019,03,2019.01.13,2019.01.19,15,YES or YES,TWICE,YES or YES
2019,02,2019.01.06,2019.01.12,22,"thank u, next",Ariana Grande,"thank u, next"
2019,01,2018.12.30,2019.01.05,29,%%(응응),에이핑크 (Apink),PERCENT
2019,08,2019.02.17,2019.02.23,1,멍청이(twit),화사(Hwa Sa),멍청이(twit)
2019,05,2019.01.27,2019.02.02,3,달라달라,ITZY (있지),IT`z Different
2019,06,2019.02.03,2019.02.09,6,신청곡 (Feat. SUGA of BTS),이소라,신청곡
2019,04,2019.01.20,2019.01.26,12,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2019,03,2019.01.13,2019.01.19,16,옥탑방,엔플라잉 (N.Flying),FLY HIGH PROJECT #2 `옥탑방`
2019,02,2019.01.06,2019.01.12,23,"thank u, next",Ariana Grande,"thank u, next"
2019,01,2018.12.30,2019.01.05,30,이별하러 가는 길,임한별,이별하러 가는 길
2019,08,2019.02.17,2019.02.23,2,이 노래가 클럽에서 나온다면,우디(Woody),이 노래가 클럽에서 나온다면
2019,05,2019.01.27,2019.02.02,4,넘쳐흘러,엠씨더맥스 (M.C The Max),Circular
2019,06,2019.02.03,2019.02.09,7,너도 그냥 날 놓아주면 돼,윤건,너도 그냥 날 놓아주면 돼
2019,04,2019.01.20,2019.01.26,13,너를 만나,폴킴,너를 만나
2019,03,2019.01.13,2019.01.19,17,오랜만이야 (Feat. Zion.T),로꼬 (LOCO),HELLO
2019,02,2019.01.06,2019.01.12,24,삐삐,아이유 (IU),삐삐
2019,01,2018.12.30,2019.01.05,31,해야 (Sunrise),여자친구 (GFRIEND),The 2nd Album `Time for us`
2019,09,2019.02.24,2019.03.02,1,옥탑방,엔플라잉 (N.Flying),FLY HIGH PROJECT #2 `옥탑방`
2019,08,2019.02.17,2019.02.23,3,달라달라,ITZY (있지),IT`z Different
2019,05,2019.01.27,2019.02.02,5,그때가 좋았어,케이시 (Kassy),그때가 좋았어
2019,06,2019.02.03,2019.02.09,8,신청곡 (Feat. SUGA of BTS),이소라,신청곡
2019,04,2019.01.20,2019.01.26,14,너를 만나,폴킴,너를 만나
2019,03,2019.01.13,2019.01.19,18,아낙네,MINO (송민호),XX
2019,02,2019.01.06,2019.01.12,25,삐삐,아이유 (IU),삐삐
2019,01,2018.12.30,2019.01.05,32,흔한 이별,허각,흔한 이별
2019,09,2019.02.24,2019.03.02,2,멍청이(twit),화사(Hwa Sa),멍청이(twit)
2019,08,2019.02.17,2019.02.23,4,이 노래가 클럽에서 나온다면,우디(Woody),이 노래가 클럽에서 나온다면
2019,05,2019.01.27,2019.02.02,6,넘쳐흘러,엠씨더맥스 (M.C The Max),Circular
2019,06,2019.02.03,2019.02.09,9,너도 그냥 날 놓아주면 돼,윤건,너도 그냥 날 놓아주면 돼
2019,04,2019.01.20,2019.01.26,15,초록빛,폴킴,초록빛
2019,03,2019.01.13,2019.01.19,19,YES or YES,TWICE,YES or YES
2019,02,2019.01.06,2019.01.12,26,고백,양다일,고백
2019,01,2018.12.30,2019.01.05,33,지나오다,닐로 (Nilo),About You
2019,10,2019.03.03,2019.03.09,1,옥탑방,엔플라잉 (N.Flying),FLY HIGH PROJECT #2 `옥탑방`
2019,07,2019.02.10,2019.02.16,1,이 노래가 클럽에서 나온다면,우디(Woody),이 노래가 클럽에서 나온다면
2019,09,2019.02.24,2019.03.02,3,넘쳐흘러,엠씨더맥스 (M.C The Max),Circular
2019,08,2019.02.17,2019.02.23,5,달라달라,ITZY (있지),IT`z Different
2019,05,2019.01.27,2019.02.02,7,띵 (Prod. By 기리보이),"Jvcki Wai, Young B, Osshun Gum, 한요한",Dingo X Indigo Music
2019,06,2019.02.03,2019.02.09,10,너도 그냥 날 놓아주면 돼,윤건,너도 그냥 날 놓아주면 돼
2019,04,2019.01.20,2019.01.26,16,아낙네,MINO (송민호),XX
2019,03,2019.01.13,2019.01.19,20,그때가 좋았어,케이시 (Kassy),그때가 좋았어
2019,02,2019.01.06,2019.01.12,27,7 rings,Ariana Grande,7 rings
2019,01,2018.12.30,2019.01.05,34,Love Shot,EXO,LOVE SHOT - The 5th Album Repackage
2019,10,2019.03.03,2019.03.09,2,멍청이(twit),화사(Hwa Sa),멍청이(twit)
2019,07,2019.02.10,2019.02.16,2,멍청이(twit),화사(Hwa Sa),멍청이(twit)
2019,09,2019.02.24,2019.03.02,4,벌써 12시,청하,벌써 12시
2019,08,2019.02.17,2019.02.23,6,신청곡 (Feat. SUGA of BTS),이소라,신청곡
2019,05,2019.01.27,2019.02.02,8,신용재,하은,신용재
2019,06,2019.02.03,2019.02.09,11,초록빛,폴킴,초록빛
2019,04,2019.01.20,2019.01.26,17,MILLIONS,위너(WINNER),MILLIONS
2019,03,2019.01.13,2019.01.19,21,Way Back Home,숀 (SHAUN),Take
2019,02,2019.01.06,2019.01.12,28,해야 (Sunrise),여자친구 (GFRIEND),The 2nd Album `Time for us`
2019,01,2018.12.30,2019.01.05,35,IDOL,방탄소년단,LOVE YOURSELF 結 `Answer`
2019,10,2019.03.03,2019.03.09,3,넘쳐흘러,엠씨더맥스 (M.C The Max),Circular
2019,07,2019.02.10,2019.02.16,3,넘쳐흘러,엠씨더맥스 (M.C The Max),Circular
2019,09,2019.02.24,2019.03.02,5,달라달라,ITZY (있지),IT`z Different
2019,08,2019.02.17,2019.02.23,7,띵 (Prod. By 기리보이),"Jvcki Wai, Young B, Osshun Gum, 한요한",Dingo X Indigo Music
2019,05,2019.01.27,2019.02.02,9,180도,벤 (Ben),180˚
2019,06,2019.02.03,2019.02.09,12,오랜만이야 (Feat. Zion.T),로꼬 (LOCO),HELLO
2019,04,2019.01.20,2019.01.26,18,YES or YES,TWICE,YES or YES
2019,03,2019.01.13,2019.01.19,22,"thank u, next",Ariana Grande,"thank u, next"
2019,02,2019.01.06,2019.01.12,29,흔한 이별,허각,흔한 이별
2019,01,2018.12.30,2019.01.05,36,첫눈에,헤이즈 (Heize),첫눈에
2019,10,2019.03.03,2019.03.09,4,벌써 12시,청하,벌써 12시
2019,07,2019.02.10,2019.02.16,4,벌써 12시,청하,벌써 12시
2019,09,2019.02.24,2019.03.02,6,신청곡 (Feat. SUGA of BTS),이소라,신청곡
2019,08,2019.02.17,2019.02.23,8,신용재,하은,신용재
2019,05,2019.01.27,2019.02.02,10,너도 그냥 날 놓아주면 돼,윤건,너도 그냥 날 놓아주면 돼
2019,06,2019.02.03,2019.02.09,13,너를 만나,폴킴,너를 만나
2019,04,2019.01.20,2019.01.26,19,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4
2019,03,2019.01.13,2019.01.19,23,삐삐,아이유 (IU),삐삐
2019,02,2019.01.06,2019.01.12,30,이별하러 가는 길,임한별,이별하러 가는 길
2019,01,2018.12.30,2019.01.05,37,지나오다,닐로 (Nilo),About You
2019,10,2019.03.03,2019.03.09,5,달라달라,ITZY (있지),IT`z Different
2019,07,2019.02.10,2019.02.16,5,달라달라,ITZY (있지),IT`z Different
2019,09,2019.02.24,2019.03.02,7,띵 (Prod. By 기리보이),"Jvcki Wai, Young B, Osshun Gum, 한요한",Dingo X Indigo Music
2019,08,2019.02.17,2019.02.23,9,180도,벤 (Ben),180˚
2019,05,2019.01.27,2019.02.02,11,초록빛,폴킴,초록빛
2019,06,2019.02.03,2019.02.09,14,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2019,04,2019.01.20,2019.01.26,20,그때가 좋았어,케이시 (Kassy),그때가 좋았어
2019,03,2019.01.13,2019.01.19,24,고백,양다일,고백
2019,02,2019.01.06,2019.01.12,31,WANT,태민 (TAEMIN),WANT - The 2nd Mini Album
2019,01,2018.12.30,2019.01.05,38,사계 (하루살이),엠씨더맥스 (M.C The Max),Circular
2019,10,2019.03.03,2019.03.09,6,신청곡 (Feat. SUGA of BTS),이소라,신청곡
2019,07,2019.02.10,2019.02.16,6,신청곡 (Feat. SUGA of BTS),이소라,신청곡
2019,09,2019.02.24,2019.03.02,8,신용재,하은,신용재
2019,08,2019.02.17,2019.02.23,10,너도 그냥 날 놓아주면 돼,윤건,너도 그냥 날 놓아주면 돼
2019,05,2019.01.27,2019.02.02,12,오랜만이야 (Feat. Zion.T),로꼬 (LOCO),HELLO
2019,06,2019.02.03,2019.02.09,15,SOLO,제니 (JENNIE),SOLO
2019,04,2019.01.20,2019.01.26,21,Way Back Home,숀 (SHAUN),Take
2019,03,2019.01.13,2019.01.19,25,가을 타나 봐,바이브 (Vibe),가을 타나 봐
2019,02,2019.01.06,2019.01.12,32,We all lie,하진 (HAJIN),SKY 캐슬 OST Part.4
2019,01,2018.12.30,2019.01.05,39,아름답고도 아프구나,비투비 (BTOB),HOUR MOMENT
2019,10,2019.03.03,2019.03.09,7,띵 (Prod. By 기리보이),"Jvcki Wai, Young B, Osshun Gum, 한요한",Dingo X Indigo Music
2019,07,2019.02.10,2019.02.16,7,띵 (Prod. By 기리보이),"Jvcki Wai, Young B, Osshun Gum, 한요한",Dingo X Indigo Music
2019,09,2019.02.24,2019.03.02,9,180도,벤 (Ben),180˚
2019,08,2019.02.17,2019.02.23,11,초록빛,폴킴,초록빛
2019,05,2019.01.27,2019.02.02,13,너를 만나,폴킴,너를 만나
2019,06,2019.02.03,2019.02.09,16,아낙네,MINO (송민호),XX
2019,04,2019.01.20,2019.01.26,22,"thank u, next",Ariana Grande,"thank u, next"
2019,03,2019.01.13,2019.01.19,26,열애중,벤 (Ben),RECIPE
2019,02,2019.01.06,2019.01.12,33,하루도 그대를 사랑하지 않은 적이 없었다,임창정,하루도 그대를 사랑하지 않은 적이 없었다
2019,01,2018.12.30,2019.01.05,40,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1, Kid Milli, 루피 (Loopy)",쇼미더머니 777 Episode 1
2019,10,2019.03.03,2019.03.09,8,신용재,하은,신용재
2019,07,2019.02.10,2019.02.16,8,신용재,하은,신용재
2019,09,2019.02.24,2019.03.02,10,너도 그냥 날 놓아주면 돼,윤건,너도 그냥 날 놓아주면 돼
2019,08,2019.02.17,2019.02.23,12,오랜만이야 (Feat. Zion.T),로꼬 (LOCO),HELLO
2019,05,2019.01.27,2019.02.02,14,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2019,06,2019.02.03,2019.02.09,17,MILLIONS,위너(WINNER),MILLIONS
2019,04,2019.01.20,2019.01.26,23,삐삐,아이유 (IU),삐삐
2019,03,2019.01.13,2019.01.19,27,7 rings,Ariana Grande,7 rings
2019,02,2019.01.06,2019.01.12,34,Love Shot,EXO,LOVE SHOT - The 5th Album Repackage
2019,01,2018.12.30,2019.01.05,41,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,SQUARE UP
2019,10,2019.03.03,2019.03.09,9,180도,벤 (Ben),180˚
2019,07,2019.02.10,2019.02.16,9,180도,벤 (Ben),180˚
2019,09,2019.02.24,2019.03.02,11,초록빛,폴킴,초록빛
2019,08,2019.02.17,2019.02.23,13,너를 만나,폴킴,너를 만나
2019,05,2019.01.27,2019.02.02,15,SOLO,제니 (JENNIE),SOLO
2019,06,2019.02.03,2019.02.09,18,YES or YES,TWICE,YES or YES
2019,04,2019.01.20,2019.01.26,24,고백,양다일,고백
2019,03,2019.01.13,2019.01.19,28,해야 (Sunrise),여자친구 (GFRIEND),The 2nd Album `Time for us`
2019,02,2019.01.06,2019.01.12,35,IDOL,방탄소년단,LOVE YOURSELF 結 `Answer`
2019,01,2018.12.30,2019.01.05,42,밤편지,아이유 (IU),밤편지
2019,10,2019.03.03,2019.03.09,10,너도 그냥 날 놓아주면 돼,윤건,너도 그냥 날 놓아주면 돼
2019,07,2019.02.10,2019.02.16,10,너도 그냥 날 놓아주면 돼,윤건,너도 그냥 날 놓아주면 돼
2019,09,2019.02.24,2019.03.02,12,오랜만이야 (Feat. Zion.T),로꼬 (LOCO),HELLO
2019,08,2019.02.17,2019.02.23,14,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2019,05,2019.01.27,2019.02.02,16,아낙네,MINO (송민호),XX
2019,06,2019.02.03,2019.02.09,19,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4
2019,04,2019.01.20,2019.01.26,25,가을 타나 봐,바이브 (Vibe),가을 타나 봐
2019,03,2019.01.13,2019.01.19,29,흔한 이별,허각,흔한 이별
2019,02,2019.01.06,2019.01.12,36,첫눈에,헤이즈 (Heize),첫눈에
2019,01,2018.12.30,2019.01.05,43,너는 어땠을까,노을,별
2019,10,2019.03.03,2019.03.09,11,초록빛,폴킴,초록빛
2019,07,2019.02.10,2019.02.16,11,초록빛,폴킴,초록빛
2019,09,2019.02.24,2019.03.02,13,너를 만나,폴킴,너를 만나
2019,08,2019.02.17,2019.02.23,15,SOLO,제니 (JENNIE),SOLO
2019,05,2019.01.27,2019.02.02,17,MILLIONS,위너(WINNER),MILLIONS
2019,06,2019.02.03,2019.02.09,20,그때가 좋았어,케이시 (Kassy),그때가 좋았어
2019,04,2019.01.20,2019.01.26,26,열애중,벤 (Ben),RECIPE
2019,03,2019.01.13,2019.01.19,30,이별하러 가는 길,임한별,이별하러 가는 길
2019,02,2019.01.06,2019.01.12,37,지나오다,닐로 (Nilo),About You
2019,01,2018.12.30,2019.01.05,44,%%(응응),에이핑크 (Apink),PERCENT
2019,10,2019.03.03,2019.03.09,12,오랜만이야 (Feat. Zion.T),로꼬 (LOCO),HELLO
2019,07,2019.02.10,2019.02.16,12,오랜만이야 (Feat. Zion.T),로꼬 (LOCO),HELLO
2019,09,2019.02.24,2019.03.02,14,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2019,08,2019.02.17,2019.02.23,16,아낙네,MINO (송민호),XX
2019,05,2019.01.27,2019.02.02,18,YES or YES,TWICE,YES or YES
2019,06,2019.02.03,2019.02.09,21,Way Back Home,숀 (SHAUN),Take
2019,04,2019.01.20,2019.01.26,27,7 rings,Ariana Grande,7 rings
2019,03,2019.01.13,2019.01.19,31,WANT,태민 (TAEMIN),WANT - The 2nd Mini Album
2019,02,2019.01.06,2019.01.12,38,사계 (하루살이),엠씨더맥스 (M.C The Max),Circular
2019,01,2018.12.30,2019.01.05,45,Home,세븐틴,6TH MINI ALBUM `YOU MADE MY DAWN`
2019,10,2019.03.03,2019.03.09,13,너를 만나,폴킴,너를 만나
2019,07,2019.02.10,2019.02.16,13,너를 만나,폴킴,너를 만나
2019,09,2019.02.24,2019.03.02,15,SOLO,제니 (JENNIE),SOLO
2019,08,2019.02.17,2019.02.23,17,MILLIONS,위너(WINNER),MILLIONS
2019,05,2019.01.27,2019.02.02,19,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4
2019,06,2019.02.03,2019.02.09,22,"thank u, next",Ariana Grande,"thank u, next"
2019,04,2019.01.20,2019.01.26,28,해야 (Sunrise),여자친구 (GFRIEND),The 2nd Album `Time for us`
2019,03,2019.01.13,2019.01.19,32,We all lie,하진 (HAJIN),SKY 캐슬 OST Part.4
2019,02,2019.01.06,2019.01.12,39,아름답고도 아프구나,비투비 (BTOB),HOUR MOMENT
2019,01,2018.12.30,2019.01.05,46,비,폴킴,비
2019,10,2019.03.03,2019.03.09,14,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2019,07,2019.02.10,2019.02.16,14,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2019,09,2019.02.24,2019.03.02,16,아낙네,MINO (송민호),XX
2019,08,2019.02.17,2019.02.23,18,YES or YES,TWICE,YES or YES
2019,05,2019.01.27,2019.02.02,20,그때가 좋았어,케이시 (Kassy),그때가 좋았어
2019,06,2019.02.03,2019.02.09,23,삐삐,아이유 (IU),삐삐
2019,04,2019.01.20,2019.01.26,29,흔한 이별,허각,흔한 이별
2019,03,2019.01.13,2019.01.19,33,하루도 그대를 사랑하지 않은 적이 없었다,임창정,하루도 그대를 사랑하지 않은 적이 없었다
2019,02,2019.01.06,2019.01.12,40,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1, Kid Milli, 루피 (Loopy)",쇼미더머니 777 Episode 1
2019,01,2018.12.30,2019.01.05,47,미안해,양다일,inside
2019,10,2019.03.03,2019.03.09,15,SOLO,제니 (JENNIE),SOLO
2019,07,2019.02.10,2019.02.16,15,SOLO,제니 (JENNIE),SOLO
2019,09,2019.02.24,2019.03.02,17,MILLIONS,위너(WINNER),MILLIONS
2019,08,2019.02.17,2019.02.23,19,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4
2019,05,2019.01.27,2019.02.02,21,Way Back Home,숀 (SHAUN),Take
2019,06,2019.02.03,2019.02.09,24,고백,양다일,고백
2019,04,2019.01.20,2019.01.26,30,이별하러 가는 길,임한별,이별하러 가는 길
2019,03,2019.01.13,2019.01.19,34,Love Shot,EXO,LOVE SHOT - The 5th Album Repackage
2019,02,2019.01.06,2019.01.12,41,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,SQUARE UP
2019,01,2018.12.30,2019.01.05,48,습관 (Bad Habits),숀 (SHAUN),안녕
2019,10,2019.03.03,2019.03.09,16,아낙네,MINO (송민호),XX
2019,07,2019.02.10,2019.02.16,16,아낙네,MINO (송민호),XX
2019,09,2019.02.24,2019.03.02,18,YES or YES,TWICE,YES or YES
2019,08,2019.02.17,2019.02.23,20,그때가 좋았어,케이시 (Kassy),그때가 좋았어
2019,05,2019.01.27,2019.02.02,22,"thank u, next",Ariana Grande,"thank u, next"
2019,06,2019.02.03,2019.02.09,25,가을 타나 봐,바이브 (Vibe),가을 타나 봐
2019,04,2019.01.20,2019.01.26,31,WANT,태민 (TAEMIN),WANT - The 2nd Mini Album
2019,03,2019.01.13,2019.01.19,35,IDOL,방탄소년단,LOVE YOURSELF 結 `Answer`
2019,02,2019.01.06,2019.01.12,42,밤편지,아이유 (IU),밤편지
2019,01,2018.12.30,2019.01.05,49,봄날,방탄소년단,YOU NEVER WALK ALONE
2019,10,2019.03.03,2019.03.09,17,MILLIONS,위너(WINNER),MILLIONS
2019,07,2019.02.10,2019.02.16,17,MILLIONS,위너(WINNER),MILLIONS
2019,09,2019.02.24,2019.03.02,19,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4
2019,08,2019.02.17,2019.02.23,21,Way Back Home,숀 (SHAUN),Take
2019,05,2019.01.27,2019.02.02,23,삐삐,아이유 (IU),삐삐
2019,06,2019.02.03,2019.02.09,26,열애중,벤 (Ben),RECIPE
2019,04,2019.01.20,2019.01.26,32,We all lie,하진 (HAJIN),SKY 캐슬 OST Part.4
2019,03,2019.01.13,2019.01.19,36,첫눈에,헤이즈 (Heize),첫눈에
2019,02,2019.01.06,2019.01.12,43,너는 어땠을까,노을,별
2019,01,2018.12.30,2019.01.05,50,Tempo,EXO,DON`T MESS UP MY TEMPO - The 5th Album
2019,10,2019.03.03,2019.03.09,18,YES or YES,TWICE,YES or YES
2019,07,2019.02.10,2019.02.16,18,YES or YES,TWICE,YES or YES
2019,09,2019.02.24,2019.03.02,20,그때가 좋았어,케이시 (Kassy),그때가 좋았어
2019,08,2019.02.17,2019.02.23,22,"thank u, next",Ariana Grande,"thank u, next"
2019,05,2019.01.27,2019.02.02,24,고백,양다일,고백
2019,06,2019.02.03,2019.02.09,27,7 rings,Ariana Grande,7 rings
2019,04,2019.01.20,2019.01.26,33,하루도 그대를 사랑하지 않은 적이 없었다,임창정,하루도 그대를 사랑하지 않은 적이 없었다
2019,03,2019.01.13,2019.01.19,37,지나오다,닐로 (Nilo),About You
2019,02,2019.01.06,2019.01.12,44,%%(응응),에이핑크 (Apink),PERCENT
2019,01,2018.12.30,2019.01.05,51,Dance The Night Away,TWICE,Summer Nights
2019,10,2019.03.03,2019.03.09,19,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4
