year,week_num,start_date,end_date,rank,music,singer,album
2016,28,2016.07.03,2016.07.09,1,Why So Lonely,원더걸스 (Wonder girls),Why So Lonely
2016,28,2016.07.03,2016.07.09,2,Forever (Prod. by GRAY),비와이(BewhY),쇼미더머니 5 Episode 3
2016,28,2016.07.03,2016.07.09,3,Shut Up (Feat. 유희열),언니쓰,언니들의 슬램덩크
2016,28,2016.07.03,2016.07.09,4,리본 (Ribbon),비스트 (Beast),Highlight
2016,28,2016.07.03,2016.07.09,5,"호랑나비 (Feat. Gill, 리듬파워)",보이비 (Boi B),쇼미더머니 5 Episode 3
2016,28,2016.07.03,2016.07.09,6,쿵 (Knock),자이언티(Zion.T),쇼미더머니 5 Special
2016,28,2016.07.03,2016.07.09,7,I Like That,씨스타 (Sistar),沒我愛(몰아애)
2016,28,2016.07.03,2016.07.09,8,맘 편히 (Comfortable),"사이먼 도미닉 (Simon Dominic), GRAY (그레이), 원 (ONE)",쇼미더머니 5 Episode 2
2016,28,2016.07.03,2016.07.09,9,Why,태연 (TAEYEON),Why- The 2nd Mini Album
2016,29,2016.07.10,2016.07.16,1,너 그리고 나 (NAVILLERA),여자친구 (GFRIEND),The 1st Album `LOL`
2016,28,2016.07.03,2016.07.09,10,CHEER UP,TWICE,PAGE TWO
2016,29,2016.07.10,2016.07.16,2,Day Day (Feat. 박재범) (Prod. by GRAY),비와이(BewhY),쇼미더머니 5 Episode 4
2016,28,2016.07.03,2016.07.09,11,맘 편히 (Comfortable),"사이먼 도미닉 (Simon Dominic), GRAY (그레이), 원 (ONE)",쇼미더머니 5 Episode 2
2016,29,2016.07.10,2016.07.16,3,Why So Lonely,원더걸스 (Wonder girls),Why So Lonely
2016,28,2016.07.03,2016.07.09,12,"호랑나비 (Feat. Gill, 리듬파워)",보이비 (Boi B),쇼미더머니 5 Episode 3
2016,29,2016.07.10,2016.07.16,4,Forever (Prod. by GRAY),비와이(BewhY),쇼미더머니 5 Episode 3
2016,28,2016.07.03,2016.07.09,13,Why,태연 (TAEYEON),Why- The 2nd Mini Album
2016,29,2016.07.10,2016.07.16,5,미친놈 (Feat. 제시),샵건 (#Gun),쇼미더머니 5 Episode 4
2016,28,2016.07.03,2016.07.09,14,널 사랑하지 않아,어반 자카파 (Urban Zakapa),스틸
2016,29,2016.07.10,2016.07.16,6,Shut Up (Feat. 유희열),언니쓰,언니들의 슬램덩크
2016,28,2016.07.03,2016.07.09,15,니가 알던 내가 아냐 (Prod. by GRAY),"사이먼 도미닉 (Simon Dominic), 원(ONE), 지투(G2), BewhY",쇼미더머니 5 Episode 1
2016,29,2016.07.10,2016.07.16,7,I Like That,씨스타 (Sistar),沒我愛(몰아애)
2016,28,2016.07.03,2016.07.09,16,쿵 (Knock),자이언티(Zion.T),쇼미더머니 5 Special
2016,29,2016.07.10,2016.07.16,8,아름다워 (Beautiful) (Feat. 지코 (ZICO)),씨잼(Cjamm),쇼미더머니 5 Episode 4
2016,28,2016.07.03,2016.07.09,17,The Time Goes On,비와이(BewhY),Time Travel
2016,29,2016.07.10,2016.07.16,9,리본 (Ribbon),비스트 (Beast),Highlight
2016,28,2016.07.03,2016.07.09,18,Bye bye my blue,백예린,Bye bye my blue
2016,29,2016.07.10,2016.07.16,10,CHEER UP,TWICE,PAGE TWO
