year,week_num,start_date,end_date,rank,music,singer,album
2017,51,2017.12.17,2017.12.23,13,피카부 (Peek-A-Boo),레드벨벳(Red Velvet),Perfect Velvet - The 2nd Album
2017,50,2017.12.10,2017.12.16,20,한숨,이하이,SEOULITE
2017,52,2017.12.24,2017.12.30,7,기억의 빈자리,나얼,기억의 빈자리
2017,51,2017.12.17,2017.12.23,14,all of my life,박원,0M
2017,50,2017.12.10,2017.12.16,21,썸 탈꺼야,볼빨간사춘기,Red Diary Page.1
2017,43,2017.10.22,2017.10.28,1,연애소설 (Feat. 아이유),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
2017,43,2017.10.22,2017.10.28,2,빈차 (Feat. 오혁),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
2017,44,2017.10.29,2017.11.04,1,LIKEY,TWICE,twicetagram
2017,43,2017.10.22,2017.10.28,3,선물,멜로망스(Melomance),Moonlight
2017,44,2017.10.29,2017.11.04,2,연애소설 (Feat. 아이유),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
2017,43,2017.10.22,2017.10.28,4,빈차 (Feat. 오혁),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
2017,45,2017.11.05,2017.11.11,1,"그때의 나, 그때의 우리",어반 자카파 (Urban Zakapa),"그때의 나, 그때의 우리"
2017,44,2017.10.29,2017.11.04,3,LIKEY,TWICE,twicetagram
2017,43,2017.10.22,2017.10.28,5,그리워하다,비투비 (BTOB),Brother Act.
2017,45,2017.11.05,2017.11.11,2,선물,멜로망스(Melomance),Moonlight
2017,44,2017.10.29,2017.11.04,4,연애소설 (Feat. 아이유),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
2017,43,2017.10.22,2017.10.28,6,썸 탈꺼야,볼빨간사춘기,Red Diary Page.1
2017,45,2017.11.05,2017.11.11,3,LIKEY,TWICE,twicetagram
2017,44,2017.10.29,2017.11.04,5,그리워하다,비투비 (BTOB),Brother Act.
2017,43,2017.10.22,2017.10.28,7,빈차 (Feat. 오혁),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
2017,46,2017.11.12,2017.11.18,1,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU)
2017,45,2017.11.05,2017.11.11,4,선물,멜로망스(Melomance),Moonlight
2017,44,2017.10.29,2017.11.04,6,LIKEY,TWICE,twicetagram
2017,43,2017.10.22,2017.10.28,8,Twilight,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU)
2017,46,2017.11.12,2017.11.18,2,좋아,"윤종신, 민서",2017 월간 윤종신 11월호
2017,45,2017.11.05,2017.11.11,5,갖고 싶어,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU)
2017,44,2017.10.29,2017.11.04,7,연애소설 (Feat. 아이유),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
2017,43,2017.10.22,2017.10.28,9,뻔한 이별,"소유 (SOYOU), 성시경",소유X성시경 `뻔한 이별`
2017,47,2017.11.19,2017.11.25,1,좋아,"윤종신, 민서",2017 월간 윤종신 11월호
2017,46,2017.11.12,2017.11.18,3,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU)
2017,45,2017.11.05,2017.11.11,6,뻔한 이별,"소유 (SOYOU), 성시경",소유X성시경 `뻔한 이별`
2017,44,2017.10.29,2017.11.04,8,좋니,윤종신,LISTEN 010 좋니
2017,43,2017.10.22,2017.10.28,10,그리워하다,비투비 (BTOB),Brother Act.
2017,47,2017.11.19,2017.11.25,2,피카부 (Peek-A-Boo),레드벨벳(Red Velvet),Perfect Velvet - The 2nd Album
2017,46,2017.11.12,2017.11.18,4,선물,멜로망스(Melomance),Moonlight
2017,45,2017.11.05,2017.11.11,7,LIKEY,TWICE,twicetagram
2017,44,2017.10.29,2017.11.04,9,연애소설 (Feat. 아이유),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
2017,43,2017.10.22,2017.10.28,11,썸 탈꺼야,볼빨간사춘기,Red Diary Page.1
2017,48,2017.11.26,2017.12.02,1,기억의 빈자리,나얼,기억의 빈자리
2017,47,2017.11.19,2017.11.25,3,좋아,"윤종신, 민서",2017 월간 윤종신 11월호
2017,46,2017.11.12,2017.11.18,5,선물,멜로망스(Melomance),Moonlight
2017,45,2017.11.05,2017.11.11,8,좋니,윤종신,LISTEN 010 좋니
2017,44,2017.10.29,2017.11.04,10,연애소설 (Feat. 아이유),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
2017,43,2017.10.22,2017.10.28,12,밤이 되니까,펀치 (Punch),밤이 되니까
2017,48,2017.11.26,2017.12.02,2,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU)
2017,47,2017.11.19,2017.11.25,4,피카부 (Peek-A-Boo),레드벨벳(Red Velvet),Perfect Velvet - The 2nd Album
2017,46,2017.11.12,2017.11.18,6,"그때의 나, 그때의 우리",어반 자카파 (Urban Zakapa),"그때의 나, 그때의 우리"
2017,45,2017.11.05,2017.11.11,9,바보야,허각,바보야
2017,44,2017.10.29,2017.11.04,11,뻔한 이별,"소유 (SOYOU), 성시경",소유X성시경 `뻔한 이별`
2017,43,2017.10.22,2017.10.28,13,썸 탈꺼야,볼빨간사춘기,Red Diary Page.1
2017,48,2017.11.26,2017.12.02,3,좋아,"윤종신, 민서",2017 월간 윤종신 11월호
2017,47,2017.11.19,2017.11.25,5,선물,멜로망스(Melomance),Moonlight
2017,46,2017.11.12,2017.11.18,7,LIKEY,TWICE,twicetagram
2017,45,2017.11.05,2017.11.11,10,연애소설 (Feat. 아이유),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
2017,44,2017.10.29,2017.11.04,12,밤이 되니까,펀치 (Punch),밤이 되니까
2017,43,2017.10.22,2017.10.28,14,그리워하다,비투비 (BTOB),Brother Act.
2017,49,2017.12.03,2017.12.09,1,눈 (Feat. 이문세),자이언티(Zion.T),눈
2017,48,2017.11.26,2017.12.02,4,좋아,"윤종신, 민서",2017 월간 윤종신 11월호
2017,47,2017.11.19,2017.11.25,6,피카부 (Peek-A-Boo),레드벨벳(Red Velvet),Perfect Velvet - The 2nd Album
2017,46,2017.11.12,2017.11.18,8,LIKEY,TWICE,twicetagram
2017,45,2017.11.05,2017.11.11,11,연애소설 (Feat. 아이유),에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL
2017,44,2017.10.29,2017.11.04,13,비행운,문문 (MoonMoon),LIFE IS BEAUTY FULL
2017,43,2017.10.22,2017.10.28,15,뻔한 이별,"소유 (SOYOU), 성시경",소유X성시경 `뻔한 이별`
2017,49,2017.12.03,2017.12.09,2,기억의 빈자리,나얼,기억의 빈자리
2017,48,2017.11.26,2017.12.02,5,선물,멜로망스(Melomance),Moonlight
2017,47,2017.11.19,2017.11.25,7,"그때의 나, 그때의 우리",어반 자카파 (Urban Zakapa),"그때의 나, 그때의 우리"
2017,46,2017.11.12,2017.11.18,9,좋니,윤종신,LISTEN 010 좋니
2017,45,2017.11.05,2017.11.11,12,썸 탈꺼야,볼빨간사춘기,Red Diary Page.1
2017,44,2017.10.29,2017.11.04,14,그리워하다,비투비 (BTOB),Brother Act.
2017,43,2017.10.22,2017.10.28,16,Lip & Hip,현아 (HyunA),Lip & Hip
2017,32,2017.08.06,2017.08.12,1,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE)
2017,49,2017.12.03,2017.12.09,3,N분의 1 (Feat. 다이나믹듀오),"넉살, 한해, 조우찬, 라이노",쇼미더머니 6 Episode 1
2017,48,2017.11.26,2017.12.02,6,LOVE ME LOVE ME,위너(WINNER),OUR TWENTY FOR
2017,47,2017.11.19,2017.11.25,8,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비)
2017,46,2017.11.12,2017.11.18,10,이 자리에 (Acoustic Ver.),Wanna One (워너원),1X1=1(TO BE ONE)
2017,45,2017.11.05,2017.11.11,13,마지막처럼,BLACKPINK,마지막처럼
2017,44,2017.10.29,2017.11.04,15,좋니,윤종신,LISTEN 010 좋니
2017,43,2017.10.22,2017.10.28,17,널 너무 모르고,헤이즈 (Heize),/// (너 먹구름 비)
2017,32,2017.08.06,2017.08.12,2,Ko Ko Bop,EXO,THE WAR - The 4th Album
2017,49,2017.12.03,2017.12.09,4,활활 (Burn It Up),Wanna One (워너원),1X1=1(TO BE ONE)
2017,48,2017.11.26,2017.12.02,7,Wanna Be (My Baby),Wanna One (워너원),1X1=1(TO BE ONE)
2017,47,2017.11.19,2017.11.25,9,빨간 맛 (Red Flavor),레드벨벳(Red Velvet),The Red Summer - Summer Mini Album
2017,46,2017.11.12,2017.11.18,11,귀를 기울이면 (LOVE WHISPER),여자친구 (GFRIEND),The 5th Mini Album
2017,45,2017.11.05,2017.11.11,14,매일 듣는 노래 (A Daily Song),황치열,Be ordinary
2017,44,2017.10.29,2017.11.04,16,Artist,지코 (ZICO),TELEVISION
2017,43,2017.10.22,2017.10.28,18,To Be One (Intro.),Wanna One (워너원),1X1=1(TO BE ONE)
2017,33,2017.08.13,2017.08.19,1,Ko Ko Bop,EXO,THE WAR - The 4th Album
2017,32,2017.08.06,2017.08.12,3,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE)
2017,49,2017.12.03,2017.12.09,5,N분의 1 (Feat. 다이나믹듀오),"넉살, 한해, 조우찬, 라이노",쇼미더머니 6 Episode 1
2017,48,2017.11.26,2017.12.02,8,"어디 (Feat. DEAN, 지코(ZICO))",킬라그램 (Killagramz),쇼미더머니 6 Episode 2
2017,47,2017.11.19,2017.11.25,10,매일 듣는 노래 (A Daily Song),황치열,Be ordinary
2017,46,2017.11.12,2017.11.18,12,LOVE ME LOVE ME,위너(WINNER),OUR TWENTY FOR
2017,45,2017.11.05,2017.11.11,15,귀를 기울이면 (LOVE WHISPER),여자친구 (GFRIEND),The 5th Mini Album
2017,44,2017.10.29,2017.11.04,17,Artist,지코 (ZICO),TELEVISION
2017,43,2017.10.22,2017.10.28,19,"무제(無題) (Untitled, 2014)",G-Dragon,권지용
2017,33,2017.08.13,2017.08.19,2,좋니,윤종신,LISTEN 010 좋니
2017,32,2017.08.06,2017.08.12,4,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비)
2017,49,2017.12.03,2017.12.09,6,요즘것들 (Feat. ZICO & DEAN),"행주, 양홍원 (Young B), Hash Swan, 킬라그램(Killagramz)",쇼미더머니 6 Episode 1
2017,48,2017.11.26,2017.12.02,9,DARLING,태양,WHITE NIGHT
2017,47,2017.11.19,2017.11.25,11,마지막처럼,BLACKPINK,마지막처럼
2017,46,2017.11.12,2017.11.18,13,Holiday,소녀시대,Holiday Night - The 6th Album
2017,45,2017.11.05,2017.11.11,16,널 너무 모르고,헤이즈 (Heize),/// (너 먹구름 비)
2017,44,2017.10.29,2017.11.04,18,밤편지,아이유 (IU),밤편지
2017,43,2017.10.22,2017.10.28,20,WAKE ME UP,태양,WHITE NIGHT
2017,34,2017.08.20,2017.08.26,1,좋니,윤종신,LISTEN 010 좋니
2017,33,2017.08.13,2017.08.19,3,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE)
2017,32,2017.08.06,2017.08.12,5,N분의 1 (Feat. 다이나믹듀오),"넉살, 한해, 조우찬, 라이노",쇼미더머니 6 Episode 1
2017,49,2017.12.03,2017.12.09,7,빨간 맛 (Red Flavor),레드벨벳(Red Velvet),The Red Summer - Summer Mini Album
2017,48,2017.11.26,2017.12.02,10,요즘것들 (Feat. ZICO & DEAN),"행주, 양홍원 (Young B), Hash Swan, 킬라그램(Killagramz)",쇼미더머니 6 Episode 1
2017,47,2017.11.19,2017.11.25,12,마지막처럼,BLACKPINK,마지막처럼
2017,46,2017.11.12,2017.11.18,14,널 너무 모르고,헤이즈 (Heize),/// (너 먹구름 비)
2017,45,2017.11.05,2017.11.11,17,Artist,지코 (ZICO),TELEVISION
2017,44,2017.10.29,2017.11.04,19,귀를 기울이면 (LOVE WHISPER),여자친구 (GFRIEND),The 5th Mini Album
2017,43,2017.10.22,2017.10.28,21,LOVE ME LOVE ME,위너(WINNER),OUR TWENTY FOR
2017,34,2017.08.20,2017.08.26,2,가시나,선미,SUNMI SPECIAL EDITION [가시나]
2017,33,2017.08.13,2017.08.19,4,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비)
2017,32,2017.08.06,2017.08.12,6,Ko Ko Bop,EXO,THE WAR - The 4th Album
2017,49,2017.12.03,2017.12.09,8,"부르는게 값이야 (Feat. 개코, 던밀스)","넉살, 조우찬",쇼미더머니 6 Episode 3
2017,48,2017.11.26,2017.12.02,11,"SEARCH (Feat. 카더가든, ZICO)","행주, 양홍원 (Young B)",쇼미더머니 6 Episode 3
2017,47,2017.11.19,2017.11.25,13,"또 (Feat. Tiger JK, Bizzy, 마샬(MRSHLL))",우원재,쇼미더머니 6 Episode 3
2017,46,2017.11.12,2017.11.18,15,밤편지,아이유 (IU),밤편지
2017,45,2017.11.05,2017.11.11,18,활활 (Burn It Up),Wanna One (워너원),1X1=1(TO BE ONE)
2017,44,2017.10.29,2017.11.04,20,Holiday,소녀시대,Holiday Night - The 6th Album
2017,43,2017.10.22,2017.10.28,22,남이 될 수 있을까,"볼빨간 사춘기, 스무살",남이 될 수 있을까
2017,34,2017.08.20,2017.08.26,3,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE)
2017,33,2017.08.13,2017.08.19,5,N분의 1 (Feat. 다이나믹듀오),"넉살, 한해, 조우찬, 라이노",쇼미더머니 6 Episode 1
2017,32,2017.08.06,2017.08.12,7,빨간 맛 (Red Flavor),레드벨벳(Red Velvet),The Red Summer - Summer Mini Album
2017,49,2017.12.03,2017.12.09,9,매일 듣는 노래 (A Daily Song),황치열,Be ordinary
2017,48,2017.11.26,2017.12.02,12,마지막처럼,BLACKPINK,마지막처럼
2017,47,2017.11.19,2017.11.25,14,널 너무 모르고,헤이즈 (Heize),/// (너 먹구름 비)
2017,46,2017.11.12,2017.11.18,16,DARLING,태양,WHITE NIGHT
2017,45,2017.11.05,2017.11.11,19,귀를 기울이면 (LOVE WHISPER),여자친구 (GFRIEND),The 5th Mini Album
2017,44,2017.10.29,2017.11.04,21,LOVE ME LOVE ME,위너(WINNER),OUR TWENTY FOR
2017,43,2017.10.22,2017.10.28,23,"무제(無題) (Untitled, 2014)",G-Dragon,권지용
2017,35,2017.08.27,2017.09.02,1,가시나,선미,SUNMI SPECIAL EDITION [가시나]
2017,34,2017.08.20,2017.08.26,4,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE)
2017,33,2017.08.13,2017.08.19,6,필라멘트 (Feat. BSK A.K.A 김범수),넉살,쇼미더머니 6 Episode 4
2017,32,2017.08.06,2017.08.12,8,N분의 1 (Feat. 다이나믹듀오),"넉살, 한해, 조우찬, 라이노",쇼미더머니 6 Episode 1
2017,49,2017.12.03,2017.12.09,10,매일 듣는 노래 (A Daily Song),황치열,Be ordinary
2017,48,2017.11.26,2017.12.02,13,Ko Ko Bop,EXO,THE WAR - The 4th Album
2017,47,2017.11.19,2017.11.25,15,널 너무 모르고,헤이즈 (Heize),/// (너 먹구름 비)
2017,46,2017.11.12,2017.11.18,17,Artist,지코 (ZICO),TELEVISION
2017,45,2017.11.05,2017.11.11,20,all of my life,박원,0M
2017,44,2017.10.29,2017.11.04,22,"무제(無題) (Untitled, 2014)",G-Dragon,권지용
2017,43,2017.10.22,2017.10.28,24,JUST U (PROD. GroovyRoom),"정세운, Sik-K (식케이)",THE 1ST MINI ALBUM PART.1 [EVER]
2017,35,2017.08.27,2017.09.02,2,좋니,윤종신,LISTEN 010 좋니
2017,36,2017.09.03,2017.09.09,1,시차 (We Are) (Feat. 로꼬 & GRAY),우원재,시차 (We Are)
2017,34,2017.08.20,2017.08.26,5,"Red Sun (Feat. ZICO, Swings)",행주,쇼미더머니 6 Episode 4
2017,33,2017.08.13,2017.08.19,7,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비)
2017,32,2017.08.06,2017.08.12,9,밤편지,아이유 (IU),밤편지
2017,49,2017.12.03,2017.12.09,11,N분의 1 (Feat. 다이나믹듀오),"넉살, 한해, 조우찬, 라이노",쇼미더머니 6 Episode 1
2017,48,2017.11.26,2017.12.02,14,널 너무 모르고,헤이즈 (Heize),/// (너 먹구름 비)
2017,47,2017.11.19,2017.11.25,16,MOVE (Feat. Bizzy),우원재,쇼미더머니 6 Episode 5
2017,46,2017.11.12,2017.11.18,18,폰서트,10cm,4.0
2017,45,2017.11.05,2017.11.11,21,Artist,지코 (ZICO),TELEVISION
2017,44,2017.10.29,2017.11.04,23,필라멘트 (Feat. BSK A.K.A 김범수),넉살,쇼미더머니 6 Episode 4
2017,43,2017.10.22,2017.10.28,25,Shape of You,Ed Sheeran,÷ (Deluxe)
2017,35,2017.08.27,2017.09.02,3,가시나,선미,SUNMI SPECIAL EDITION [가시나]
2017,36,2017.09.03,2017.09.09,2,Power,EXO,The Power Of Music - The 4th Album Repackage
2017,34,2017.08.20,2017.08.26,6,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE)
2017,33,2017.08.13,2017.08.19,8,빨간 맛 (Red Flavor),레드벨벳(Red Velvet),The Red Summer - Summer Mini Album
2017,32,2017.08.06,2017.08.12,10,매일 듣는 노래 (A Daily Song),황치열,Be ordinary
2017,49,2017.12.03,2017.12.09,12,마지막처럼,BLACKPINK,마지막처럼
2017,48,2017.11.26,2017.12.02,15,요즘것들 (Feat. ZICO & DEAN),"행주, 양홍원 (Young B), Hash Swan, 킬라그램(Killagramz)",쇼미더머니 6 Episode 1
2017,47,2017.11.19,2017.11.25,17,all of my life,박원,0M
2017,46,2017.11.12,2017.11.18,19,남이 될 수 있을까,"볼빨간 사춘기, 스무살",남이 될 수 있을까
2017,45,2017.11.05,2017.11.11,22,Sweet Lies,EXO,The Power Of Music - The 4th Album Repackage
2017,44,2017.10.29,2017.11.04,24,사랑하지 않은 것처럼,버즈 (Buzz),`Be One` - Buzz The 1st Mini Album
2017,43,2017.10.22,2017.10.28,26,"무제(無題) (Untitled, 2014)",G-Dragon,권지용
2017,35,2017.08.27,2017.09.02,4,좋니,윤종신,LISTEN 010 좋니
2017,36,2017.09.03,2017.09.09,3,가시나,선미,SUNMI SPECIAL EDITION [가시나]
2017,34,2017.08.20,2017.08.26,7,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비)
2017,33,2017.08.13,2017.08.19,9,밤편지,아이유 (IU),밤편지
2017,32,2017.08.06,2017.08.12,11,N분의 1 (Feat. 다이나믹듀오),"넉살, 한해, 조우찬, 라이노",쇼미더머니 6 Episode 1
2017,49,2017.12.03,2017.12.09,13,베베 (BABE),현아 (HyunA),Following
2017,48,2017.11.26,2017.12.02,16,MOVE (Feat. Bizzy),우원재,쇼미더머니 6 Episode 5
2017,47,2017.11.19,2017.11.25,18,폰서트,10cm,4.0
2017,46,2017.11.12,2017.11.18,20,Ko Ko Bop,EXO,THE WAR - The 4th Album
2017,45,2017.11.05,2017.11.11,23,필라멘트 (Feat. BSK A.K.A 김범수),넉살,쇼미더머니 6 Episode 4
2017,44,2017.10.29,2017.11.04,25,Shape of You,Ed Sheeran,÷ (Deluxe)
2017,43,2017.10.22,2017.10.28,27,JUST U (PROD. GroovyRoom),"정세운, Sik-K (식케이)",THE 1ST MINI ALBUM PART.1 [EVER]
2017,35,2017.08.27,2017.09.02,5,"Red Sun (Feat. ZICO, Swings)",행주,쇼미더머니 6 Episode 4
2017,36,2017.09.03,2017.09.09,4,좋니,윤종신,LISTEN 010 좋니
2017,34,2017.08.20,2017.08.26,8,빨간 맛 (Red Flavor),레드벨벳(Red Velvet),The Red Summer - Summer Mini Album
2017,33,2017.08.13,2017.08.19,10,매일 듣는 노래 (A Daily Song),황치열,Be ordinary
2017,32,2017.08.06,2017.08.12,12,마지막처럼,BLACKPINK,마지막처럼
2017,49,2017.12.03,2017.12.09,14,널 너무 모르고,헤이즈 (Heize),/// (너 먹구름 비)
2017,48,2017.11.26,2017.12.02,17,all of my life,박원,0M
2017,47,2017.11.19,2017.11.25,19,남이 될 수 있을까,"볼빨간 사춘기, 스무살",남이 될 수 있을까
2017,46,2017.11.12,2017.11.18,21,Artist,지코 (ZICO),TELEVISION
2017,45,2017.11.05,2017.11.11,24,사랑하지 않은 것처럼,버즈 (Buzz),`Be One` - Buzz The 1st Mini Album
2017,44,2017.10.29,2017.11.04,26,"무제(無題) (Untitled, 2014)",G-Dragon,권지용
2017,43,2017.10.22,2017.10.28,28,부메랑 (Boomerang),EXO,The Power Of Music - The 4th Album Repackage
2017,38,2017.09.17,2017.09.23,1,가을 아침,아이유 (IU),꽃갈피 둘
2017,35,2017.08.27,2017.09.02,6,잠 못 드는 밤 비는 내리고,아이유 (IU),꽃갈피 둘
2017,36,2017.09.03,2017.09.09,5,가시나,선미,SUNMI SPECIAL EDITION [가시나]
2017,34,2017.08.20,2017.08.26,9,특별해,젝스키스,ANOTHER LIGHT
2017,33,2017.08.13,2017.08.19,11,비밀의 화원,아이유 (IU),꽃갈피 둘
2017,32,2017.08.06,2017.08.12,13,Pied Piper,방탄소년단,LOVE YOURSELF 承 `Her`
2017,49,2017.12.03,2017.12.09,15,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비)
2017,48,2017.11.26,2017.12.02,18,Intro : Serendipity,방탄소년단,LOVE YOURSELF 承 `Her`
2017,47,2017.11.19,2017.11.25,20,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE)
2017,46,2017.11.12,2017.11.18,22,all of my life,박원,0M
2017,45,2017.11.05,2017.11.11,25,빨간 맛 (Red Flavor),레드벨벳(Red Velvet),The Red Summer - Summer Mini Album
2017,44,2017.10.29,2017.11.04,27,마지막처럼,BLACKPINK,마지막처럼
2017,43,2017.10.22,2017.10.28,29,"Red Sun (Feat. ZICO, Swings)",행주,쇼미더머니 6 Episode 4
2017,38,2017.09.17,2017.09.23,2,DNA,방탄소년단,LOVE YOURSELF 承 `Her`
2017,35,2017.08.27,2017.09.02,7,Best Of Me,방탄소년단,LOVE YOURSELF 承 `Her`
2017,36,2017.09.03,2017.09.09,6,잠 못 드는 밤 비는 내리고,아이유 (IU),꽃갈피 둘
2017,34,2017.08.20,2017.08.26,10,보조개,방탄소년단,LOVE YOURSELF 承 `Her`
2017,33,2017.08.13,2017.08.19,12,매일 그대와,아이유 (IU),꽃갈피 둘
2017,32,2017.08.06,2017.08.12,14,고민보다 Go,방탄소년단,LOVE YOURSELF 承 `Her`
2017,49,2017.12.03,2017.12.09,16,밤편지,아이유 (IU),밤편지
2017,48,2017.11.26,2017.12.02,19,어젯밤 이야기,아이유 (IU),꽃갈피 둘
2017,47,2017.11.19,2017.11.25,21,Outro : Her,방탄소년단,LOVE YOURSELF 承 `Her`
2017,46,2017.11.12,2017.11.18,23,개여울,아이유 (IU),꽃갈피 둘
2017,45,2017.11.05,2017.11.11,26,여름비 (SUMMER RAIN),여자친구 (GFRIEND),The 5th Mini Album Repackage `RAINBOW`
2017,44,2017.10.29,2017.11.04,28,베베 (BABE),현아 (HyunA),Following
2017,43,2017.10.22,2017.10.28,30,Shape of You,Ed Sheeran,÷ (Deluxe)
2017,39,2017.09.24,2017.09.30,1,특별해,젝스키스,ANOTHER LIGHT
2017,38,2017.09.17,2017.09.23,3,가을 아침,아이유 (IU),꽃갈피 둘
2017,35,2017.08.27,2017.09.02,8,Blue,볼빨간사춘기,Red Diary Page.1
2017,36,2017.09.03,2017.09.09,7,좋니,윤종신,LISTEN 010 좋니
2017,34,2017.08.20,2017.08.26,11,가시나,선미,SUNMI SPECIAL EDITION [가시나]
2017,33,2017.08.13,2017.08.19,13,고쳐주세요,볼빨간사춘기,Red Diary Page.1
