year,week_num,start_date,end_date,rank,music,singer,album
2021,12,2021.03.14,2021.03.20,43,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들) OST
2021,17,2021.04.18,2021.04.24,32,밤하늘의 별을(2020),경서,밤하늘의 별을(2020)
2021,14,2021.03.28,2021.04.03,36,Dolphin,오마이걸 (OH MY GIRL),NONSTOP
2021,16,2021.04.11,2021.04.17,36,Dolphin,오마이걸 (OH MY GIRL),NONSTOP
2021,15,2021.04.04,2021.04.10,38,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해
2021,13,2021.03.21,2021.03.27,45,추적이는 여름 비가 되어,장범준,장범준 싱글
2021,11,2021.03.07,2021.03.13,51,허리춤,오반 (OVAN),허리춤
2021,10,2021.02.28,2021.03.06,56,아로하,조정석,슬기로운 의사생활 OST Part 3
2021,09,2021.02.21,2021.02.27,63,그냥 안아달란 말야,다비치,그냥 안아달란 말야
2021,08,2021.02.14,2021.02.20,69,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10cm,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST
2021,07,2021.02.07,2021.02.13,76,How You Like That,BLACKPINK,How You Like That
2021,06,2021.01.31,2021.02.06,83,맛 (Hot Sauce),NCT DREAM,맛 (Hot Sauce) - The 1st Album
2021,05,2021.01.24,2021.01.30,90,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST
2021,04,2021.01.17,2021.01.23,97,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해
2021,25,2021.06.13,2021.06.19,14,ASAP,STAYC(스테이씨),STAYDOM
2021,27,2021.06.27,2021.07.03,10,"Peaches (Feat. Daniel Caesar, Giveon)",Justin Bieber,Justice
2021,26,2021.06.20,2021.06.26,13,라일락,아이유 (IU),5th Album `LILAC`
2021,24,2021.06.06,2021.06.12,16,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album
2021,23,2021.05.30,2021.06.05,19,Dynamite,방탄소년단,Dynamite
2021,22,2021.05.23,2021.05.29,21,하루만 더,빅마마 (BigMama),하루만 더
2021,21,2021.05.16,2021.05.22,23,Timeless,SG 워너비,SG Wanna Be+
2021,20,2021.05.09,2021.05.15,26,멜로디,ASH ISLAND,멜로디
2021,19,2021.05.02,2021.05.08,28,라라라,SG 워너비,My Friend
2021,18,2021.04.25,2021.05.01,30,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),비 오는 날 듣기 좋은 노래
2021,12,2021.03.14,2021.03.20,44,Blueming,아이유 (IU),Love poem
2021,17,2021.04.18,2021.04.24,33,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, BTS",Savage Love (Laxed - Siren Beat) (BTS Remix)
2021,14,2021.03.28,2021.04.03,37,잠이 오질 않네요,장범준,잠이 오질 않네요
2021,16,2021.04.11,2021.04.17,37,잠이 오질 않네요,장범준,잠이 오질 않네요
2021,15,2021.04.04,2021.04.10,39,해야 해,2PM,MUST
2021,13,2021.03.21,2021.03.27,46,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA
2021,11,2021.03.07,2021.03.13,52,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST
