,year,week_num,start_date,end_date,rank,music,singer,album
0,2019,46,2019.11.10,2019.11.16,1,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서
1,2019,46,2019.11.10,2019.11.16,2,Love poem,아이유 (IU),Love poem
2,2019,46,2019.11.10,2019.11.16,3,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해
3,2019,46,2019.11.10,2019.11.16,4,"인기 (Feat. 송가인, 챈슬러)",MC몽,CHANNEL 8
4,2019,46,2019.11.10,2019.11.16,5,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3
5,2019,46,2019.11.10,2019.11.16,6,불티 (Spark),태연 (TAEYEON),Purpose - The 2nd Album
6,2019,46,2019.11.10,2019.11.16,7,새 사랑,송하예,새 사랑
7,2019,46,2019.11.10,2019.11.16,8,조금 취했어 (Prod. 2soo),임재현,조금 취했어
8,2019,46,2019.11.10,2019.11.16,9,이 번호로 전화해줘,바이브 (Vibe),이 번호로 전화해줘
9,2019,46,2019.11.10,2019.11.16,10,사랑이란 멜로는 없어,전상근,사랑이란 멜로는 없어
10,2019,46,2019.11.10,2019.11.16,11,있어줘요,장덕철,있어줘요
11,2019,46,2019.11.10,2019.11.16,12,안녕,폴킴,호텔 델루나 OST Part.10
12,2019,46,2019.11.10,2019.11.16,13,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light
13,2019,46,2019.11.10,2019.11.16,14,시든 꽃에 물을 주듯,HYNN(박혜원),시든 꽃에 물을 주듯
14,2019,46,2019.11.10,2019.11.16,15,니 소식,송하예,니 소식
15,2019,46,2019.11.10,2019.11.16,16,샤넬 (Feat. 박봄),MC몽,CHANNEL 8
16,2019,46,2019.11.10,2019.11.16,17,워커홀릭,볼빨간사춘기,Two Five
17,2019,46,2019.11.10,2019.11.16,18,포장마차,황인욱,포장마차
18,2019,46,2019.11.10,2019.11.16,19,5월의 밤,자이언티(Zion.T),5월의 밤
19,2019,46,2019.11.10,2019.11.16,20,HIP,마마무 (Mamamoo),reality in BLACK
20,2019,46,2019.11.10,2019.11.16,21,2002,Anne-Marie,Speak Your Mind (Deluxe)
21,2019,46,2019.11.10,2019.11.16,22,LION,(여자)아이들,퀸덤 [FINAL 컴백 싱글]
22,2019,46,2019.11.10,2019.11.16,23,허전해,폴킴,"정규 2집 `마음, 하나`"
23,2019,46,2019.11.10,2019.11.16,24,기억해줘요 내 모든 날과 그때를,거미,호텔 델루나 OST Part.7
24,2019,46,2019.11.10,2019.11.16,25,가을밤 떠난 너,케이시 (Kassy),Rewind
25,2019,46,2019.11.10,2019.11.16,26,사랑에 연습이 있었다면 (Prod. 2soo),임재현,사랑에 연습이 있었다면
26,2019,46,2019.11.10,2019.11.16,27,이별주,황인욱,이별주
27,2019,46,2019.11.10,2019.11.16,28,Senorita,"Shawn Mendes, Camila Cabello",Senorita
28,2019,46,2019.11.10,2019.11.16,29,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
29,2019,46,2019.11.10,2019.11.16,30,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz),사랑이 식었다고 말해도 돼
30,2019,46,2019.11.10,2019.11.16,31,떨어지는 낙엽까지도,헤이즈 (Heize),만추
31,2019,46,2019.11.10,2019.11.16,32,술이 문제야,"장혜진, 윤민수",술이 문제야
32,2019,46,2019.11.10,2019.11.16,33,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
33,2019,46,2019.11.10,2019.11.16,34,Feel Special,TWICE,Feel Special
34,2019,46,2019.11.10,2019.11.16,35,그대라는 시,태연 (TAEYEON),호텔 델루나 OST Part.3
35,2019,46,2019.11.10,2019.11.16,36,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA
36,2019,46,2019.11.10,2019.11.16,37,헤어지자 (Prod. 정키),휘인 (Whee In),soar
37,2019,46,2019.11.10,2019.11.16,38,너를 만나,폴킴,너를 만나
