,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2019,17,2019.04.21,2019.04.27,1,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,,
1,2019,17,2019.04.21,2019.04.27,2,주저하는 연인들을 위해,잔나비,전설,,
2,2019,17,2019.04.21,2019.04.27,3,"나만, 봄",볼빨간사춘기,사춘기집Ⅰ 꽃기운,,
3,2019,17,2019.04.21,2019.04.27,4,FANCY,TWICE,FANCY YOU,,
4,2019,17,2019.04.21,2019.04.27,5,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons),,
5,2019,17,2019.04.21,2019.04.27,6,Kill This Love,BLACKPINK,KILL THIS LOVE,,
6,2019,17,2019.04.21,2019.04.27,7,노래방에서,장범준,장범준 3집,,
7,2019,17,2019.04.21,2019.04.27,8,별 보러 갈래?,볼빨간사춘기,사춘기집Ⅰ 꽃기운,,
8,2019,17,2019.04.21,2019.04.27,9,당신과는 천천히,장범준,장범준 3집,,
9,2019,17,2019.04.21,2019.04.27,10,그때가 좋았어,케이시 (Kassy),그때가 좋았어,,
10,2019,17,2019.04.21,2019.04.27,11,옥탑방,엔플라잉 (N.Flying),FLY HIGH PROJECT #2 `옥탑방`,,
11,2019,17,2019.04.21,2019.04.27,12,소우주 (Mikrokosmos),방탄소년단,MAP OF THE SOUL : PERSONA,,
12,2019,17,2019.04.21,2019.04.27,13,달라달라,ITZY (있지),IT`z Different,,
13,2019,17,2019.04.21,2019.04.27,14,사월이 지나면 우리 헤어져요 (Beautiful goodbye),첸 (CHEN),"사월, 그리고 꽃 - The 1st Mini Album",,
14,2019,17,2019.04.21,2019.04.27,15,2002,Anne-Marie,Speak Your Mind (Deluxe),,
15,2019,17,2019.04.21,2019.04.27,16,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비,MONKEY HOTEL,,
16,2019,17,2019.04.21,2019.04.27,17,Make It Right,방탄소년단,MAP OF THE SOUL : PERSONA,,
17,2019,17,2019.04.21,2019.04.27,18,그건 아마 우리의 잘못은 아닐 거야,백예린,Our love is great,,
18,2019,17,2019.04.21,2019.04.27,19,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비,봉춤을 추네,,
19,2019,17,2019.04.21,2019.04.27,20,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
20,2019,17,2019.04.21,2019.04.27,21,너를 만나,폴킴,너를 만나,,
21,2019,17,2019.04.21,2019.04.27,22,고고베베 (gogobebe),마마무 (Mamamoo),White Wind,,
22,2019,17,2019.04.21,2019.04.27,23,술이 달다 (Feat. 크러쉬),에픽하이 (EPIK HIGH),sleepless in __________,,
23,2019,17,2019.04.21,2019.04.27,24,넘쳐흘러,엠씨더맥스 (M.C The Max),Circular,,
