,year,week_num,start_date,end_date,rank,music,singer,album
0,2019,20,2019.05.12,2019.05.18,1,주저하는 연인들을 위해,잔나비,전설
1,2019,20,2019.05.12,2019.05.18,2,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA
2,2019,20,2019.05.12,2019.05.18,3,Goodbye,박효신,Goodbye
3,2019,20,2019.05.12,2019.05.18,4,사랑에 연습이 있었다면 (Prod. 2soo),임재현,사랑에 연습이 있었다면
4,2019,20,2019.05.12,2019.05.18,5,FANCY,TWICE,FANCY YOU
5,2019,20,2019.05.12,2019.05.18,6,2002,Anne-Marie,Speak Your Mind (Deluxe)
6,2019,20,2019.05.12,2019.05.18,7,"나만, 봄",볼빨간사춘기,사춘기집Ⅰ 꽃기운
7,2019,20,2019.05.12,2019.05.18,8,AH YEAH (아예),위너(WINNER),WE
8,2019,20,2019.05.12,2019.05.18,9,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons)
9,2019,20,2019.05.12,2019.05.18,10,노래방에서,장범준,장범준 3집
10,2019,20,2019.05.12,2019.05.18,11,Kill This Love,BLACKPINK,KILL THIS LOVE
11,2019,20,2019.05.12,2019.05.18,12,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
12,2019,20,2019.05.12,2019.05.18,13,그때가 좋았어,케이시 (Kassy),그때가 좋았어
13,2019,20,2019.05.12,2019.05.18,14,옥탑방,엔플라잉 (N.Flying),FLY HIGH PROJECT #2 `옥탑방`
14,2019,20,2019.05.12,2019.05.18,15,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비,봉춤을 추네
15,2019,20,2019.05.12,2019.05.18,16,달라달라,ITZY (있지),IT`z Different
16,2019,20,2019.05.12,2019.05.18,17,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비,MONKEY HOTEL
17,2019,20,2019.05.12,2019.05.18,18,별 보러 갈래?,볼빨간사춘기,사춘기집Ⅰ 꽃기운
18,2019,20,2019.05.12,2019.05.18,19,당신과는 천천히,장범준,장범준 3집
19,2019,20,2019.05.12,2019.05.18,20,사월이 지나면 우리 헤어져요 (Beautiful goodbye),첸 (CHEN),"사월, 그리고 꽃 - The 1st Mini Album"
20,2019,20,2019.05.12,2019.05.18,21,사계 (하루살이),엠씨더맥스 (M.C The Max),Circular
21,2019,20,2019.05.12,2019.05.18,22,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
22,2019,20,2019.05.12,2019.05.18,23,소우주 (Mikrokosmos),방탄소년단,MAP OF THE SOUL : PERSONA
23,2019,20,2019.05.12,2019.05.18,24,넘쳐흘러,엠씨더맥스 (M.C The Max),Circular
24,2019,20,2019.05.12,2019.05.18,25,너를 만나,폴킴,너를 만나
25,2019,20,2019.05.12,2019.05.18,26,다섯 번째 계절 (SSFWL),오마이걸 (OH MY GIRL),THE FIFTH SEASON
26,2019,20,2019.05.12,2019.05.18,27,벌써 12시,청하,벌써 12시
27,2019,20,2019.05.12,2019.05.18,28,그건 아마 우리의 잘못은 아닐 거야,백예린,Our love is great
28,2019,20,2019.05.12,2019.05.18,29,Make It Right,방탄소년단,MAP OF THE SOUL : PERSONA
29,2019,20,2019.05.12,2019.05.18,30,고고베베 (gogobebe),마마무 (Mamamoo),White Wind
30,2019,20,2019.05.12,2019.05.18,31,비올레타,IZ*ONE (아이즈원),HEART*IZ
31,2019,20,2019.05.12,2019.05.18,32,봄날,방탄소년단,YOU NEVER WALK ALONE
32,2019,20,2019.05.12,2019.05.18,33,진심이 담긴 노래 (True Song),케이시 (Kassy),진심이 담긴 노래 (True Song)
33,2019,20,2019.05.12,2019.05.18,34,이 노래가 클럽에서 나온다면,우디(Woody),이 노래가 클럽에서 나온다면
34,2019,20,2019.05.12,2019.05.18,35,술이 달다 (Feat. 크러쉬),에픽하이 (EPIK HIGH),sleepless in __________
35,2019,20,2019.05.12,2019.05.18,36,멍청이(twit),화사(Hwa Sa),멍청이(twit)
36,2019,20,2019.05.12,2019.05.18,37,She (Hidden Track No.V 1월 선정곡),잔나비,She (Hidden Track No.V 1월 선정곡)
37,2019,20,2019.05.12,2019.05.18,38,Way Back Home,숀 (SHAUN),Take
38,2019,20,2019.05.12,2019.05.18,39,봄 (Feat. 산다라박),박봄,Spring
39,2019,20,2019.05.12,2019.05.18,40,Paris In The Rain,Lauv,I met you when I was 18. (the playlist)
40,2019,20,2019.05.12,2019.05.18,41,신용재,하은,신용재
41,2019,20,2019.05.12,2019.05.18,42,Dionysus,방탄소년단,MAP OF THE SOUL : PERSONA
42,2019,20,2019.05.12,2019.05.18,43,7 rings,Ariana Grande,7 rings
43,2019,20,2019.05.12,2019.05.18,44,180도,벤 (Ben),180˚
44,2019,20,2019.05.12,2019.05.18,45,IDOL,방탄소년단,LOVE YOURSELF 結 `Answer`
45,2019,20,2019.05.12,2019.05.18,46,BET BET,뉴이스트 (NU`EST),The 6th Mini Album `Happily Ever After`
46,2019,20,2019.05.12,2019.05.18,47,눈 (Prod. GIRIBOY),"강현준 (Lil tachi), 김호진 (HOTCHKISS)",고등래퍼3 팀대항전 Part 1
47,2019,20,2019.05.12,2019.05.18,48,초록빛,폴킴,초록빛
