,year,week_num,start_date,end_date,rank,music,singer,album
0,2019,49,2019.12.01,2019.12.07,1,Blueming,아이유 (IU),Love poem
1,2019,49,2019.12.01,2019.12.07,2,Into the Unknown,"Idina Menzel, AURORA",Frozen 2 (겨울왕국 2 OST)
2,2019,49,2019.12.01,2019.12.07,3,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서
3,2019,49,2019.12.01,2019.12.07,4,헤어진 우리가 지켜야 할 것들,"김나영, 양다일",헤어진 우리가 지켜야 할 것들
4,2019,49,2019.12.01,2019.12.07,5,나의 오랜 연인에게,다비치,나의 오랜 연인에게
5,2019,49,2019.12.01,2019.12.07,6,Love poem,아이유 (IU),Love poem
6,2019,49,2019.12.01,2019.12.07,7,HIP,마마무 (Mamamoo),reality in BLACK
7,2019,49,2019.12.01,2019.12.07,8,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해
8,2019,49,2019.12.01,2019.12.07,9,이 번호로 전화해줘,바이브 (Vibe),이 번호로 전화해줘
9,2019,49,2019.12.01,2019.12.07,10,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3
10,2019,49,2019.12.01,2019.12.07,11,Show Yourself,"Idina Menzel, Evan Rachel Wood",Frozen 2 (겨울왕국 2 OST)
11,2019,49,2019.12.01,2019.12.07,12,시간의 바깥,아이유 (IU),Love poem
12,2019,49,2019.12.01,2019.12.07,13,십이월 이십오일의 고백,정승환,십이월 이십오일의 고백
13,2019,49,2019.12.01,2019.12.07,14,조금 취했어 (Prod. 2soo),임재현,조금 취했어
14,2019,49,2019.12.01,2019.12.07,15,새 사랑,송하예,새 사랑
15,2019,49,2019.12.01,2019.12.07,16,Obsession,EXO,OBSESSION - The 6th Album
16,2019,49,2019.12.01,2019.12.07,17,"인기 (Feat. 송가인, 챈슬러)",MC몽,CHANNEL 8
17,2019,49,2019.12.01,2019.12.07,18,사랑이란 멜로는 없어,전상근,사랑이란 멜로는 없어
18,2019,49,2019.12.01,2019.12.07,19,안녕,폴킴,호텔 델루나 OST Part.10
19,2019,49,2019.12.01,2019.12.07,20,"아마두 (Feat. 우원재, 김효은, 넉살, Huckleberry P)","염따 (YumDDa), 딥플로우, 팔로알토 (Paloalto), The Quiett, 사이먼 도미닉 (Simon Dominic)",Dingo X DAMOIM (Part 2)
20,2019,49,2019.12.01,2019.12.07,21,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light
21,2019,49,2019.12.01,2019.12.07,22,불티 (Spark),태연 (TAEYEON),Purpose - The 2nd Album
22,2019,49,2019.12.01,2019.12.07,23,있어줘요,장덕철,있어줘요
23,2019,49,2019.12.01,2019.12.07,24,unlucky,아이유 (IU),Love poem
24,2019,49,2019.12.01,2019.12.07,25,시든 꽃에 물을 주듯,HYNN(박혜원),시든 꽃에 물을 주듯
25,2019,49,2019.12.01,2019.12.07,26,숨겨진 세상 (Into the Unknown End Credit Ver.) (겨울왕국 2),태연 (TAEYEON),겨울왕국 2 (한국어 버전)
26,2019,49,2019.12.01,2019.12.07,27,니 소식,송하예,니 소식
27,2019,49,2019.12.01,2019.12.07,28,포장마차,황인욱,포장마차
28,2019,49,2019.12.01,2019.12.07,29,2002,Anne-Marie,Speak Your Mind (Deluxe)
29,2019,49,2019.12.01,2019.12.07,30,"FEVER (Feat. 수퍼비, BIBI)",박진영,FEVER
30,2019,49,2019.12.01,2019.12.07,31,이별주,황인욱,이별주
31,2019,49,2019.12.01,2019.12.07,32,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
32,2019,49,2019.12.01,2019.12.07,33,워커홀릭,볼빨간사춘기,Two Five
33,2019,49,2019.12.01,2019.12.07,34,그 사람,아이유 (IU),Love poem
34,2019,49,2019.12.01,2019.12.07,35,사랑에 연습이 있었다면 (Prod. 2soo),임재현,사랑에 연습이 있었다면
35,2019,49,2019.12.01,2019.12.07,36,기억해줘요 내 모든 날과 그때를,거미,호텔 델루나 OST Part.7
36,2019,49,2019.12.01,2019.12.07,37,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA
37,2019,49,2019.12.01,2019.12.07,38,All I Want For Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition)
38,2019,49,2019.12.01,2019.12.07,39,차가워진 이 바람엔 우리가 써있어(Bad Love),HYNN(박혜원),차가워진 이 바람엔 우리가 써있어(Bad Love)
39,2019,49,2019.12.01,2019.12.07,40,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz),사랑이 식었다고 말해도 돼
40,2019,49,2019.12.01,2019.12.07,41,다시 만날까 봐,V.O.S,다시 만날까 봐
41,2019,49,2019.12.01,2019.12.07,42,자장가,아이유 (IU),Love poem
42,2019,49,2019.12.01,2019.12.07,43,Senorita,"Shawn Mendes, Camila Cabello",Senorita
43,2019,49,2019.12.01,2019.12.07,44,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
44,2019,49,2019.12.01,2019.12.07,45,LION,(여자)아이들,퀸덤 [FINAL 컴백 싱글]
45,2019,49,2019.12.01,2019.12.07,46,허전해,폴킴,"정규 2집 `마음, 하나`"
46,2019,49,2019.12.01,2019.12.07,47,가을밤 떠난 너,케이시 (Kassy),Rewind
47,2019,49,2019.12.01,2019.12.07,48,술이 문제야,"장혜진, 윤민수",술이 문제야
48,2019,49,2019.12.01,2019.12.07,49,너를 만나,폴킴,너를 만나
49,2019,49,2019.12.01,2019.12.07,50,Santa Tell Me,Ariana Grande,Santa Tell Me
50,2019,49,2019.12.01,2019.12.07,51,샤넬 (Feat. 박봄),MC몽,CHANNEL 8
51,2019,49,2019.12.01,2019.12.07,52,그대라는 시,태연 (TAEYEON),호텔 델루나 OST Part.3
52,2019,49,2019.12.01,2019.12.07,53,날 보러 와요 (Come See Me),AOA,NEW MOON
53,2019,49,2019.12.01,2019.12.07,54,Some Things Never Change,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff, Cast of Frozen 2",Frozen 2 (겨울왕국 2 OST)
54,2019,49,2019.12.01,2019.12.07,55,Feel Special,TWICE,Feel Special
55,2019,49,2019.12.01,2019.12.07,56,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons)
56,2019,49,2019.12.01,2019.12.07,57,BAND,"창모, Hash Swan, ASH ISLAND, 김효은",BAND
57,2019,49,2019.12.01,2019.12.07,58,헤어지자 (Prod. 정키),휘인 (Whee In),soar
58,2019,49,2019.12.01,2019.12.07,59,마음,폴킴,마음
59,2019,49,2019.12.01,2019.12.07,60,Paris In The Rain,Lauv,I met you when I was 18. (the playlist)
60,2019,49,2019.12.01,2019.12.07,61,영화 속에 나오는 주인공처럼,펀치 (Punch),동백꽃 필 무렵 OST Part.6
61,2019,49,2019.12.01,2019.12.07,62,METEOR,창모 (CHANGMO),Boyhood
62,2019,49,2019.12.01,2019.12.07,63,All Is Found,Evan Rachel Wood,Frozen 2 (겨울왕국 2 OST)
63,2019,49,2019.12.01,2019.12.07,64,Snowman,Sia,Snowman
64,2019,49,2019.12.01,2019.12.07,65,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack) OST
65,2019,49,2019.12.01,2019.12.07,66,떨어지는 낙엽까지도,헤이즈 (Heize),만추
66,2019,49,2019.12.01,2019.12.07,67,헤어져줘서 고마워,벤 (Ben),헤어져줘서 고마워
67,2019,49,2019.12.01,2019.12.07,68,너에게 못했던 내 마지막 말은,다비치,너에게 못했던 내 마지막 말은
68,2019,49,2019.12.01,2019.12.07,69,벗,닐로 (Nilo),벗
69,2019,49,2019.12.01,2019.12.07,70,미리 메리 크리스마스 (Feat. 천둥),아이유 (IU),Real
70,2019,49,2019.12.01,2019.12.07,71,솔직하게 말해서 나,김나영,솔직하게 말해서 나
71,2019,49,2019.12.01,2019.12.07,72,나의 어깨에 기대어요,10cm,호텔 델루나 OST Part.2
72,2019,49,2019.12.01,2019.12.07,73,그때가 좋았어,케이시 (Kassy),그때가 좋았어
73,2019,49,2019.12.01,2019.12.07,74,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),두 번째 이야기
74,2019,49,2019.12.01,2019.12.07,75,잘 살고 있다,V.O.S,잘 살고 있다
75,2019,49,2019.12.01,2019.12.07,76,제설,기리보이(Giriboy),치명적인 앨범 Ⅲ
76,2019,49,2019.12.01,2019.12.07,77,주저하는 연인들을 위해,잔나비,전설
77,2019,49,2019.12.01,2019.12.07,78,우리 어떻게 할까요,첸 (CHEN),사랑하는 그대에게 - The 2nd Mini Album
78,2019,49,2019.12.01,2019.12.07,79,5월의 밤,자이언티(Zion.T),5월의 밤
79,2019,49,2019.12.01,2019.12.07,80,이별은 늘 그렇게 (Duet. 정은지),허각,이별은 늘 그렇게
80,2019,49,2019.12.01,2019.12.07,81,노래방에서,장범준,장범준 3집
81,2019,49,2019.12.01,2019.12.07,82,이별행동,이우,이별행동
82,2019,49,2019.12.01,2019.12.07,83,봄날,방탄소년단,YOU NEVER WALK ALONE
83,2019,49,2019.12.01,2019.12.07,84,맵고짜고단거 (Feat. 페노메코),다이나믹 듀오 (Dynamic Duo),OFF DUTY
84,2019,49,2019.12.01,2019.12.07,85,Trouble,EXO,OBSESSION - The 6th Album
85,2019,49,2019.12.01,2019.12.07,86,"천둥벌거숭이 (Feat. Jvcki Wai, 염따)",지코 (ZICO),THINKING Part 1
86,2019,49,2019.12.01,2019.12.07,87,내 생애 가장 행복한 시간 Part.2 (Feat. 양다일),MC몽,CHANNEL 8
87,2019,49,2019.12.01,2019.12.07,88,와츠롱 (Feat. YUNHWAY),기리보이(Giriboy),치명적인 앨범 Ⅲ
88,2019,49,2019.12.01,2019.12.07,89,비,폴킴,비
89,2019,49,2019.12.01,2019.12.07,90,가끔 이러다,펀치 (Punch),가끔 이러다
90,2019,49,2019.12.01,2019.12.07,91,FLOWER SHOWER,현아 (HyunA),FLOWER SHOWER
91,2019,49,2019.12.01,2019.12.07,92,Lost in the Woods,Jonathan Groff,Frozen 2 (겨울왕국 2 OST)
92,2019,49,2019.12.01,2019.12.07,93,춤 (Groove),EXO,OBSESSION - The 6th Album
93,2019,49,2019.12.01,2019.12.07,94,The Next Right Thing,Kristen Bell,Frozen 2 (겨울왕국 2 OST)
94,2019,49,2019.12.01,2019.12.07,95,With You,크러쉬 (CRUSH),From Midnight To Sunrise
95,2019,49,2019.12.01,2019.12.07,96,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",Jelly Christmas 2012 Heart Project
96,2019,49,2019.12.01,2019.12.07,97,Believer,Imagine Dragons,Evolve
97,2019,49,2019.12.01,2019.12.07,98,Done For Me,펀치 (Punch),호텔 델루나 OST Part.12
98,2019,49,2019.12.01,2019.12.07,99,안녕이라는 말,송이한,안녕이라는 말
99,2019,49,2019.12.01,2019.12.07,100,IDOL,방탄소년단,LOVE YOURSELF 結 `Answer`
100,2019,49,2019.12.01,2019.12.07,101,내 목소리 들리니,벤 (Ben),호텔 델루나 OST Part.9
101,2019,49,2019.12.01,2019.12.07,102,나비효과 (Butterfly Effect),EXO,OBSESSION - The 6th Album
102,2019,49,2019.12.01,2019.12.07,103,FANCY,TWICE,FANCY YOU
103,2019,49,2019.12.01,2019.12.07,104,사월이 지나면 우리 헤어져요 (Beautiful goodbye),첸 (CHEN),"사월, 그리고 꽃 - The 1st Mini Album"
104,2019,49,2019.12.01,2019.12.07,105,내 안부,이우,내 안부
105,2019,49,2019.12.01,2019.12.07,106,Alone,크러쉬 (CRUSH),From Midnight To Sunrise
106,2019,49,2019.12.01,2019.12.07,107,지킬 (Jekyll),EXO,OBSESSION - The 6th Album
107,2019,49,2019.12.01,2019.12.07,108,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해
108,2019,49,2019.12.01,2019.12.07,109,밤편지,아이유 (IU),밤편지
109,2019,49,2019.12.01,2019.12.07,110,ICY,ITZY (있지),IT`z ICY
110,2019,49,2019.12.01,2019.12.07,111,내 맘을 볼 수 있나요,헤이즈 (Heize),호텔 델루나 OST Part.5
111,2019,49,2019.12.01,2019.12.07,112,운명이 내게 말해요,헤이즈 (Heize),동백꽃 필 무렵 OST Part.9
112,2019,49,2019.12.01,2019.12.07,113,인사,멜로망스(Melomance),인사
113,2019,49,2019.12.01,2019.12.07,114,Ya Ya Ya,EXO,OBSESSION - The 6th Album
114,2019,49,2019.12.01,2019.12.07,115,사계 (하루살이),엠씨더맥스 (M.C The Max),Circular
115,2019,49,2019.12.01,2019.12.07,116,Baby You Are,EXO,OBSESSION - The 6th Album
116,2019,49,2019.12.01,2019.12.07,117,오늘도 (Day After Day),EXO,OBSESSION - The 6th Album
117,2019,49,2019.12.01,2019.12.07,118,Into the Unknown (Panic! At The Disco Ver.),Panic! At The Disco,Frozen 2 (겨울왕국 2 OST)
118,2019,49,2019.12.01,2019.12.07,119,Non Stop,EXO,OBSESSION - The 6th Album
119,2019,49,2019.12.01,2019.12.07,120,Snapping,청하,Flourishing
120,2019,49,2019.12.01,2019.12.07,121,터널,세정,Dingo X 세정
121,2019,49,2019.12.01,2019.12.07,122,사람,지코 (ZICO),THINKING Part 1
122,2019,49,2019.12.01,2019.12.07,123,Lose You To Love Me,Selena Gomez,Lose You To Love Me
123,2019,49,2019.12.01,2019.12.07,124,달라달라,ITZY (있지),IT`z Different
124,2019,49,2019.12.01,2019.12.07,125,When I Am Older,Josh Gad,Frozen 2 (겨울왕국 2 OST)
125,2019,49,2019.12.01,2019.12.07,126,호랑이소굴 (Feat. Jvcki Wai),기리보이(Giriboy),호랑이소굴
126,2019,49,2019.12.01,2019.12.07,127,Memories,Maroon 5,Memories
127,2019,49,2019.12.01,2019.12.07,128,소우주 (Mikrokosmos),방탄소년단,MAP OF THE SOUL : PERSONA
128,2019,49,2019.12.01,2019.12.07,129,날라리 (LALALAY),선미,날라리 (LALALAY)
129,2019,49,2019.12.01,2019.12.07,130,빌었어,창모 (CHANGMO),Boyhood
130,2019,49,2019.12.01,2019.12.07,131,Way Back Home,숀 (SHAUN),Take
131,2019,49,2019.12.01,2019.12.07,132,comethru,Jeremy Zucker,"summer,"
132,2019,49,2019.12.01,2019.12.07,133,을 (Feat. BIG Naughty (서동현)),기리보이(Giriboy),치명적인 맛보기 2곡
133,2019,49,2019.12.01,2019.12.07,134,넌 나의 전부 (I can`t take my eyes off you),임한별,넌 나의 전부/고백하러 가는 길
134,2019,49,2019.12.01,2019.12.07,135,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이(Giriboy),100년제전문대학
135,2019,49,2019.12.01,2019.12.07,136,"안녕, 겨울",정승환,십이월 이십오일의 고백
136,2019,49,2019.12.01,2019.12.07,137,제목없음,황치열,제목없음
137,2019,49,2019.12.01,2019.12.07,138,360,박지훈,360
138,2019,49,2019.12.01,2019.12.07,139,Gravity,태연 (TAEYEON),Purpose - The 2nd Album
139,2019,49,2019.12.01,2019.12.07,140,Goodbye,박효신,Goodbye
140,2019,49,2019.12.01,2019.12.07,141,나빠(NAPPA),크러쉬 (CRUSH),나빠(NAPPA)
141,2019,49,2019.12.01,2019.12.07,142,넘쳐흘러,엠씨더맥스 (M.C The Max),Circular
142,2019,49,2019.12.01,2019.12.07,143,옥탑방,엔플라잉 (N.Flying),FLY HIGH PROJECT #2 `옥탑방`
143,2019,49,2019.12.01,2019.12.07,144,가라사대,비와이(BewhY),The Movie Star
144,2019,49,2019.12.01,2019.12.07,145,Wake Up (Feat. DEAN),크러쉬 (CRUSH),From Midnight To Sunrise
145,2019,49,2019.12.01,2019.12.07,146,끝난 사이,보라미유,끝난 사이
146,2019,49,2019.12.01,2019.12.07,147,"거지 (Feat. YUNHWAY, Jhnovr, JUSTHIS)",기리보이(Giriboy),치명적인 앨범 Ⅲ
147,2019,49,2019.12.01,2019.12.07,148,괜찮아도 괜찮아 (That`s okay),디오 (D.O.),괜찮아도 괜찮아 (That`s okay) - SM STATION
148,2019,49,2019.12.01,2019.12.07,149,New York,"볼빨간사춘기, WH3N (웬)",New York
149,2019,49,2019.12.01,2019.12.07,150,"thank u, next",Ariana Grande,"thank u, next"
150,2019,49,2019.12.01,2019.12.07,151,축제,멜로망스(Melomance),축제
151,2019,49,2019.12.01,2019.12.07,152,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)","스윙스(Swings), Kid Milli, 매드 클라운",쇼미더머니 8 Episode 1
152,2019,49,2019.12.01,2019.12.07,153,Shape of You,Ed Sheeran,÷ (Deluxe)
153,2019,49,2019.12.01,2019.12.07,154,+DONE161201+,CL,사랑의 이름으로
154,2019,49,2019.12.01,2019.12.07,155,티격태격 (Feat. DPR LIVE),크러쉬 (CRUSH),From Midnight To Sunrise
155,2019,49,2019.12.01,2019.12.07,156,Text Me Merry Christmas (Feat. Kristen Bell),Straight No Chaser,Under The Influence: Holiday Edition
156,2019,49,2019.12.01,2019.12.07,157,Attention,Charlie Puth,Voicenotes
157,2019,49,2019.12.01,2019.12.07,158,숨겨진 세상 (겨울왕국 2),"박혜나, Aurora",겨울왕국 2 (한국어 버전)
158,2019,49,2019.12.01,2019.12.07,159,Don`t Start Now,Dua Lipa,Don`t Start Now
159,2019,49,2019.12.01,2019.12.07,160,초록빛,폴킴,초록빛
160,2019,49,2019.12.01,2019.12.07,161,FRIENDS,"Marshmello, Anne-Marie",Speak Your Mind (Deluxe)
161,2019,49,2019.12.01,2019.12.07,162,별이지고있다,기리보이(Giriboy),치명적인 앨범 Ⅲ
162,2019,49,2019.12.01,2019.12.07,163,Another Day,"먼데이 키즈 (Monday Kiz), 펀치 (Punch)",호텔 델루나 OST Part.1
163,2019,49,2019.12.01,2019.12.07,164,벌써 12시,청하,벌써 12시
164,2019,49,2019.12.01,2019.12.07,165,첫눈처럼 너에게 가겠다,에일리 (Ailee),도깨비 OST Part 9
165,2019,49,2019.12.01,2019.12.07,166,Forever 84,"염따 (YumDDa), 딥플로우, 팔로알토 (Paloalto), The Quiett, 사이먼 도미닉 (Simon Dominic)",Dingo X DAMOIM (Part 1)
166,2019,49,2019.12.01,2019.12.07,167,Youth,Troye Sivan,Blue Neighbourhood (Deluxe)
167,2019,49,2019.12.01,2019.12.07,168,삐삐,아이유 (IU),삐삐
168,2019,49,2019.12.01,2019.12.07,169,남겨짐에 대해 (Feat. 다운),지코 (ZICO),THINKING Part.2
169,2019,49,2019.12.01,2019.12.07,170,처음부터 만나지 않았더라면,반하나,처음부터 만나지 않았더라면
170,2019,49,2019.12.01,2019.12.07,171,지나오다,닐로 (Nilo),About You
171,2019,49,2019.12.01,2019.12.07,172,"나만, 봄",볼빨간사춘기,사춘기집Ⅰ 꽃기운
172,2019,49,2019.12.01,2019.12.07,173,Let It Go,Idina Menzel,Frozen OST
173,2019,49,2019.12.01,2019.12.07,174,come out and play,Billie Eilish,come out and play
174,2019,49,2019.12.01,2019.12.07,175,이때다,기리보이(Giriboy),치명적인 앨범 Ⅲ
175,2019,49,2019.12.01,2019.12.07,176,I Don`t Care,"Ed Sheeran, Justin Bieber",I Don`t Care
176,2019,49,2019.12.01,2019.12.07,177,눈사람,정승환,눈사람
177,2019,49,2019.12.01,2019.12.07,178,A Whole New World,"Mena Massoud, Naomi Scott",Aladdin (Original Motion Picture Soundtrack)
178,2019,49,2019.12.01,2019.12.07,179,On My Way,"Alan Walker, Sabrina Carpenter, Farruko",On My Way OST
179,2019,49,2019.12.01,2019.12.07,180,EX,Kiana Lede,Selfless
180,2019,49,2019.12.01,2019.12.07,181,달,AKMU (악뮤),항해
181,2019,49,2019.12.01,2019.12.07,182,Must Have Love,"SG워너비, 브라운 아이드 걸스",SG워너비 ＆ 브라운 아이드 걸스
182,2019,49,2019.12.01,2019.12.07,183,이상한 사람,존 박,동백꽃 필 무렵 OST Part.1
183,2019,49,2019.12.01,2019.12.07,184,널 안지 않을 수 있어야지,첸 (CHEN),사랑하는 그대에게 - The 2nd Mini Album
184,2019,49,2019.12.01,2019.12.07,185,TOUCHIN`,강다니엘,TOUCHIN`
185,2019,49,2019.12.01,2019.12.07,186,One Call Away,Charlie Puth,Nine Track Mind (Deluxe)
186,2019,49,2019.12.01,2019.12.07,187,비가 내리는 날에는,윤하,STABLE MINDSET
187,2019,49,2019.12.01,2019.12.07,188,ROXANNE,Arizona Zervas,ROXANNE
188,2019,49,2019.12.01,2019.12.07,189,everything i wanted,Billie Eilish,everything i wanted
189,2019,49,2019.12.01,2019.12.07,190,Painkiller,Ruel,Painkiller
190,2019,49,2019.12.01,2019.12.07,191,고백,양다일,고백
191,2019,49,2019.12.01,2019.12.07,192,이름에게,아이유 (IU),Palette
192,2019,49,2019.12.01,2019.12.07,193,"아퍼 (Band Ver.) (Feat. 영비, YUNHWAY, Lil tachi, 한요한, JUSTHIS, 스윙스)",기리보이(Giriboy),아퍼 (Band Ver.)
193,2019,49,2019.12.01,2019.12.07,194,SUGA`s Interlude,"Halsey, SUGA(BTS)",SUGA`s Interlude
194,2019,49,2019.12.01,2019.12.07,195,여행,볼빨간사춘기,Red Diary Page.2
195,2019,49,2019.12.01,2019.12.07,196,We don`t talk together (Feat. 기리보이) (Prod. SUGA),헤이즈 (Heize),We don`t talk together
196,2019,49,2019.12.01,2019.12.07,197,이별하러 가는 길,임한별,이별하러 가는 길
197,2019,49,2019.12.01,2019.12.07,198,7 rings,Ariana Grande,7 rings
198,2019,49,2019.12.01,2019.12.07,199,Last Christmas,Ariana Grande,Last Christmas
199,2019,49,2019.12.01,2019.12.07,200,180도,벤 (Ben),180˚
