,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2019,05,2019.01.27,2019.02.02,1,이 노래가 클럽에서 나온다면,우디(Woody),이 노래가 클럽에서 나온다면,,
1,2019,05,2019.01.27,2019.02.02,2,넘쳐흘러,엠씨더맥스 (M.C The Max),Circular,,
2,2019,05,2019.01.27,2019.02.02,3,신청곡 (Feat. SUGA of BTS),이소라,신청곡,,
3,2019,05,2019.01.27,2019.02.02,4,벌써 12시,청하,벌써 12시,,
4,2019,05,2019.01.27,2019.02.02,5,초록빛,폴킴,초록빛,,
5,2019,05,2019.01.27,2019.02.02,6,180도,벤 (Ben),180˚,,
6,2019,05,2019.01.27,2019.02.02,7,띵 (Prod. By 기리보이),"Jvcki Wai, Young B, Osshun Gum, 한요한",Dingo X Indigo Music,,
7,2019,05,2019.01.27,2019.02.02,8,신용재,하은,신용재,,
8,2019,05,2019.01.27,2019.02.02,9,SOLO,제니 (JENNIE),SOLO,,
9,2019,05,2019.01.27,2019.02.02,10,너도 그냥 날 놓아주면 돼,윤건,너도 그냥 날 놓아주면 돼,,
10,2019,05,2019.01.27,2019.02.02,11,너를 만나,폴킴,너를 만나,,
11,2019,05,2019.01.27,2019.02.02,12,아낙네,MINO (송민호),XX,,
12,2019,05,2019.01.27,2019.02.02,13,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
13,2019,05,2019.01.27,2019.02.02,14,MILLIONS,위너(WINNER),MILLIONS,,
14,2019,05,2019.01.27,2019.02.02,15,YES or YES,TWICE,YES or YES,,
15,2019,05,2019.01.27,2019.02.02,16,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4,,
16,2019,05,2019.01.27,2019.02.02,17,해야 (Sunrise),여자친구 (GFRIEND),The 2nd Album `Time for us`,,
17,2019,05,2019.01.27,2019.02.02,18,삐삐,아이유 (IU),삐삐,,
18,2019,05,2019.01.27,2019.02.02,19,가을 타나 봐,바이브 (Vibe),가을 타나 봐,,
19,2019,05,2019.01.27,2019.02.02,20,Way Back Home,숀 (SHAUN),Take,,
20,2019,05,2019.01.27,2019.02.02,21,We all lie,하진 (HAJIN),SKY 캐슬 OST Part.4,,
21,2019,05,2019.01.27,2019.02.02,22,"thank u, next",Ariana Grande,"thank u, next",,
22,2019,05,2019.01.27,2019.02.02,23,고백,양다일,고백,,
23,2019,05,2019.01.27,2019.02.02,24,흔한 이별,허각,흔한 이별,,
24,2019,05,2019.01.27,2019.02.02,25,열애중,벤 (Ben),RECIPE,,
25,2019,05,2019.01.27,2019.02.02,26,첫눈에,헤이즈 (Heize),첫눈에,,
26,2019,05,2019.01.27,2019.02.02,27,Love Shot,EXO,LOVE SHOT - The 5th Album Repackage,,
