,year,week_num,start_date,end_date,rank,music,singer,album
0,2019,27,2019.06.30,2019.07.06,1,술이 문제야,"장혜진, 윤민수",술이 문제야
1,2019,27,2019.06.30,2019.07.06,2,Snapping,청하,Flourishing
2,2019,27,2019.06.30,2019.07.06,3,니 소식,송하예,니 소식
3,2019,27,2019.06.30,2019.07.06,4,솔직하게 말해서 나,김나영,솔직하게 말해서 나
4,2019,27,2019.06.30,2019.07.06,5,2002,Anne-Marie,Speak Your Mind (Deluxe)
5,2019,27,2019.06.30,2019.07.06,6,사랑에 연습이 있었다면 (Prod. 2soo),임재현,사랑에 연습이 있었다면
6,2019,27,2019.06.30,2019.07.06,7,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack) OST
7,2019,27,2019.06.30,2019.07.06,8,헤어져줘서 고마워,벤 (Ben),헤어져줘서 고마워
8,2019,27,2019.06.30,2019.07.06,9,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
9,2019,27,2019.06.30,2019.07.06,10,너에게 못했던 내 마지막 말은,다비치,너에게 못했던 내 마지막 말은
10,2019,27,2019.06.30,2019.07.06,11,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA
11,2019,27,2019.06.30,2019.07.06,12,괜찮아도 괜찮아 (That`s okay),디오 (D.O.),괜찮아도 괜찮아 (That`s okay) - SM STATION
12,2019,27,2019.06.30,2019.07.06,13,포장마차,황인욱,포장마차
13,2019,27,2019.06.30,2019.07.06,14,불나방 (I`M ON FIRE) (Feat. Blue.D),은지원,G1
14,2019,27,2019.06.30,2019.07.06,15,서울 밤 (Feat. 빈지노),어반 자카파 (Urban Zakapa),서울 밤
15,2019,27,2019.06.30,2019.07.06,16,A Whole New World,"Mena Massoud, Naomi Scott",Aladdin (Original Motion Picture Soundtrack)
16,2019,27,2019.06.30,2019.07.06,17,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz),사랑이 식었다고 말해도 돼
17,2019,27,2019.06.30,2019.07.06,18,짐살라빔 (Zimzalabim),레드벨벳(Red Velvet),`The ReVe Festival` Day 1
18,2019,27,2019.06.30,2019.07.06,19,주저하는 연인들을 위해,잔나비,전설
