,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2019,03,2019.01.13,2019.01.19,1,넘쳐흘러,엠씨더맥스 (M.C The Max),Circular,,
1,2019,03,2019.01.13,2019.01.19,2,벌써 12시,청하,벌써 12시,,
2,2019,03,2019.01.13,2019.01.19,3,띵 (Prod. By 기리보이),"Jvcki Wai, Young B, Osshun Gum, 한요한",Dingo X Indigo Music,,
3,2019,03,2019.01.13,2019.01.19,4,180도,벤 (Ben),180˚,,
4,2019,03,2019.01.13,2019.01.19,5,SOLO,제니 (JENNIE),SOLO,,
5,2019,03,2019.01.13,2019.01.19,6,신용재,하은,신용재,,
6,2019,03,2019.01.13,2019.01.19,7,아낙네,MINO (송민호),XX,,
7,2019,03,2019.01.13,2019.01.19,8,너를 만나,폴킴,너를 만나,,
8,2019,03,2019.01.13,2019.01.19,9,MILLIONS,위너(WINNER),MILLIONS,,
9,2019,03,2019.01.13,2019.01.19,10,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
10,2019,03,2019.01.13,2019.01.19,11,YES or YES,TWICE,YES or YES,,
11,2019,03,2019.01.13,2019.01.19,12,해야 (Sunrise),여자친구 (GFRIEND),The 2nd Album `Time for us`,,
12,2019,03,2019.01.13,2019.01.19,13,초록빛,폴킴,초록빛,,
13,2019,03,2019.01.13,2019.01.19,14,"길 (Song by 아이유, 헨리, 조현아, 양다일)",god,THEN & NOW,,
14,2019,03,2019.01.13,2019.01.19,15,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4,,
15,2019,03,2019.01.13,2019.01.19,16,너도 그냥 날 놓아주면 돼,윤건,너도 그냥 날 놓아주면 돼,,
16,2019,03,2019.01.13,2019.01.19,17,첫눈에,헤이즈 (Heize),첫눈에,,
17,2019,03,2019.01.13,2019.01.19,18,삐삐,아이유 (IU),삐삐,,
18,2019,03,2019.01.13,2019.01.19,19,가을 타나 봐,바이브 (Vibe),가을 타나 봐,,
19,2019,03,2019.01.13,2019.01.19,20,Love Shot,EXO,LOVE SHOT - The 5th Album Repackage,,
20,2019,03,2019.01.13,2019.01.19,21,%%(응응),에이핑크 (Apink),PERCENT,,
21,2019,03,2019.01.13,2019.01.19,22,고백,양다일,고백,,
22,2019,03,2019.01.13,2019.01.19,23,"thank u, next",Ariana Grande,"thank u, next",,
23,2019,03,2019.01.13,2019.01.19,24,Way Back Home,숀 (SHAUN),Take,,
24,2019,03,2019.01.13,2019.01.19,25,흔한 이별,허각,흔한 이별,,
25,2019,03,2019.01.13,2019.01.19,26,열애중,벤 (Ben),RECIPE,,
26,2019,03,2019.01.13,2019.01.19,27,습관 (Bad Habits),숀 (SHAUN),안녕,,
27,2019,03,2019.01.13,2019.01.19,28,하루도 그대를 사랑하지 않은 적이 없었다,임창정,하루도 그대를 사랑하지 않은 적이 없었다,,
28,2019,03,2019.01.13,2019.01.19,29,아름답고도 아프구나,비투비 (BTOB),HOUR MOMENT,,
29,2019,03,2019.01.13,2019.01.19,30,IDOL,방탄소년단,LOVE YOURSELF 結 `Answer`,,
30,2019,03,2019.01.13,2019.01.19,31,이별하러 가는 길,임한별,이별하러 가는 길,,
31,2019,03,2019.01.13,2019.01.19,32,사계 (하루살이),엠씨더맥스 (M.C The Max),Circular,,
32,2019,03,2019.01.13,2019.01.19,33,Tempo,EXO,DON`T MESS UP MY TEMPO - The 5th Album,,
33,2019,03,2019.01.13,2019.01.19,34,We all lie,하진 (HAJIN),SKY 캐슬 OST Part.4,,
34,2019,03,2019.01.13,2019.01.19,35,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1, Kid Milli, 루피 (Loopy)",쇼미더머니 777 Episode 1,,
35,2019,03,2019.01.13,2019.01.19,36,지나오다,닐로 (Nilo),About You,,
36,2019,03,2019.01.13,2019.01.19,37,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,SQUARE UP,,
37,2019,03,2019.01.13,2019.01.19,38,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),COLOR*IZ,,
38,2019,03,2019.01.13,2019.01.19,39,밤편지,아이유 (IU),밤편지,,
39,2019,03,2019.01.13,2019.01.19,40,사이렌 (Siren),선미,WARNING,,
40,2019,03,2019.01.13,2019.01.19,41,그 남자를 떠나,god,THEN & NOW,,
41,2019,03,2019.01.13,2019.01.19,42,너는 어땠을까,노을,별,,
42,2019,03,2019.01.13,2019.01.19,43,미안해,양다일,inside,,
43,2019,03,2019.01.13,2019.01.19,44,Dance The Night Away,TWICE,Summer Nights,,
44,2019,03,2019.01.13,2019.01.19,45,우리 그만하자,로이킴,우리 그만하자,,
45,2019,03,2019.01.13,2019.01.19,46,비,폴킴,비,,
46,2019,03,2019.01.13,2019.01.19,47,헤어지는 중,펀치 (Punch),헤어지는 중,,
47,2019,03,2019.01.13,2019.01.19,48,FAKE LOVE,방탄소년단,LOVE YOURSELF 轉 `Tear`,,
48,2019,03,2019.01.13,2019.01.19,49,Snowman,Sia,Snowman,,
49,2019,03,2019.01.13,2019.01.19,50,봄바람,Wanna One (워너원),1¹¹=1 (POWER OF DESTINY),,
