year,week_num,start_date,end_date,rank,music,singer,album
2019,43,2019.10.20,2019.10.26,2,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3
2019,42,2019.10.13,2019.10.19,6,안녕,폴킴,호텔 델루나 OST Part.10
2019,40,2019.09.29,2019.10.05,13,니 소식,송하예,니 소식
2019,41,2019.10.06,2019.10.12,9,워커홀릭,볼빨간사춘기,Two Five
2019,39,2019.09.22,2019.09.28,15,포장마차,황인욱,포장마차
2019,37,2019.09.08,2019.09.14,20,사랑에 연습이 있었다면 (Prod. 2soo),임재현,사랑에 연습이 있었다면
2019,38,2019.09.15,2019.09.21,20,사랑에 연습이 있었다면 (Prod. 2soo),임재현,사랑에 연습이 있었다면
2019,36,2019.09.01,2019.09.07,27,LOVE ME,뉴이스트 (NU`EST),The 7th Mini Album `The Table`
2019,35,2019.08.25,2019.08.31,33,너를 만나,폴킴,너를 만나
2019,34,2019.08.18,2019.08.24,40,샤넬 (Feat. 박봄),MC몽,CHANNEL 8
2019,33,2019.08.11,2019.08.17,46,벗,닐로 (Nilo),벗
2019,32,2019.08.04,2019.08.10,53,ICY,ITZY (있지),IT`z ICY
2019,31,2019.07.28,2019.08.03,60,인사,멜로망스(Melomance),인사
2019,30,2019.07.21,2019.07.27,67,호랑이소굴 (Feat. Jvcki Wai),기리보이(Giriboy),호랑이소굴
