,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2021,24,2021.06.06,2021.06.12,1,Butter,방탄소년단,Butter,,
1,2021,24,2021.06.06,2021.06.12,2,헤픈 우연,헤이즈 (Heize),HAPPEN,,
2,2021,24,2021.06.06,2021.06.12,3,Next Level,aespa,Next Level,,
3,2021,24,2021.06.06,2021.06.12,4,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL,,
4,2021,24,2021.06.06,2021.06.12,5,"Peaches (Feat. Daniel Caesar, Giveon)",Justin Bieber,Justice,,
5,2021,24,2021.06.06,2021.06.12,6,롤린 (Rollin`),브레이브걸스 (Brave Girls),Rollin`,,
6,2021,24,2021.06.06,2021.06.12,7,라일락,아이유 (IU),5th Album `LILAC`,,
7,2021,24,2021.06.06,2021.06.12,8,상상더하기,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein))",MSG워너비 TOP 8 경연곡,,
8,2021,24,2021.06.06,2021.06.12,9,ASAP,STAYC(스테이씨),STAYDOM,,
9,2021,24,2021.06.06,2021.06.12,10,운전만해 (We Ride),브레이브걸스 (Brave Girls),We Ride,,
10,2021,24,2021.06.06,2021.06.12,11,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album,,
11,2021,24,2021.06.06,2021.06.12,12,Celebrity,아이유 (IU),Celebrity,,
12,2021,24,2021.06.06,2021.06.12,13,Dynamite,방탄소년단,Dynamite,,
13,2021,24,2021.06.06,2021.06.12,14,상상더하기,라붐 (LABOUM),Fresh Adventure,,
14,2021,24,2021.06.06,2021.06.12,15,Don`t fight the feeling,EXO,DON`T FIGHT THE FEELING - Special Album,,
15,2021,24,2021.06.06,2021.06.12,16,Timeless,SG 워너비,SG Wanna Be+,,
16,2021,24,2021.06.06,2021.06.12,17,마.피.아. In the morning,ITZY (있지),GUESS WHO,,
17,2021,24,2021.06.06,2021.06.12,18,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix,,
18,2021,24,2021.06.06,2021.06.12,19,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part 4,,
19,2021,24,2021.06.06,2021.06.12,20,스니커즈 (Sneakers),하성운,Sneakers,,
20,2021,24,2021.06.06,2021.06.12,21,라라라,SG 워너비,My Friend,,
21,2021,24,2021.06.06,2021.06.12,22,멜로디,ASH ISLAND,멜로디,,
22,2021,24,2021.06.06,2021.06.12,23,Alcohol-Free,TWICE,Taste of Love,,
23,2021,24,2021.06.06,2021.06.12,24,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,,
24,2021,24,2021.06.06,2021.06.12,25,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),,
25,2021,24,2021.06.06,2021.06.12,26,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","양요섭, 정은지","LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST",,
26,2021,24,2021.06.06,2021.06.12,27,Coin,아이유 (IU),5th Album `LILAC`,,
27,2021,24,2021.06.06,2021.06.12,28,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, BTS",Savage Love (Laxed - Siren Beat) (BTS Remix),,
28,2021,24,2021.06.06,2021.06.12,29,Lovesick Girls,BLACKPINK,THE ALBUM,,
29,2021,24,2021.06.06,2021.06.12,30,On The Ground,로제 (ROSE),R,,
30,2021,24,2021.06.06,2021.06.12,31,어푸 (Ah puh),아이유 (IU),5th Album 'LILAC',,
31,2021,24,2021.06.06,2021.06.12,32,잠이 오질 않네요,장범준,잠이 오질 않네요,,
32,2021,24,2021.06.06,2021.06.12,33,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,,
33,2021,24,2021.06.06,2021.06.12,34,체념,"정상동기 (김정수, 정기석, 이동휘, 이상이)",MSG워너비 TOP 8 경연곡,,
34,2021,24,2021.06.06,2021.06.12,35,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,,
35,2021,24,2021.06.06,2021.06.12,36,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들) OST,,
36,2021,24,2021.06.06,2021.06.12,37,Blueming,아이유 (IU),Love poem,,
37,2021,24,2021.06.06,2021.06.12,38,에잇 (Prod.&Feat. SUGA of BTS),아이유 (IU),에잇,,
38,2021,24,2021.06.06,2021.06.12,39,내사람,SG 워너비,The Precious History,,
39,2021,24,2021.06.06,2021.06.12,40,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,,
40,2021,24,2021.06.06,2021.06.12,41,그냥 안아달란 말야,다비치,그냥 안아달란 말야,,
41,2021,24,2021.06.06,2021.06.12,42,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",쇼미더머니 9 Episode 1,,
42,2021,24,2021.06.06,2021.06.12,43,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST,,
43,2021,24,2021.06.06,2021.06.12,44,Off My Face,Justin Bieber,Justice,,
44,2021,24,2021.06.06,2021.06.12,45,Life Goes On,방탄소년단,BE,,
