,year,week_num,start_date,end_date,rank,music,singer,album
0,2013,50,2013.12.08,2013.12.14,1,이별남녀,"서인국, 지아 (Zia)",이별남녀
1,2013,50,2013.12.08,2013.12.14,2,12월의 기적 (Miracles in December),EXO,겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`
2,2013,50,2013.12.08,2013.12.14,3,Special Love,"휘성, 거미",Special Love
3,2013,50,2013.12.08,2013.12.14,4,행복한 나를,김예림 (투개월),응답하라1994 OST Part 5
4,2013,50,2013.12.08,2013.12.14,5,너 밖에 몰라 (One Way Love),효린,LOVE & HATE
5,2013,50,2013.12.08,2013.12.14,6,그리워해요,2NE1 (투애니 원),그리워해요
6,2013,50,2013.12.08,2013.12.14,7,코끝에 겨울,어반 자카파 (Urban Zakapa),(03)
7,2013,50,2013.12.08,2013.12.14,8,마음으로만,박정현,상속자들 OST Part 8
8,2013,50,2013.12.08,2013.12.14,9,해바라기,이해리,불후의 명곡2 – 전설을 노래하다 (박상민편)
9,2013,50,2013.12.08,2013.12.14,10,너에게,성시경,응답하라 1994 OST Part 2
10,2013,50,2013.12.08,2013.12.14,11,이별식탁 (Feat. 산체스),산이 (San E),`Not` Based On The True Story
11,2013,50,2013.12.08,2013.12.14,12,잊혀진다는 거,노을,흔적
12,2013,50,2013.12.08,2013.12.14,13,가질 수 없는 너,하이니 (Hi.ni),응답하라 1994 OST Part 4
13,2013,50,2013.12.08,2013.12.14,14,편지,다비치,DAVICHI CODE
14,2013,50,2013.12.08,2013.12.14,15,Lonely,효린,LOVE & HATE
15,2013,50,2013.12.08,2013.12.14,16,아픈 사랑,이민호,상속자들 OST Part 9
16,2013,50,2013.12.08,2013.12.14,17,괜찮다,윤하,Subsonic
17,2013,50,2013.12.08,2013.12.14,18,향기만 남아,허각,Reminisce
18,2013,50,2013.12.08,2013.12.14,19,나 어떡해,티아라 (T-ara),Again 1977
19,2013,50,2013.12.08,2013.12.14,20,Hush,miss A,Hush
20,2013,50,2013.12.08,2013.12.14,21,거짓말 거짓말 거짓말,이적,고독의 의미
21,2013,50,2013.12.08,2013.12.14,22,없어 (Feat. 이루펀트),윤하,Subsonic
22,2013,50,2013.12.08,2013.12.14,23,꾸리스마스,크레용팝 (Crayon Pop),꾸리스마스
23,2013,50,2013.12.08,2013.12.14,24,글루 (Glue),나인 뮤지스 (Nine Muses),Glue
24,2013,50,2013.12.08,2013.12.14,25,저주인형,빅스 (VIXX),VOODOO
25,2013,50,2013.12.08,2013.12.14,26,It`s YOU,박효신,미래의 선택 OST Part 4
26,2013,50,2013.12.08,2013.12.14,27,꽁꽁,신보라,꽁꽁
27,2013,50,2013.12.08,2013.12.14,28,눈물이 맘을 훔쳐서,에일리 (Ailee),비밀 OST Part 5
28,2013,50,2013.12.08,2013.12.14,29,DOOM DADA,T.O.P,DOOM DADA
29,2013,50,2013.12.08,2013.12.14,30,링가 링가 (RINGA LINGA),태양,RINGA LINGA
30,2013,50,2013.12.08,2013.12.14,31,또 운다,문명진,상속자들 OST Part 6
31,2013,50,2013.12.08,2013.12.14,32,스토커 (Stalker) (Feat. 매드클라운),효린,LOVE & HATE
32,2013,50,2013.12.08,2013.12.14,33,크리스마스 노래,큐브 아티스트,크리스마스 노래
33,2013,50,2013.12.08,2013.12.14,34,내일은 없어,트러블메이커 (Trouble Maker),Chemistry
34,2013,50,2013.12.08,2013.12.14,35,몇번이고 (Feat. 박지윤),스윗소로우(Sweet Sorrow),스윗 소로우 겨울 프로젝트 싱글 `몇번이고`
35,2013,50,2013.12.08,2013.12.14,36,다르다는 것,어반 자카파 (Urban Zakapa),(03)
36,2013,50,2013.12.08,2013.12.14,37,후회할거야,2am,NOCTURNE
