,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2022,32,2022.07.31,2022.08.06,1,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집,,
1,2022,32,2022.07.31,2022.08.06,2,보고싶었어,WSG워너비 (4FIRE),WSG워너비 1집,,
2,2022,32,2022.07.31,2022.08.06,3,LOVE DIVE,IVE (아이브),LOVE DIVE,,
3,2022,32,2022.07.31,2022.08.06,4,POP!,나연 (TWICE),IM NAYEON,,
4,2022,32,2022.07.31,2022.08.06,5,SNEAKERS,ITZY (있지),CHECKMATE,,
5,2022,32,2022.07.31,2022.08.06,6,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),정이라고 하자,,
6,2022,32,2022.07.31,2022.08.06,7,That That (prod. & feat. SUGA of BTS),싸이 (Psy),싸다9,,
7,2022,32,2022.07.31,2022.08.06,8,Girls,aespa,Girls - The 2nd Mini Album,,
8,2022,32,2022.07.31,2022.08.06,9,나의 X에게,경서,나의 X에게,,
9,2022,32,2022.07.31,2022.08.06,10,TOMBOY,(여자)아이들,I NEVER DIE,,
10,2022,32,2022.07.31,2022.08.06,11,우리들의 블루스,임영웅,IM HERO,,
11,2022,32,2022.07.31,2022.08.06,12,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙),,
12,2022,32,2022.07.31,2022.08.06,13,그라데이션,10cm,5.3,,
13,2022,32,2022.07.31,2022.08.06,14,Attention,NewJeans,NewJeans 1st EP `New Jeans`,,
14,2022,32,2022.07.31,2022.08.06,15,다시 만날 수 있을까,임영웅,IM HERO,,
15,2022,32,2022.07.31,2022.08.06,16,도깨비불 (Illusion),aespa,Girls - The 2nd Mini Album,,
16,2022,32,2022.07.31,2022.08.06,17,Love story,볼빨간사춘기,Seoul,,
17,2022,32,2022.07.31,2022.08.06,18,FEARLESS,LE SSERAFIM (르세라핌),FEARLESS,,
18,2022,32,2022.07.31,2022.08.06,19,무지개,임영웅,IM HERO,,
19,2022,32,2022.07.31,2022.08.06,20,LOVE me,BE`O (비오),LOVE me,,
20,2022,32,2022.07.31,2022.08.06,21,Clink Clink (클링 클링),WSG워너비 (오아시소),WSG워너비 1집,,
21,2022,32,2022.07.31,2022.08.06,22,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,,
22,2022,32,2022.07.31,2022.08.06,23,내가 아니라도,주호,내가 아니라도,,
23,2022,32,2022.07.31,2022.08.06,24,취중고백,김민석,취중고백,,
24,2022,32,2022.07.31,2022.08.06,25,봄여름가을겨울 (Still Life),BIGBANG (빅뱅),봄여름가을겨울 (Still Life),,
25,2022,32,2022.07.31,2022.08.06,26,열이올라요 (Heart Burn),선미,열이올라요 (Heart Burn),,
26,2022,32,2022.07.31,2022.08.06,27,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`,,
27,2022,32,2022.07.31,2022.08.06,28,ELEVEN,IVE (아이브),ELEVEN,,
28,2022,32,2022.07.31,2022.08.06,29,Feel My Rhythm,레드벨벳(Red Velvet),`The ReVe Festival 2022 - Feel My Rhythm`,,
29,2022,32,2022.07.31,2022.08.06,30,I LOVE U,위너(WINNER),HOLIDAY,,
30,2022,32,2022.07.31,2022.08.06,31,신호등,이무진,신호등,,
31,2022,32,2022.07.31,2022.08.06,32,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),,
32,2022,32,2022.07.31,2022.08.06,33,Stay,"The Kid LAROI, Justin Bieber",Stay,,
33,2022,32,2022.07.31,2022.08.06,34,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈),이석훈,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST,,
34,2022,32,2022.07.31,2022.08.06,35,That`s Hilarious,Charlie Puth,That`s Hilarious,,
35,2022,32,2022.07.31,2022.08.06,36,아무래도 난,주시크 (Joosiq),아무래도 난,,
36,2022,32,2022.07.31,2022.08.06,37,Left and Right (Feat. Jung Kook of BTS),"Charlie Puth, 정국, 방탄소년단",Left and Right,,
37,2022,32,2022.07.31,2022.08.06,38,Next Level,aespa,Next Level,,
38,2022,32,2022.07.31,2022.08.06,39,너의 모든 순간,성시경,별에서 온 그대 OST Part 7,,
39,2022,32,2022.07.31,2022.08.06,40,INVU,태연 (TAEYEON),INVU - The 3rd Album,,
40,2022,32,2022.07.31,2022.08.06,41,GANADARA (Feat. 아이유),박재범,GANADARA,,
41,2022,32,2022.07.31,2022.08.06,42,듣고 싶을까,MSG워너비(M.O.M),듣고 싶을까,,
42,2022,32,2022.07.31,2022.08.06,43,늦은 밤 헤어지긴 너무 아쉬워,케이시 (Kassy),LOVE & HATE,,
43,2022,32,2022.07.31,2022.08.06,44,Weekend,태연 (TAEYEON),Weekend,,
44,2022,32,2022.07.31,2022.08.06,45,Sparkling,청하,Bare&Rare Pt.1,,
45,2022,32,2022.07.31,2022.08.06,46,SMILEY (Feat. BIBI),YENA(최예나),SMiLEY,,
46,2022,32,2022.07.31,2022.08.06,47,BEAUTIFUL MONSTER,STAYC(스테이씨),WE NEED LOVE,,
47,2022,32,2022.07.31,2022.08.06,48,해요 (2022),#안녕,해요 (2022),,
48,2022,32,2022.07.31,2022.08.06,49,_WORLD,세븐틴,4th Album Repackage `SECTOR 17`,,
49,2022,32,2022.07.31,2022.08.06,50,MY BAG,(여자)아이들,I NEVER DIE,,
50,2022,32,2022.07.31,2022.08.06,51,사랑이야,케이시 (Kassy),사랑이야,,
51,2022,32,2022.07.31,2022.08.06,52,주마등,김호중,PANORAMA,,
52,2022,32,2022.07.31,2022.08.06,53,팡파레,다비치,Season Note,,
53,2022,32,2022.07.31,2022.08.06,54,약속 [約束],김호중,PANORAMA,,
54,2022,32,2022.07.31,2022.08.06,55,Dynamite,방탄소년단,Dynamite,,
55,2022,32,2022.07.31,2022.08.06,56,드라마,아이유 (IU),조각집,,
56,2022,32,2022.07.31,2022.08.06,57,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo,쇼미더머니 10 Episode 2,,
