,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2022,49,2022.11.27,2022.12.03,1,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`,,
1,2022,49,2022.11.27,2022.12.03,2,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE,,
2,2022,49,2022.11.27,2022.12.03,3,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`,,
3,2022,49,2022.11.27,2022.12.03,4,Nxde,(여자)아이들,I love,,
4,2022,49,2022.11.27,2022.12.03,5,After LIKE,IVE (아이브),After LIKE,,
5,2022,49,2022.11.27,2022.12.03,6,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션),,
6,2022,49,2022.11.27,2022.12.03,7,London Boy,임영웅,Polaroid,,
7,2022,49,2022.11.27,2022.12.03,8,Polaroid,임영웅,Polaroid,,
8,2022,49,2022.11.27,2022.12.03,9,Attention,NewJeans,NewJeans 1st EP `New Jeans`,,
9,2022,49,2022.11.27,2022.12.03,10,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour,,
10,2022,49,2022.11.27,2022.12.03,11,LOVE DIVE,IVE (아이브),LOVE DIVE,,
11,2022,49,2022.11.27,2022.12.03,12,Monologue,테이 (Tei),Monologue,,
12,2022,49,2022.11.27,2022.12.03,13,Shut Down,BLACKPINK,BORN PINK,,
13,2022,49,2022.11.27,2022.12.03,14,Dreamers (Feat. FIFA Sound),"정국, 방탄소년단",Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],,
14,2022,49,2022.11.27,2022.12.03,15,Pink Venom,BLACKPINK,Pink Venom,,
15,2022,49,2022.11.27,2022.12.03,16,자격지심 (Feat. ZICO),BE`O (비오),FIVE SENSES,,
16,2022,49,2022.11.27,2022.12.03,17,딱 10CM만,"10cm, BIG Naughty (서동현)",딱 10CM만,,
17,2022,49,2022.11.27,2022.12.03,18,해요 (2022),#안녕,해요 (2022),,
18,2022,49,2022.11.27,2022.12.03,19,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집,,
19,2022,49,2022.11.27,2022.12.03,20,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,,
20,2022,49,2022.11.27,2022.12.03,21,FEARLESS,LE SSERAFIM (르세라핌),FEARLESS,,
21,2022,49,2022.11.27,2022.12.03,22,너의 모든 순간,성시경,별에서 온 그대 OST Part 7,,
22,2022,49,2022.11.27,2022.12.03,23,Birthday,레드벨벳(Red Velvet),‘The ReVe Festival 2022 - Birthday’,,
23,2022,49,2022.11.27,2022.12.03,24,그라데이션,10cm,5.3,,
24,2022,49,2022.11.27,2022.12.03,25,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙),,
25,2022,49,2022.11.27,2022.12.03,26,TOMBOY,(여자)아이들,I NEVER DIE,,
26,2022,49,2022.11.27,2022.12.03,27,내가 아니라도,주호,내가 아니라도,,
27,2022,49,2022.11.27,2022.12.03,28,나의 X에게,경서,나의 X에게,,
28,2022,49,2022.11.27,2022.12.03,29,Cookie,NewJeans,NewJeans 1st EP `New Jeans`,,
29,2022,49,2022.11.27,2022.12.03,30,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),정이라고 하자,,
30,2022,49,2022.11.27,2022.12.03,31,우린 그렇게 사랑해서,"강민경, 잔나비",우린 그렇게 사랑해서,,
31,2022,49,2022.11.27,2022.12.03,32,취중고백,김민석,취중고백,,
32,2022,49,2022.11.27,2022.12.03,33,ELEVEN,IVE (아이브),ELEVEN,,
33,2022,49,2022.11.27,2022.12.03,34,That`s Hilarious,Charlie Puth,That`s Hilarious,,
34,2022,49,2022.11.27,2022.12.03,35,보고싶었어,WSG워너비 (4FIRE),WSG워너비 1집,,
35,2022,49,2022.11.27,2022.12.03,36,첫사랑,백아,첫사랑,,
36,2022,49,2022.11.27,2022.12.03,37,WHEN I MOVE,카라 (KARA),MOVE AGAIN,,
37,2022,49,2022.11.27,2022.12.03,38,주저하는 연인들을 위해,잔나비,전설,,
38,2022,49,2022.11.27,2022.12.03,39,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),,
39,2022,49,2022.11.27,2022.12.03,40,Snowman,Sia,Snowman,,
40,2022,49,2022.11.27,2022.12.03,41,떠나보낼 준비해 둘걸 그랬어,임한별,떠나보낼 준비해 둘걸 그랬어,,
41,2022,49,2022.11.27,2022.12.03,42,LOVE me,BE`O (비오),LOVE me,,
42,2022,49,2022.11.27,2022.12.03,43,That That (prod. & feat. SUGA of BTS),싸이 (Psy),싸다9,,
43,2022,49,2022.11.27,2022.12.03,44,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
44,2022,49,2022.11.27,2022.12.03,45,FOREVER 1,소녀시대,FOREVER 1 - The 7th Album,,
45,2022,49,2022.11.27,2022.12.03,46,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,PROTOTYPE RESEARCH #0063,,
46,2022,49,2022.11.27,2022.12.03,47,Stay,"The Kid LAROI, Justin Bieber",Stay,,
47,2022,49,2022.11.27,2022.12.03,48,도깨비불 (Illusion),aespa,Girls - The 2nd Mini Album,,
48,2022,49,2022.11.27,2022.12.03,49,All I Want For Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),,
49,2022,49,2022.11.27,2022.12.03,50,우리들의 블루스,임영웅,IM HERO,,
50,2022,49,2022.11.27,2022.12.03,51,고백연습,경서,고백연습,,
51,2022,49,2022.11.27,2022.12.03,52,새벽에 걸려온 너의 전화는,한동근,미련을 말하는,,
52,2022,49,2022.11.27,2022.12.03,53,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),,
53,2022,49,2022.11.27,2022.12.03,54,SNEAKERS,ITZY (있지),CHECKMATE,,
54,2022,49,2022.11.27,2022.12.03,55,오르트구름,윤하,YOUNHA 6th Album `END THEORY`,,
55,2022,49,2022.11.27,2022.12.03,56,Love story,볼빨간사춘기,Seoul,,
56,2022,49,2022.11.27,2022.12.03,57,Santa Tell Me,Ariana Grande,Santa Tell Me,,
57,2022,49,2022.11.27,2022.12.03,58,Feel My Rhythm,레드벨벳(Red Velvet),`The ReVe Festival 2022 - Feel My Rhythm`,,
58,2022,49,2022.11.27,2022.12.03,59,I Don`t Think That I Like Her,Charlie Puth,CHARLIE,,
59,2022,49,2022.11.27,2022.12.03,60,LAW (Prod. Czaer),"윤미래, 비비(BIBI)",스트릿 맨 파이터(SMF) Original Vol.3 (계급미션),,
60,2022,49,2022.11.27,2022.12.03,61,사랑한다고 말해줘,탑현,사랑한다고 말해줘,,
61,2022,49,2022.11.27,2022.12.03,62,드라마,아이유 (IU),조각집,,
62,2022,49,2022.11.27,2022.12.03,63,POP!,나연 (TWICE),IM NAYEON,,
63,2022,49,2022.11.27,2022.12.03,64,스티커 사진,21학번,스티커 사진,,
64,2022,49,2022.11.27,2022.12.03,65,Left and Right (Feat. Jung Kook of BTS),"Charlie Puth, 정국, 방탄소년단",Left and Right,,
