,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2022,31,2022.07.24,2022.07.30,1,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집,,
1,2022,31,2022.07.24,2022.07.30,2,보고싶었어,WSG워너비 (4FIRE),WSG워너비 1집,,
2,2022,31,2022.07.24,2022.07.30,3,LOVE DIVE,IVE (아이브),LOVE DIVE,,
3,2022,31,2022.07.24,2022.07.30,4,POP!,나연 (TWICE),IM NAYEON,,
4,2022,31,2022.07.24,2022.07.30,5,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),정이라고 하자,,
5,2022,31,2022.07.24,2022.07.30,6,That That (prod. & feat. SUGA of BTS),싸이 (Psy),싸다9,,
6,2022,31,2022.07.24,2022.07.30,7,TOMBOY,(여자)아이들,I NEVER DIE,,
7,2022,31,2022.07.24,2022.07.30,8,나의 X에게,경서,나의 X에게,,
8,2022,31,2022.07.24,2022.07.30,9,Girls,aespa,Girls - The 2nd Mini Album,,
9,2022,31,2022.07.24,2022.07.30,10,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙),,
10,2022,31,2022.07.24,2022.07.30,11,우리들의 블루스,임영웅,IM HERO,,
11,2022,31,2022.07.24,2022.07.30,12,그라데이션,10cm,5.3,,
12,2022,31,2022.07.24,2022.07.30,13,SNEAKERS,ITZY (있지),CHECKMATE,,
13,2022,31,2022.07.24,2022.07.30,14,다시 만날 수 있을까,임영웅,IM HERO,,
14,2022,31,2022.07.24,2022.07.30,15,Clink Clink (클링 클링),WSG워너비 (오아시소),WSG워너비 1집,,
15,2022,31,2022.07.24,2022.07.30,16,Love story,볼빨간사춘기,Seoul,,
16,2022,31,2022.07.24,2022.07.30,17,FEARLESS,LE SSERAFIM (르세라핌),FEARLESS,,
17,2022,31,2022.07.24,2022.07.30,18,LOVE me,BE`O (비오),LOVE me,,
