,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2022,05,2022.01.23,2022.01.29,1,취중고백,김민석,취중고백,,
1,2022,05,2022.01.23,2022.01.29,2,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo,쇼미더머니 10 Episode 2,,
2,2022,05,2022.01.23,2022.01.29,3,ELEVEN,IVE (아이브),ELEVEN,,
3,2022,05,2022.01.23,2022.01.29,4,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,,
4,2022,05,2022.01.23,2022.01.29,5,리무진 (Feat. MINO) (Prod. GRAY),BE`O (비오),쇼미더머니 10 Episode 3,,
5,2022,05,2022.01.23,2022.01.29,6,Counting Stars (Feat. Beenzino),BE`O (비오),Counting Stars,,
6,2022,05,2022.01.23,2022.01.29,7,겨울잠,아이유 (IU),조각집,,
7,2022,05,2022.01.23,2022.01.29,8,Step Back,GOT the beat,Step Back,,
8,2022,05,2022.01.23,2022.01.29,9,Dreams Come True,aespa,Dreams Come True - SM STATION,,
9,2022,05,2022.01.23,2022.01.29,10,눈이 오잖아 (Feat.헤이즈),이무진,눈이 오잖아,,
10,2022,05,2022.01.23,2022.01.29,11,Can`t Control Myself,태연 (TAEYEON),Can`t Control Myself,,
11,2022,05,2022.01.23,2022.01.29,12,드라마,아이유 (IU),조각집,,
12,2022,05,2022.01.23,2022.01.29,13,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),,
13,2022,05,2022.01.23,2022.01.29,14,Stay,"The Kid LAROI, Justin Bieber",Stay,,
14,2022,05,2022.01.23,2022.01.29,15,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식(Basick),쇼미더머니 10 Episode 3,,
15,2022,05,2022.01.23,2022.01.29,16,신호등,이무진,신호등,,
16,2022,05,2022.01.23,2022.01.29,17,호랑수월가,탑현,호랑수월가,,
17,2022,05,2022.01.23,2022.01.29,18,strawberry moon,아이유 (IU),strawberry moon,,
18,2022,05,2022.01.23,2022.01.29,19,Next Level,aespa,Next Level,,
19,2022,05,2022.01.23,2022.01.29,20,Christmas Tree,V,그 해 우리는 OST Part.5,,
20,2022,05,2022.01.23,2022.01.29,21,우리가 헤어져야 했던 이유,비비(BIBI),그 해 우리는 OST Part.2,,
21,2022,05,2022.01.23,2022.01.29,22,Savage,aespa,Savage - The 1st Mini Album,,
22,2022,05,2022.01.23,2022.01.29,23,서랍,10cm,그 해 우리는 OST Part.1,,
23,2022,05,2022.01.23,2022.01.29,24,언덕나무,이승윤,그 해 우리는 OST Part.7,,
24,2022,05,2022.01.23,2022.01.29,25,흰눈,먼데이 키즈 (Monday Kiz),흰눈,,
25,2022,05,2022.01.23,2022.01.29,26,불협화음 (Feat. AKMU) (Prod. GRAY),Mudd the student,쇼미더머니 10 Semi Final,,
26,2022,05,2022.01.23,2022.01.29,27,너를 생각해,주시크 (Joosiq),너를 생각해,,
27,2022,05,2022.01.23,2022.01.29,28,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO(파테코)",OHAYO MY NIGHT,,
28,2022,05,2022.01.23,2022.01.29,29,abcdefu,GAYLE,abcdefu,,
29,2022,05,2022.01.23,2022.01.29,30,네가 없는 밤 (Feat. ASH ISLAND) (Prod. GRAY),BE`O (비오),쇼미더머니 10 Final,,
30,2022,05,2022.01.23,2022.01.29,31,문득,BE`O (비오),Bipolar,,
31,2022,05,2022.01.23,2022.01.29,32,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집,,
32,2022,05,2022.01.23,2022.01.29,33,Butter,방탄소년단,Butter,,
33,2022,05,2022.01.23,2022.01.29,34,쉬어 (Feat. MINO) (Prod. GRAY),"아넌딜라이트(Anandelight) , unofficialboyy , BE′O (비오) , 지구인 , Mudd the student",쇼미더머니 10 Episode 1,,
34,2022,05,2022.01.23,2022.01.29,35,이별후회,김나영,그 해 우리는 OST Part.4,,
35,2022,05,2022.01.23,2022.01.29,36,낙하 (with 아이유),AKMU (악뮤),NEXT EPISODE,,
36,2022,05,2022.01.23,2022.01.29,37,여름비,샘김,그 해 우리는 OST Part.8,,
37,2022,05,2022.01.23,2022.01.29,38,Celebrity,아이유 (IU),Celebrity,,
38,2022,05,2022.01.23,2022.01.29,39,Wake Up (Prod. 코드 쿤스트),"개코 , Ourealgoat (아우릴고트) , SINCE , 안병웅 , Tabber , 조광일",쇼미더머니 10 Episode 1,,
39,2022,05,2022.01.23,2022.01.29,40,사랑이 아니었다고 말하지 마요,이예준,사랑이 아니었다고 말하지 마요,,
40,2022,05,2022.01.23,2022.01.29,41,Weekend,태연 (TAEYEON),Weekend,,
41,2022,05,2022.01.23,2022.01.29,42,Dynamite,방탄소년단,Dynamite,,
42,2022,05,2022.01.23,2022.01.29,43,Permission to Dance,방탄소년단,Butter / Permission to Dance,,
43,2022,05,2022.01.23,2022.01.29,44,My Universe,"Coldplay, 방탄소년단",My Universe,,
