,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2022,45,2022.10.30,2022.11.05,1,Nxde,(여자)아이들,I love,,
1,2022,45,2022.10.30,2022.11.05,2,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`,,
2,2022,45,2022.10.30,2022.11.05,3,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션),,
3,2022,45,2022.10.30,2022.11.05,4,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE,,
4,2022,45,2022.10.30,2022.11.05,5,After LIKE,IVE (아이브),After LIKE,,
5,2022,45,2022.10.30,2022.11.05,6,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`,,
6,2022,45,2022.10.30,2022.11.05,7,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour,,
7,2022,45,2022.10.30,2022.11.05,8,Attention,NewJeans,NewJeans 1st EP `New Jeans`,,
8,2022,45,2022.10.30,2022.11.05,9,Monologue,테이 (Tei),Monologue,,
9,2022,45,2022.10.30,2022.11.05,10,Shut Down,BLACKPINK,BORN PINK,,
10,2022,45,2022.10.30,2022.11.05,11,LOVE DIVE,IVE (아이브),LOVE DIVE,,
11,2022,45,2022.10.30,2022.11.05,12,Pink Venom,BLACKPINK,Pink Venom,,
12,2022,45,2022.10.30,2022.11.05,13,딱 10CM만,"10cm, BIG Naughty (서동현)",딱 10CM만,,
13,2022,45,2022.10.30,2022.11.05,14,자격지심 (Feat. ZICO),BE`O (비오),FIVE SENSES,,
14,2022,45,2022.10.30,2022.11.05,15,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집,,
15,2022,45,2022.10.30,2022.11.05,16,그라데이션,10cm,5.3,,
16,2022,45,2022.10.30,2022.11.05,17,우린 그렇게 사랑해서,"강민경, 잔나비",우린 그렇게 사랑해서,,
17,2022,45,2022.10.30,2022.11.05,18,TOMBOY,(여자)아이들,I NEVER DIE,,
18,2022,45,2022.10.30,2022.11.05,19,Cookie,NewJeans,NewJeans 1st EP `New Jeans`,,
19,2022,45,2022.10.30,2022.11.05,20,해요 (2022),#안녕,해요 (2022),,
20,2022,45,2022.10.30,2022.11.05,21,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙),,
21,2022,45,2022.10.30,2022.11.05,22,나의 X에게,경서,나의 X에게,,
22,2022,45,2022.10.30,2022.11.05,23,FEARLESS,LE SSERAFIM (르세라핌),FEARLESS,,
23,2022,45,2022.10.30,2022.11.05,24,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),정이라고 하자,,
24,2022,45,2022.10.30,2022.11.05,25,내가 아니라도,주호,내가 아니라도,,
25,2022,45,2022.10.30,2022.11.05,26,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,,
26,2022,45,2022.10.30,2022.11.05,27,보고싶었어,WSG워너비 (4FIRE),WSG워너비 1집,,
27,2022,45,2022.10.30,2022.11.05,28,너의 모든 순간,성시경,별에서 온 그대 OST Part 7,,
28,2022,45,2022.10.30,2022.11.05,29,FOREVER 1,소녀시대,FOREVER 1 - The 7th Album,,
29,2022,45,2022.10.30,2022.11.05,30,That`s Hilarious,Charlie Puth,That`s Hilarious,,
30,2022,45,2022.10.30,2022.11.05,31,ELEVEN,IVE (아이브),ELEVEN,,
31,2022,45,2022.10.30,2022.11.05,32,취중고백,김민석,취중고백,,
32,2022,45,2022.10.30,2022.11.05,33,LOVE me,BE`O (비오),LOVE me,,
33,2022,45,2022.10.30,2022.11.05,34,LAW (Prod. Czaer),"윤미래, 비비(BIBI)",스트릿 맨 파이터(SMF) Original Vol.3 (계급미션),,
34,2022,45,2022.10.30,2022.11.05,35,That That (prod. & feat. SUGA of BTS),싸이 (Psy),싸다9,,
35,2022,45,2022.10.30,2022.11.05,36,SNEAKERS,ITZY (있지),CHECKMATE,,
36,2022,45,2022.10.30,2022.11.05,37,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),,
37,2022,45,2022.10.30,2022.11.05,38,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,PROTOTYPE RESEARCH #0063,,
