,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2022,48,2022.11.20,2022.11.26,1,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`,,
1,2022,48,2022.11.20,2022.11.26,2,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE,,
2,2022,48,2022.11.20,2022.11.26,3,Nxde,(여자)아이들,I love,,
3,2022,48,2022.11.20,2022.11.26,4,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`,,
4,2022,48,2022.11.20,2022.11.26,5,London Boy,임영웅,Polaroid,,
5,2022,48,2022.11.20,2022.11.26,6,After LIKE,IVE (아이브),After LIKE,,
6,2022,48,2022.11.20,2022.11.26,7,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션),,
7,2022,48,2022.11.20,2022.11.26,8,Polaroid,임영웅,Polaroid,,
8,2022,48,2022.11.20,2022.11.26,9,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour,,
9,2022,48,2022.11.20,2022.11.26,10,Attention,NewJeans,NewJeans 1st EP `New Jeans`,,
10,2022,48,2022.11.20,2022.11.26,11,Monologue,테이 (Tei),Monologue,,
11,2022,48,2022.11.20,2022.11.26,12,LOVE DIVE,IVE (아이브),LOVE DIVE,,
12,2022,48,2022.11.20,2022.11.26,13,Shut Down,BLACKPINK,BORN PINK,,
13,2022,48,2022.11.20,2022.11.26,14,Dreamers (Feat. FIFA Sound),"정국, 방탄소년단",Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],,
14,2022,48,2022.11.20,2022.11.26,15,Pink Venom,BLACKPINK,Pink Venom,,
15,2022,48,2022.11.20,2022.11.26,16,자격지심 (Feat. ZICO),BE`O (비오),FIVE SENSES,,
16,2022,48,2022.11.20,2022.11.26,17,딱 10CM만,"10cm, BIG Naughty (서동현)",딱 10CM만,,
17,2022,48,2022.11.20,2022.11.26,18,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집,,
18,2022,48,2022.11.20,2022.11.26,19,해요 (2022),#안녕,해요 (2022),,
19,2022,48,2022.11.20,2022.11.26,20,그라데이션,10cm,5.3,,
20,2022,48,2022.11.20,2022.11.26,21,FEARLESS,LE SSERAFIM (르세라핌),FEARLESS,,
21,2022,48,2022.11.20,2022.11.26,22,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,,
22,2022,48,2022.11.20,2022.11.26,23,TOMBOY,(여자)아이들,I NEVER DIE,,
23,2022,48,2022.11.20,2022.11.26,24,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙),,
24,2022,48,2022.11.20,2022.11.26,25,너의 모든 순간,성시경,별에서 온 그대 OST Part 7,,
25,2022,48,2022.11.20,2022.11.26,26,나의 X에게,경서,나의 X에게,,
26,2022,48,2022.11.20,2022.11.26,27,우린 그렇게 사랑해서,"강민경, 잔나비",우린 그렇게 사랑해서,,
27,2022,48,2022.11.20,2022.11.26,28,내가 아니라도,주호,내가 아니라도,,
28,2022,48,2022.11.20,2022.11.26,29,Cookie,NewJeans,NewJeans 1st EP `New Jeans`,,
29,2022,48,2022.11.20,2022.11.26,30,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),정이라고 하자,,
30,2022,48,2022.11.20,2022.11.26,31,ELEVEN,IVE (아이브),ELEVEN,,
31,2022,48,2022.11.20,2022.11.26,32,That`s Hilarious,Charlie Puth,That`s Hilarious,,
32,2022,48,2022.11.20,2022.11.26,33,보고싶었어,WSG워너비 (4FIRE),WSG워너비 1집,,
33,2022,48,2022.11.20,2022.11.26,34,취중고백,김민석,취중고백,,
34,2022,48,2022.11.20,2022.11.26,35,주저하는 연인들을 위해,잔나비,전설,,
35,2022,48,2022.11.20,2022.11.26,36,첫사랑,백아,첫사랑,,
36,2022,48,2022.11.20,2022.11.26,37,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),,
37,2022,48,2022.11.20,2022.11.26,38,LOVE me,BE`O (비오),LOVE me,,
