,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2022,30,2022.07.17,2022.07.23,1,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집,,
1,2022,30,2022.07.17,2022.07.23,2,보고싶었어,WSG워너비 (4FIRE),WSG워너비 1집,,
2,2022,30,2022.07.17,2022.07.23,3,LOVE DIVE,IVE (아이브),LOVE DIVE,,
3,2022,30,2022.07.17,2022.07.23,4,_WORLD,세븐틴,4th Album Repackage `SECTOR 17`,,
4,2022,30,2022.07.17,2022.07.23,5,POP!,나연 (TWICE),IM NAYEON,,
5,2022,30,2022.07.17,2022.07.23,6,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),정이라고 하자,,
6,2022,30,2022.07.17,2022.07.23,7,TOMBOY,(여자)아이들,I NEVER DIE,,
7,2022,30,2022.07.17,2022.07.23,8,That That (prod. & feat. SUGA of BTS),싸이 (Psy),싸다9,,
8,2022,30,2022.07.17,2022.07.23,9,나의 X에게,경서,나의 X에게,,
9,2022,30,2022.07.17,2022.07.23,10,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙),,
10,2022,30,2022.07.17,2022.07.23,11,Girls,aespa,Girls - The 2nd Mini Album,,
11,2022,30,2022.07.17,2022.07.23,12,우리들의 블루스,임영웅,IM HERO,,
12,2022,30,2022.07.17,2022.07.23,13,Clink Clink (클링 클링),WSG워너비 (오아시소),WSG워너비 1집,,
13,2022,30,2022.07.17,2022.07.23,14,다시 만날 수 있을까,임영웅,IM HERO,,
14,2022,30,2022.07.17,2022.07.23,15,그라데이션,10cm,5.3,,
15,2022,30,2022.07.17,2022.07.23,16,무지개,임영웅,IM HERO,,
16,2022,30,2022.07.17,2022.07.23,17,LOVE me,BE`O (비오),LOVE me,,
17,2022,30,2022.07.17,2022.07.23,18,FEARLESS,LE SSERAFIM (르세라핌),FEARLESS,,
18,2022,30,2022.07.17,2022.07.23,19,봄여름가을겨울 (Still Life),BIGBANG (빅뱅),봄여름가을겨울 (Still Life),,
19,2022,30,2022.07.17,2022.07.23,20,Love story,볼빨간사춘기,Seoul,,
20,2022,30,2022.07.17,2022.07.23,21,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,,
21,2022,30,2022.07.17,2022.07.23,22,취중고백,김민석,취중고백,,
22,2022,30,2022.07.17,2022.07.23,23,열이올라요 (Heart Burn),선미,열이올라요 (Heart Burn),,
23,2022,30,2022.07.17,2022.07.23,24,내가 아니라도,주호,내가 아니라도,,
24,2022,30,2022.07.17,2022.07.23,25,Feel My Rhythm,레드벨벳(Red Velvet),`The ReVe Festival 2022 - Feel My Rhythm`,,
25,2022,30,2022.07.17,2022.07.23,26,도깨비불 (Illusion),aespa,Girls - The 2nd Mini Album,,
26,2022,30,2022.07.17,2022.07.23,27,신호등,이무진,신호등,,
27,2022,30,2022.07.17,2022.07.23,28,ELEVEN,IVE (아이브),ELEVEN,,
28,2022,30,2022.07.17,2022.07.23,29,SNEAKERS,ITZY (있지),CHECKMATE,,
29,2022,30,2022.07.17,2022.07.23,30,Left and Right (Feat. Jung Kook of BTS),"Charlie Puth, 정국, 방탄소년단",Left and Right,,
30,2022,30,2022.07.17,2022.07.23,31,아무래도 난,주시크 (Joosiq),아무래도 난,,
31,2022,30,2022.07.17,2022.07.23,32,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),,
32,2022,30,2022.07.17,2022.07.23,33,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈),이석훈,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST,,
33,2022,30,2022.07.17,2022.07.23,34,I LOVE U,위너(WINNER),HOLIDAY,,
34,2022,30,2022.07.17,2022.07.23,35,Stay,"The Kid LAROI, Justin Bieber",Stay,,
35,2022,30,2022.07.17,2022.07.23,36,Yet To Come,방탄소년단,Proof,,
36,2022,30,2022.07.17,2022.07.23,37,MY BAG,(여자)아이들,I NEVER DIE,,
37,2022,30,2022.07.17,2022.07.23,38,GANADARA (Feat. 아이유),박재범,GANADARA,,
38,2022,30,2022.07.17,2022.07.23,39,INVU,태연 (TAEYEON),INVU - The 3rd Album,,
39,2022,30,2022.07.17,2022.07.23,40,Next Level,aespa,Next Level,,
40,2022,30,2022.07.17,2022.07.23,41,늦은 밤 헤어지긴 너무 아쉬워,케이시 (Kassy),LOVE & HATE,,
41,2022,30,2022.07.17,2022.07.23,42,듣고 싶을까,MSG워너비(M.O.M),듣고 싶을까,,
42,2022,30,2022.07.17,2022.07.23,43,That`s Hilarious,Charlie Puth,That`s Hilarious,,
43,2022,30,2022.07.17,2022.07.23,44,너의 모든 순간,성시경,별에서 온 그대 OST Part 7,,
44,2022,30,2022.07.17,2022.07.23,45,팡파레,다비치,Season Note,,
45,2022,30,2022.07.17,2022.07.23,46,Weekend,태연 (TAEYEON),Weekend,,
46,2022,30,2022.07.17,2022.07.23,47,HOT,세븐틴,4th Album `Face the Sun`,,
47,2022,30,2022.07.17,2022.07.23,48,SMILEY (Feat. BIBI),YENA(최예나),SMiLEY,,
48,2022,30,2022.07.17,2022.07.23,49,Sparkling,청하,Bare&Rare Pt.1,,
49,2022,30,2022.07.17,2022.07.23,50,드라마,아이유 (IU),조각집,,
50,2022,30,2022.07.17,2022.07.23,51,Dynamite,방탄소년단,Dynamite,,
51,2022,30,2022.07.17,2022.07.23,52,너를 생각해,주시크 (Joosiq),너를 생각해,,
52,2022,30,2022.07.17,2022.07.23,53,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo,쇼미더머니 10 Episode 2,,
53,2022,30,2022.07.17,2022.07.23,54,해요 (2022),#안녕,해요 (2022),,
54,2022,30,2022.07.17,2022.07.23,55,고백하는 취한밤에 (Prod. 2soo),임재현,고백하는 취한밤에,,
55,2022,30,2022.07.17,2022.07.23,56,Butter,방탄소년단,Butter,,
56,2022,30,2022.07.17,2022.07.23,57,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집,,
57,2022,30,2022.07.17,2022.07.23,58,리무진 (Feat. MINO) (Prod. GRAY),BE`O (비오),쇼미더머니 10 Episode 3,,
58,2022,30,2022.07.17,2022.07.23,59,없었던 일로,헤이즈 (Heize),Undo,,
59,2022,30,2022.07.17,2022.07.23,60,strawberry moon,아이유 (IU),strawberry moon,,
60,2022,30,2022.07.17,2022.07.23,61,ZOOM,제시(Jessi),ZOOM,,
61,2022,30,2022.07.17,2022.07.23,62,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),,
62,2022,30,2022.07.17,2022.07.23,63,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
63,2022,30,2022.07.17,2022.07.23,64,Permission to Dance,방탄소년단,Butter / Permission to Dance,,
64,2022,30,2022.07.17,2022.07.23,65,"낭만교향곡 (Feat. CHANGMO, 박재범)",BIG Naughty (서동현),낭만,,
65,2022,30,2022.07.17,2022.07.23,66,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,,
66,2022,30,2022.07.17,2022.07.23,67,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part 4,,
67,2022,30,2022.07.17,2022.07.23,68,Life`s Too Short (English Ver.),aespa,Life`s Too Short,,
68,2022,30,2022.07.17,2022.07.23,69,Celebrity,아이유 (IU),Celebrity,,
69,2022,30,2022.07.17,2022.07.23,70,언제나 사랑해,케이시 (Kassy),조영수 리메이크 프로젝트 Part.2,,
70,2022,30,2022.07.17,2022.07.23,71,라일락,아이유 (IU),5th Album `LILAC`,,
71,2022,30,2022.07.17,2022.07.23,72,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO(파테코)",OHAYO MY NIGHT,,
72,2022,30,2022.07.17,2022.07.23,73,"스물다섯, 스물하나",자우림,"9집 Goodbye, Grief.",,
73,2022,30,2022.07.17,2022.07.23,74,Savage,aespa,Savage - The 1st Mini Album,,
74,2022,30,2022.07.17,2022.07.23,75,눈이 오잖아 (Feat.헤이즈),이무진,눈이 오잖아,,
75,2022,30,2022.07.17,2022.07.23,76,Blueming,아이유 (IU),Love poem,,
76,2022,30,2022.07.17,2022.07.23,77,Bad Habits,Ed Sheeran,Bad Habits,,
77,2022,30,2022.07.17,2022.07.23,78,BEAUTIFUL MONSTER,STAYC(스테이씨),WE NEED LOVE,,
78,2022,30,2022.07.17,2022.07.23,79,Off My Face,Justin Bieber,Justice,,
79,2022,30,2022.07.17,2022.07.23,80,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,,
80,2022,30,2022.07.17,2022.07.23,81,문득,BE`O (비오),Bipolar,,
81,2022,30,2022.07.17,2022.07.23,82,롤린 (Rollin`),브레이브걸스 (Brave Girls),Rollin`,,
82,2022,30,2022.07.17,2022.07.23,83,고백,멜로망스(Melomance),세 번째 `고백`,,
83,2022,30,2022.07.17,2022.07.23,84,호랑수월가,탑현,호랑수월가,,
84,2022,30,2022.07.17,2022.07.23,85,헤픈 우연,헤이즈 (Heize),HAPPEN,,
85,2022,30,2022.07.17,2022.07.23,86,My Universe,"Coldplay, 방탄소년단",My Universe,,
86,2022,30,2022.07.17,2022.07.23,87,봄날,방탄소년단,YOU NEVER WALK ALONE,,
87,2022,30,2022.07.17,2022.07.23,88,그 하루 (Feat. 반하나),주호,그 하루,,
88,2022,30,2022.07.17,2022.07.23,89,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (Maktub),Red Moon : Beyond The Light,,
89,2022,30,2022.07.17,2022.07.23,90,미친 것처럼,V.O.S,아픔을 말하는,,
90,2022,30,2022.07.17,2022.07.23,91,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix,,
91,2022,30,2022.07.17,2022.07.23,92,With you,"지민, 하성운",우리들의 블루스 OST Part 4,,
92,2022,30,2022.07.17,2022.07.23,93,Stay This Way,프로미스나인 (fromis_9),from our Memento Box,,
93,2022,30,2022.07.17,2022.07.23,94,아버지,임영웅,IM HERO,,
94,2022,30,2022.07.17,2022.07.23,95,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL,,
95,2022,30,2022.07.17,2022.07.23,96,돌고 돌아,세븐틴,4th Album Repackage `SECTOR 17`,,
96,2022,30,2022.07.17,2022.07.23,97,Darl+ing,세븐틴,Darl+ing,,
97,2022,30,2022.07.17,2022.07.23,98,RUN2U,STAYC(스테이씨),YOUNG-LUV.COM,,
98,2022,30,2022.07.17,2022.07.23,99,Fallin` Flower (Korean Ver.),세븐틴,4th Album Repackage `SECTOR 17`,,
99,2022,30,2022.07.17,2022.07.23,100,A bientot,임영웅,IM HERO,,
100,2022,30,2022.07.17,2022.07.23,101,손이 참 곱던 그대,임영웅,IM HERO,,
101,2022,30,2022.07.17,2022.07.23,102,CHEERS,세븐틴,4th Album Repackage `SECTOR 17`,,
102,2022,30,2022.07.17,2022.07.23,103,인생찬가,임영웅,IM HERO,,
103,2022,30,2022.07.17,2022.07.23,104,사랑해 진짜,임영웅,IM HERO,,
104,2022,30,2022.07.17,2022.07.23,105,abcdefu,GAYLE,abcdefu,,
105,2022,30,2022.07.17,2022.07.23,106,너에게 꼭 말하고 싶은 게 있어,경서예지,너에게 꼭 말하고 싶은 게 있어,,
106,2022,30,2022.07.17,2022.07.23,107,SEOUL DRIFT,지코 (ZICO),Grown Ass Kid,,
107,2022,30,2022.07.17,2022.07.23,108,이러면 안 될 거 아는데 너 앞에만 서면 나락 (Feat. 10CM),딘딘 (DINDIN),이러면 안 될 거 아는데 너 앞에만 서면 나락,,
108,2022,30,2022.07.17,2022.07.23,109,사랑역,임영웅,IM HERO,,
109,2022,30,2022.07.17,2022.07.23,110,I Ain`t Worried,OneRepublic,Top Gun: Maverick (Music From The Motion Picture) OST,,
110,2022,30,2022.07.17,2022.07.23,111,Counting Stars (Feat. Beenzino),BE`O (비오),Counting Stars,,
111,2022,30,2022.07.17,2022.07.23,112,연애편지,임영웅,IM HERO,,
112,2022,30,2022.07.17,2022.07.23,113,Seoul,볼빨간사춘기,Seoul,,
113,2022,30,2022.07.17,2022.07.23,114,Beatbox,NCT DREAM,Beatbox - The 2nd Album Repackage,,
