Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
26,2,"

Dynamite
방탄소년단 | Dynamite","9,261,600","BIGHIT MUSIC / HYBE
YG PLUS",,
27,30,"

문득
BE`O (비오) | Bipolar","9,066,884","페임어스 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
28,2,"

라일락
아이유 (IU) | 5th Album `LILAC`","8,960,652","EDAM엔터테인먼트
Kakao Entertainment",,
29,2,"

Celebrity
아이유 (IU) | Celebrity","8,903,449","EDAM엔터테인먼트
Kakao Entertainment",,
30,5,"

시간을 거슬러 (낮에 뜨는 달 X 케이윌)
케이윌 (K.Will) | 시간을 거슬러 (낮에 뜨는 달 X 케이윌) OST","8,796,942","TOON STUDIO
Kakao Entertainment",,
31,3,"

DUMB DUMB
전소미 | DUMB DUMB","8,332,513","The Black Label
YG PLUS",,
32,76,"

SCIENTIST
TWICE | Formula of Love: O+T=<3","8,131,743","JYP Entertainment
Dreamus",,
33,4,"

좋아좋아
조정석 | 슬기로운 의사생활 시즌2 OST Part 5","8,051,222","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
34,2,"

찰나가 영원이 될 때 (The Eternal Moment)
마크툽 (Maktub) | Red Moon : Beyond The Light","7,980,863","MAKTUB Company
Warner Music",,
35,64,"

어제 너는 나를 버렸어
10cm | The 3rd EP","7,957,515","매직스트로베리사운드
Kakao Entertainment",,
36,2,"

밤하늘의 별을(2020)
경서 | 밤하늘의 별을(2020)","7,928,917","꿈의엔진
Kakao Entertainment",,
37,3,"

나 그댈위해 시 한편을 쓰겠어
케이시 (Kassy) | 옛이야기","7,840,973","넥스타엔터테인먼트
Kakao Entertainment",,
38,2,"

어떻게 이별까지 사랑하겠어, 널 사랑하는 거지
AKMU (악뮤) | 항해","7,832,319","YG Entertainment
YG PLUS",,
39,6,"

Queendom
레드벨벳(Red Velvet) | Queendom - The 6th Mini Album","7,739,757","SM Entertainment
Dreamus",,
40,3,"

롤린 (Rollin`)
브레이브걸스 (Brave Girls) | Rollin`","7,649,121","브레이브 엔터테인먼트
음악형제들",,
41,6,"

비가 오는 날엔 (2021)
헤이즈 (Heize) | 비가 오는 날엔 (2021)","7,496,959","PLAYLIST
지니뮤직, Stone Music Entertainment",,
42,2,"

Dun Dun Dance
오마이걸 (OH MY GIRL) | Dear OHMYGIRL","7,358,813","WM엔터테인먼트
Sony Music",,
43,11,"

XOXO
전소미 | XOXO","7,282,704","The Black Label
YG PLUS",,
44,1,"

너는 내 세상이었어
볼빨간사춘기 | Butterfly Effect","7,196,141","쇼파르엔터테인먼트
NHN벅스",,
45,1,"

내 손을 잡아
아이유 (IU) | 최고의 사랑 OST Part 4","7,168,661","더그루브엔터테인먼트
Kakao Entertainment",,
46,-,"

모든 날, 모든 순간 (Every day, Every Moment)
폴킴 | `키스 먼저 할까요?` OST Part 3","7,107,925","SM Entertainment
Dreamus",,
47,-,"

사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)
호미들 | 사이렌 Remix","7,075,632","영앤리치 레코즈
Kakao Entertainment",,
48,7,"

비와 당신
이무진 | 슬기로운 의사생활 시즌2 OST Part 1","6,999,290","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
49,-,"

이제 나만 믿어요
임영웅 | 내일은 미스터트롯 우승자 특전곡","6,967,756","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
50,19,"

별거 없던 그 하루로
임창정 | 별거 없던 그 하루로","6,910,871","YES IM ENTERTAINMENT
인터파크",,
51,1,"

Blueming
아이유 (IU) | Love poem","6,674,535","Kakao Entertainment
Kakao Entertainment",,
52,10,"

가을 타나 봐
이무진 | 가을 타나 봐 (REVIBE Vol.4)","6,649,130","메이저나인
지니뮤직",,
53,3,"

Hey Mama (Feat. Nicki Minaj & Afrojack)
David Guetta | Listen (Deluxe)","6,646,718","Parlophone France
Warner Music",,
54,1,"

밝게 빛나는 별이 되어 비춰줄게
송이한 | 밝게 빛나는 별이 되어 비춰줄게","6,638,452","뮤직디자인
Kakao Entertainment",,
55,16,"

Rock with you
세븐틴 | SEVENTEEN 9th Mini Album `Attacca`","6,628,033","플레디스
YG PLUS",,
56,1,"

ASAP
STAYC(스테이씨) | STAYDOM","6,583,862","하이업엔터테인먼트
Kakao Entertainment",,
57,1,"

추억은 만남보다 이별에 남아
정동하 | 추억은 만남보다 이별에 남아","6,562,652","뮤직원 컴퍼니
Kakao Entertainment",,
58,2,"

Off My Face
Justin Bieber | Justice","6,538,796","RBMG/Def Jam
Universal Music",,
59,2,"

하루만 더
빅마마 (BigMama) | 하루만 더","6,404,337","Kakao Entertainment
Kakao Entertainment",,
60,9,"

가을 우체국 앞에서
김대명 | 슬기로운 의사생활 시즌2 OST Part 2","6,338,838","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
61,3,"

취기를 빌려 (취향저격 그녀 X 산들)
산들 | 취기를 빌려 (취향저격 그녀 X 산들) OST","6,323,827","TOON STUDIO
Kakao Entertainment",,
62,new,"

손을 잡아줘요
이하이 | 지금, 헤어지는 중입니다 OST Part.2","6,298,428","뮤직그라운드, 구름위에음악사
NHN벅스",,
63,15,"

가까이 있어서 몰랐어
2am | Ballad 21 F/W","6,244,380","문화창고
지니뮤직, Stone Music Entertainment",,
64,2,"

색안경 (STEREOTYPE)
STAYC(스테이씨) | STEREOTYPE","6,186,924","하이업엔터테인먼트
Kakao Entertainment",,
65,1,"

Lovesick Girls
BLACKPINK | THE ALBUM","6,149,834","YG Entertainment
YG PLUS",,
66,7,"

LOCO
ITZY (있지) | CRAZY IN LOVE","6,139,992","JYP Entertainment
Dreamus",,
67,2,"

Savage Love (Laxed - Siren Beat) (BTS Remix)
Jawsh 685, Jason Derulo, BTS | Savage Love (Laxed - Siren Beat) (BTS Remix)","6,064,924","Columbia
Sony Music",,
68,1,"

에잇 (Prod.&Feat. SUGA of BTS)
아이유 (IU) | 에잇","6,050,765","EDAM엔터테인먼트
Kakao Entertainment",,
69,24,"

나비효과
볼빨간사춘기 | Butterfly Effect","6,003,288","쇼파르엔터테인먼트
NHN벅스",,
70,10,"

Cold Blooded
제시(Jessi) | Cold Blooded","5,990,165","피네이션, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
71,3,"

잠이 오질 않네요
장범준 | 잠이 오질 않네요","5,895,595","버스커버스커
Kakao Entertainment",,
72,2,"

작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)
방탄소년단 | MAP OF THE SOUL : PERSONA","5,801,726","BIGHIT MUSIC / HYBE
YG PLUS",,
73,10,"

나의 첫사랑
다비치 | 나의 첫사랑","5,744,519","WAKEONE
지니뮤직",,
74,2,"

그날에 나는 맘이 편했을까
이예준 | 그날에 나는 맘이 편했을까","5,671,890","뮤니콘
Kakao Entertainment",,
75,4,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","5,665,545","MAKTUB Company
Warner Music",,
76,12,"

다음생이 있다면 당신을 만나서 다시 사랑할래요
임재현 | 다음생이 있다면 당신을 만나서 다시 사랑할래요","5,606,638","디원미디어
지니뮤직, Stone Music Entertainment",,
77,4,"

Timeless
SG 워너비 | SG Wanna Be+","5,571,326","Stone Music Entertainment
지니뮤직",,
78,2,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","5,493,041","BIGHIT MUSIC / HYBE
YG PLUS",,
79,2,"

흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야
장범준 | 멜로가 체질 OST Part 3","5,464,118","Stone Music Entertainment, 삼화네트웍스
지니뮤직, Stone Music Entertainment",,
80,-,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","5,392,986","Atlantic Records UK
Warner Music",,
81,3,"

멜로디
ASH ISLAND | 멜로디","5,371,726","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
82,new,"

리무진 (Feat. MINO) (Prod. GRAY)
BE`O (비오) | 쇼미더머니 10 Episode 3","5,347,483","Stone Music Entertainment
지니뮤직",,
83,1,"

METEOR
창모 (CHANGMO) | Boyhood","5,332,277","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
84,5,"

그리워 그리워
이예준 | 그리워 그리워","5,299,958","이예준
Kakao Entertainment",,
85,4,"

오래된 노래
스탠딩 에그(Standing Egg) | 오래된 노래","5,289,811","BORN
Kakao Entertainment",,
86,12,"

밤하늘의 별을(Original)
임한별 | 밤하늘의 별을(Original)","5,249,987","플렉스엠,밤별 프로젝트
NHN벅스",,
87,-,"

그대라는 사치
임영웅 | 사랑의 콜센타 PART62","5,215,340","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
88,4,"

아로하
조정석 | 슬기로운 의사생활 OST Part 3","5,148,648","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
89,6,"

어푸 (Ah puh)
아이유 (IU) | 5th Album 'LILAC'","5,120,983","EDAM엔터테인먼트
Kakao Entertainment",,
90,5,"

운전만해 (We Ride)
브레이브걸스 (Brave Girls) | We Ride","4,958,713","브레이브 엔터테인먼트
Kakao Entertainment",,
91,new,"

만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL)
베이식(Basick) | 쇼미더머니 10 Episode 3","4,825,994","Stone Music Entertainment
지니뮤직",,
92,3,"

Life Goes On
방탄소년단 | BE","4,755,190","BIGHIT MUSIC / HYBE
YG PLUS",,
93,3,"

다시 사랑한다면 (김필 Ver.)
임영웅 | 사랑의 콜센타 PART56","4,579,486","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
94,8,"

여전히 아름다운지
세븐틴 | 슬기로운 의사생활 시즌2 OST Part 8","4,487,055","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
95,26,"

Favorite (Vampire)
NCT 127 | Favorite - The 3rd Album Repackage","4,426,667","SM Entertainment
Dreamus",,
96,5,"

별빛 같은 나의 사랑아
임영웅 | 별빛 같은 나의 사랑아","4,398,123","티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직
Kakao Entertainment",,
97,22,"

낮 밤 (Feat. 박재범)
이영지 | 낮 밤","4,275,848","MAINSTREAM
Kakao Entertainment",,
98,5,"

잊었니
임영웅 | 사랑의 콜센타 PART60","4,221,951","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
99,62,"

Tiny Riot
Sam Ryder | Tiny Riot","4,171,385","Parlophone UK
Warner Music",,
100,6,"

HERO
임영웅 | HERO","4,067,277","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
101,new,"

Rush Hour
몬스타엑스 | NO LIMIT","4,016,469","스타쉽엔터테인먼트
Kakao Entertainment",,
102,7,"

끝사랑
임영웅 | 사랑의 콜센타 PART61","3,912,346","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
103,new,"

산책
오반 (OVAN) | 산책","3,786,272","로맨틱팩토리
Kakao Entertainment",,
104,new,"

별의 조각
윤하 | YOUNHA 6th Album `END THEORY`","3,748,178","C9엔터테인먼트
Kakao Entertainment",,
105,9,"

Love poem
아이유 (IU) | Love poem","3,712,061","Kakao Entertainment
Kakao Entertainment",,
106,16,"

Easy On Me
Adele | Easy On Me","3,687,829","Columbia
Sony Music",,
107,15,"

안녕 (Hello)
조이 (JOY) | 안녕 (Hello) - Special Album","3,641,652","SM Entertainment
Dreamus",,
108,10,"

밤편지
아이유 (IU) | 밤편지","3,630,127","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
109,3,"

Bk Love
임영웅 | 뽕숭아학당 PART23","3,624,680","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
110,19,"

Santa Tell Me
Ariana Grande | Santa Tell Me","3,526,162","Republic Records, a division of UMG Recordings,Inc
Universal Music",,
111,9,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","3,451,258","시애틀뮤직
Warner Music",,
112,2,"

널 그리워하고 있어
양다일 | 널 그리워하고 있어","3,435,457","브랜뉴뮤직, 니즈뮤직
NHN벅스",,
113,12,"

사실 나는 (Feat.전건호)
경서예지 | 사실 나는","3,429,933","먼데이키즈 컴퍼니, 에버그로우
Kakao Entertainment",,
114,11,"

Alcohol-Free
TWICE | Taste of Love","3,359,693","JYP Entertainment
Dreamus",,
115,11,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","3,318,840","Virgin EMI
Universal Music",,
116,7,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","3,308,116","씨제스엔터테인먼트
Kakao Entertainment",,
117,27,"

All I Want For Christmas Is You
Mariah Carey | Merry Christmas (Deluxe Anniversary Edition)","3,160,139","Columbia/Legacy
Sony Music",,
118,1,"

Black Mamba
aespa | Black Mamba","3,148,721","SM Entertainment
Dreamus",,
119,4,"

Memories
Maroon 5 | Memories","3,114,204","222 Records/Interscope Records
Universal Music",,
120,12,"

Snowman
Sia | Snowman","3,105,846","Monkey Puzzle, Atlantic
Warner Music",,
121,14,"

치맛바람 (Chi Mat Ba Ram)
브레이브걸스 (Brave Girls) | Summer Queen","3,104,797","브레이브 엔터테인먼트
Kakao Entertainment",,
122,12,"

상상더하기
라붐 (LABOUM) | Fresh Adventure","3,075,777","글로벌에이치미디어
인터파크",,
123,5,"

나랑 같이 걸을래 (바른연애 길잡이 X 적재)
적재 | 나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST","3,059,137","TOON STUDIO, 느을
Kakao Entertainment",,
124,new,"

ALL KILL
티아라 (T-ara) | Re:T-ARA","3,043,697","딩고뮤직
Dreamus",,
125,12,"

Dolphin
오마이걸 (OH MY GIRL) | NONSTOP","3,023,709","WM엔터테인먼트
Sony Music",,
126,-,"

Brand (Feat. 래원 (Layone))
BE`O (비오) | Bipolar","2,992,957","페임어스 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
127,27,"

사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치))
이해리 | 사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치)) OST","2,889,359","TOON STUDIO, MATCHERS
Kakao Entertainment",,
128,1,"

VVS (Feat. JUSTHIS) (Prod. GroovyRoom)
미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Episode 1","2,882,896","Stone Music Entertainment
지니뮤직",,
129,8,"

혼자 사랑하고 미워해
백예슬 | 혼자 사랑하고 미워해","2,841,740","뮤니콘
Kakao Entertainment",,
130,6,"

Shivers
Ed Sheeran | Shivers","2,829,623","Atlantic Records UK
Warner Music",,
131,1,"

너를 만나
폴킴 | 너를 만나","2,820,655","뉴런뮤직
Kakao Entertainment",,
132,new,"

TIKI TAKA
티아라 (T-ara) | Re:T-ARA","2,819,293","딩고뮤직
Dreamus",,
133,10,"

LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)
양요섭, 정은지 | LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST","2,814,377","TOON STUDIO, 느을
Kakao Entertainment",,
134,52,"

가진다는 말은 좀 그렇지?
10cm | The 3rd EP","2,810,266","매직스트로베리사운드
Kakao Entertainment",,
135,15,"

고백
10cm | 두 번째 `고백`","2,796,478","Kakao Entertainment, 매직스트로베리사운드
Kakao Entertainment",,
136,new,"

작은 온기
허각 | THE M","2,730,906","엠엘디엔터테인먼트
NHN벅스",,
137,21,"

비 오는 날 듣기 좋은 노래 (Feat. Colde)
에픽하이 (EPIK HIGH) | 비 오는 날 듣기 좋은 노래","2,699,451","아워즈
지니뮤직",,
138,-,"

계단말고 엘리베이터
임영웅 | 계단말고 엘리베이터","2,689,485","물고기뮤직
뮤직앤뉴",,
139,new,"

깐부 (Feat. 염따, ASH ISLAND) (Prod. TOIL)
쿤타 (Koonta) | 쇼미더머니 10 Episode 3","2,633,723","Stone Music Entertainment
지니뮤직",,
140,9,"

나를 아는 사람
MSG워너비(정상동기) | MSG워너비 1집","2,603,205","유야호
지니뮤직, Stone Music Entertainment",,
141,19,"

The Feels
TWICE | The Feels","2,597,391","JYP Entertainment
Dreamus",,
142,new,"

오로지 그대
다비치 | 지금, 헤어지는 중입니다 OST Part.3","2,592,837","뮤직그라운드, 구름위에음악사
NHN벅스",,
143,32,"

역겹겠지만 (Remember me)
B.I | WATERFALL","2,589,515","IOK MUSIC
Dreamus",,
144,9,"

아이와 나의 바다
아이유 (IU) | 5th Album `LILAC`","2,580,769","EDAM엔터테인먼트
Kakao Entertainment",,
145,115,"

Yours
진 (JIN) | 지리산 OST Part.4","2,534,880","에이스토리, 모스트콘텐츠
Dreamus",,
146,21,"

너의 모습
정동하 | 너의 모습","2,503,715","뮤직원 컴퍼니
Kakao Entertainment",,
147,13,"

전화 한 번 못하니
신예영 | 전화 한 번 못하니 (너에게 하고 싶은 말 X 신예영)","2,496,858","프로젝트 리본
Warner Music",,
148,2,"

라라라
SG 워너비 | My Friend","2,406,229","Stone Music Entertainment
지니뮤직",,
149,3,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","2,405,771","로맨틱팩토리
Kakao Entertainment",,
150,5,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","2,404,244","뮤직테이블
NHN벅스",,
151,15,"

가까운 듯 먼 그대여
카더가든 | 가까운 듯 먼 그대여","2,378,240","니즈뮤직
NHN벅스",,
152,new,"

잘가요 내사랑
정동원 | 그리움, 아낌없이 주는 나무","2,370,836","쇼플레이
Kakao Entertainment",,
153,14,"

빨간 립스틱 (Feat. 윤미래)
이하이 | 4 ONLY","2,344,678","AOMG
지니뮤직, Stone Music Entertainment",,
154,4,"

힘든 건 사랑이 아니다
임창정 | 힘든 건 사랑이 아니다","2,333,616","예스아이엠엔터테인먼트
인터파크",,
155,4,"

Leave The Door Open
Bruno Mars, Anderson .Paak, Silk Sonic | Leave The Door Open","2,331,343","Aftermath Entertainment/Atlantic
Warner Music",,
156,3,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","2,329,661","EDAM엔터테인먼트
Kakao Entertainment",,
157,new,"

Reset (Feat. 개코, Kid Milli) (Prod. 코드 쿤스트)
SINCE, Tabber | 쇼미더머니 10 Episode 3","2,316,895","Stone Music Entertainment
지니뮤직",,
158,-,"

이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)
10cm | 이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST","2,314,842","TOON STUDIO, 느을
Kakao Entertainment",,
159,6,"

모래시계
창모 (CHANGMO) | UNDERGROUND ROCKSTAR","2,304,251","Ambition Musik
지니뮤직, Stone Music Entertainment",,
160,11,"

고백
장범준 | 첫 번째 `고백`","2,299,340","Kakao Entertainment, 버스커버스커
Kakao Entertainment",,
161,2,"

Dance Monkey
Tones And I | Dance Monkey","2,299,119","Elektra
Warner Music",,
162,new,"

다행이야
장덕철 | 다행이야","2,297,584","더블브이이앤티
Kakao Entertainment",,
163,1,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","2,294,730","SBS 콘텐츠허브
Kakao Entertainment",,
164,7,"

서툰 이별을 하려해 (Feat.전상근)
윤토벤 (YounToven) | 서툰 이별을 하려해","2,273,844","윤토벤
사운드리퍼블리카",,
165,3,"

Bad
Christopher | Bad","2,264,905","Parlophone Denmark
Warner Music",,
166,18,"

이젠 잊기로 해요 (Drama Ver.)
미도와 파라솔 | 슬기로운 의사생활 시즌2 OST Special","2,242,580","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
167,-,"

How You Like That
BLACKPINK | How You Like That","2,232,086","YG Entertainment
YG PLUS",,
168,61,"

Hyperstar
창모 (CHANGMO) | UNDERGROUND ROCKSTAR","2,231,783","Ambition Musik
지니뮤직, Stone Music Entertainment",,
169,27,"

찬란한 계절
폴킴 | 찬란한 계절","2,225,240","뉴런뮤직
Kakao Entertainment",,
170,16,"

산책
백예린 | 선물","2,157,899","블루바이닐
Dreamus",,
171,2,"

Coin
아이유 (IU) | 5th Album `LILAC`","2,156,579","EDAM엔터테인먼트
Kakao Entertainment",,
172,39,"

Sticker
NCT 127 | Sticker - The 3rd Album","2,156,566","SM Entertainment
Dreamus",,
173,4,"

첫눈처럼 너에게 가겠다
에일리 (Ailee) | 도깨비 OST Part 9","2,145,037","Stone Music Entertainment, 화앤담픽쳐스
지니뮤직, Stone Music Entertainment",,
174,8,"

상상더하기
MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein)) | MSG워너비 TOP 8 경연곡","2,141,438","유야호
지니뮤직, Stone Music Entertainment",,
175,-,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,133,997","SM Entertainment
Dreamus",,
176,3,"

주저하는 연인들을 위해
잔나비 | 전설","2,127,852","페포니 뮤직
Kakao Entertainment",,
177,new,"

이끼 (Feat. MINO, BOBBY) (Prod. MINO)
Mudd the student | 쇼미더머니 10 Episode 3","2,106,743","Stone Music Entertainment
지니뮤직",,
178,37,"

잘 가라니
2am | Ballad 21 F/W","2,100,750","문화창고
지니뮤직, Stone Music Entertainment",,
179,3,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","2,097,178","WM엔터테인먼트
Sony Music",,
180,40,"

그래도 사랑이었잖아
거미 | 그래도 사랑이었잖아 (감정공유 : 거미)","2,034,897","니즈뮤직
NHN벅스",,
181,26,"

사랑했던 우리가 어떻게 친구가 되니
송하예 | 사랑했던 우리가 어떻게 친구가 되니","2,025,394","다날엔터테인먼트
다날엔터테인먼트",,
182,3,"

Kiss Me More (Feat. SZA)
Doja Cat | Kiss Me More","2,021,967","Kemosabe Records/RCA Records
Sony Music",,
183,13,"

해운대
순순희 | 해운대","2,007,338","비에스엔터테인먼트
Kakao Entertainment",,
184,69,"

Last Christmas
Ariana Grande | Christmas Kisses","1,983,267","Universal Music
Universal Music",,
185,4,"

안녕
폴킴 | 호텔 델루나 OST Part.10","1,976,682","냠냠엔터테인먼트
Kakao Entertainment",,
186,4,"

선물
멜로망스(Melomance) | Moonlight","1,969,391","민트페이퍼, 광합성
Kakao Entertainment",,
187,36,"

우리의 이야기
멜로망스(Melomance) | 유미의 세포들 OST Part 8","1,969,138","Stone Music Entertainment
지니뮤직",,
188,new,"

서로의 서로
적재 | 서로의 서로","1,969,055","안테나뮤직
Kakao Entertainment",,
189,46,"

고백
신용재 | 마지막 `고백`","1,955,807","카카오엔터테인먼트, 밀리언마켓
Kakao Entertainment",,
190,2,"

Don`t Start Now
Dua Lipa | Don`t Start Now","1,951,849","Warner Records
Warner Music",,
191,3,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","1,947,575","Atlantic Records UK
Warner Music",,
192,18,"

GLASSY
조유리 | GLASSY","1,932,111","WAKEONE
지니뮤직, Stone Music Entertainment",,
193,15,"

가을 아침
아이유 (IU) | 꽃갈피 둘","1,926,058","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
194,57,"

미리 메리 크리스마스 (Feat. 천둥)
아이유 (IU) | Real","1,913,572","Kakao Entertainment
Kakao Entertainment",,
195,20,"

알아요
린 (LYn) | 연모 OST Part.2","1,909,959","FNC엔터테인먼트
Kakao Entertainment",,
196,40,"

가르치지마
에일리 (Ailee) | AMY","1,909,558","더라이브레이블
Dreamus",,
197,7,"

On The Ground
로제 (ROSE) | R","1,898,497","YG Entertainment
YG PLUS",,
198,11,"

Better
보아 (BoA) | BETTER - The 10th Album","1,887,589","SM Entertainment
Dreamus",,
199,2,"

Loving You Girl (Feat. Hkeem)
Peder Elias | Loving You Girl","1,885,795","Columbia
Sony Music",,
200,28,"

One Right Now
Post Malone, The Weeknd | One Right Now","1,876,145","Republic Records
Universal Music",,
"
",,,,,,
