Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
20,-,"

Dynamite
방탄소년단 | Dynamite","12,602,891","BIGHIT MUSIC / HYBE
YG PLUS",,
21,1,"

라일락
아이유 (IU) | 5th Album `LILAC`","12,100,049","EDAM엔터테인먼트
Kakao Entertainment",,
22,1,"

롤린 (Rollin`)
브레이브걸스 (Brave Girls) | Rollin`","11,937,869","브레이브 엔터테인먼트
음악형제들",,
23,2,"

다정히 내 이름을 부르면
경서예지, 전건호 | 다정히 내 이름을 부르면 (경서예지 x 전건호)","11,833,378","에버그로우
Kakao Entertainment",,
24,7,"

고백
멜로망스(Melomance) | 세 번째 `고백`","11,365,068","카카오엔터테인먼트, 민트페이퍼, 광합성
Kakao Entertainment",,
25,1,"

Celebrity
아이유 (IU) | Celebrity","11,319,120","EDAM엔터테인먼트
Kakao Entertainment",,
26,3,"

ASAP
STAYC(스테이씨) | STAYDOM","11,004,859","하이업엔터테인먼트
Kakao Entertainment",,
27,new,"

색안경 (STEREOTYPE)
STAYC(스테이씨) | STEREOTYPE","10,680,688","하이업엔터테인먼트
Kakao Entertainment",,
28,1,"

하루만 더
빅마마 (BigMama) | 하루만 더","10,336,930","Kakao Entertainment
Kakao Entertainment",,
29,3,"

Alcohol-Free
TWICE | Taste of Love","9,903,772","JYP Entertainment
Dreamus",,
30,2,"

치맛바람 (Chi Mat Ba Ram)
브레이브걸스 (Brave Girls) | Summer Queen","9,757,373","브레이브 엔터테인먼트
Kakao Entertainment",,
31,1,"

안녕 (Hello)
조이 (JOY) | 안녕 (Hello) - Special Album","9,444,809","SM Entertainment
Dreamus",,
32,1,"

가을 우체국 앞에서
김대명 | 슬기로운 의사생활 시즌2 OST Part 2","9,244,975","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
33,-,"

사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)
호미들 | 사이렌 Remix","9,054,393","영앤리치 레코즈
Kakao Entertainment",,
34,-,"

운전만해 (We Ride)
브레이브걸스 (Brave Girls) | We Ride","8,781,610","브레이브 엔터테인먼트
Kakao Entertainment",,
35,2,"

내 손을 잡아
아이유 (IU) | 최고의 사랑 OST Part 4","8,526,957","더그루브엔터테인먼트
Kakao Entertainment",,
36,3,"

어떻게 이별까지 사랑하겠어, 널 사랑하는 거지
AKMU (악뮤) | 항해","8,482,697","YG Entertainment
YG PLUS",,
37,3,"

밤하늘의 별을(2020)
경서 | 밤하늘의 별을(2020)","8,383,826","꿈의엔진
Kakao Entertainment",,
38,6,"

여전히 아름다운지
세븐틴 | 슬기로운 의사생활 시즌2 OST Part 8","8,296,555","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
39,4,"

Lovesick Girls
BLACKPINK | THE ALBUM","8,177,618","YG Entertainment
YG PLUS",,
40,1,"

Timeless
SG 워너비 | SG Wanna Be+","8,153,219","Stone Music Entertainment
지니뮤직",,
41,1,"

Savage Love (Laxed - Siren Beat) (BTS Remix)
Jawsh 685, Jason Derulo, BTS | Savage Love (Laxed - Siren Beat) (BTS Remix)","8,144,202","Columbia
Sony Music",,
42,4,"

상상더하기
라붐 (LABOUM) | Fresh Adventure","8,139,846","글로벌에이치미디어
인터파크",,
43,7,"

나를 아는 사람
MSG워너비(정상동기) | MSG워너비 1집","8,116,999","유야호
지니뮤직, Stone Music Entertainment",,
44,1,"

Off My Face
Justin Bieber | Justice","8,086,846","RBMG/Def Jam
Universal Music",,
45,1,"

밝게 빛나는 별이 되어 비춰줄게
송이한 | 밝게 빛나는 별이 되어 비춰줄게","8,044,033","뮤직디자인
Kakao Entertainment",,
46,1,"

가까운 듯 먼 그대여
카더가든 | 가까운 듯 먼 그대여","7,575,642","니즈뮤직
NHN벅스",,
47,13,"

모든 날, 모든 순간 (Every day, Every Moment)
폴킴 | `키스 먼저 할까요?` OST Part 3","7,432,477","SM Entertainment
Dreamus",,
48,4,"

작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)
방탄소년단 | MAP OF THE SOUL : PERSONA","7,345,775","BIGHIT MUSIC / HYBE
YG PLUS",,
49,5,"

Blueming
아이유 (IU) | Love poem","7,339,057","Kakao Entertainment
Kakao Entertainment",,
50,2,"

비 오는 날 듣기 좋은 노래 (Feat. Colde)
에픽하이 (EPIK HIGH) | 비 오는 날 듣기 좋은 노래","7,336,075","아워즈
지니뮤직",,
51,-,"

멜로디
ASH ISLAND | 멜로디","7,333,902","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
52,1,"

어푸 (Ah puh)
아이유 (IU) | 5th Album 'LILAC'","7,320,515","EDAM엔터테인먼트
Kakao Entertainment",,
53,5,"

잠이 오질 않네요
장범준 | 잠이 오질 않네요","7,173,968","버스커버스커
Kakao Entertainment",,
54,5,"

이젠 잊기로 해요 (Drama Ver.)
미도와 파라솔 | 슬기로운 의사생활 시즌2 OST Special","7,161,513","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
55,7,"

취기를 빌려 (취향저격 그녀 X 산들)
산들 | 취기를 빌려 (취향저격 그녀 X 산들) OST","7,111,670","TOON STUDIO
Kakao Entertainment",,
56,6,"

상상더하기
MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein)) | MSG워너비 TOP 8 경연곡","7,076,470","유야호
지니뮤직, Stone Music Entertainment",,
57,7,"

추억은 만남보다 이별에 남아
정동하 | 추억은 만남보다 이별에 남아","7,066,015","뮤직원 컴퍼니
Kakao Entertainment",,
58,3,"

에잇 (Prod.&Feat. SUGA of BTS)
아이유 (IU) | 에잇","7,038,694","EDAM엔터테인먼트
Kakao Entertainment",,
59,6,"

이제 나만 믿어요
임영웅 | 내일은 미스터트롯 우승자 특전곡","6,988,888","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
60,3,"

Dolphin
오마이걸 (OH MY GIRL) | NONSTOP","6,988,057","WM엔터테인먼트
Sony Music",,
61,5,"

고백
10cm | 두 번째 `고백`","6,977,728","Kakao Entertainment, 매직스트로베리사운드
Kakao Entertainment",,
62,1,"

아로하
조정석 | 슬기로운 의사생활 OST Part 3","6,924,124","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
63,3,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","6,876,229","Atlantic Records UK
Warner Music",,
64,4,"

흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야
장범준 | 멜로가 체질 OST Part 3","6,847,837","Stone Music Entertainment, 삼화네트웍스
지니뮤직, Stone Music Entertainment",,
65,10,"

슈퍼스타
미도와 파라솔 | 슬기로운 의사생활 시즌2 OST Part 6","6,648,125","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
66,1,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","6,633,849","BIGHIT MUSIC / HYBE
YG PLUS",,
67,4,"

그날에 나는 맘이 편했을까
이예준 | 그날에 나는 맘이 편했을까","6,581,752","뮤니콘
Kakao Entertainment",,
68,9,"

회상
정경호 | 슬기로운 의사생활 시즌2 OST Part 9","6,390,431","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
69,9,"

오래된 노래
스탠딩 에그(Standing Egg) | 오래된 노래","6,291,008","BORN
Kakao Entertainment",,
70,1,"

고백
장범준 | 첫 번째 `고백`","6,278,949","Kakao Entertainment, 버스커버스커
Kakao Entertainment",,
71,1,"

라라라
SG 워너비 | My Friend","6,260,916","Stone Music Entertainment
지니뮤직",,
72,3,"

METEOR
창모 (CHANGMO) | Boyhood","6,202,174","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
73,6,"

나랑 같이 걸을래 (바른연애 길잡이 X 적재)
적재 | 나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST","6,081,545","TOON STUDIO, 느을
Kakao Entertainment",,
74,-,"

LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)
양요섭, 정은지 | LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST","6,042,761","TOON STUDIO, 느을
Kakao Entertainment",,
75,2,"

Life Goes On
방탄소년단 | BE","6,002,589","BIGHIT MUSIC / HYBE
YG PLUS",,
76,5,"

Memories
Maroon 5 | Memories","5,988,242","222 Records/Interscope Records
Universal Music",,
77,3,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","5,983,571","시애틀뮤직
Warner Music",,
78,5,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","5,826,634","Virgin EMI
Universal Music",,
79,6,"

사실 나는 (Feat.전건호)
경서예지 | 사실 나는","5,734,745","먼데이키즈 컴퍼니, 에버그로우
Kakao Entertainment",,
80,2,"

Coin
아이유 (IU) | 5th Album `LILAC`","5,720,439","EDAM엔터테인먼트
Kakao Entertainment",,
81,19,"

오늘은 가지마 (2021)
환희 | 오늘은 가지마 (2021)","5,628,292","방구석 캐스팅
Kakao Entertainment",,
82,5,"

넌 좋은 사람
SG 워너비 | 넌 좋은 사람","5,552,069","C9 ENTERTAINMENT, 목소리, 더블에이치티엔이
Kakao Entertainment",,
83,3,"

VVS (Feat. JUSTHIS) (Prod. GroovyRoom)
미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Episode 1","5,459,223","Stone Music Entertainment
지니뮤직",,
84,5,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","5,422,393","MAKTUB Company
Warner Music",,
85,new,"

빨간 립스틱 (Feat. 윤미래)
이하이 | 4 ONLY","5,410,883","AOMG
지니뮤직, Stone Music Entertainment",,
86,2,"

허리춤
오반 (OVAN) | 허리춤","5,366,931","로맨틱팩토리
Kakao Entertainment",,
87,3,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","5,324,977","로맨틱팩토리
Kakao Entertainment",,
88,3,"

On The Ground
로제 (ROSE) | R","5,069,350","YG Entertainment
YG PLUS",,
89,13,"

사진을 보다가
다비치 | 사진을 보다가 (REVIBE Vol.2)","5,011,848","메이저나인
지니뮤직",,
90,new,"

LALISA
리사 (LISA) | LALISA","4,598,786","YG Entertainment
YG PLUS",,
91,10,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","4,343,936","씨제스엔터테인먼트
Kakao Entertainment",,
92,20,"

담아 갈게
이무진 | 담아 갈게","4,297,277","TOON STUDIO, 뮤직카우, 메인쇼 엔터테인먼트
Kakao Entertainment",,
93,2,"

벌써 일년 (Drama Ver.)
미도와 파라솔 | 슬기로운 의사생활 시즌2 OST Special","4,169,190","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
94,7,"

별빛 같은 나의 사랑아
임영웅 | 별빛 같은 나의 사랑아","4,117,112","티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직
Kakao Entertainment",,
95,7,"

나는 너 좋아
장범준 | 슬기로운 의사생활 시즌2 OST Part 3","4,096,989","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
96,new,"

산책
백예린 | 선물","4,039,959","블루바이닐
Dreamus",,
97,new,"

로맨틱 선데이
카더가든 | 갯마을 차차차 OST Part 1","3,955,462","Stone Music Entertainment
지니뮤직",,
98,4,"

How You Like That
BLACKPINK | How You Like That","3,944,324","YG Entertainment
YG PLUS",,
99,-,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","3,931,962","WM엔터테인먼트
Sony Music",,
100,new,"

Hey Mama (Feat. Nicki Minaj & Afrojack)
David Guetta | Listen (Deluxe)","3,907,931","Parlophone France
Warner Music",,
101,6,"

Love poem
아이유 (IU) | Love poem","3,705,256","Kakao Entertainment
Kakao Entertainment",,
102,12,"

도망가자 (Run With Me)
선우정아 | Serenade","3,697,790","매직스트로베리사운드
지니뮤직, Stone Music Entertainment",,
103,14,"

그대라는 사치
임영웅 | 사랑의 콜센타 PART62","3,695,408","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
104,1,"

Dance Monkey
Tones And I | Dance Monkey","3,663,701","Elektra
Warner Music",,
105,7,"

밤편지
아이유 (IU) | 밤편지","3,658,276","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
106,23,"

Tiny Riot
Sam Ryder | Tiny Riot","3,636,603","Parlophone UK
Warner Music",,
107,6,"

HERO
임영웅 | HERO","3,557,676","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
108,13,"

다시 사랑한다면 (김필 Ver.)
임영웅 | 사랑의 콜센타 PART56","3,523,255","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
109,-,"

Kiss Me More (Feat. SZA)
Doja Cat | Kiss Me More","3,502,523","Kemosabe Records/RCA Records
Sony Music",,
110,-,"

이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)
10cm | 이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST","3,433,896","TOON STUDIO, 느을
Kakao Entertainment",,
111,5,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","3,419,306","뮤직테이블
NHN벅스",,
112,19,"

ONLY
이하이 | ONLY","3,372,207","AOMG
지니뮤직, Stone Music Entertainment",,
113,new,"

아무것도 하기 싫으면 어떡해
백아연 | Observe","3,341,054","이든 엔터테인먼트
Kakao Entertainment",,
114,5,"

Black Mamba
aespa | Black Mamba","3,305,640","SM Entertainment
Dreamus",,
115,21,"

It`s My Life
윤미래 | 슬기로운 의사생활 시즌2 OST Part 10","3,279,302","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
116,5,"

마.피.아. In the morning
ITZY (있지) | GUESS WHO","3,256,621","JYP Entertainment
Dreamus",,
117,7,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","3,208,759","EDAM엔터테인먼트
Kakao Entertainment",,
118,8,"

너를 만나
폴킴 | 너를 만나","3,202,424","뉴런뮤직
Kakao Entertainment",,
119,1,"

힘든 건 사랑이 아니다
임창정 | 힘든 건 사랑이 아니다","3,189,145","예스아이엠엔터테인먼트
인터파크",,
120,14,"

너에게
유연석 | 슬기로운 의사생활 시즌2 OST Part 7","3,179,323","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
121,23,"

제자리 걸음
V.O.S | 제자리 걸음","3,173,645","J-SOUL COMPANY
Kakao Entertainment",,
122,1,"

비도 오고 그래서 (Feat. 신용재)
헤이즈 (Heize) | /// (너 먹구름 비)","3,142,485","Stone Music Entertainment
지니뮤직",,
123,new,"

살았소
김호중 | 살았소","3,141,037","생각을보여주는엔터테인먼트, 제이지스타
인터파크",,
124,20,"

별이 빛나는 밤에
규현 (KYUHYUN) | 별이 빛나는 밤에 (REVIBE Vol.3)","3,112,573","메이저나인
지니뮤직",,
125,6,"

끝사랑
임영웅 | 사랑의 콜센타 PART61","3,104,259","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
126,8,"

추적이는 여름 비가 되어
장범준 | 장범준 싱글","3,080,986","버스커버스커
Kakao Entertainment",,
127,35,"

나인가요
백현 (BAEKHYUN) | 홍천기 OST Part.1","3,033,146","SBS콘텐츠허브, 뮤직레시피
Kakao Entertainment",,
128,5,"

잊었니
임영웅 | 사랑의 콜센타 PART60","2,998,611","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
129,21,"

내사람
SG 워너비 | The Precious History","2,969,687","Stone Music Entertainment
지니뮤직",,
130,3,"

그냥 안아달란 말야
다비치 | 그냥 안아달란 말야","2,929,987","Stone Music Entertainment
지니뮤직",,
131,new,"

왜? 날
백예린 | 선물","2,920,136","블루바이닐
Dreamus",,
132,4,"

Leave The Door Open
Bruno Mars, Anderson .Paak, Silk Sonic | Leave The Door Open","2,909,906","Aftermath Entertainment/Atlantic
Warner Music",,
133,3,"

Don`t Start Now
Dua Lipa | Don`t Start Now","2,905,266","Warner Records
Warner Music",,
134,5,"

Bk Love
임영웅 | 뽕숭아학당 PART23","2,886,811","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
135,39,"

눈물을 훔친다 (금혼령 X 김종국)
김종국 | 눈물을 훔친다 (금혼령 X 김종국) OST","2,833,590","TOON STUDIO
지니뮤직, Stone Music Entertainment",,
136,HOT,"

넌 내게 반했어 (Drama Ver.)
미도와 파라솔 | 슬기로운 의사생활 시즌2 OST Special 2","2,723,417","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
137,8,"

parachute
John K | love + everything else","2,716,998","Epic
Sony Music",,
138,3,"

내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)
규현 (KYUHYUN) | 내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST","2,711,945","TOON STUDIO, 느을
Kakao Entertainment",,
139,17,"

전쟁터 (with 이선희)
AKMU (악뮤) | NEXT EPISODE","2,709,673","YG Entertainment
YG PLUS",,
140,2,"

Rainy day (Feat. ASH ISLAND, Skinny Brown)
PATEKO (파테코) | Rainy day","2,661,670","tokkinny records
YG PLUS",,
141,5,"

Leave Before You Love Me
Marshmello, Jonas Brothers | Leave Before You Love Me","2,634,699","Republic Records
Universal Music",,
142,2,"

Bad
Christopher | Bad","2,630,796","Parlophone Denmark
Warner Music",,
143,new,"

PING PONG
현아 & 던 | 1+1=1","2,615,245","피네이션
Kakao Entertainment",,
144,19,"

You can`t sit with us
선미 | 6분의1","2,601,996","어비스컴퍼니
Kakao Entertainment",,
145,99,"

Hate that... (Feat. 태연)
키 (KEY) | Hate that...","2,598,136","SM Entertainment
Dreamus",,
146,new,"

그럴때마다
백예린 | 선물","2,571,802","블루바이닐
Dreamus",,
147,10,"

이렇게 좋아해 본 적이 없어요
CHEEZE (치즈) | 이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)) OST","2,567,625","모스트콘텐츠, 니즈뮤직
NHN벅스",,
148,5,"

살다가
SG 워너비 | 살다가","2,565,486","Stone Music Entertainment
지니뮤직",,
149,4,"

만개 (Prod. 신지후)
김호중 | 우리家","2,538,127","생각을보여주는엔터테인먼트
Kakao Entertainment",,
150,35,"

이대로만 (Feat. 죠지)
로꼬 (LOCO) | 이대로만","2,500,747","AOMG
지니뮤직, Stone Music Entertainment",,
151,3,"

Maniac
Conan Gray | Maniac","2,468,334","Republic Records
Universal Music",,
152,117,"

Outsider
비투비 (BTOB) | 4U : OUTSIDE","2,464,045","큐브엔터테인먼트
Kakao Entertainment",,
153,new,"

나는 그대고 그대는 나였다
솔라 | 홍천기 OST Part.2","2,444,052","SBS콘텐츠허브, 뮤직레시피
Kakao Entertainment",,
154,2,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,426,316","SM Entertainment
Dreamus",,
155,20,"

은근히 낯가려요 (Feat. RAVI)
부끄뚱 | 은근히 낯가려요","2,424,849","그루블린
Warner Music",,
156,7,"

사랑하게 될 줄 알았어
전미도 | 슬기로운 의사생활 OST Part 11","2,423,189","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
157,23,"

난 너를 사랑해
MSG워너비 | 난 너를 사랑해","2,416,584","유야호
지니뮤직, Stone Music Entertainment",,
158,1,"

주저하는 연인들을 위해
잔나비 | 전설","2,407,148","페포니 뮤직
Kakao Entertainment",,
159,17,"

다시 사랑할 수 있을까
백지영, 이홍기 | 다시 사랑할 수 있을까","2,400,536","트라이어스, 방구석 캐스팅
Kakao Entertainment",,
160,new,"

하늘을 달리다
HYNN(박혜원) | 슬기로운 의사생활 시즌2 OST Part 11","2,398,823","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
161,HOT,"

수취인불명
매드 클라운 (Mad Clown), 이해리 | 싸이월드 BGM 2021","2,395,557","싸이월드제트,슈퍼맨씨엔엠
Dreamus",,
162,8,"

Loving You Girl (Feat. Hkeem)
Peder Elias | Loving You Girl","2,379,780","Columbia
Sony Music",,
163,new,"

Antifreeze
백예린 | 선물","2,377,200","블루바이닐
Dreamus",,
164,new,"

설레이지 않아도
반하나 | 설레이지 않아도","2,372,592","반하나
Kakao Entertainment",,
165,7,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","2,372,125","Atlantic Records UK
Warner Music",,
166,14,"

나보다 더 사랑해요
김호중 | 나보다 더 사랑해요","2,370,601","생각을보여주는엔터테인먼트
Kakao Entertainment",,
167,5,"

미워요
임영웅 | 미워요 / 소나기","2,357,080","물고기뮤직
NHN벅스",,
168,18,"

WE GO
프로미스나인 (fromis_9) | 9 WAY TICKET","2,344,695","오프더레코드 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
169,-,"

Ashes
Stellar | Ashes","2,341,337","Arista Records/RCA Records
Sony Music",,
170,24,"

체념
정상동기 (김정수, 정기석, 이동휘, 이상이) | MSG워너비 TOP 8 경연곡","2,322,981","유야호
지니뮤직, Stone Music Entertainment",,
171,83,"

Pretty Savage
BLACKPINK | THE ALBUM","2,312,737","YG Entertainment
YG PLUS",,
172,11,"

시작
가호 (Gaho) | 이태원 클라쓰 OST Part.2","2,310,236","블렌딩
블렌딩",,
173,26,"

은하수를 닮은 너에게 (Feat.몰리디)
경서예지 | 은하수를 닮은 너에게","2,291,609","에버그로우
Kakao Entertainment",,
174,23,"

너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)
케이시 (Kassy) | 너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)","2,285,436","넥스타엔터테인먼트
Kakao Entertainment",,
175,8,"

안녕
폴킴 | 호텔 델루나 OST Part.10","2,281,937","냠냠엔터테인먼트
Kakao Entertainment",,
176,11,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","2,271,901","2011 Universal Records, a Division of UM
Universal Music",,
177,18,"

At My Worst
Pink Sweat$ | The Prelude","2,269,690","Warner Music
Warner Music",,
178,12,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","2,260,866","SBS 콘텐츠허브
Kakao Entertainment",,
179,15,"

아이와 나의 바다
아이유 (IU) | 5th Album `LILAC`","2,258,692","EDAM엔터테인먼트
Kakao Entertainment",,
180,6,"

사랑의 아픔 딛고
임영웅 | 사랑의 콜센타 PART65","2,239,030","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
181,9,"

계단말고 엘리베이터
임영웅 | 계단말고 엘리베이터","2,225,973","물고기뮤직
뮤직앤뉴",,
182,new,"

구원자 (Feat. B.I)
이하이 | 4 ONLY","2,223,787","AOMG
지니뮤직, Stone Music Entertainment",,
183,34,"

Way Back Home (2021)
런치 | Way Back Home (2021)","2,220,517","뮤직레시피
Warner Music",,
184,14,"

우리 왜 헤어져야 해
신예영 | 우리 왜 헤어져야 해","2,199,873","스튜디오 오드리
Kakao Entertainment",,
185,10,"

Love Yourself
Justin Bieber | Purpose (Deluxe Edition)","2,177,581","Def Jam Recordings, a division of UMG Recordings, Inc
Universal Music",,
186,31,"

러브 (Prod. 로코베리)
로꼬 (LOCO), 이성경 | Love (Prod. Rocoberry)","2,114,580","하얀달 엔터테인먼트, 딩고뮤직
Kakao Entertainment",,
187,14,"

When We Disco (Duet with 선미)
박진영 | When We Disco","2,107,762","JYP Entertainment
Dreamus",,
188,85,"

소리꾼
Stray Kids (스트레이 키즈) | NOEASY","2,090,194","JYP Entertainment
Dreamus",,
189,new,"

사랑합니다
하은 | 사랑합니다","2,087,772","인디안레이블, 메이저나인
지니뮤직",,
190,9,"

칵테일 사랑 (Feat. 유연)
로키드 (Lokid) | 칵테일 사랑 (너에게만 좋은 사람이 되고 싶어 X Lokid)","2,071,817","프로젝트 리본
Warner Music",,
191,3,"

목로주점
임영웅 | 사랑의 콜센타 PART50","2,031,992","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
192,16,"

Way Back Home
숀 (SHAUN) | Take","2,010,147","디씨톰엔터테인먼트
Warner Music",,
193,37,"

째깍 째깍 째깍 (with Beenzino)
AKMU (악뮤) | NEXT EPISODE","1,969,943","YG Entertainment
YG PLUS",,
194,15,"

거짓말이라도 해서 널 보고싶어
백지영 | 거짓말이라도 해서 널 보고싶어","1,967,508","트라이어스
Kakao Entertainment",,
195,11,"

Downtown Baby
블루 (BLOO) | Downtown Baby","1,942,311","메킷레인
Warner Music",,
196,10,"

좋은 사람 있으면 소개시켜줘
조이 (JOY) | 슬기로운 의사생활 OST Part 2","1,938,334","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
197,15,"

Beautiful Mistakes
Maroon 5, Megan Thee Stallion | Beautiful Mistakes","1,934,826","222 Records/Interscope Records
Universal Music",,
198,13,"

Believer
Imagine Dragons | Evolve","1,917,764","KIDinaKORNER, Interscope Records
Universal Music",,
199,10,"

bad guy
Billie Eilish | WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","1,906,026","Darkroom, Interscope Records
Universal Music",,
