Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
63,7,"

거짓말이라도 해서 널 보고싶어
백지영 | 거짓말이라도 해서 널 보고싶어","6,627,760","트라이어스
Kakao Entertainment",,
64,5,"

우린 어쩌다 헤어진 걸까
허각 | Hello","6,532,414","플레이엠엔터테인먼트
Kakao Entertainment",,
65,27,"

Bicycle
청하 | Querencia","6,493,922","MNH Entertainment
지니뮤직, Stone Music Entertainment",,
66,5,"

마리아 (Maria)
화사(Hwa Sa) | Mara","6,410,052","RBW
Kakao Entertainment",,
67,3,"

Dance Monkey
Tones And I | Dance Monkey","6,338,797","Elektra
Warner Music",,
68,5,"

What Do I Call You
태연 (TAEYEON) | What Do I Call You - The 4th Mini Album","6,089,385","SM Entertainment
Dreamus",,
69,3,"

DON`T TOUCH ME
환불원정대 | DON`T TOUCH ME","6,020,250","신박기획
NHN벅스",,
70,5,"

추억은 만남보다 이별에 남아
정동하 | 추억은 만남보다 이별에 남아","5,956,969","뮤직원 컴퍼니
Kakao Entertainment",,
71,3,"

사랑은 지날수록 더욱 선명하게 남아
전상근 | 한 걸음 : 흔적","5,945,979","셀러빗(CELEBIT)
Kakao Entertainment",,
72,10,"

다시 만날까 봐 (Prod.V.O.S)
이예준 | 다시 만날까 봐 (Prod.V.O.S)","5,864,851","뮤니콘
Kakao Entertainment",,
73,2,"

소확행
임창정 | 힘든 건 사랑이 아니다","5,742,673","예스아이엠엔터테인먼트
인터파크",,
74,7,"

Don`t Start Now
Dua Lipa | Don`t Start Now","5,735,610","Warner Records
Warner Music",,
75,3,"

안녕
폴킴 | 호텔 델루나 OST Part.10","5,734,684","냠냠엔터테인먼트
Kakao Entertainment",,
76,16,"

서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA))
윤하 | 서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)) OST","5,680,787","TOON STUDIO, 느을
Kakao Entertainment",,
77,10,"

Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)
미란이 (Mirani) | 쇼미더머니 9 Episode 3","5,671,228","Stone Music Entertainment
지니뮤직",,
78,1,"

처음처럼
엠씨더맥스 (M.C The Max) | CEREMONIA","5,641,191","325 이엔씨
Kakao Entertainment",,
79,6,"

홀로
이하이 | 홀로","5,574,833","AOMG
지니뮤직, Stone Music Entertainment",,
80,1,"

Downtown Baby
블루 (BLOO) | Downtown Baby","5,561,052","메킷레인
Warner Music",,
81,2,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","5,512,455","뮤직테이블
NHN벅스",,
82,12,"

뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom)
Khundi Panda | 쇼미더머니 9 Episode 3","5,428,313","Stone Music Entertainment
지니뮤직",,
83,9,"

한잔이면 지워질까
황인욱 | 한잔이면 지워질까","5,420,701","How엔터테인먼트
NHN벅스",,
84,9,"

Black Mamba
aespa | Black Mamba","5,379,349","SM Entertainment
Dreamus",,
85,-,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","5,332,962","Virgin EMI
Universal Music",,
86,6,"

가을밤에 든 생각
잔나비 | 잔나비 소곡집 l","5,312,946","페포니 뮤직
Kakao Entertainment",,
87,1,"

아무노래
지코 (ZICO) | 아무노래","5,295,588","KOZ 엔터테인먼트
Kakao Entertainment",,
88,2,"

Bad Boy
청하, Christopher | Bad Boy","5,285,369","Parlophone Denmark
Warner Music",,
89,13,"

ON AIR (Feat. 로꼬, 박재범 & GRAY)
릴보이 (lIlBOI) | 쇼미더머니 9 Final","5,275,153","Stone Music Entertainment
지니뮤직",,
90,12,"

Freak (Prod. Slom)
릴보이 (lIlBOI) , 원슈타인 (Wonstein) , Chillin Homie , 스카이민혁 (Skyminhyuk) | 쇼미더머니 9 Episode 1","5,262,780","Stone Music Entertainment
지니뮤직",,
91,9,"

잘할게
이승기 | The Project","5,250,366","후크엔터테인먼트
Kakao Entertainment",,
92,HOT,"

함께 했는데 이별은 나 혼자인 거야
소정 | 함께 했는데 이별은 나 혼자인 거야","5,203,971","플렉스엠, 니즈뮤직
NHN벅스",,
93,6,"

눈누난나 (NUNU NANA)
제시(Jessi) | NUNA","5,156,842","피네이션
Kakao Entertainment",,
94,5,"

사랑 못해, 남들 쉽게 다 하는 거
먼데이 키즈 (Monday Kiz) | 사랑 못해, 남들 쉽게 다 하는 거","5,000,232","먼데이키즈 컴퍼니
Kakao Entertainment",,
95,5,"

사랑하게 될 줄 알았어
전미도 | 슬기로운 의사생활 OST Part 11","4,981,083","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
96,4,"

Maniac
Conan Gray | Maniac","4,947,850","Republic Records
Universal Music",,
97,6,"

뻔한남자
이승기 | 뻔한남자","4,782,160","후크엔터테인먼트
Kakao Entertainment",,
98,14,"

나로 바꾸자 (duet with JYP)
비 (Rain) | 나로 바꾸자 (duet with JYP)","4,725,793","써브라임 아티스트 에이전시, JYP엔터테인먼트
Kakao Entertainment",,
99,6,"

Snowman
Sia | Snowman","4,559,305","Monkey Puzzle, Atlantic
Warner Music",,
100,3,"

다시 여기 바닷가
싹쓰리 (유두래곤, 린다G, 비룡) | 다시 여기 바닷가","4,558,662","MBC
Kakao Entertainment",,
101,3,"

ON
방탄소년단 | MAP OF THE SOUL : 7","4,439,083","BIGHIT MUSIC / HYBE
Dreamus",,
102,8,"

악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. 코드 쿤스트)
스윙스(Swings) | 쇼미더머니 9 Semi Final","4,389,163","Stone Music Entertainment
지니뮤직",,
103,34,"

마음이 그래
개코, 권진아 | 마음이 그래","4,345,440","아메바컬쳐
지니뮤직, Stone Music Entertainment",,
104,4,"

밤편지
아이유 (IU) | 밤편지","4,324,155","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
105,6,"

고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Semi Final","4,296,959","Stone Music Entertainment
지니뮤직",,
106,48,"

좋아해.. (바른연애 길잡이 X 죠지)
죠지 | 좋아해.. (바른연애 길잡이 X 죠지) OST","4,263,874","TOON STUDIO, 느을
Kakao Entertainment",,
107,4,"

별을 담은 시 (Ode To The Stars)
마크툽 (Maktub), 이라온 | Red Moon : Ode To The Stars","4,190,532","MAKTUB Company
Warner Music",,
108,6,"

행복해
송하예 | Happy","4,178,586","더하기미디어
Kakao Entertainment",,
109,4,"

At My Worst
Pink Sweat$ | The Prelude","4,127,874","Warner Music
Warner Music",,
110,new,"

Heart Attack
샤이니 (SHINee) | Don`t Call Me - The 7th Album","3,983,617","SM Entertainment
Dreamus",,
111,1,"

잘 가
권진아 | 우리의 방식","3,782,901","안테나뮤직
Kakao Entertainment",,
112,17,"

너도 아는
폴킴 | 너도 아는","3,735,604","뉴런뮤직
Kakao Entertainment",,
113,6,"

parachute
John K | love + everything else","3,558,223","Epic
Sony Music",,
114,8,"

Bang!
AJR | Bang!","3,530,976","Black Butter
Sony Music",,
115,new,"

Marry You
샤이니 (SHINee) | Don`t Call Me - The 7th Album","3,513,532","SM Entertainment
Dreamus",,
116,new,"

CØDE
샤이니 (SHINee) | Don`t Call Me - The 7th Album","3,410,264","SM Entertainment
Dreamus",,
117,new,"

빈칸 (Kind)
샤이니 (SHINee) | Don`t Call Me - The 7th Album","3,383,167","SM Entertainment
Dreamus",,
118,new,"

I Really Want You
샤이니 (SHINee) | Don`t Call Me - The 7th Album","3,225,321","SM Entertainment
Dreamus",,
119,7,"

주저하는 연인들을 위해
잔나비 | 전설","3,221,761","페포니 뮤직
Kakao Entertainment",,
120,9,"

34+35
Ariana Grande | Positions","3,200,919","Republic Records
Universal Music",,
121,25,"

그대 없이 그대와
HYNN(박혜원) | 그대 없이 그대와","3,178,907","엔터테인먼트뉴오더
Kakao Entertainment",,
122,21,"

12월의 어느 겨울…
윤도(YoonDo) | 12월의 어느 겨울…","3,137,738","꿈의엔진
Kakao Entertainment",,
123,10,"

bad guy
Billie Eilish | WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","3,108,449","Darkroom, Interscope Records
Universal Music",,
124,new,"

Kiss Kiss
샤이니 (SHINee) | Don`t Call Me - The 7th Album","3,103,544","SM Entertainment
Dreamus",,
125,17,"

Your Lights
이수 | Your Lights (바이크 원정대 OST Part.1)","3,051,025","도너츠컬쳐
NHN벅스",,
126,new,"

Body Rhythm
샤이니 (SHINee) | Don`t Call Me - The 7th Album","3,039,541","SM Entertainment
Dreamus",,
127,new,"

Attention
샤이니 (SHINee) | Don`t Call Me - The 7th Album","3,007,719","SM Entertainment
Dreamus",,
128,10,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","2,966,677","2011 Universal Records, a Division of UM
Universal Music",,
129,13,"

시든 꽃에 물을 주듯
HYNN(박혜원) | 시든 꽃에 물을 주듯","2,923,036","엔터테인먼트뉴오더
Kakao Entertainment",,
130,10,"

Bad
Christopher | Bad","2,772,900","Parlophone Denmark
Warner Music",,
131,9,"

Painkiller
Ruel | Painkiller","2,704,198","Rca Records Label
Sony Music",,
132,7,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,684,519","SM Entertainment
Dreamus",,
133,1,"

drivers license
Olivia Rodrigo | drivers license","2,659,123","Universal Music
Universal Music",,
134,17,"

여백의 미 (Feat. Jessi, JUSTHIS ) (Prod. GroovyRoom)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Final","2,627,721","Stone Music Entertainment
지니뮤직",,
135,18,"

Ashes
Stellar | Ashes","2,626,477","Arista Records/RCA Records
Sony Music",,
136,new,"

멜로디
ASH ISLAND | 멜로디","2,620,996","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
137,14,"

어느 60대 노부부이야기
임영웅 | 내일은 미스터트롯 트롯 에이드 베스트","2,613,774","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
138,12,"

To Die For
Sam Smith | To Die For","2,502,214","Capitol
Universal Music",,
139,6,"

Psycho
레드벨벳(Red Velvet) | `The ReVe Festival` Finale","2,478,599","SM Entertainment
Dreamus",,
140,13,"

바램
임영웅 | 내일은 미스터트롯 예선곡 베스트","2,457,958","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
141,1,"

그때 그 아인
김필 | 이태원 클라쓰 OST Part.6","2,454,767","블렌딩
블렌딩",,
142,28,"

Rosario (Feat. CL, ZICO)
에픽하이 (EPIK HIGH) | Epik High Is Here 上","2,442,423","OURS Co.
Kakao Entertainment",,
143,8,"

Not Shy
ITZY (있지) | Not Shy","2,440,532","JYP Entertainment
Dreamus",,
144,16,"

Pretty Savage
BLACKPINK | THE ALBUM","2,436,107","YG Entertainment
YG PLUS",,
145,9,"

사이렌
호미들 | Ghetto Kids","2,413,950","G.M.S.P
우조엔터테인먼트",,
146,22,"

덤디덤디 (DUMDi DUMDi)
(여자)아이들 | 덤디덤디 (DUMDi DUMDi)","2,400,647","큐브엔터테인먼트
Kakao Entertainment",,
147,10,"

사랑은 (Feat.원슈타인)
마미손 | 나의슬픔(My Sadness)","2,400,027","뷰티플노이즈
Kakao Entertainment",,
148,10,"

Bonfire
Peder Elias | Bonfire","2,374,225","Columbia
Sony Music",,
149,27,"

까만 안경 (Feat. Daylight)
이루 (Eru) | Level Ⅱ","2,366,974","이루엔터테인먼트
Kakao Entertainment",,
150,6,"

Square (2017)
백예린 | Every letter I sent you.","2,366,642","블루바이닐
Dreamus",,
151,47,"

바람길
김태연 | 내일은 미스트롯2 레전드 미션 베스트 준결승1","2,363,699","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
152,10,"

첫눈처럼 너에게 가겠다
에일리 (Ailee) | 도깨비 OST Part 9","2,351,537","Stone Music Entertainment, 화앤담픽쳐스
지니뮤직, Stone Music Entertainment",,
153,22,"

Blue & Grey
방탄소년단 | BE","2,310,969","BIGHIT MUSIC / HYBE
Dreamus",,
154,new,"

떠나요 (Leave Me)
벤 (Ben) | 선배, 그 립스틱 바르지 마요 OST Part.7","2,303,580","블렌딩
블렌딩",,
155,HOT,"

돼지토끼
장윤정 | 돼지토끼","2,288,376","아이오케이 컴퍼니, 티엔엔터
2%엔터테인먼트",,
156,13,"

미친 소리
이예준 | 미친 소리","2,279,641","뮤니콘
Dreamus",,
157,8,"

comethru
Jeremy Zucker | summer,","2,279,124","Universal Music
Universal Music",,
158,13,"

Mood (Feat. Iann Dior)
24kGoldn | Mood","2,266,226","Kemosabe Records/Columbia
Sony Music",,
159,8,"

사랑이 식었다고 말해도 돼
먼데이 키즈 (Monday Kiz) | 사랑이 식었다고 말해도 돼","2,265,981","먼데이키즈 컴퍼니
Kakao Entertainment",,
160,30,"

For You (Feat. Crush)
이하이 | For You","2,261,039","AOMG
지니뮤직, Stone Music Entertainment",,
161,2,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","2,257,224","Atlantic Records UK
Warner Music",,
162,14,"

다시 만날까 봐
V.O.S | 다시 만날까 봐","2,256,182","J-SOUL COMPANY
Kakao Entertainment",,
163,16,"

포장마차
황인욱 | 포장마차","2,252,560","How엔터테인먼트
NHN벅스",,
164,18,"

사랑에 연습이 있었다면 (Prod. 2soo)
임재현 | 사랑에 연습이 있었다면","2,244,236","엔에스씨컴퍼니, 디원미디어
Kakao Entertainment",,
165,44,"

휘파람
싱어게인 63호 가수 | 싱어게인 - 무명가수전 Episode.6","2,240,076","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
166,16,"

팔레트 (Feat. G-DRAGON)
아이유 (IU) | Palette","2,231,104","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
167,15,"

Blinding Lights
The Weeknd | Blinding Lights","2,208,509","Republic Records
Universal Music",,
168,12,"

삐삐
아이유 (IU) | 삐삐","2,190,566","Kakao Entertainment
Kakao Entertainment",,
169,5,"

노래방에서
장범준 | 장범준 3집","2,164,609","버스커버스커
Kakao Entertainment",,
170,9,"

HIP
마마무 (Mamamoo) | reality in BLACK","2,163,310","RBW
Kakao Entertainment",,
171,11,"

Into the I-LAND
아이유 (IU) | I-LAND Part.1 Signal Song","2,144,468","EDAM엔터테인먼트
Kakao Entertainment",,
172,31,"

놓아줘 (with 태연)
크러쉬 (CRUSH) | with HER","2,108,786","피네이션
Dreamus",,
173,8,"

좋은 사람 있으면 소개시켜줘
조이 (JOY) | 슬기로운 의사생활 OST Part 2","2,084,154","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
174,42,"

누구 없소
싱어게인 63호 가수 | 싱어게인 - 무명가수전 Episode.2","2,071,113","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
175,6,"

보라빛 밤 (pporappippam)
선미 | 보라빛 밤 (pporappippam)","2,055,004","메이크어스엔터테인먼트
Kakao Entertainment",,
176,1,"

cheap sunglasses
John K | cheap sunglasses","2,054,223","Epic
Sony Music",,
177,1,"

그때가 좋았어
케이시 (Kassy) | 그때가 좋았어","2,050,287","넥스타엔터테인먼트
Kakao Entertainment",,
178,7,"

선물
멜로망스(Melomance) | Moonlight","2,044,706","민트페이퍼, 광합성
Kakao Entertainment",,
179,9,"

금요일에 만나요 (Feat. 장이정)
아이유 (IU) | Modern Times - Epilogue","2,028,614","Kakao Entertainment
Kakao Entertainment",,
180,14,"

FIESTA
IZ*ONE (아이즈원) | BLOOM*IZ","2,027,828","Stone Music Entertainment, OFF THE RECORD Entertainment
지니뮤직, Stone Music Entertainment",,
181,18,"

밤새 (취향저격 그녀 X 카더가든)
카더가든 | 밤새 (취향저격 그녀 X 카더가든) OST","2,026,947","TOON STUDIO, 느을
Kakao Entertainment",,
182,2,"

마지막처럼
BLACKPINK | 마지막처럼","2,017,665","YG Entertainment
YG PLUS",,
183,10,"

도망가자 (Run With Me)
선우정아 | Serenade","2,007,042","매직스트로베리사운드
지니뮤직, Stone Music Entertainment",,
184,17,"

사랑이란 멜로는 없어
전상근 | 사랑이란 멜로는 없어","1,985,797","스튜디오 오드리
Kakao Entertainment",,
185,2,"

별 보러 가자
적재 | FINE","1,969,037","스톰프뮤직
NHN벅스",,
186,6,"

하루도 그대를 사랑하지 않은 적이 없었다
임창정 | 하루도 그대를 사랑하지 않은 적이 없었다","1,965,262","NH EMG
인터파크",,
187,10,"

야생화
박효신 | 야생화","1,953,638","젤리피쉬 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
188,17,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","1,953,502","SBS 콘텐츠허브
Kakao Entertainment",,
189,-,"

Forever Young
BLACKPINK | SQUARE UP","1,952,627","YG Entertainment
YG PLUS",,
190,54,"

따라따라
임영웅 | 뭣이 중헌디","1,951,269","물고기뮤직
NHN벅스",,
191,1,"

Believer
Imagine Dragons | Evolve","1,939,442","KIDinaKORNER, Interscope Records
Universal Music",,
192,1,"

WANNABE
ITZY (있지) | IT`z ME","1,916,928","JYP Entertainment
Dreamus",,
193,4,"

Youth
Troye Sivan | Blue Neighbourhood (Deluxe)","1,916,644","Universal Music
Universal Music",,
194,26,"

내 방을 여행하는 법
방탄소년단 | BE","1,904,922","BIGHIT MUSIC / HYBE
Dreamus",,
195,new,"

그 강을 건너지마오
양지은 | 내일은 미스트롯2 결승전 작곡가미션","1,904,285","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
196,67,"

내 얘기 같아 (Feat. 헤이즈)
에픽하이 (EPIK HIGH) | Epik High Is Here 上","1,900,316","OURS Co.
Kakao Entertainment",,
197,82,"

흑백사진 (2021) (바른연애 길잡이 X KCM)
KCM | 흑백사진 (2021) (바른연애 길잡이 X KCM) OST","1,880,204","TOON STUDIO, 느을
Kakao Entertainment",,
198,12,"

MAGO
여자친구 (GFRIEND) | 回:Walpurgis Night","1,872,058","쏘스뮤직
Kakao Entertainment",,
199,25,"

소우주 (Mikrokosmos)
방탄소년단 | MAP OF THE SOUL : PERSONA","1,869,953","BIGHIT MUSIC / HYBE
Dreamus",,
200,20,"

Way Back Home
숀 (SHAUN) | Take","1,869,634","디씨톰엔터테인먼트
Warner Music",,
"
",,,,,,
