Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
39,25,"

맛 (Hot Sauce)
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","9,105,513","SM Entertainment
Dreamus",,
40,4,"

어떻게 이별까지 사랑하겠어, 널 사랑하는 거지
AKMU (악뮤) | 항해","9,046,708","YG Entertainment
YG PLUS",,
41,7,"

살다가
SG 워너비 | 살다가","9,036,495","Stone Music Entertainment
지니뮤직",,
42,8,"

작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)
방탄소년단 | MAP OF THE SOUL : PERSONA","9,012,489","BIGHIT MUSIC / HYBE
YG PLUS",,
43,new,"

KINGDOM COME
더보이즈(THE BOYZ) | 킹덤 ＜FINAL : WHO IS THE KING?＞","8,801,586","Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
44,5,"

나랑 같이 걸을래 (바른연애 길잡이 X 적재)
적재 | 나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST","8,801,256","TOON STUDIO, 느을
Kakao Entertainment",,
45,8,"

Life Goes On
방탄소년단 | BE","8,691,218","BIGHIT MUSIC / HYBE
YG PLUS",,
46,5,"

VVS (Feat. JUSTHIS) (Prod. GroovyRoom)
미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Episode 1","8,549,737","Stone Music Entertainment
지니뮤직",,
47,5,"

흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야
장범준 | 멜로가 체질 OST Part 3","8,409,858","Stone Music Entertainment, 삼화네트웍스
지니뮤직, Stone Music Entertainment",,
48,8,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","8,374,727","BIGHIT MUSIC / HYBE
YG PLUS",,
49,5,"

모든 날, 모든 순간 (Every day, Every Moment)
폴킴 | `키스 먼저 할까요?` OST Part 3","8,330,216","SM Entertainment
Dreamus",,
50,7,"

이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)
10cm | 이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST","8,063,065","TOON STUDIO, 느을
Kakao Entertainment",,
51,5,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","7,917,272","Atlantic Records UK
Warner Music",,
52,7,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","7,911,597","Virgin EMI
Universal Music",,
53,6,"

그날에 나는 맘이 편했을까
이예준 | 그날에 나는 맘이 편했을까","7,892,576","뮤니콘
Kakao Entertainment",,
54,6,"

추억은 만남보다 이별에 남아
정동하 | 추억은 만남보다 이별에 남아","7,870,116","뮤직원 컴퍼니
Kakao Entertainment",,
55,3,"

Off My Face
Justin Bieber | Justice","7,746,543","RBMG/Def Jam
Universal Music",,
56,7,"

오래된 노래
스탠딩 에그(Standing Egg) | 오래된 노래","7,721,676","BORN
Kakao Entertainment",,
57,5,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","7,674,993","WM엔터테인먼트
Sony Music",,
58,7,"

METEOR
창모 (CHANGMO) | Boyhood","7,609,817","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
59,22,"

서울의 잠 못 이루는 밤 (Feat. 이수현)
10cm | 5.2","7,605,938","매직스트로베리사운드
Kakao Entertainment",,
60,3,"

힘든 건 사랑이 아니다
임창정 | 힘든 건 사랑이 아니다","7,128,943","예스아이엠엔터테인먼트
인터파크",,
61,50,"

감기 (Feat. 창모)
헤이즈 (Heize) | HAPPEN","7,040,897","피네이션
지니뮤직, Stone Music Entertainment",,
62,1,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","6,949,667","시애틀뮤직
Warner Music",,
63,8,"

너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)
케이시 (Kassy) | 너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)","6,917,368","넥스타엔터테인먼트
Kakao Entertainment",,
64,new,"

If You Love Me (Feat. 주헌 (몬스타엑스))
NS Yoon-G | If You Love Me","6,883,326","방구석캐스팅, 매처스
Kakao Entertainment",,
65,2,"

이렇게 좋아해 본 적이 없어요
CHEEZE (치즈) | 이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)) OST","6,847,541","모스트콘텐츠, 니즈뮤직
NHN벅스",,
66,1,"

Memories
Maroon 5 | Memories","6,824,359","222 Records/Interscope Records
Universal Music",,
67,5,"

아로하
조정석 | 슬기로운 의사생활 OST Part 3","6,780,294","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
68,9,"

아이와 나의 바다
아이유 (IU) | 5th Album `LILAC`","6,760,161","EDAM엔터테인먼트
Kakao Entertainment",,
69,5,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","6,744,098","씨제스엔터테인먼트
Kakao Entertainment",,
70,4,"

Love poem
아이유 (IU) | Love poem","6,684,437","Kakao Entertainment
Kakao Entertainment",,
71,3,"

How You Like That
BLACKPINK | How You Like That","6,626,560","YG Entertainment
YG PLUS",,
72,5,"

사실 나는 (Feat.전건호)
경서예지 | 사실 나는","6,570,471","먼데이키즈 컴퍼니, 에버그로우
Kakao Entertainment",,
73,46,"

이제 나만 믿어요
임영웅 | 내일은 미스터트롯 우승자 특전곡","6,441,001","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
74,14,"

봄 안녕 봄
아이유 (IU) | 5th Album `LILAC`","6,432,378","EDAM엔터테인먼트
Kakao Entertainment",,
75,6,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","6,300,790","로맨틱팩토리
Kakao Entertainment",,
76,4,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","6,210,654","MAKTUB Company
Warner Music",,
77,new,"

다시 사랑한다면 (김필 Ver.)
임영웅 | 사랑의 콜센타 PART56","6,025,159","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
78,1,"

너를 만나
폴킴 | 너를 만나","5,958,864","뉴런뮤직
Kakao Entertainment",,
79,4,"

내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)
규현 (KYUHYUN) | 내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST","5,938,358","TOON STUDIO, 느을
Kakao Entertainment",,
80,2,"

When We Disco (Duet with 선미)
박진영 | When We Disco","5,823,832","JYP Entertainment
Dreamus",,
81,2,"

Dance Monkey
Tones And I | Dance Monkey","5,807,217","Elektra
Warner Music",,
82,11,"

Flu
아이유 (IU) | 5th Album `LILAC`","5,776,427","EDAM엔터테인먼트
Kakao Entertainment",,
83,10,"

죄와 벌
SG 워너비 | 살다가","5,733,323","Stone Music Entertainment
지니뮤직",,
84,8,"

기다릴게
하동균, 봉구 | 기다릴게","5,704,636","방구석 캐스팅
Kakao Entertainment",,
85,3,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","5,594,256","EDAM엔터테인먼트
Kakao Entertainment",,
86,6,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","5,554,921","뮤직테이블
NHN벅스",,
87,6,"

고백 (바른연애 길잡이 X 허각)
허각 | 고백 (바른연애 길잡이 X 허각) OST","5,466,805","TOON STUDIO, 느을
Kakao Entertainment",,
88,5,"

함께 했는데 이별은 나 혼자인 거야
소정 | 함께 했는데 이별은 나 혼자인 거야","5,409,316","플렉스엠, 니즈뮤직
NHN벅스",,
89,-,"

시작
가호 (Gaho) | 이태원 클라쓰 OST Part.2","5,237,106","블렌딩
블렌딩",,
90,1,"

Don`t Start Now
Dua Lipa | Don`t Start Now","5,185,369","Warner Records
Warner Music",,
91,1,"

우리 왜 헤어져야 해
신예영 | 우리 왜 헤어져야 해","5,179,974","스튜디오 오드리
Kakao Entertainment",,
92,-,"

혼술하고 싶은 밤
벤 (Ben) | 혼술하고 싶은 밤","5,050,424","메이저나인
지니뮤직",,
93,1,"

우린 어쩌다 헤어진 걸까
허각 | Hello","4,947,216","플레이엠엔터테인먼트
Kakao Entertainment",,
94,1,"

거짓말이라도 해서 널 보고싶어
백지영 | 거짓말이라도 해서 널 보고싶어","4,922,206","트라이어스
Kakao Entertainment",,
95,new,"

친구, 그 오랜시간
정승환 | 다섯 마디","4,850,708","안테나뮤직
Kakao Entertainment",,
96,-,"

Maniac
Conan Gray | Maniac","4,843,563","Republic Records
Universal Music",,
97,12,"

고래 (Dive Into You)
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","4,814,564","SM Entertainment
Dreamus",,
98,1,"

내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))
릴보이 (lIlBOI) | 쇼미더머니 9 Episode 3","4,730,575","Stone Music Entertainment
지니뮤직",,
99,1,"

안녕
폴킴 | 호텔 델루나 OST Part.10","4,706,755","냠냠엔터테인먼트
Kakao Entertainment",,
100,2,"

서면역에서
순순희 | 서면역에서","4,700,659","비에스엔터테인먼트
지니뮤직",,
101,1,"

Downtown Baby
블루 (BLOO) | Downtown Baby","4,604,456","메킷레인
Warner Music",,
102,3,"

되풀이
임창정 | 펜트하우스2 OST Part.1","4,534,026","SBS 콘텐츠허브
Dreamus",,
103,2,"

Leave The Door Open
Bruno Mars, Anderson .Paak, Silk Sonic | Leave The Door Open","4,513,193","Aftermath Entertainment/Atlantic
Warner Music",,
104,21,"

미안해 널 사랑해 (Feat. 김필)
헤이즈 (Heize) | HAPPEN","4,130,576","피네이션
지니뮤직, Stone Music Entertainment",,
105,35,"

마음이 다쳐서(2021)
송하예 | 마음이 다쳐서(2021)","3,988,622","박라인 엔터테인먼트
Kakao Entertainment",,
106,22,"

아리랑
SG 워너비 | The Sentimental Chord","3,980,557","다날엔터테인먼트
다날엔터테인먼트",,
107,21,"

돌림노래 (Feat. DEAN)
아이유 (IU) | 5th Album `LILAC`","3,930,933","EDAM엔터테인먼트
Kakao Entertainment",,
108,2,"

밤편지
아이유 (IU) | 밤편지","3,894,953","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
109,32,"

비도 오고 그래서 (Feat. 신용재)
헤이즈 (Heize) | /// (너 먹구름 비)","3,857,414","Stone Music Entertainment
지니뮤직",,
110,new,"

새까맣게
김재환 | 새까맣게","3,829,278","비오디엔터테인먼트
Warner Music",,
111,2,"

At My Worst
Pink Sweat$ | The Prelude","3,824,820","Warner Music
Warner Music",,
112,25,"

닫힌엔딩 (Closed Ending)
숀 (SHAUN) | #0055b7","3,672,491","285
Warner Music",,
113,25,"

불어온다
하이라이트(Highlight) | The Blowing","3,591,525","어라운드 어스
Kakao Entertainment",,
114,5,"

사이렌
호미들 | Ghetto Kids","3,560,959","G.M.S.P
우조엔터테인먼트",,
115,18,"

Black Mamba
aespa | Black Mamba","3,490,419","SM Entertainment
Dreamus",,
116,4,"

parachute
John K | love + everything else","3,486,988","Epic
Sony Music",,
117,29,"

다정히 내 이름을 부르면
경서예지, 전건호 | 다정히 내 이름을 부르면 (경서예지 x 전건호)","3,480,508","에버그로우
Kakao Entertainment",,
118,64,"

별빛 같은 나의 사랑아
임영웅 | 별빛 같은 나의 사랑아","3,479,687","티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직
Kakao Entertainment",,
119,92,"

우리 한 때 사랑한 건
성시경 | 성시경 8th Album [ㅅ (시옷)]","3,460,719","에스케이재원
Kakao Entertainment",,
120,-,"

Beautiful Mistakes
Maroon 5, Megan Thee Stallion | Beautiful Mistakes","3,440,422","222 Records/Interscope Records
Universal Music",,
121,HOT,"

너를 사랑했던 시간
성시경 | 성시경 8th Album [ㅅ (시옷)]","3,412,539","에스케이재원
Kakao Entertainment",,
122,18,"

에필로그
아이유 (IU) | 5th Album `LILAC`","3,390,397","EDAM엔터테인먼트
Kakao Entertainment",,
123,-,"

Kiss Me More (Feat. SZA)
Doja Cat | Kiss Me More","3,387,549","Kemosabe Records/RCA Records
Sony Music",,
124,new,"

Je T`aime
조이 (JOY) | 안녕 (Hello) - Special Album","3,324,339","SM Entertainment
Dreamus",,
125,7,"

Don`t Call Me
샤이니 (SHINee) | Don`t Call Me - The 7th Album","3,299,774","SM Entertainment
Dreamus",,
126,43,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","3,266,261","SBS 콘텐츠허브
Kakao Entertainment",,
127,19,"

사랑은 지날수록 더욱 선명하게 남아
전상근 | 한 걸음 : 흔적","3,235,287","셀러빗(CELEBIT)
Kakao Entertainment",,
128,107,"

Advice
태민 (TAEMIN) | Advice - The 3rd Mini Album","3,229,980","SM Entertainment
Dreamus",,
129,26,"

Gone
로제 (ROSE) | R","3,216,510","YG Entertainment
YG PLUS",,
130,29,"

빗물에게 들으니 (Feat. 안예은)
헤이즈 (Heize) | HAPPEN","3,194,931","피네이션
지니뮤직, Stone Music Entertainment",,
131,14,"

딩가딩가 (Dingga)
마마무 (Mamamoo) | 딩가딩가 (Dingga)","3,179,761","RBW
Kakao Entertainment",,
132,25,"

술 한잔 해요
경서 (경서예지), MJ (써니사이드) | 술 한잔 해요","3,143,593","프로젝트 리본
Warner Music",,
133,new,"

별이 뜬 곳에 (바니와 오빠들 X 양다일)
양다일 | 별이 뜬 곳에 (바니와 오빠들 X 양다일) OST","3,051,611","TOON STUDIO, 느을
Kakao Entertainment",,
134,new,"

피날레 (Show And Prove)
비투비 (BTOB) | 킹덤 ＜FINAL : WHO IS THE KING?＞","3,024,952","Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
135,13,"

마리아 (Maria)
화사(Hwa Sa) | Mara","3,014,636","RBW
Kakao Entertainment",,
136,new,"

큰일이다
순순희 | 큰일이다","2,977,542","비에스엔터테인먼트
Kakao Entertainment",,
137,21,"

주인공 (Irreplaceable)
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","2,916,555","SM Entertainment
Dreamus",,
138,14,"

Panorama
IZ*ONE (아이즈원) | One-reeler / Act IV","2,887,872","OFF THE RECORD Entertainment, SWING Entertainment
지니뮤직, Stone Music Entertainment",,
139,23,"

ON
방탄소년단 | MAP OF THE SOUL : 7","2,862,392","BIGHIT MUSIC / HYBE
YG PLUS",,
140,27,"

우리의 계절 (My Youth)
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","2,858,738","SM Entertainment
Dreamus",,
141,30,"

소우주 (Mikrokosmos)
방탄소년단 | MAP OF THE SOUL : PERSONA","2,799,662","BIGHIT MUSIC / HYBE
YG PLUS",,
142,28,"

응급실 (2021)
황인욱 | 응급실 (2021)","2,714,586","How엔터테인먼트
NHN벅스",,
143,44,"

Why
헤이즈 (Heize) | HAPPEN","2,713,619","피네이션
지니뮤직, Stone Music Entertainment",,
144,5,"

Bad
Christopher | Bad","2,659,161","Parlophone Denmark
Warner Music",,
145,18,"

안녕이란 (Two Letters)
황치열 | Be My Reason","2,656,923","TEN2 Entertainment
Kakao Entertainment",,
146,new,"

러브레터
정승환 | 다섯 마디","2,587,184","안테나뮤직
Kakao Entertainment",,
147,7,"

Bad Boy
청하, Christopher | Bad Boy","2,583,249","Parlophone Denmark
Warner Music",,
148,43,"

DNA
방탄소년단 | LOVE YOURSELF 承 `Her`","2,578,188","BIGHIT MUSIC / HYBE
YG PLUS",,
149,17,"

I`m Not Cool
현아 (HyunA) | I`m Not Cool","2,552,509","피네이션
Kakao Entertainment",,
150,new,"

파도
폴킴 | 첫번째 수학여행 `Summer : re`","2,539,411","뉴런뮤직
Kakao Entertainment",,
151,8,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","2,523,042","2011 Universal Records, a Division of UM
Universal Music",,
152,10,"

I CAN`T STOP ME
TWICE | Eyes wide open","2,519,499","JYP Entertainment
Dreamus",,
153,42,"

IDOL
방탄소년단 | LOVE YOURSELF 結 `Answer`","2,499,785","BIGHIT MUSIC / HYBE
YG PLUS",,
154,6,"

Ashes
Stellar | Ashes","2,492,451","Arista Records/RCA Records
Sony Music",,
155,62,"

까만안경 (2021)
이루, 견우 (Kyunwoo) | 까만안경 (2021)","2,461,411","뮤직레시피
Warner Music",,
156,6,"

주저하는 연인들을 위해
잔나비 | 전설","2,455,888","페포니 뮤직
Kakao Entertainment",,
157,HOT,"

이음새
성시경 | 성시경 8th Album [ㅅ (시옷)]","2,449,307","에스케이재원
Kakao Entertainment",,
158,22,"

서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA))
윤하 | 서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)) OST","2,433,928","TOON STUDIO, 느을
Kakao Entertainment",,
159,22,"

그 한마디 (바른연애 길잡이 X 이하이)
이하이 | 그 한마디 (바른연애 길잡이 X 이하이) OST","2,421,514","TOON STUDIO, 느을
Kakao Entertainment",,
160,15,"

아무노래
지코 (ZICO) | 아무노래","2,420,708","KOZ 엔터테인먼트
Kakao Entertainment",,
161,30,"

신호등
이무진 | 신호등","2,405,725","쇼플레이
Kakao Entertainment",,
162,9,"

처음처럼
엠씨더맥스 (M.C The Max) | CEREMONIA","2,395,780","325 이엔씨
Kakao Entertainment",,
163,new,"

WOLFGANG
Stray Kids (스트레이 키즈) | 킹덤 ＜FINAL : WHO IS THE KING?＞","2,393,445","Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
164,17,"

소확행
임창정 | 힘든 건 사랑이 아니다","2,370,239","예스아이엠엔터테인먼트
인터파크",,
165,10,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,363,840","SM Entertainment
Dreamus",,
166,9,"

bad guy
Billie Eilish | WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","2,338,396","Darkroom, Interscope Records
Universal Music",,
167,46,"

그대를 사랑하는 10가지 이유(2021)
이석훈, 로코베리 | 그대를 사랑하는 10가지 이유(2021)","2,338,374","하얀달 엔터테인먼트, 딩고뮤직, c9 ENTERTAINMENT
Kakao Entertainment",,
168,4,"

다시 여기 바닷가
싹쓰리 (유두래곤, 린다G, 비룡) | 다시 여기 바닷가","2,338,292","MBC
Kakao Entertainment",,
169,15,"

내사람 Partner for Life
SG 워너비 | The 3rd Masterpiece","2,331,272","다날엔터테인먼트
다날엔터테인먼트",,
170,22,"

꼬리 (TAIL)
선미 | 꼬리 (TAIL)","2,324,287","어비스컴퍼니
Kakao Entertainment",,
171,32,"

다시 만날까 봐 (Prod.V.O.S)
이예준 | 다시 만날까 봐 (Prod.V.O.S)","2,320,004","뮤니콘
Kakao Entertainment",,
172,28,"

Like 1999
Valley | Like 1999","2,315,641","Universal Music
Universal Music",,
173,21,"

To Die For
Sam Smith | To Die For","2,315,045","Capitol
Universal Music",,
174,48,"

ANL
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","2,302,101","SM Entertainment
Dreamus",,
175,12,"

Rainy day (Feat. ASH ISLAND, Skinny Brown)
PATEKO (파테코) | Rainy day","2,280,308","tokkinny records
YG PLUS",,
176,61,"

어쨌든 반가워
헤이즈 (Heize) | HAPPEN","2,252,224","피네이션
지니뮤직, Stone Music Entertainment",,
177,11,"

Love Yourself
Justin Bieber | Purpose (Deluxe Edition)","2,241,334","Def Jam Recordings, a division of UMG Recordings, Inc
Universal Music",,
178,17,"

Hold On
Justin Bieber | Hold On","2,235,447","RBMG/Def Jam
Universal Music",,
179,73,"

WE GO
프로미스나인 (fromis_9) | 9 WAY TICKET","2,207,048","오프더레코드 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
180,5,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","2,200,087","Atlantic Records UK
Warner Music",,
181,79,"

FAKE LOVE
방탄소년단 | LOVE YOURSELF 轉 `Tear`","2,182,006","BIGHIT MUSIC / HYBE
YG PLUS",,
182,HOT,"

방랑자
성시경 | 성시경 8th Album [ㅅ (시옷)]","2,165,292","에스케이재원
Kakao Entertainment",,
183,27,"

어떤X (What Type of X)
제시(Jessi) | 어떤X (What Type of X)","2,164,034","피네이션
Kakao Entertainment",,
184,1,"

Bang!
AJR | Bang!","2,162,216","Black Butter
Sony Music",,
185,6,"

시든 꽃에 물을 주듯
HYNN(박혜원) | 시든 꽃에 물을 주듯","2,152,550","엔터테인먼트뉴오더
Kakao Entertainment",,
186,112,"

HERO
임영웅 | HERO","2,147,078","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
187,36,"

빈 컵 (Empty Cup)
아이유 (IU) | 5th Album `LILAC`","2,144,321","EDAM엔터테인먼트
Kakao Entertainment",,
188,60,"

Rocket
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","2,133,271","SM Entertainment
Dreamus",,
189,21,"

Way Back Home
숀 (SHAUN) | Take","2,123,147","디씨톰엔터테인먼트
Warner Music",,
190,16,"

홀로
이하이 | 홀로","2,105,334","AOMG
지니뮤직, Stone Music Entertainment",,
191,37,"

Little Bit of Love
Tom Grennan | Little Bit of Love","2,096,064","Insanity Records
Sony Music",,
192,12,"

Painkiller
Ruel | Painkiller","2,095,246","Rca Records Label
Sony Music",,
193,5,"

Levitating (Feat. DaBaby)
Dua Lipa | Levitating","2,092,878","Warner Records
Warner Music",,
194,36,"

해바라기
SG 워너비 | SG Wannabe 7 Part 1","2,085,512","아이에스엔터미디어그룹
지니뮤직, Stone Music Entertainment",,
195,19,"

34+35
Ariana Grande | Positions","2,063,718","Republic Records
Universal Music",,
196,90,"

불타오르네 (FIRE)
방탄소년단 | 화양연화 Young Forever","2,051,470","BIGHIT MUSIC / HYBE
YG PLUS",,
197,16,"

comethru
Jeremy Zucker | summer,","2,045,752","Universal Music
Universal Music",,
198,68,"

지금처럼만 (Be There For You)
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","2,045,515","SM Entertainment
Dreamus",,
199,32,"

그대를 사랑하는 10가지 이유
이석훈 | 인사","2,040,491","아이에스엔터미디어그룹
Kakao Entertainment",,
200,30,"

봄 사랑 벚꽃 말고
HIGH4, 아이유 (IU) | 봄 사랑 벚꽃 말고","2,027,576","엔에이피엔터테인먼트
Kakao Entertainment",,
"
",,,,,,
